MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193,event_count_194,tone_count_194,goldstein_194,event_count_195,tone_count_195,goldstein_195
201310,1.9965,67,146.465002764536,6.0,8.925399111056949,-2.4,18.0,32.54107677864907,7.200000000000002,1.0,1.33460438512869,3.0,3.753718407269808,1.0,1.4005602240896398,-2.0,4.0,19.37119675456389,26,68.58233248251094,78.0,4.0,14.981296758104738,13.6,1.0,2.97872340425532,-0.3,0.0,0.0,0.0,2.0,6.823033132839542,8.0,6.0,16.04208973767334,31.2,2.0,6.542056074766361,10.4,0.0,0.0,0.0,15.0,41.09269605169267,60.0,61,238.65540452683467,61.0,102,309.62002066406103,193.80000000000027,108.0,318.6994787690856,302.40000000000043,1.0,3.94736842105263,5.0,27,122.85157943752228,189.0,11.0,36.46694520479632,38.5,39.0,180.8030294526789,132.60000000000008,39.0,223.17720509705086,312.0,11.0,42.770196861758926,66.0,3.0,1.2711864406779698,19.200000000000006,0.0,0.0,0.0,9.0,33.690450721748554,63.0,7.0,12.129771737963436,51.8,3.0,8.44446133215051,24.9,1.0,2.7210884353741496,7.4,11.0,29.012874654943342,55.0,0.0,0.0,0.0,5.0,9.44957402203488,35.0,6.0,13.033072098946937,57.0,5.0,8.505655685861306,-10.0,2.0,6.336987159361691,-10.0,6.0,12.690858277562368,-12.0,5.0,4.842815116946934,-10.0,16.0,18.65396876194739,-32.0,0.0,0.0,0.0,10.0,23.8678556205808,-40.0,8.0,26.90184102405915,-35.2,4.0,8.40462925232279,-28.0,10.0,18.051824714969086,-65.0,1.0,2.5280898876404505,-7.2,3.0,7.8427850403854285,-21.6,10.0,6.053348587967725,-40.0,0.0,0.0,0.0,0.0,0.0,8.0,13.095102067163602,-40.0,10.0,10.39446085522422,-50.0,6.0,6.898761615742741,-54.0,2.0,1.792114695340502,-18.0,1.0,0.709219858156028,-9.5,47,78.22673151058659,-470.0,2.0,1.302931596091206,-19.0,9.0,32.73531112547306,-90.0,6.0,10.00033653679355,-60.0,3.0,2.9881831345978536,-30.0
201311,2.0,68,172.32255080512329,9.0,15.699153927325598,-3.6,19.0,30.891796811586474,7.600000000000002,1.0,3.57462019660411,3.0,7.779261794454412,0.0,0.0,0.0,0.0,0.0,31,110.58604310168587,93.0,1.0,1.40845070422535,3.4,1.0,1.4736842105263201,-0.3,1.0,2.6773761713520696,4.0,5.0,15.064733043885035,20.0,0.0,0.0,0.0,1.0,3.0,5.2,0.0,0.0,0.0,15.0,23.380043482976614,60.0,53,152.98159624645,53.0,92,249.52049361041264,174.80000000000018,87.0,258.7431492762935,243.60000000000028,2.0,5.3872053872053804,10.0,15,32.57217528844779,105.0,8.0,50.86498202441707,28.0,28.0,91.39366486798842,95.20000000000003,3.0,6.648058915165651,24.0,9.0,8.30430022650952,54.0,4.0,6.762637218168662,25.6,3.0,5.5037187288708695,22.200000000000006,16.0,42.395406523948786,112.0,17.0,38.32278192781564,125.80000000000004,10.0,21.8498490175702,82.99999999999999,8.0,20.23110029496193,59.2,6.0,12.192539470316241,30.0,0.0,0.0,0.0,13.0,32.731298601836926,91.0,5.0,16.937913682497122,50.0,8.0,17.813765182186238,-16.0,12.0,16.078227561697926,-60.0,1.0,1.87793427230047,-2.0,13.0,38.09487797193813,-26.0,5.0,3.2668740161535568,-10.0,4.0,10.77625570776256,-8.0,14.0,20.20526743278095,-56.0,2.0,4.0540102537659095,-8.8,0.0,0.0,0.0,4.0,5.67404426559356,-26.0,5.0,6.171674061908081,-36.0,0.0,0.0,0.0,1.0,2.1978021978022,-4.0,1.0,-4.0,1.0,1.2448132780083,-9.2,4.0,3.5874976350392584,-20.0,16.0,26.436498912532887,-80.0,6.0,12.13453102508574,-54.0,0.0,0.0,0.0,4.0,6.458707386463357,-36.0,39,46.343868926131535,-390.0,9.0,16.550861224517348,-85.5,0.0,0.0,0.0,3.0,3.58090185676392,-30.0,0.0,0.0,0.0
201312,2.0035000000000003,66,152.41151665369512,12.0,35.34159314436393,-4.8,16.0,37.90957398689788,6.400000000000001,3.0,0.0,0.0,0.0,1.0,1.6184971098265901,-2.0,4.0,18.42431347082222,25,64.3920022620289,75.0,7.0,21.10720265992101,23.8,3.0,5.825242718446591,-0.8999999999999999,0.0,0.0,0.0,108.0,331.7387524785018,432.0,8.0,14.296190208971767,41.6,4.0,16.33064516129032,21.6,0.0,0.0,0.0,22.0,46.864564914356635,88.0,84,201.12936034381423,84.0,69,168.90687838718569,131.1000000000001,71.0,175.0313010194891,198.80000000000013,0.0,0.0,0.0,28,92.70183316391683,196.0,6.0,20.517192384200055,21.0,36.0,129.71256291745001,122.40000000000008,143.0,450.5100387683397,1144.0,15.0,40.069475103312826,90.0,15.0,28.991048350693955,96.00000000000004,0.0,0.0,0.0,9.0,25.064093993920487,63.0,12.0,33.60132022464053,88.80000000000003,14.0,31.068255259277848,116.19999999999996,12.0,22.27250208107677,88.80000000000003,8.0,24.88249873812129,40.0,0.0,0.0,0.0,17.0,30.84660994755814,119.0,3.0,10.047617839197805,27.0,8.0,20.01632615025057,-16.0,8.0,8.562056003836306,-40.0,2.0,6.6867339992843,-4.0,2.0,4.746055226824451,-4.0,3.0,5.4911457709444536,-6.0,6.0,5.333444722468324,-12.0,15.0,38.761398026661354,-60.0,16.0,53.698008576724646,-70.39999999999998,1.0,2.02702702702703,-7.0,4.0,6.01909800920493,-26.0,0.0,0.0,0.0,7.0,15.309567381150453,-50.40000000000001,10.0,21.157514107161504,-40.0,0.0,0.0,0.0,0.0,0.0,2.0,8.878504672897199,-10.0,49.0,85.71528002243531,-245.0,2.0,7.63562598609498,-18.0,1.0,0.555555555555556,-9.0,9.0,15.011404116701726,-83.0,39,99.65351986507828,-390.0,6.0,11.408820632546599,-57.0,8.0,11.361284752141573,-80.0,0.0,0.0,0.0,2.0,3.8401496835567897,-20.0
201401,2.0069999999999997,30,67.96217608199376,5.0,13.300800903635961,-2.0,6.0,15.56677474599199,2.4,2.0,6.661772968662209,0.0,0.0,0.0,0.0,0.0,3.0,5.038467639593907,11,33.51204108781548,33.0,3.0,9.68726287373134,10.2,0.0,0.0,0.0,1.0,2.9045643153527005,4.0,6.0,25.81621525306345,24.0,2.0,7.657440364680901,10.4,3.0,4.696489001692046,15.6,0.0,0.0,0.0,69.0,181.41230878692875,276.0,15,39.68711777428484,15.0,31,103.92006937234562,58.899999999999984,31.0,100.5471635756414,86.79999999999997,0.0,0.0,0.0,18,65.76389839225912,126.0,6.0,14.76499165694542,21.0,33.0,92.77587338984549,112.20000000000003,34.0,177.41771605685182,272.0,21.0,47.858676479363226,126.0,3.0,6.3218179122755815,19.200000000000006,0.0,0.0,0.0,3.0,8.0547112462006,21.0,6.0,20.31083179448924,44.4,1.0,4.3613707165108995,8.3,3.0,9.33609958506225,22.200000000000006,4.0,9.11185668835487,20.0,0.0,0.0,0.0,11.0,31.37913704872401,77.0,1.0,4.68384074941452,9.0,4.0,13.12463140101747,-8.0,3.0,4.218734125774666,-15.0,4.0,13.213726896945579,-8.0,4.0,3.950422303840804,-8.0,3.0,6.013212069460771,-6.0,1.0,0.49019607843137303,-2.0,3.0,6.5181660073008,-12.0,3.0,7.83194567304837,-13.2,0.0,0.0,0.0,2.0,3.1578947368421,-13.0,0.0,0.0,0.0,12.0,37.881455137135355,-86.40000000000002,1.0,4.80349344978166,-4.0,0.0,0.0,1.0,1.085776330076,-9.2,4.0,7.840400170436469,-20.0,18.0,35.99470069369331,-90.0,0.0,0.0,0.0,3.0,5.09915014164306,-27.0,2.0,2.97872340425532,-18.5,38,52.449563278553846,-380.0,9.0,26.87658891146224,-85.5,9.0,16.21000229639113,-90.0,9.0,16.706284174249625,-90.0,0.0,0.0,0.0
201402,2.0218333333333334,60,152.47632137884185,19.0,38.150868436783256,-7.600000000000001,6.0,11.242302473645774,2.4,0.0,0.0,3.0,5.534526911672209,0.0,0.0,0.0,3.0,7.56302521008402,45,143.10189659425762,135.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.71097203293482,16.0,11.0,73.88719334013093,44.0,3.0,11.26373268770176,15.6,10.0,43.04512682923843,52.00000000000001,0.0,0.0,0.0,34.0,69.11368372995274,136.0,85,367.8306946110393,85.0,140,463.86460468991027,266.0000000000003,116.0,357.6492493236666,324.8000000000004,1.0,0.6116207951070339,5.0,17,43.993823493818006,119.0,1.0,2.69230769230769,3.5,64.0,288.91326891383653,217.60000000000028,9.0,15.409361984541235,72.0,17.0,51.99866564221695,102.0,13.0,26.01703730703986,83.2,0.0,0.0,0.0,17.0,41.3339897857194,119.0,5.0,22.731623491944326,37.0,0.0,0.0,0.0,2.0,8.72782154163293,14.8,6.0,20.0188329534965,30.0,0.0,0.0,0.0,17.0,53.85372612795997,119.0,2.0,4.202195755906424,20.0,6.0,14.689949697357731,-12.0,3.0,9.89322564764605,-15.0,5.0,16.54934798482984,-10.0,3.0,9.257330918354802,-6.0,7.0,9.548951459519424,-14.0,2.0,5.1923499972501785,-4.0,7.0,19.57362006412639,-28.0,4.0,9.32312555690334,-17.6,8.0,13.50336914270688,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.48378782276814,-215.99999999999991,2.0,17.033833674212232,-8.0,1.0,-4.0,1.0,0.609756097560976,-9.2,2.0,9.8047619047619,-10.0,22.0,36.830620533790736,-110.0,7.0,12.18229781338468,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,29,52.848511091942356,-290.0,2.0,4.099146162183181,-19.0,16.0,46.932214075523795,-160.0,11.0,30.597669391872092,-110.0,0.0,0.0,0.0
201403,2.036666666666666,49,119.62866638473767,13.0,28.76169205816329,-5.2,1.0,3.2520325203252,0.4,5.0,3.149579944438865,0.0,0.0,2.0,2.52897787144362,-4.0,1.0,2.5280898876404505,26,66.94396750737033,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.454685099846401,10.4,2.0,8.298755186722,10.4,0.0,0.0,0.0,43.0,105.3915238538567,172.0,60,184.10843626780982,60.0,90,241.69325021796737,171.0000000000002,87.0,209.56967012909126,243.6000000000004,1.0,1.21602288984263,5.0,63,211.25659268274285,441.0,14.0,61.390890287817776,49.0,88.0,446.41966847232186,299.2000000000001,29.0,119.98436476561865,232.0,15.0,70.11438970644375,90.0,3.0,4.6111226779559065,19.200000000000006,5.0,6.068670085026279,37.0,11.0,44.254843791639345,77.0,1.0,2.06896551724138,7.4,22.0,55.65376466113737,182.60000000000005,17.0,68.41091069757239,125.80000000000004,2.0,7.250755287009059,10.0,1.0,2.2093023255813997,5.0,3.0,6.375482583655909,21.0,2.0,1.490424761429105,20.0,29.0,57.26864678300964,-58.0,2.0,5.0151234292725215,-10.0,5.0,9.538752295935891,-10.0,5.0,7.005161798302206,-10.0,7.0,14.793270516733113,-14.0,1.0,0.41322314049586795,-2.0,8.0,15.157044609154811,-32.0,7.0,13.833627931432948,-30.8,5.0,10.211165189677331,-35.0,2.0,2.4717430071072797,-13.0,0.0,0.0,0.0,3.0,9.69061140067776,-21.6,8.0,10.90887794130026,-32.0,0.0,0.0,28.0,34.282263255353534,-257.59999999999985,0.0,0.0,0.0,21.0,41.06078815226196,-105.0,7.0,5.096985374068744,-63.0,4.0,-15.274927886468141,-36.0,0.0,0.0,0.0,105,232.22492980267108,-1050.0,1.0,2.3809603676433597,-9.5,0.0,0.0,0.0,1.0,0.34642032332563505,-10.0,1.0,1.07816711590297,-10.0
201404,2.0515,67,139.4931074137731,6.0,13.463882355636876,-2.4,8.0,34.73795426481611,3.2,1.0,2.7885360185902406,1.0,1.11044945181981,0.0,0.0,0.0,2.0,8.976660682226221,37,118.9921991731895,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.22122383184458,16.0,9.0,47.56846026820383,46.8,18.0,70.51991189303419,101.6,0.0,0.0,0.0,44.0,118.56736082682936,176.0,68,211.10719317146663,68.0,113,326.30113414194733,214.7000000000003,111.0,337.35159305272555,310.8000000000004,0.0,0.0,0.0,36,109.08671863695614,252.0,9.0,39.65281505047571,31.5,67.0,269.2720540396786,227.80000000000027,33.0,94.1412511978842,264.0,6.0,14.761107390774033,36.0,5.0,11.9984034877652,32.0,3.0,9.58560304088109,22.200000000000006,3.0,8.13519612079313,21.0,8.0,24.748880919228053,59.2,7.0,22.099963630179406,58.1,5.0,14.67700258397934,37.0,22.0,45.29456962975955,110.0,2.0,6.923539119706461,10.0,34.0,100.36276610906413,238.0,1.0,3.1775700934579403,9.0,1.0,1.67064439140811,-2.0,5.0,8.046447807036385,-25.0,4.0,11.20497661276918,-8.0,1.0,3.13111545988258,-2.0,15.0,50.498271159367135,-30.0,0.0,0.0,0.0,5.0,10.780323575670485,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.695245835026409,-19.5,0.0,0.0,0.0,3.0,7.57268674527504,-21.6,4.0,5.2209273993664995,-16.0,10.0,-40.0,2.0,5.19540229885058,-18.4,2.0,5.4957539087263,-10.0,12.0,29.531847269342666,-60.0,5.0,8.07462459710262,-45.0,3.0,-4.374384236453207,-27.0,3.0,0.8287292817679559,-27.0,41,76.64329384689641,-410.0,15.0,5.536331826748035,-142.5,8.0,18.57033697356185,-80.0,3.0,0.324675324675325,-30.0,0.0,0.0,0.0
201405,2.0663333333333336,92,179.68445428460444,6.0,-1.6531311373818005,-2.4,21.0,39.68897881085687,8.400000000000002,0.0,0.0,7.0,7.422186371414888,1.0,0.974930362116992,-2.0,10.0,42.30045018457946,53,147.12959006945096,159.0,2.0,6.9842662246589295,6.8,4.0,7.556454875095778,-1.2,4.0,12.430678466076682,16.0,63.0,265.85970523177537,252.0,21.0,82.50278795961498,109.20000000000003,9.0,22.156167849983376,48.4,0.0,0.0,0.0,39.0,72.31382103373569,156.0,118,385.55531891164657,118.0,160,330.7027489491425,304.00000000000017,160.0,334.453568989279,448.00000000000085,9.0,30.30137620156248,45.0,58,113.98959657850406,406.0,5.0,17.50663594154904,17.5,75.0,311.76722125424027,255.00000000000026,91.0,83.91872953388388,728.0,25.0,53.28583871337428,150.0,1.0,1.1574074074074099,6.4,14.0,37.8970876573955,103.6,19.0,42.71773966897121,133.0,9.0,12.565511678733168,66.6,27.0,48.56436378183377,224.10000000000008,7.0,8.37935585668645,51.8,3.0,8.76192249426619,15.0,3.0,8.0845546343955,15.0,9.0,25.08443694859449,63.0,2.0,3.0939226519337004,20.0,20.0,31.30560714984284,-40.0,4.0,7.1981822772027195,-20.0,8.0,23.09392110042315,-16.0,24.0,39.16318822377329,-48.0,24.0,24.042583990101573,-48.0,5.0,10.73399212938441,-10.0,26.0,71.33075892074146,-104.0,11.0,14.694488554526846,-48.39999999999999,0.0,0.0,0.0,10.0,-29.697834422163314,-65.0,4.0,4.908976617733019,-28.8,14.0,49.0014202995857,-100.80000000000004,11.0,18.706213672583605,-44.0,0.0,0.0,2.0,2.372526802057,-18.4,1.0,0.0,-5.0,34.0,65.71701594553068,-170.0,11.0,19.23362209878139,-99.0,1.0,-5.51724137931035,-9.0,5.0,-11.964753642034786,-45.5,141,216.71880494657628,-1410.0,2.0,1.06363448696345,-19.0,1.0,2.14091086025691,-10.0,22.0,22.32091652740529,-220.0,8.0,16.29368227049541,-80.0
201406,2.081166666666667,90,177.58530539893215,6.0,16.602603150850502,-2.4,15.0,24.560875729729837,6.000000000000001,3.0,8.718317616145763,2.0,3.5789473684210598,0.0,0.0,0.0,2.0,6.6198036838606304,38,94.4983264535515,114.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,74.44186931630671,132.0,16.0,39.1214138435781,64.0,11.0,35.11566865674763,57.20000000000001,2.0,7.31355622327149,10.4,0.0,0.0,0.0,45.0,140.0380599164112,180.0,228,599.1789409065508,228.0,161,331.73504440163885,305.9000000000001,147.0,328.9902540678628,411.6000000000008,0.0,0.0,0.0,6,14.644264591764259,42.0,4.0,13.316918632590133,14.0,50.0,187.19318993832204,170.00000000000014,120.0,342.35653685628085,960.0,9.0,16.993288452149606,54.0,11.0,30.57357303121553,70.39999999999998,0.0,0.0,0.0,16.0,49.86051650437684,112.0,7.0,22.08597921155315,51.8,11.0,28.504633479894963,91.29999999999998,3.0,5.61741958843717,22.200000000000006,1.0,2.9166666666666696,5.0,0.0,0.0,0.0,6.0,35.01046765571159,42.0,0.0,0.0,0.0,13.0,38.98861746543806,-26.0,3.0,14.605283073330547,-15.0,15.0,30.927615190452013,-30.0,11.0,34.9983235298374,-22.0,18.0,35.58378715763043,-36.0,2.0,8.68505632115947,-4.0,10.0,26.87936337729991,-40.0,24.0,51.59095721182949,-105.60000000000004,19.0,30.87597281776444,-133.0,4.0,3.0325200982633094,-26.0,0.0,0.0,0.0,2.0,6.818381502259281,-14.4,2.0,1.715265866209262,-8.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.01694000367511972,-15.0,8.0,8.7608451638159,-40.0,2.0,-6.330603194714692,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,48,73.58699488500658,-480.0,9.0,12.281844753229285,-85.5,19.0,41.87452217996286,-190.0,4.0,5.219090081232926,-40.0,2.0,3.1360312014882705,-20.0
201407,2.096,37,90.40224580125772,7.0,17.107486710792177,-2.8,6.0,21.34310593358798,2.4,4.0,6.40647516125613,9.0,25.10407405046378,7.0,14.68474332214972,-14.0,6.0,20.07056081086902,34,88.23965028113554,102.0,8.0,37.82505910165488,27.2,0.0,0.0,0.0,2.0,2.2922636103151803,8.0,8.0,23.251992499150013,32.0,7.0,31.594434405407792,36.4,4.0,6.83810637054354,20.8,0.0,0.0,0.0,6.0,19.09102921211139,24.0,45,104.16202825841191,45.0,71,158.5893140414477,134.90000000000012,69.0,139.98779829433602,193.2000000000001,0.0,0.0,0.0,14,40.073884753668,98.0,6.0,8.445525700157138,21.0,35.0,152.43557328294017,119.00000000000006,8.0,34.09242864415276,64.0,8.0,24.914567890042008,48.0,6.0,9.74246739558566,38.4,11.0,38.68083350986143,81.4,5.0,10.498381415318967,35.0,4.0,12.836797665222239,29.6,21.0,48.1965785963548,174.30000000000004,1.0,2.1276595744680904,7.4,4.0,12.01299167209467,20.0,5.0,22.901549478754074,25.0,11.0,39.97542261326274,77.0,2.0,3.1042128603104198,20.0,7.0,12.286383218593825,-14.0,4.0,8.5439641525128,-20.0,3.0,9.88098759450964,-6.0,9.0,34.72324699965494,-18.0,12.0,18.537204575379764,-24.0,5.0,18.757893686476322,-10.0,6.0,11.81041635606558,-24.0,7.0,21.675233693117853,-30.8,8.0,12.945491504605599,-56.0,4.0,18.91252955082744,-26.0,2.0,3.03670147420147,-14.4,10.0,22.71884882572553,-72.00000000000001,0.0,0.0,0.0,0.0,0.0,2.0,3.61990950226244,-18.4,18.0,49.85441723341709,-90.0,13.0,19.31577021977513,-65.0,6.0,5.283244347496403,-54.0,1.0,0.9523809523809521,-9.0,0.0,0.0,0.0,26,40.501724586554715,-260.0,4.0,8.19596670751422,-38.0,8.0,30.257101659243297,-80.0,4.0,12.25551819100206,-40.0,0.0,0.0,0.0
201408,2.1108333333333333,57,129.35107650577928,1.0,3.06152487488961,-0.4,3.0,9.42150780796382,1.2000000000000002,0.0,0.0,3.0,6.5268415058331,1.0,1.58730158730159,-2.0,0.0,0.0,21,39.82755059916166,63.0,1.0,3.7688442211055295,3.4,4.0,6.8022937605732,-1.2,3.0,11.425061425061429,12.0,15.0,26.96971950230488,60.0,2.0,3.8043478260869596,10.4,3.0,6.41945380186404,15.6,0.0,0.0,0.0,45.0,113.66276942857859,180.0,91,271.66566681283524,91.0,101,202.84941406818126,191.90000000000032,75.0,140.8215765081234,210.00000000000014,4.0,14.21709633772424,20.0,76,155.96843524713,532.0,3.0,7.516040770341331,10.5,18.0,58.927754703635934,61.19999999999998,8.0,6.4643757588098785,64.0,17.0,47.03947844811697,102.0,7.0,13.80449778122768,44.8,0.0,0.0,0.0,13.0,28.068866303005066,91.0,2.0,5.0044242702827,14.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-7.0900763358778605,10.0,0.0,0.0,0.0,11.0,19.629646383473197,77.0,0.0,0.0,0.0,6.0,10.290110937265467,-12.0,3.0,1.0923053464742505,-15.0,21.0,51.388440498508146,-42.0,13.0,37.034280113746064,-26.0,15.0,23.217219632536782,-30.0,0.0,0.0,0.0,11.0,14.254202637888813,-44.0,0.0,0.0,0.0,2.0,3.66623805726004,-14.0,7.0,18.74131662485397,-45.5,1.0,1.44628099173554,-7.2,4.0,10.252190977681881,-28.8,3.0,7.86885245901639,-12.0,6.0,-24.0,1.0,1.08225108225108,-9.2,1.0,2.02020202020202,-5.0,20.0,60.0109591610297,-100.0,0.0,0.0,0.0,1.0,3.0690537084399,-9.0,0.0,0.0,0.0,28,62.41606038395337,-280.0,0.0,0.0,0.0,28.0,28.67860900363278,-280.0,0.0,0.0,0.0,3.0,1.7142857142857129,-30.0
201409,2.1256666666666666,42,96.63332122309549,1.0,3.61842105263158,-0.4,11.0,34.2170822326811,4.4,3.0,8.16696914700543,2.0,2.2346368715083798,0.0,0.0,0.0,0.0,0.0,26,92.12287639534107,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.569093253358076,28.0,12.0,34.496072755008925,62.40000000000001,4.0,13.914656771799619,20.8,4.0,6.9531230447078896,28.0,31.0,94.77286232870836,124.0,36,112.00473260052178,36.0,106,323.5404137955071,201.40000000000026,114.0,348.44271286942535,319.20000000000044,5.0,5.240198118146061,25.0,19,50.30873668019722,133.0,1.0,1.0989010989011,3.5,18.0,69.19932331201935,61.19999999999998,36.0,102.840039547978,288.0,6.0,7.0911766392538285,36.0,0.0,0.0,0.0,1.0,3.98230088495575,7.4,18.0,53.91618686999632,126.0,13.0,37.64015522733215,96.20000000000002,1.0,2.03012442698101,8.3,6.0,15.99406490959626,44.4,4.0,11.80536219266712,20.0,0.0,0.0,0.0,7.0,17.607179789083762,49.0,14.0,33.33101081585504,135.0,19.0,42.35129812556854,-38.0,0.0,0.0,0.0,9.0,17.15550692712126,-18.0,1.0,1.1695906432748502,-2.0,1.0,1.5611674062938201,-2.0,2.0,2.6830770267798902,-4.0,9.0,20.425681292804192,-36.0,7.0,9.353303400480835,-30.8,17.0,24.32044006485355,-119.0,0.0,0.0,0.0,6.0,11.861540163390535,-43.2,5.0,12.861736334405151,-36.0,2.0,6.8809926677946995,-8.0,0.0,0.0,1.0,2.4653234787891,-9.2,3.0,6.420683353736045,-15.0,4.0,10.592154046050071,-20.0,6.0,13.827448575883551,-54.0,1.0,1.55038759689922,-9.0,5.0,9.84416948162992,-46.0,88,145.99435169130317,-880.0,5.0,7.920123516504459,-47.5,5.0,4.9564484446724615,-50.0,104.0,161.23655924338337,-1040.0,39.0,55.61400002338046,-390.0
201410,2.1405000000000003,59,138.38833779322889,1.0,1.37614678899083,-0.4,6.0,19.773067185465763,2.4,1.0,2.41149307337096,0.0,0.0,3.0,8.332365803630179,-6.0,3.0,10.920647392841179,51,143.34198948326545,153.0,0.0,0.0,0.0,2.0,4.9595679341066505,-0.6,0.0,0.0,0.0,15.0,47.61198991314958,60.0,7.0,17.63178040620329,36.4,4.0,7.1857242165320105,20.8,0.0,0.0,0.0,98.0,383.4501395757408,392.0,52,173.20999701999853,52.0,152,474.4463228647699,288.8000000000001,115.0,402.5834444410425,322.0000000000005,1.0,2.93712712253327,5.0,27,65.91731932310736,189.0,3.0,15.250275027502749,10.5,68.0,281.78438697889044,231.2000000000002,14.0,31.385442565752307,112.0,10.0,42.19320304168118,60.0,8.0,23.674953353638443,51.2,3.0,7.153502235469442,22.200000000000006,8.0,19.273262842212674,56.0,36.0,56.9710307417283,266.4000000000001,5.0,17.030341565391648,41.5,6.0,21.01629353203925,44.4,7.0,13.066902821154391,35.0,2.0,6.5326467287251715,10.0,4.0,16.807287265767698,28.0,2.0,1.9410227696901798,20.0,8.0,14.687202420300205,-16.0,3.0,2.69772107874695,-15.0,4.0,11.093502907622211,-8.0,2.0,5.896002381841299,-4.0,16.0,27.2513257947323,-32.0,6.0,13.290565604679596,-12.0,7.0,23.051334075403442,-28.0,12.0,22.89488122827881,-52.79999999999999,5.0,10.456335767731494,-35.0,7.0,16.47065333872374,-45.5,1.0,2.31404958677686,-7.2,7.0,34.978786044520284,-50.40000000000001,3.0,8.66208454947745,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.8863593265034,-60.0,4.0,5.774848493329022,-36.0,0.0,0.0,0.0,2.0,4.81927710843374,-19.0,89,194.14954152764668,-890.0,42.0,59.349178997242916,-399.0,4.0,6.79730879353086,-40.0,18.0,19.067672341224245,-180.0,2.0,2.89680035727484,-20.0
