MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_163,goldstein_163,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201309,2.3056666666666668,42,100.86969890826404,2.0,1.9288582138042099,-0.8,3.0,3.35291195464773,1.2000000000000002,0.0,0.0,3.0,3.36026026453646,1.0,0.890039447731755,-2.0,0.0,0.0,23,46.04945998652293,69.0,1.0,0.0,-0.3,6.0,8.489209233897471,24.0,11.0,28.364329628337842,44.0,0.0,0.0,0.0,2.0,2.8901734104046204,10.4,13,22.53926039537365,52.0,51,99.93541541657505,51.0,76,167.3423012513511,144.4000000000002,65,132.28315399112319,182.00000000000009,42.0,67.16397751963537,294.0,0.0,0.0,0.0,24,52.61841450519854,81.6,7.0,7.145557655954629,56.0,3.0,4.40416684168522,18.0,2.0,0.0,12.8,2.0,3.10424404779216,14.0,3.0,2.757997936016516,22.200000000000006,0.0,0.0,0.0,1.0,0.0,7.4,29.0,77.51998524275662,145.0,2.0,3.83041079312678,10.0,10.0,14.893049398581068,70.0,0.0,0.0,0.0,5.0,6.85748643753775,-10.0,3.0,5.67644276253548,-15.0,4.0,4.792983970031821,-8.0,4.0,0.7843137254901958,-8.0,24.0,19.16189269907696,-48.0,1.0,0.0,-2.0,3.0,8.593012737217741,-12.0,11.0,36.04091369023713,-48.39999999999999,1.0,1.55367231638418,-7.0,11.0,24.306647739744925,-71.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-16.0,4.0,9.2751116908981,-20.0,21,23.835580299934072,-105.0,0.0,0.0,0.0,4.0,0.0,-36.0,39.0,57.08311371659846,-351.0,2.0,4.810817528296111,-19.0,51,57.28592434959505,-510.0,2.0,1.8018018018018016,-19.0,4.0,1.4184397163120601,-40.0
201310,2.30975,159,334.15040088998325,13.0,16.4122014538255,-5.2,21.0,35.20193391284712,8.400000000000002,8.0,1.6778523489932902,3.0,2.10025811710365,5.0,0.0,-10.0,2.0,0.0,66,70.07485680332854,198.0,0.0,0.0,0.0,2.0,0.0,8.0,40.0,90.73162883908205,160.0,6.0,14.880300239123311,31.2,4.0,7.07964601769912,20.8,49,57.7299371005145,196.0,99,213.22683657400185,99.0,80,145.48694785049923,152.00000000000014,74,112.1948998246943,207.20000000000016,88.0,132.42669096993993,616.0,3.0,0.0,10.5,35,103.95560783362473,119.00000000000006,36.0,40.141805550461676,288.0,14.0,16.468874670059513,84.0,0.0,0.0,0.0,11.0,17.479872455636592,77.0,11.0,11.018153117600642,81.4,2.0,0.0,16.6,2.0,0.0,14.8,8.0,16.37805771802414,40.0,0.0,0.0,0.0,16.0,9.67197925963704,112.0,0.0,0.0,0.0,12.0,13.020366823936607,-24.0,4.0,0.0,-20.0,18.0,23.965827122797233,-36.0,20.0,7.847281223449441,-40.0,33.0,6.682042205252277,-66.0,2.0,0.0,-4.0,20.0,29.890227646693138,-80.0,4.0,1.5748031496063,-17.6,0.0,0.0,0.0,4.0,5.81818181818182,-26.0,4.0,5.29417627764134,-16.0,5.0,2.61439719019398,-20.0,8.0,-64.0,2.0,1.54277699859748,-10.0,30,47.91324238117881,-150.0,0.0,0.0,0.0,7.0,0.0,-63.0,2.0,0.0,-18.0,3.0,1.0958904109589,-27.0,76,38.852359485893224,-760.0,0.0,0.0,0.0,10.0,18.461184868723468,-100.0
201311,2.313833333333333,99,262.2144328149941,9.0,18.9100304218581,-3.6,11.0,33.477578819033276,4.4,15.0,32.49757034212759,26.0,41.72778486980755,2.0,3.6119098220610897,-4.0,12.0,75.52896001524006,36,98.7795690270955,108.0,0.0,0.0,0.0,2.0,6.21123326346409,8.0,25.0,71.4574439479232,100.0,11.0,36.63705161415513,57.20000000000001,2.0,1.181924677971229,10.4,19,53.61302518170456,76.0,56,165.78992121643498,56.0,141,253.40581449752838,267.9000000000003,124,205.41589821353188,347.20000000000056,58.0,188.35406099635242,406.0,5.0,14.40182424289546,17.5,62,334.6737065674856,210.80000000000018,29.0,83.13782625444028,232.0,15.0,34.66096497605437,90.0,4.0,5.389945214308719,25.6,2.0,6.104434669199411,14.0,5.0,14.06301583510284,37.0,0.0,0.0,0.0,7.0,25.869875757710986,51.8,14.0,39.862361657021225,70.0,6.0,15.861057327895931,30.0,6.0,14.43481283033914,42.0,3.0,11.019355557300091,30.0,11.0,21.908049991118908,-22.0,3.0,5.958333333333339,-15.0,40.0,90.77042295843302,-80.0,22.0,78.04411515449527,-44.0,32.0,70.67450089760591,-64.0,13.0,38.83421213310945,-26.0,28.0,71.10428485877695,-112.0,5.0,17.8476113184501,-22.0,0.0,0.0,0.0,23.0,49.303393147683174,-149.5,0.0,0.0,0.0,0.0,0.0,0.0,46.0,-368.0,4.0,9.14959883937442,-20.0,23,54.418210974244325,-115.0,0.0,0.0,0.0,10.0,14.62576652106689,-90.0,5.0,4.991761738434571,-45.0,4.0,7.17134608414362,-36.5,27,46.890237639814785,-270.0,6.0,18.98707992376718,-57.0,5.0,7.370332272121877,-50.0
201312,2.317916666666666,23,55.76283618837297,6.0,21.878491461858694,-2.4,9.0,24.440440370821317,3.6,8.0,19.503669970056066,4.0,8.838016529039287,1.0,2.33918128654971,-2.0,11.0,48.81500765272376,28,91.55869427275009,84.0,0.0,0.0,0.0,2.0,9.512578616352199,8.0,2.0,4.00948451398563,8.0,10.0,31.278284637785703,52.00000000000001,0.0,0.0,0.0,17,72.7610852520778,68.0,36,107.59433922260408,36.0,34,122.12961929872527,64.59999999999997,41,141.39733764091048,114.79999999999993,40.0,112.11136599751372,280.0,0.0,0.0,0.0,106,458.5081547617656,360.3999999999997,4.0,9.68562832157016,32.0,8.0,44.31019984337575,48.0,0.0,0.0,0.0,2.0,4.4247787610619405,14.0,3.0,8.04826546003017,22.200000000000006,4.0,11.76266618563422,33.2,0.0,0.0,0.0,14.0,39.94754243381213,70.0,1.0,7.692307692307691,5.0,6.0,29.844589157249562,42.0,1.0,1.90677966101695,10.0,10.0,30.049537501776022,-20.0,0.0,0.0,0.0,8.0,20.210778877323285,-16.0,26.0,99.30894355291413,-52.0,7.0,16.16118093149471,-14.0,3.0,13.243465309016692,-6.0,3.0,8.02781586977379,-12.0,2.0,7.065217391304341,-8.8,0.0,0.0,0.0,5.0,18.70311837396933,-32.5,0.0,0.0,0.0,1.0,1.82926829268293,-4.0,10.0,-80.0,7.0,22.263079311386644,-35.0,19,35.05130098093129,-95.0,5.0,14.35923361973264,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33947237431558,-9.0,23,65.87791422815012,-230.0,1.0,2.002002002002,-9.5,0.0,0.0,0.0
201401,2.322,29,92.22104718997518,4.0,14.603319089243241,-1.6,11.0,45.2625577349955,4.4,1.0,2.3880597014925398,0.0,0.0,0.0,0.0,0.0,5.0,24.22884401558421,23,98.54904235465641,69.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.85563722385119,40.0,0.0,0.0,0.0,0.0,0.0,0.0,46,98.28152477235204,184.0,55,125.62001896496271,55.0,61,134.77449236979842,115.90000000000013,55,125.06449796452348,154.00000000000003,24.0,69.29256228415116,168.0,8.0,29.70844373088912,28.0,48,168.2638441380112,163.2000000000001,15.0,44.29899328372561,120.0,7.0,13.78021564356967,42.0,2.0,4.917829488127071,12.8,5.0,20.771334600615607,35.0,22.0,64.95308805578935,162.8000000000001,3.0,16.23677777841799,24.9,2.0,7.766990291262139,14.8,12.0,29.487848274488,60.0,0.0,0.0,0.0,18.0,49.576940134750096,126.0,4.0,9.940792082949368,40.0,1.0,0.0,-2.0,10.0,33.82035815858844,-50.0,4.0,11.596729746087231,-8.0,29.0,56.000024210976456,-58.0,14.0,23.440728558957897,-28.0,1.0,2.77777777777778,-2.0,20.0,50.003763689545686,-80.0,5.0,18.635559307762374,-22.0,0.0,0.0,0.0,10.0,20.24518649979813,-65.0,0.0,0.0,0.0,1.0,3.6585365853658502,-4.0,2.0,-16.0,3.0,14.4589095997076,-15.0,33,61.60193988871676,-165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.31491712707182,-9.0,1.0,2.06349206349206,-9.5,7,14.801886308883061,-70.0,0.0,0.0,0.0,0.0,0.0,0.0
201402,2.3272500000000003,38,84.34373237696715,14.0,44.103333100936574,-5.6000000000000005,9.0,31.292836147490988,3.6,0.0,0.0,0.0,0.0,2.0,5.61797752808988,-4.0,7.0,26.15415490282702,26,89.49002829558457,78.0,2.0,3.4247829485769397,-0.6,0.0,0.0,0.0,6.0,20.87502062745113,24.0,7.0,20.227272727272748,36.4,4.0,11.500270399099051,20.8,31,87.48398716514917,124.0,110,358.1248622579358,110.0,87,202.42602746116063,165.30000000000015,99,246.03276526558483,277.2000000000004,36.0,96.4575556259385,252.0,12.0,43.36376865049737,42.0,53,206.9190648029026,180.20000000000016,2.0,4.533333333333339,16.0,24.0,72.39241651621926,144.0,0.0,0.0,0.0,5.0,14.77427248864044,35.0,10.0,28.383498002078518,74.0,1.0,2.2666666666666697,8.3,2.0,2.93655842906095,14.8,13.0,32.111198277228354,65.0,14.0,6.165104118320488,70.0,8.0,12.77058343787503,56.0,1.0,2.6865671641791002,10.0,3.0,4.636348975971622,-6.0,2.0,6.71325051759835,-10.0,9.0,28.74687388172842,-18.0,7.0,14.688845328636924,-14.0,8.0,19.024672433263614,-16.0,2.0,6.4154713211317,-4.0,9.0,23.69521262924126,-36.0,7.0,17.06499681768058,-30.8,0.0,0.0,0.0,4.0,9.30672268907564,-26.0,1.0,2.65486725663717,-4.0,0.0,0.0,0.0,2.0,-16.0,0.0,0.0,0.0,11,19.237146264842867,-55.0,3.0,7.48959778085991,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-3.9587149497827,-47.5,16,36.6741321803004,-160.0,0.0,0.0,0.0,0.0,0.0,0.0
201403,2.3325,69,155.95872424280873,13.0,27.56434966887187,-5.2,26.0,47.1149884930431,10.400000000000004,2.0,3.42734188888035,3.0,16.336380049210963,1.0,2.52365930599369,-2.0,4.0,19.9736464504397,45,154.54429590102427,135.0,1.0,5.1771117166212495,-0.3,8.0,12.922112206625384,32.0,15.0,33.99247168777085,60.0,2.0,3.6677454153182407,10.4,2.0,4.810996563573879,12.0,8,11.571908277425528,32.0,75,259.6283741583968,75.0,52,106.23018691511957,98.80000000000004,48,98.36985632901327,134.39999999999995,33.0,86.1964330768606,231.0,8.0,27.45955144368937,28.0,43,145.11754962779347,146.2000000000001,31.0,85.12979036470287,248.0,10.0,33.36881989263207,60.0,4.0,3.519061583577712,25.6,11.0,36.85586012371593,77.0,0.0,0.0,0.0,1.0,1.57303370786517,8.3,0.0,0.0,0.0,5.0,11.593613874971831,25.0,1.0,3.84615384615385,5.0,14.0,36.736754063426325,98.0,0.0,0.0,0.0,7.0,5.709430244508082,-14.0,3.0,7.44685668285074,-15.0,1.0,3.0961791831357,-2.0,30.0,71.33733652056327,-60.0,4.0,13.55975575768325,-8.0,3.0,7.04179972020565,-6.0,3.0,5.447260922595309,-12.0,3.0,8.53417486845335,-13.2,0.0,0.0,0.0,43.0,33.69245184158167,-279.5,5.0,16.770670392767748,-20.0,2.0,2.3529411764705803,-8.0,0.0,0.0,5.0,12.446413550944149,-25.0,29,65.408392136953,-145.0,5.0,2.202378104439962,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.649987338271007,-122.5,79,107.45041528677149,-790.0,4.0,0.7774494374813661,-38.0,7.0,7.646662417054537,-70.0
201404,2.33775,56,109.45843120548085,8.0,21.35504611922866,-3.2,12.0,86.89181112153477,4.8,1.0,2.8099173553718995,1.0,2.53682487725041,1.0,3.2490974729241904,-2.0,3.0,7.747304266291612,40,109.90214470256669,120.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,99.01287933459166,60.0,4.0,8.03170855118907,20.8,0.0,0.0,0.0,25,70.25601694622414,100.0,69,222.1511491556197,69.0,201,491.1319822995875,381.89999999999986,187,452.5106460792694,523.6000000000008,34.0,84.81258749110533,238.0,5.0,22.255463931348878,17.5,30,119.31471819293492,102.00000000000004,25.0,110.7435165810388,200.0,9.0,21.582659553109053,54.0,3.0,8.390534682080926,19.200000000000006,9.0,91.13428559604552,63.0,3.0,5.75079872204472,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-21.53963299610232,25.0,2.0,5.98425196850394,10.0,21.0,118.07465257339204,147.0,2.0,4.1936614611033205,19.0,3.0,7.5268761921379905,-6.0,9.0,16.587603824724308,-45.0,13.0,30.44634868808549,-26.0,3.0,11.08282604685482,-6.0,8.0,16.4529460770701,-16.0,0.0,0.0,0.0,9.0,27.860909029001512,-36.0,5.0,5.651758005641391,-22.0,0.0,0.0,0.0,7.0,16.6687544648804,-45.5,0.0,0.0,0.0,1.0,2.0109689213894,-4.0,1.0,-8.0,6.0,18.886400813197962,-30.0,14,26.4161062037683,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.48358135817793,-81.0,8,25.08788815778871,-80.0,6.0,6.63704692685043,-57.0,1.0,7.21649484536082,-10.0
201405,2.343,46,144.2640125970519,11.0,7.501043010365414,-4.4,11.0,27.392122789549397,4.4,0.0,0.0,4.0,5.19287833827894,1.0,2.0044543429844097,-2.0,8.0,33.38057888818779,28,90.40017635827743,84.0,1.0,2.46913580246914,-0.3,22.0,30.113793702315363,88.0,16.0,40.73768449665481,64.0,3.0,15.69626884692662,15.6,5.0,21.14998836476545,26.0,27,79.43718448410499,108.0,79,191.68379898888855,79.0,84,200.11869377451725,159.60000000000016,83,191.50000898089127,232.40000000000012,67.0,172.3968530504977,469.0,8.0,32.734548306029524,28.0,54,203.19441622856513,183.60000000000016,24.0,98.11639011942896,192.0,10.0,26.13982284366905,60.0,19.0,48.45181370614268,121.60000000000004,1.0,3.37837837837838,7.0,6.0,23.175789659738587,44.4,9.0,26.161916314550414,74.69999999999997,0.0,0.0,0.0,5.0,14.3901959895432,25.0,0.0,0.0,0.0,7.0,26.639118630008273,49.0,2.0,5.0925925925926,20.0,0.0,0.0,0.0,1.0,1.7543859649122802,-5.0,5.0,15.421185719509962,-10.0,22.0,52.54012995243446,-44.0,12.0,36.8208179806292,-24.0,0.0,0.0,0.0,14.0,33.3111972114842,-56.0,2.0,7.067338972023419,-8.8,0.0,0.0,0.0,7.0,7.896736156770562,-45.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-200.0,4.0,8.253276018610594,-20.0,12,-20.672900882586934,-60.0,0.0,0.0,0.0,3.0,1.9672131147540988,-27.0,5.0,3.762373015410916,-45.0,4.0,15.025906735751278,-36.0,26,52.29195796580517,-260.0,0.0,0.0,0.0,0.0,0.0,0.0
201406,2.34825,112,256.6737101233971,7.0,19.01524751184753,-2.8,32.0,68.77904045273308,12.800000000000004,37.0,92.72536762907438,1.0,4.74452554744525,3.0,6.62230950394924,-6.0,2.0,8.08823529411764,60,129.8792743779407,180.0,4.0,11.3641006681814,-1.2,1.0,1.26984126984127,4.0,4.0,17.48653704276172,16.0,2.0,4.5548654244306395,10.4,7.0,12.1565880994114,36.4,15,39.67791690855899,60.0,73,145.79825895049245,73.0,300,1022.4813282354183,569.9999999999992,303,1044.0126983101636,848.3999999999995,24.0,48.30451271284131,168.0,5.0,21.558899197061987,17.5,122,502.39083111532835,414.7999999999996,27.0,59.446083991457215,216.0,9.0,30.278013198160057,54.0,0.0,0.0,0.0,11.0,28.83772778855765,77.0,6.0,11.15166496796423,44.4,5.0,6.009632877371,41.5,1.0,2.93809024134313,7.4,8.0,12.60530502561636,40.0,25.0,73.77830596136401,125.0,6.0,13.67130808819207,42.0,1.0,5.28846153846154,10.0,9.0,11.393699878280788,-18.0,17.0,32.314868151844266,-85.0,33.0,86.19355399503851,-66.0,36.0,87.41427942505591,-72.0,47.0,113.15615544239056,-94.0,4.0,6.22711266751235,-8.0,25.0,58.87387466871792,-100.0,10.0,21.770229595038373,-43.99999999999999,2.0,5.25687394849236,-14.0,7.0,20.11544391132329,-45.5,4.0,8.193961617070759,-16.0,0.0,0.0,0.0,77.0,-616.0,0.0,0.0,0.0,20,41.344167238888154,-100.0,0.0,0.0,0.0,2.0,5.33154924085224,-18.0,9.0,21.027495793969397,-81.0,1.0,3.0973451327433597,-9.0,24,34.91780028478007,-240.0,1.0,1.66320166320166,-9.5,4.0,5.0456261354554535,-40.0
201407,2.3535,54,177.77062265410743,3.0,10.50468949189582,-1.2000000000000002,4.0,19.555571409037668,1.6,16.0,25.366311355814382,0.0,0.0,0.0,0.0,0.0,2.0,7.05540776337996,23,66.83631191155311,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.63407552971993,20.0,7.0,16.313910466833857,36.4,0.0,0.0,0.0,17,55.352777933362276,68.0,87,286.8958440033155,87.0,128,416.28644551024604,243.2000000000004,128,414.00861527134856,358.4000000000006,6.0,14.68252435105191,42.0,11.0,43.51382766637007,38.5,43,241.33907760162683,146.2000000000001,10.0,37.03234618488859,80.0,8.0,19.82259471991121,48.0,1.0,0.9259259259259259,6.4,0.0,0.0,0.0,14.0,46.77720670701973,103.6,4.0,7.678172565336241,33.2,0.0,0.0,0.0,4.0,7.739098692506801,20.0,4.0,11.646860664189363,20.0,10.0,24.869878700866288,70.0,1.0,2.34791889007471,10.0,7.0,28.211519966517162,-14.0,2.0,6.24762580459737,-10.0,33.0,100.62084381560894,-66.0,12.0,35.633139905291955,-24.0,14.0,35.46112211242456,-28.0,0.0,0.0,0.0,18.0,37.02724142532532,-72.0,2.0,6.1097589141364805,-8.8,0.0,0.0,0.0,3.0,6.7977740563285804,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-16.0,4.0,7.9858938826939285,-20.0,18,11.067931570030243,-90.0,0.0,0.0,0.0,2.0,7.57575757575758,-18.0,0.0,0.0,0.0,1.0,2.96220633299285,-9.0,10,26.61733379209509,-100.0,28.0,30.84745762711871,-266.0,8.0,14.529005193720893,-80.0
201408,2.35875,43,100.79003047525534,11.0,34.352638787164125,-4.4,8.0,19.544710161991254,3.2,3.0,12.92228296960244,0.0,0.0,0.0,0.0,0.0,6.0,31.27329419097895,28,61.37890355182638,84.0,0.0,0.0,0.0,1.0,0.9127789046653141,4.0,20.0,56.44676676975708,80.0,1.0,1.50214592274678,5.2,0.0,0.0,0.0,3,16.45644019541899,12.0,18,36.30179217755529,18.0,81,285.982274713408,153.9000000000002,81,268.8906469493881,226.80000000000018,35.0,61.773717738705045,245.0,12.0,28.77192982456141,42.0,30,149.2914166156458,102.00000000000004,16.0,64.40272203133135,128.0,12.0,29.143238007163944,72.0,0.0,0.0,0.0,1.0,1.96078431372549,7.0,3.0,7.585815942538639,22.200000000000006,1.0,0.8183306055646479,8.3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.692806344747762,55.0,8.0,14.877316303671439,56.0,0.0,0.0,0.0,2.0,4.0851843370735095,-4.0,2.0,6.563850295818651,-10.0,11.0,29.584698131832827,-22.0,3.0,4.166666666666661,-6.0,15.0,28.66008244148604,-30.0,0.0,0.0,0.0,3.0,8.759124087591237,-12.0,5.0,13.565426170468195,-22.0,0.0,0.0,0.0,4.0,9.970608806522119,-26.0,6.0,13.397013491652439,-24.0,0.0,0.0,0.0,11.0,-88.0,5.0,11.35010459689963,-25.0,18,18.896234569926378,-90.0,0.0,0.0,0.0,2.0,5.10440835266822,-18.0,0.0,0.0,0.0,3.0,5.82743107361104,-27.0,14,36.926402594147945,-140.0,0.0,0.0,0.0,0.0,0.0,0.0
201409,2.364,46,122.36883761551915,10.0,18.49672354745511,-4.0,11.0,35.22745429164986,4.4,3.0,4.67597806757558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,50.085905761569656,75.0,0.0,0.0,0.0,3.0,10.617177188111599,12.0,18.0,59.86439736271893,72.0,1.0,3.7527593818984504,5.2,0.0,0.0,0.0,28,75.37346774620087,112.0,75,222.17328387605357,75.0,47,145.28427848301436,89.30000000000004,27,82.75491810526987,75.59999999999997,25.0,72.85147352123028,175.0,4.0,11.267440973898909,14.0,11,38.70834683734242,37.39999999999999,9.0,45.12872382882789,72.0,2.0,9.12934446142393,12.0,4.0,10.74566449370559,25.6,11.0,13.997206435528051,77.0,9.0,18.94426911499496,66.6,2.0,9.24574209245742,16.6,0.0,0.0,0.0,3.0,4.5248868778280595,15.0,0.0,0.0,0.0,5.0,8.151082883098741,35.0,0.0,0.0,0.0,4.0,3.17965023847377,-8.0,2.0,7.98083778966132,-10.0,3.0,8.433186519105929,-6.0,13.0,37.34782466849672,-26.0,21.0,38.447663122470594,-42.0,3.0,8.24175824175825,-6.0,8.0,18.1433283987378,-32.0,1.0,3.4522439585730695,-4.4,0.0,0.0,0.0,3.0,8.79674119631836,-19.5,18.0,27.5545689352782,-72.0,1.0,2.1872265966754196,-4.0,0.0,0.0,1.0,3.7953795379538,-5.0,19,41.580029351789726,-95.0,0.0,0.0,0.0,2.0,4.374453193350839,-18.0,5.0,10.411198600175,-45.0,5.0,12.274744947972989,-45.0,11,15.243084131489306,-110.0,0.0,0.0,0.0,4.0,4.83383685800604,-40.0
201410,2.36925,41,125.26755531987972,3.0,6.56781951385827,-1.2000000000000002,22.0,89.14503551720742,8.800000000000002,1.0,2.85171102661597,0.0,0.0,0.0,0.0,0.0,4.0,13.396995674888,11,28.71685277461229,33.0,0.0,0.0,0.0,4.0,6.37217261937222,16.0,25.0,91.61405367933752,100.0,13.0,57.107112642317716,67.60000000000001,0.0,0.0,0.0,21,60.61859469307387,84.0,61,150.8374217278906,61.0,51,138.46408782564026,96.90000000000003,43,129.8871070542987,120.39999999999992,28.0,61.9036416748071,196.0,34.0,52.17408389822198,119.0,46,148.28450532144137,156.40000000000012,40.0,122.7444611069267,320.0,0.0,0.0,0.0,2.0,2.7675148135238787,12.8,8.0,33.33491648810569,56.0,7.0,19.86532133716958,51.8,0.0,0.0,0.0,2.0,3.5241155812282243,14.8,5.0,9.97708536967708,25.0,3.0,10.995287748261001,15.0,5.0,18.44409677941949,35.0,1.0,1.8095238095238102,10.0,4.0,9.67169766863455,-8.0,2.0,4.84788598574822,-10.0,4.0,8.51822743485884,-8.0,23.0,97.49594128169956,-46.0,1.0,1.3905375750883,-2.0,0.0,0.0,0.0,7.0,15.468009841251225,-28.0,7.0,18.36250118755376,-30.8,0.0,0.0,0.0,5.0,7.265446895239171,-32.5,9.0,21.620977101895548,-36.0,1.0,3.3222591362126295,-4.0,0.0,0.0,9.0,21.860539960219008,-45.0,11,26.270897676454805,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.773608704869199,-72.0,1.0,1.1095700416088798,-9.0,19,51.31216012168064,-190.0,1.0,2.4174053182917,-9.5,1.0,2.1276595744680904,-10.0
201411,2.3745,89,215.66636789713627,14.0,31.67115334446745,-5.6000000000000005,24.0,49.63684886542431,9.600000000000003,3.0,7.4769565143947805,0.0,0.0,0.0,0.0,0.0,8.0,28.66336050003564,38,89.7127946322221,114.0,2.0,4.09956954948466,-0.6,3.0,4.223016289440871,12.0,25.0,70.68566105352492,100.0,3.0,9.40342114957514,15.6,3.0,4.435850008407599,15.6,42,125.351471862699,168.0,169,381.9717193452738,169.0,116,253.29572090267882,220.40000000000038,125,265.1828544666439,350.0000000000005,73.0,155.52645925097474,511.0,37.0,96.61571170200224,129.5,73,402.4729882046439,248.20000000000027,56.0,220.48094558173344,448.0,11.0,34.8368260398741,66.0,2.0,4.4293015332197605,12.8,8.0,30.709711182457838,56.0,18.0,58.062366166992724,133.20000000000002,7.0,-23.578791267564515,58.1,0.0,0.0,0.0,2.0,3.4122845589851902,10.0,2.0,6.76434712026154,10.0,15.0,24.749991258360954,105.0,7.0,13.248605370002467,70.0,6.0,19.425027227273482,-12.0,15.0,48.07114562796769,-75.0,10.0,18.943149841526264,-20.0,7.0,11.853430902467188,-14.0,21.0,33.93990441111912,-42.0,3.0,10.3151240822646,-6.0,14.0,31.33680722266662,-56.0,6.0,10.23895502342176,-26.4,3.0,6.446149881352022,-21.0,8.0,19.89868893675461,-52.0,1.0,2.35756385068762,-4.0,0.0,0.0,0.0,1.0,-8.0,10.0,-16.200896851763112,-50.0,55,89.92464534596594,-275.0,3.0,4.67706013363029,-15.0,2.0,3.9926982076052897,-18.0,3.0,4.88613180595142,-27.0,3.0,4.467571782647809,-28.5,36,68.62725790956648,-360.0,6.0,2.564102564102562,-57.0,2.0,4.7049894832708095,-20.0
