MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_129,tone_count_129,goldstein_129,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201311,1.551,129,382.2824323169028,4.0,9.19266373513792,-0.4,16.0,50.37423080268647,-6.400000000000001,23.0,63.816390333004605,9.200000000000003,19.0,49.48334853532813,0.0,0.0,2.0,2.8325530808152504,-4.0,8.0,30.01240485744257,5.0,24.422603857934924,17.0,54,183.91613314194,162.0,6.0,13.001663774501793,20.4,1.0,2.53164556962025,3.2,1.0,1.1695906432748502,3.4,0.0,0.0,0.0,0.0,0.0,0.0,21,63.78923333266333,84.0,29.0,74.97295457088268,150.79999999999995,4.0,14.51973481344435,20.8,0.0,0.0,0.0,38.0,102.31108892247605,152.0,97,276.94166478914804,97.0,108,356.8876035455407,205.20000000000027,99,339.1221125560775,277.2000000000004,24,71.86627119971574,168.0,14.0,48.60872092857705,49.0,98,380.45030824871986,333.2,1.0,2.7559055118110196,7.0,27.0,66.34072540975795,216.0,31.0,99.21023565547043,186.0,16.0,40.82693444883724,102.40000000000002,0.0,0.0,0.0,11,19.437519298827947,77.0,25.0,53.63702037088755,185.00000000000009,0.0,0.0,0.0,3.0,10.922581037523573,22.200000000000006,0.0,0.0,0.0,16,45.44061758682232,80.0,0.0,0.0,0.0,4.0,11.503875989514,20.0,7.0,17.86854459933404,49.0,0.0,0.0,0.0,12,34.62602138709234,-24.0,15.0,78.36771447016761,-75.0,0.0,0.0,0.0,35,107.71862890285935,-70.0,13,47.2103370753095,-26.0,37.0,155.6613785620963,-74.0,13.0,31.369268542765322,-26.0,29.0,106.4429287738307,-116.0,2.0,6.376520855587111,-10.0,0.0,0.0,0.0,6.0,20.29961897920233,-30.0,6.0,19.79692550524319,-26.4,0.0,0.0,0.0,6.0,12.68211789789554,-39.0,1.0,2.57879656160458,-7.2,18.0,47.42849959482042,-72.0,0.0,0.0,0.0,1.0,0.966183574879227,-9.2,14.0,40.582401555983694,-70.0,35,76.86996083399806,-175.0,1.0,2.98013245033113,-5.0,3.0,4.04629642852042,-27.0,1.0,2.38095238095238,-9.0,22.0,53.13674790012836,-220.0,1.0,2.9259896729776202,-9.5,10.0,21.97703268330894,-100.0
201312,1.547,125,281.6471693382972,8.0,12.3209924431262,-0.7999999999999999,27.0,78.91708065038894,-10.800000000000004,14.0,33.994137872184446,5.6000000000000005,6.0,17.99214909972155,7.0,10.114886566455278,3.0,11.74244149944992,-6.0,10.0,35.61168352414879,2.0,6.272901762345141,6.8,48,131.90691762428872,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.454865181711611,3.4,4.0,9.6,-1.2,1.0,1.06761565836299,4.0,19,50.73826934228977,76.0,5.0,15.785481685353632,26.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.406055783269164,60.0,58,133.25683941288983,58.0,94,237.25456919894376,178.60000000000028,80,205.8181159156441,224.0000000000001,89,139.36979426760706,623.0,32.0,84.85031065190337,112.0,54,178.02894805467912,183.60000000000016,0.0,0.0,0.0,17.0,41.42306418197904,136.0,16.0,44.745875798574,96.0,9.0,12.86442584251387,57.6,4.0,12.95546558704452,29.6,5,17.955966190210756,35.0,10.0,26.546382748846213,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.510204081632653,7.0,7,15.141989566645131,35.0,5.0,6.36788320358418,25.0,0.0,0.0,0.0,37.0,66.07751029638976,259.0,0.0,0.0,0.0,27,51.801711133544856,-54.0,5.0,22.575340392462763,-25.0,1.0,4.0100250626566405,-5.0,26,60.199396213680004,-52.0,17,37.639798269993975,-34.0,37.0,93.00878728293392,-74.0,4.0,8.17689871212543,-8.0,33.0,78.88033591228391,-132.0,1.0,4.57578646329838,-5.0,4.0,6.626514473432019,-20.0,3.0,9.188054349877339,-15.0,6.0,14.040149591009385,-26.4,0.0,0.0,0.0,5.0,16.16432754301194,-32.5,7.0,16.68446819999643,-50.40000000000001,7.0,14.214398318444545,-28.0,2.0,6.59630606860158,-8.0,0.0,0.0,0.0,8.0,29.54123971571964,-40.0,67,109.64990319697638,-335.0,0.0,0.0,0.0,9.0,12.557233121788135,-81.0,0.0,0.0,0.0,20.0,36.50001350079928,-200.0,2.0,11.420092725970358,-19.0,6.0,8.809691506254287,-60.0
201401,1.5430000000000001,146,390.111488664914,2.0,4.725270528069991,-0.2,7.0,16.353617463570302,-2.8,26.0,66.17056719087076,10.400000000000002,12.0,37.49992931349895,2.0,2.701561840439,2.0,5.15030946065428,-4.0,9.0,22.99151548344402,0.0,0.0,0.0,63,173.43829397961525,189.0,2.0,2.61437908496732,6.8,0.0,0.0,0.0,1.0,2.11864406779661,3.4,1.0,2.67857142857143,-0.3,9.0,20.624742315521893,36.0,14,38.872678858408996,56.0,2.0,4.562737642585559,10.4,1.0,2.94117647058824,5.2,8.0,19.703214843162968,56.0,21.0,48.878574715842994,84.0,66,164.57168840768813,66.0,68,174.69076989651634,129.2000000000001,60,160.95164363729074,168.00000000000009,29,76.36847831170219,203.0,16.0,45.39076165951069,56.0,50,169.24816842774186,170.00000000000009,1.0,2.67857142857143,7.0,12.0,26.14463367475133,96.0,10.0,37.64681998510446,60.0,15.0,20.13025345533386,96.00000000000004,0.0,0.0,0.0,11,25.8105735472609,77.0,15.0,41.14931399588188,111.00000000000004,0.0,0.0,0.0,3.0,6.282722513089019,22.200000000000006,2.0,4.23728813559322,14.0,7,20.14454980038461,35.0,0.0,0.0,0.0,2.0,3.98643951500049,10.0,16.0,31.229208699972034,112.0,3.0,5.3107523001984385,30.0,11,29.722425132312804,-22.0,14.0,30.66699548949791,-70.0,0.0,0.0,0.0,15,29.578967063602967,-30.0,13,34.779850214011304,-26.0,22.0,50.191611513682844,-44.0,3.0,6.57189258601805,-6.0,22.0,54.66099984644775,-88.0,1.0,1.29076086956522,-5.0,1.0,1.10041473677837,-5.0,1.0,2.9197080291970803,-5.0,0.0,0.0,0.0,2.0,5.0624494304561205,-14.0,8.0,15.488569911184301,-52.0,1.0,5.26315789473684,-7.2,16.0,52.72006133951867,-64.0,1.0,3.21678321678322,-4.0,6.0,16.96460176991151,-55.2,7.0,14.431758796738267,-35.0,22,52.763974008576525,-110.0,0.0,0.0,0.0,5.0,8.439155686404826,-45.0,0.0,0.0,0.0,40.0,118.77377415836912,-400.0,6.0,17.33100959411382,-57.0,8.0,17.97388675222225,-80.0
201402,1.5426666666666666,179,414.7112023016755,7.0,16.830859559743185,-0.7,8.0,16.11434858303565,-3.2,33.0,104.96134243197777,13.200000000000005,10.0,34.44840757072408,1.0,1.03270223752151,7.0,13.50917369637947,-14.0,5.0,13.67073955378079,0.0,0.0,0.0,86,261.1637682081252,258.0,3.0,4.438827098078872,10.2,0.0,0.0,0.0,2.0,2.7027027027027,6.8,3.0,10.708089351550651,-0.8999999999999999,2.0,2.02020202020202,8.0,28,63.002985940859254,112.0,3.0,7.889453179116519,15.6,2.0,1.835016835016835,10.4,3.0,2.0674646354733404,21.0,63.0,141.60847205895232,252.0,142,307.03361163182205,142.0,112,287.34968877542786,212.8000000000003,101,273.40826069473167,282.8000000000003,36,65.78196964515834,252.0,19.0,73.6484287638864,66.5,74,204.6518230495024,251.60000000000028,3.0,5.1957331650738725,21.0,41.0,77.91270432144773,328.0,32.0,79.22765910886929,192.0,3.0,5.435006074198671,19.200000000000006,0.0,0.0,0.0,7,26.849233589829673,49.0,18.0,46.76394538676527,133.20000000000002,1.0,3.5989717223650404,8.3,4.0,8.81403641247459,29.6,1.0,2.16998191681736,7.0,23,34.34382297629296,115.0,5.0,17.66618407730996,25.0,3.0,9.68369881225264,15.0,24.0,71.61939397484386,168.0,3.0,7.460120235450629,30.0,8,13.97488192755203,-16.0,7.0,13.553978684294758,-35.0,4.0,8.378513525374839,-20.0,23,59.14234046995409,-46.0,11,15.888395260477914,-22.0,8.0,15.83329727757157,-16.0,4.0,3.98011260926652,-8.0,25.0,57.562879985451886,-100.0,0.0,0.0,0.0,3.0,6.768470753154809,-15.0,0.0,0.0,0.0,5.0,9.991563497489189,-22.0,1.0,3.1511578294092595,-7.0,4.0,7.582477435418617,-26.0,2.0,4.9504950495049505,-14.4,16.0,54.83513715546769,-64.0,3.0,20.30861124937779,-12.0,0.0,0.0,0.0,24.0,90.82984381295324,-120.0,39,121.2887690883136,-195.0,2.0,4.134929270946681,-10.0,9.0,13.211039971591552,-81.0,6.0,8.084294692023839,-55.0,21.0,50.38613544334529,-210.0,13.0,40.18084897518465,-123.5,8.0,35.450016081261765,-80.0
201403,1.5423333333333331,223,687.4639577613382,1.0,2.2900763358778597,-0.1,24.0,75.77860686152745,-9.600000000000003,30.0,90.86316031092468,12.000000000000005,56.0,204.86234391219787,0.0,0.0,3.0,4.881597806918394,-6.0,6.0,15.771989226000919,0.0,0.0,0.0,157,465.7327173361952,471.0,2.0,4.35967302452316,6.8,1.0,4.18994413407821,3.2,2.0,4.35967302452316,6.8,2.0,5.142117510361929,-0.6,8.0,18.062490403526173,32.0,27,82.00339689449798,108.0,6.0,10.941098828576152,31.2,2.0,4.69208211143696,10.4,0.0,0.0,0.0,52.0,174.53830742871563,208.0,126,364.7316232457393,126.0,102,237.4870589701646,193.8000000000003,98,280.33714208522844,274.4000000000003,111,357.0591685530165,777.0,9.0,18.528933046711927,31.5,111,405.22489347911886,377.39999999999947,0.0,0.0,0.0,26.0,65.26942908998636,208.0,71.0,285.1854571242162,426.0,11.0,38.171059406209224,70.4,0.0,0.0,0.0,12,29.32773168329556,84.0,17.0,50.66160413797307,125.80000000000004,5.0,13.64124843873121,41.5,3.0,5.27859237536658,22.200000000000006,0.0,0.0,0.0,37,100.7688283163903,185.0,3.0,1.4696695892733698,15.0,19.0,53.1245096276084,95.0,29.0,104.12027893154995,203.0,2.0,4.84894792523804,20.0,10,30.921571302818084,-20.0,7.0,23.905627668645398,-35.0,3.0,2.532494758909856,-15.0,75,238.11856884869118,-150.0,29,84.6408119230038,-58.0,23.0,54.253615161635196,-46.0,8.0,17.288351758841134,-16.0,74.0,193.8080584705693,-296.0,8.0,21.63289751942575,-40.0,5.0,11.01202407987242,-25.0,7.0,30.68282436718563,-35.0,19.0,53.800882688777534,-83.60000000000002,2.0,1.70940170940171,-14.0,18.0,46.4229665302195,-117.0,3.0,11.17647058823529,-21.6,10.0,25.60665178519515,-40.0,6.0,14.40939206250028,-24.0,0.0,0.0,0.0,27.0,88.5952235008834,-135.0,35,128.92346306369876,-175.0,3.0,5.42168674698795,-15.0,3.0,10.07181806091235,-27.0,6.0,10.3426760831525,-55.5,82.0,285.4968398035128,-820.0,15.0,36.07405479671076,-142.5,7.0,16.7303549329487,-70.0
201404,1.5419999999999998,197,566.5466692057518,2.0,5.182093838060231,-0.2,23.0,43.521200786520424,-9.200000000000003,32.0,72.100833811682,12.800000000000004,56.0,192.43816997116247,1.0,1.92307692307692,1.0,0.5089058524173029,-2.0,16.0,43.46436364621807,2.0,1.8264840182648399,6.8,114,331.4390154047728,342.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.65467625899281,3.4,0.0,0.0,0.0,18.0,28.273194704643284,72.0,56,155.8518519681476,224.0,11.0,34.32607301430761,57.20000000000001,2.0,4.55859207325798,11.2,4.0,7.455039377531729,28.0,107.0,225.11828323995385,428.0,193,436.5479242236457,193.0,159,408.8966804205373,302.10000000000014,150,411.4552211687087,420.00000000000085,167,389.3255008133431,1169.0,72.0,150.8155402943194,252.0,95,346.6547635147744,323.00000000000006,2.0,3.82978723404256,14.0,59.0,135.16722785406108,472.0,30.0,113.66713221936723,180.0,42.0,150.404053807933,268.80000000000007,0.0,0.0,0.0,13,31.97265185498001,91.0,10.0,19.847661351750343,74.0,0.0,0.0,0.0,5.0,20.237738207194692,37.0,1.0,1.47058823529412,7.0,22,73.61392353468281,110.0,1.0,2.4725274725274704,5.0,5.0,13.209652851083069,25.0,15.0,25.883697900861712,105.0,3.0,10.15086149146547,30.0,33,65.64021603967096,-66.0,11.0,16.13520637345844,-55.0,0.0,0.0,0.0,44,110.95287603015896,-88.0,9,17.671932080456052,-18.0,30.0,68.02148021487793,-60.0,10.0,29.65878417513171,-20.0,80.0,244.2647832708552,-320.0,1.0,1.23456790123457,-5.0,0.0,0.0,0.0,1.0,5.50964187327824,-5.0,13.0,29.545725907495136,-57.19999999999999,3.0,6.4883143972314885,-21.0,19.0,48.96506957969311,-123.5,0.0,0.0,0.0,9.0,16.65748879397418,-36.0,0.0,0.0,0.0,12.0,19.525926828669068,-110.40000000000002,6.0,18.01160509830694,-30.0,85,166.50036164903054,-425.0,1.0,3.0092592592592595,-5.0,3.0,5.185935115710019,-27.0,6.0,10.949825062750994,-57.0,34.0,91.02245557933078,-340.0,3.0,7.48607553208294,-28.5,24.0,69.59692108133038,-240.0
201405,1.5416666666666663,132,337.74802113989836,2.0,4.12371134020618,-0.2,28.0,70.6761478655818,-11.200000000000005,13.0,37.83280831874694,5.200000000000001,12.0,26.58773795395857,1.0,1.6,3.0,5.54044557228067,-6.0,32.0,97.20236568959037,0.0,0.0,0.0,70,161.73007863222983,210.0,0.0,0.0,0.0,2.0,5.2219321148825,6.4,1.0,1.5594541910331399,3.4,0.0,0.0,0.0,5.0,4.500907441016333,20.0,15,53.46862042884768,60.0,8.0,27.898398163648807,41.6,1.0,1.11524163568773,5.2,1.0,2.2770398481973397,7.0,101.0,283.3853315999685,404.0,106,240.82974225381676,106.0,108,288.43984264632036,205.2000000000003,97,270.177243783434,271.6000000000004,42,104.10260804419966,294.0,10.0,37.171497606515395,35.0,89,276.2871477064146,302.6,0.0,0.0,0.0,16.0,29.4247686281152,128.0,20.0,65.94720454482389,120.0,2.0,3.31058779835671,12.8,6.0,23.452764577377987,44.4,4,14.02981109304045,28.0,7.0,20.31034665347291,51.8,6.0,16.44570956165179,49.8,2.0,4.55580865603644,14.8,1.0,1.9721577726218102,7.0,22,61.43383939619361,110.0,0.0,0.0,0.0,1.0,1.74825174825175,5.0,5.0,23.289404027612118,35.0,3.0,8.91954022988506,30.0,11,24.0898684108743,-22.0,15.0,25.408786279562484,-75.0,2.0,5.30278999351164,-10.0,34,86.0844244700342,-68.0,10,18.961064921951962,-20.0,28.0,52.84376075176387,-56.0,3.0,6.262533793145142,-6.0,25.0,34.206374225206204,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.360465116279061,-15.0,4.0,13.212871666000009,-17.6,1.0,0.9740259740259741,-7.0,6.0,19.76821190828839,-39.0,1.0,2.68199233716475,-7.2,12.0,43.06948654555043,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.91607161211471,-45.0,37,99.97834699844981,-185.0,3.0,3.5308224009027995,-15.0,3.0,2.49480249480249,-27.0,0.0,0.0,0.0,34.0,88.23461390471974,-340.0,3.0,4.87491539236057,-28.5,7.0,20.02188843669788,-70.0
201406,1.5413333333333332,205,540.4144543951529,2.0,6.77966101694916,-0.2,16.0,61.307974424189865,-6.400000000000001,35.0,75.29890373766824,14.000000000000007,2.0,4.815135029858951,11.0,-5.96250898844742,1.0,1.89537528430629,-2.0,1.0,1.9400352733686101,0.0,0.0,0.0,88,208.6069192362001,264.0,0.0,0.0,0.0,2.0,5.13698630136986,6.4,2.0,4.2377809437967064,6.8,5.0,7.22769902679776,-1.5,0.0,0.0,0.0,15,51.50101053620453,60.0,8.0,17.54028075388488,41.6,5.0,4.300783223104715,26.0,1.0,1.55038759689922,7.0,79.0,207.21194996083148,316.0,95,239.17894652627228,95.0,107,337.07682273677966,203.30000000000038,105,309.38676496644007,294.0000000000004,55,132.90962802300768,385.0,0.0,0.0,0.0,67,245.97591215003627,227.80000000000013,7.0,13.06118760216273,49.0,14.0,44.05841703400882,112.0,12.0,20.498763485823613,72.0,8.0,11.788858787814062,51.2,1.0,3.0612244897959195,7.4,17,60.081626503418796,119.0,21.0,57.01522693889789,155.40000000000006,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.68384646787384,49.0,27,77.42216798868989,135.0,4.0,12.45173658740012,20.0,9.0,26.33292923777429,45.0,7.0,25.058659589797696,49.0,0.0,0.0,0.0,11,18.93190724300488,-22.0,8.0,22.240879144982422,-40.0,1.0,1.83101266472526,-5.0,25,73.6027940478998,-50.0,13,37.6830543157736,-26.0,22.0,34.69206195626904,-44.0,9.0,22.58060554820634,-18.0,42.0,99.10561397539914,-168.0,0.0,0.0,0.0,3.0,1.5788962581469907,-15.0,1.0,3.0030300844094904,-5.0,7.0,16.750807083146743,-30.8,2.0,7.74365821094794,-14.0,14.0,30.92303410663993,-91.0,1.0,2.77227722772277,-7.2,2.0,5.1194803186141895,-8.0,1.0,4.7976011994003,-4.0,2.0,1.8413597733711,-18.4,48.0,70.64466664606414,-240.0,34,62.73084810408015,-170.0,4.0,7.889021800296769,-20.0,3.0,7.19212750969363,-27.0,6.0,5.160736196319019,-54.0,87.0,172.3517225629073,-870.0,3.0,7.455781605429371,-28.5,5.0,-3.50396292268213,-50.0
201407,1.541,161,326.7988811355869,1.0,3.38983050847458,-0.1,11.0,30.359551099690428,-4.4,19.0,41.12632991387571,7.600000000000002,29.0,46.17716830659337,1.0,2.9986962190352004,14.0,25.19247725522991,-28.0,13.0,22.399117494713423,3.0,3.80341390766411,10.2,99,279.17230287138767,297.0,4.0,8.000462808567411,13.6,0.0,0.0,0.0,15.0,-2.3904637774109108,50.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,17,44.337450591629754,68.0,4.0,6.3775843780153,20.8,4.0,8.78634034964915,20.8,1.0,4.91071428571429,7.0,124.0,337.347528336303,496.0,121,252.06437558679187,121.0,104,250.83041116104724,197.60000000000028,108,290.26581494322687,302.4000000000003,84,194.0161002763725,588.0,78.0,94.91859344277702,273.0,61,181.8029902941961,207.40000000000015,1.0,3.26295585412668,7.0,19.0,42.240535095442006,152.0,51.0,112.56343068519449,306.0,13.0,28.000794487185026,83.2,4.0,10.031347962382439,29.6,13,29.404586684537396,91.0,19.0,58.99081367576653,140.60000000000002,2.0,6.165004533091559,16.6,1.0,2.91777188328912,7.4,12.0,9.91421957049009,84.0,19,72.25883951017833,95.0,0.0,0.0,0.0,15.0,29.841842540943226,75.0,18.0,55.74691018168134,126.0,2.0,3.91045794643075,20.0,29,34.38065696991457,-58.0,3.0,5.34217113393107,-15.0,0.0,0.0,0.0,33,102.8425492409808,-66.0,12,43.04671347353232,-24.0,15.0,33.15021195773128,-30.0,6.0,15.190793069963407,-12.0,48.0,116.92029599301956,-192.0,0.0,0.0,0.0,1.0,1.0526315789473701,-5.0,3.0,10.212765957446821,-15.0,7.0,13.991938617591169,-30.8,3.0,11.181333012318929,-21.0,10.0,22.471947810863405,-65.0,0.0,0.0,0.0,5.0,16.16822893030583,-20.0,2.0,3.47222222222222,-8.0,0.0,0.0,0.0,22.0,62.410205250818855,-110.0,42,33.009648428791685,-210.0,0.0,0.0,0.0,1.0,1.22295390404516,-9.0,2.0,3.26617826617826,-18.5,43.0,81.22565852795394,-430.0,6.0,14.08323918927722,-57.0,6.0,8.536034370868727,-60.0
201408,1.5406666666666666,156,279.12224202767965,7.0,19.90792328895666,-0.7,19.0,29.909795254251318,-7.6,25.0,54.23697517140791,10.000000000000004,14.0,30.61028249303384,0.0,0.0,3.0,3.2627163640225136,-6.0,37.0,94.53697455246059,0.0,0.0,0.0,83,186.1472182899081,249.0,2.0,7.61245674740484,6.8,0.0,0.0,0.0,2.0,5.93607305936074,6.8,1.0,1.56862745098039,-0.3,12.0,11.998426276769338,48.0,12,28.21933707633074,48.0,7.0,9.382198079708855,36.4,1.0,3.44827586206897,5.2,0.0,0.0,0.0,43.0,108.07403942005494,172.0,72,189.82745162999177,72.0,122,276.89466129165044,231.8000000000003,116,254.06975713475998,324.8000000000005,76,163.8491183758486,532.0,10.0,22.752688947347465,35.0,70,216.3937828565247,238.00000000000026,0.0,0.0,0.0,25.0,70.37323348443603,200.0,24.0,17.748753498056644,144.0,10.0,11.781582921137627,63.99999999999999,2.0,6.6945606694560595,14.8,37,127.7568572017003,259.0,18.0,32.7007515853354,133.20000000000005,3.0,6.804855673490349,24.9,2.0,8.22684883060017,14.8,1.0,-6.5527065527065504,7.0,10,17.165561417562312,50.0,0.0,0.0,0.0,4.0,10.37070210393552,20.0,2.0,6.89064558629776,14.0,3.0,6.8375782446436695,30.0,15,43.67287533283682,-30.0,16.0,54.07806378146614,-80.0,0.0,0.0,0.0,11,20.598603437385442,-22.0,21,51.43054153998702,-42.0,10.0,20.45607273538786,-20.0,0.0,0.0,0.0,40.0,65.786662165514,-160.0,12.0,18.99277769265825,-60.0,2.0,0.0,-10.0,0.0,0.0,0.0,14.0,27.70572177301463,-61.59999999999999,1.0,2.8340080971659907,-7.0,3.0,5.97189717869022,-19.5,0.0,0.0,0.0,3.0,7.65330703774177,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,53.80105464675472,-120.0,27,17.23008450374654,-135.0,0.0,0.0,0.0,2.0,-9.447811726156713,-18.0,6.0,11.441455468223731,-54.0,18.0,21.8682011726926,-180.0,5.0,11.862678177072876,-47.5,8.0,23.69285142203682,-80.0
201409,1.540333333333333,119,277.2044863753664,1.0,1.3968775677896499,-0.1,39.0,82.55766461484953,-15.60000000000001,57.0,98.38871690476827,22.799999999999986,13.0,20.458152007921548,0.0,0.0,0.0,0.0,0.0,9.0,25.164292819744247,0.0,0.0,0.0,100,237.89402791946628,300.0,0.0,0.0,0.0,1.0,1.03626943005181,3.2,0.0,0.0,0.0,2.0,5.54785020804438,-0.6,6.0,10.515305614350961,24.0,44,86.36892341067256,176.0,6.0,14.545799902842901,31.2,1.0,1.3725490196078403,5.2,2.0,4.01826709267115,14.0,45.0,129.1601782865313,180.0,146,377.91159989616966,146.0,135,406.0816591592101,256.5000000000004,132,412.2032743930265,369.6000000000006,36,106.13473467982485,252.0,19.0,46.37308212663042,66.5,79,254.90260683408286,268.6000000000002,2.0,4.66818577500128,14.0,27.0,78.97265669546992,216.0,30.0,84.2748410018269,180.0,6.0,17.42837936949427,38.4,5.0,5.31456559449439,37.0,6,10.671453622946276,42.0,13.0,31.36371787457552,96.20000000000002,5.0,12.158231529959274,41.5,1.0,2.77777777777778,7.4,0.0,0.0,0.0,12,29.67660190036488,60.0,0.0,0.0,0.0,9.0,31.009646678225174,45.0,9.0,31.50606111784855,63.0,0.0,0.0,0.0,17,41.09856970963579,-34.0,11.0,30.057225009562767,-55.0,3.0,7.502046643541499,-15.0,38,90.95797907255958,-76.0,17,32.552754588083225,-34.0,27.0,26.207205600585237,-54.0,9.0,23.095569973434234,-18.0,41.0,94.40204998326568,-164.0,1.0,1.9047619047619,-5.0,0.0,0.0,0.0,4.0,6.349500192256019,-20.0,19.0,59.38666962491929,-83.60000000000002,0.0,0.0,0.0,4.0,11.43776257742918,-26.0,5.0,18.16969182586597,-36.0,4.0,6.934700995540498,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.586997289289119,-35.0,25,45.19177517111567,-125.0,2.0,1.923076923076924,-10.0,5.0,11.83494123899876,-45.0,2.0,4.615384615384619,-18.0,25.0,56.81279051699087,-250.0,2.0,3.3806913237073104,-19.0,8.0,21.57714268098966,-80.0
201410,1.54,195,397.6037333773024,1.0,0.970873786407765,-0.1,10.0,29.824152330412222,-4.0,42.0,94.72106130881576,16.800000000000004,10.0,22.184153259868907,6.0,11.6646349722335,6.0,8.141395483069479,-12.0,23.0,84.39038043054578,0.0,0.0,0.0,102,250.66970899596802,306.0,2.0,8.3044982698962,6.8,0.0,0.0,0.0,2.0,5.37745408003901,6.8,0.0,0.0,0.0,7.0,15.828412204277926,28.0,32,79.63307488360064,128.0,1.0,1.3422818791946298,5.2,3.0,12.41974949259717,15.6,7.0,15.860247253377045,49.0,93.0,222.01776511493577,372.0,110,320.2694777554865,110.0,137,381.5135293934614,260.3000000000004,127,344.82443482606203,355.60000000000053,36,97.43209883080034,252.0,18.0,44.13212607392603,63.0,62,221.2749496482433,210.80000000000015,1.0,1.6393442622950802,7.0,43.0,137.49851429741204,344.0,17.0,32.56137660488183,102.0,7.0,22.26691340995142,44.8,2.0,5.215138020388849,14.8,16,49.657329125993655,112.0,21.0,54.6640149249839,155.40000000000006,5.0,10.057491058297,41.5,30.0,74.44301046580611,222.00000000000009,0.0,0.0,0.0,19,42.807693284603545,95.0,5.0,7.680837377931127,25.0,5.0,14.15286242385664,25.0,18.0,37.657409418248974,126.0,11.0,28.64464233731769,110.0,20,29.76525612476489,-40.0,23.0,32.10312131250585,-115.0,3.0,3.1055900621117996,-15.0,18,37.84022919680964,-36.0,14,51.204821465491435,-28.0,21.0,40.14249652442807,-42.0,31.0,62.796912461802705,-62.0,26.0,66.6411110326576,-104.0,0.0,0.0,0.0,6.0,7.7872829901100085,-30.0,0.0,0.0,0.0,8.0,15.96636338773224,-35.2,1.0,1.04849279161206,-7.0,8.0,27.794435686851358,-52.0,2.0,5.0345622119815685,-14.4,7.0,29.019108628429642,-28.0,1.0,1.68776371308017,-4.0,8.0,15.37730243612596,-73.60000000000002,50.0,93.22327873553137,-250.0,37,115.58574446314259,-185.0,2.0,5.6401491303877185,-10.0,6.0,6.813279194814777,-54.0,5.0,12.08996734027352,-46.0,46.0,123.70890112084913,-460.0,17.0,41.87717642763652,-161.5,5.0,14.915196561618009,-50.0
