MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_143,tone_count_143,goldstein_143,event_count_160,tone_count_160,goldstein_160,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201401,2.134,79,181.45769593499057,1.0,0.854700854700855,-0.1,24.0,46.495175667679405,-9.600000000000003,23,63.243913505829646,9.200000000000003,20.0,35.14615128567251,1.0,2.16919739696312,2.0,5.127313952814809,-4.0,6.0,10.61146064649676,3.0,5.42348603842993,10.2,34,103.34641580856508,102.0,1.0,4.90196078431373,3.2,0.0,0.0,0.0,2.0,11.40350877192982,-0.6,2.0,5.86666666666666,8.0,5.0,13.134776502390022,20.0,1.0,2.43445692883895,5.2,2.0,4.6975654751935485,10.4,2.0,4.70788912579958,14.0,33,87.30491387473154,132.0,36,70.73099883612804,36.0,48,130.41496069205058,91.20000000000002,43,120.30455680874915,120.39999999999992,2.0,5.84415584415584,10.0,12.0,49.1133565748833,84.0,1.0,0.9852216748768471,3.5,40.0,149.49687216540698,136.00000000000009,10.0,29.477187583623234,80.0,14.0,47.362781948497116,84.0,1.0,0.141843971631206,6.4,20.0,64.5689230198961,140.0,16.0,30.315584463127983,118.40000000000003,0.0,0.0,0.0,1.0,2.4390243902438997,7.4,5.0,18.455683033996287,25.0,0.0,0.0,0.0,1.0,2.0979020979021,5.0,5.0,15.75813418789932,35.0,1.0,3.3766233766233795,10.0,9.0,11.58465677789614,-18.0,19.0,55.94150966946738,-95.0,15.0,49.05977525911456,-30.0,18.0,48.964757489357595,-36.0,10.0,19.99612597474327,-20.0,1.0,2.33644859813084,-2.0,18.0,45.58513063209082,-72.0,1.0,0.636942675159236,-5.0,0.0,0.0,0.0,7.0,19.92911576787075,-30.8,2.0,6.4186725018234805,-14.0,2.0,5.055927160002651,-13.0,1.0,1.29589632829374,-6.5,1.0,1.87793427230047,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,37.49579287055437,-70.0,33.0,54.10271854085471,-165.0,1.0,2.0979020979021,-5.0,9.0,8.575955848022089,-81.0,3.0,6.70634182629719,-29.0,16.0,43.95335698059577,-160.0,1.0,4.81727574750831,-9.5,4.0,2.13590757069018,-40.0
201402,2.1333333333333333,99,224.8783851167832,1.0,0.793650793650794,-0.1,29.0,44.31808283646387,-11.600000000000005,27,62.1498952307384,10.800000000000004,19.0,44.538006578756324,4.0,5.01444954826149,2.0,2.194701581741864,-4.0,1.0,3.34507042253521,0.0,0.0,0.0,69,199.78665999982502,207.0,1.0,3.10693641618497,3.2,1.0,1.40105078809107,3.4,3.0,7.7704672249632605,-0.8999999999999999,5.0,7.076321332274878,20.0,13.0,27.674604807687107,52.0,3.0,9.89250897624624,15.6,6.0,20.53878242468531,31.2,1.0,3.5919540229885096,7.0,33,96.63823086021513,132.0,59,163.56248758705,59.0,73,191.03571992064957,138.70000000000013,66,161.87750139677314,184.80000000000013,0.0,0.0,0.0,34.0,115.82532892148348,238.0,4.0,14.568608044007812,14.0,45.0,191.76719510703998,153.00000000000009,10.0,31.651092278717908,80.0,24.0,80.3194904047342,144.0,10.0,33.01252942249073,63.99999999999999,21.0,76.2017277126367,147.0,20.0,55.76465221860335,148.00000000000006,0.0,0.0,0.0,1.0,1.74927113702624,7.4,6.0,13.050124901781876,30.0,2.0,3.8152610441767,10.0,1.0,1.9736842105263201,5.0,5.0,8.064173101303155,35.0,1.0,2.1126760563380302,10.0,15.0,33.48527731907633,-30.0,27.0,70.71506114771495,-135.0,23.0,45.688709995109186,-46.0,8.0,10.535527677042298,-16.0,18.0,37.8250164206402,-36.0,5.0,8.055899747363956,-10.0,11.0,25.621417245724587,-44.0,0.0,0.0,0.0,1.0,0.77120822622108,-5.0,17.0,35.340155837528435,-74.8,1.0,3.68852459016393,-7.0,6.0,27.77315221171709,-39.0,0.0,0.0,0.0,2.0,7.843735419732259,-8.0,2.0,5.1009564293305,-16.0,4.0,8.02465653919494,-36.8,7.0,19.727410609745263,-35.0,76.0,138.15140337963862,-380.0,1.0,0.581395348837209,-5.0,10.0,16.31106571491296,-90.0,13.0,24.917069723204783,-118.5,20.0,37.66589724000389,-200.0,0.0,0.0,0.0,8.0,4.245992561622621,-80.0
201403,2.1326666666666667,196,503.4688390800338,2.0,6.72926447574334,-0.2,44.0,116.44913076644987,-17.6,23,86.94687639508146,9.200000000000003,20.0,51.643058537730845,4.0,9.65417967709922,6.0,8.760770809355808,-12.0,14.0,50.3798472341957,1.0,0.865800865800866,3.4,137,311.87732289252966,411.0,2.0,4.9493739793141,6.4,6.0,17.77400418476788,20.4,17.0,33.495743352681714,-5.099999999999999,5.0,7.9950321504859625,20.0,19.0,56.091791438454386,76.0,3.0,12.043384355338528,15.6,4.0,20.824888267346353,20.8,2.0,9.288789440888241,14.0,86,225.35965409195083,344.0,92,193.0685576035884,92.0,93,229.8053349261976,176.70000000000027,91,248.97254281590858,254.80000000000027,0.0,0.0,0.0,16.0,48.54037702347892,112.0,10.0,24.678835485137405,35.0,134.0,447.9490348197052,455.59999999999945,15.0,36.687566917936785,120.0,32.0,94.22712492565451,192.0,7.0,18.48139476164228,44.8,23.0,90.45474242715004,161.0,29.0,79.0026394653257,214.60000000000008,0.0,0.0,0.0,4.0,14.672582967434378,29.6,21.0,50.91063873414015,105.0,4.0,14.44628874535417,20.0,12.0,26.187759220139608,60.0,57.0,136.66845918363165,399.0,3.0,3.200802962870747,30.0,29.0,56.51960666260286,-58.0,54.0,119.175120303809,-270.0,33.0,75.12049857257634,-66.0,82.0,192.05378596412757,-164.0,79.0,177.80711064682282,-158.0,13.0,21.255092647894053,-26.0,28.0,72.69891096718284,-112.0,5.0,10.208363944896561,-25.0,10.0,19.40720817928767,-50.0,6.0,17.16142899403573,-26.4,1.0,2.0,-7.0,9.0,14.267520952248946,-58.5,0.0,0.0,0.0,4.0,8.51496903906202,-16.0,5.0,3.2363977485928737,-40.0,1.0,0.7380073800738008,-9.2,29.0,66.80990153608803,-145.0,206.0,453.0813492289142,-1030.0,0.0,0.0,0.0,11.0,11.056347324688378,-99.0,3.0,4.378197560015747,-28.5,27.0,54.897990092387325,-270.0,4.0,14.11636663756212,-38.0,4.0,8.420129996741531,-40.0
201404,2.132,182,471.8518687147506,0.0,0.0,0.0,27.0,71.71572448187749,-10.800000000000004,24,73.03971194389324,9.600000000000003,24.0,52.25130796876197,5.0,6.440911745870902,8.0,22.39100898286338,-16.0,17.0,53.15400256849576,2.0,3.55555555555556,6.8,89,251.54368791957614,267.0,0.0,0.0,0.0,1.0,3.81471389645777,3.4,2.0,7.027027027027019,-0.6,8.0,25.685599423376804,32.0,22.0,90.52806943585921,88.0,1.0,2.75423728813559,5.2,1.0,3.6036036036036,5.2,0.0,0.0,0.0,54,165.4530435211384,216.0,85,273.32421321918673,85.0,119,311.2925330106376,226.1000000000004,105,275.29981505651705,294.0000000000004,0.0,0.0,0.0,49.0,142.44630161612187,343.0,4.0,7.43612192197052,14.0,97.0,345.6504857757893,329.80000000000007,8.0,24.39051141205153,64.0,28.0,110.54457694522608,168.0,7.0,11.303886175408802,44.8,16.0,55.593229829784406,112.0,9.0,20.079452332638894,66.6,0.0,0.0,0.0,1.0,1.4336917562724,7.4,11.0,38.63649873750553,55.0,7.0,14.00443273456618,35.0,1.0,3.0527289546715997,5.0,83.0,234.61604281749297,581.0,5.0,11.66334823972694,50.0,28.0,63.66831042778646,-56.0,54.0,145.08790622750928,-270.0,44.0,95.16611688043156,-88.0,39.0,98.85698571714715,-78.0,47.0,101.11472946268664,-94.0,20.0,41.86113805913722,-40.0,59.0,124.08442941730738,-236.0,1.0,2.7808676307007794,-5.0,5.0,9.85532914781335,-25.0,15.0,32.929411078123394,-66.0,1.0,1.7167381974248899,-7.0,13.0,18.49942509087937,-84.5,0.0,0.0,0.0,5.0,23.84767494202601,-20.0,1.0,4.089219330855021,-8.0,3.0,3.8894324853229,-27.6,27.0,60.3459925016772,-135.0,193.0,406.44613720776925,-965.0,10.0,12.81370300216059,-50.0,6.0,6.626393026591634,-54.0,5.0,11.704377665331409,-46.5,44.0,81.80834369751808,-440.0,0.0,0.0,0.0,4.0,15.034641829831788,-40.0
201405,2.131333333333333,150,411.6474370988827,2.0,4.1270417422867505,-0.2,44.0,117.9583679417268,-17.6,22,67.89262465736812,8.800000000000002,14.0,23.51083555569057,3.0,8.056859642300983,6.0,11.204197070788682,-12.0,1.0,5.06186726659168,1.0,1.0113780025284498,3.4,102,260.835651481387,306.0,3.0,10.394073393744812,9.6,4.0,12.27603136070937,13.6,0.0,0.0,0.0,4.0,8.79951869062576,16.0,16.0,36.229180661288844,64.0,3.0,8.11156104770429,15.6,0.0,0.0,0.0,6.0,24.41945465579339,42.0,70,190.8091079845073,280.0,68,164.04278603122768,68.0,131,399.3833282704097,248.90000000000032,112,342.173684617238,313.60000000000036,4.0,15.737838683656301,20.0,33.0,107.9696483869139,231.0,7.0,15.686351647340848,24.5,83.0,332.84775445350505,282.2000000000001,10.0,19.09137597747651,80.0,31.0,96.4325037866648,186.0,17.0,46.222095723454764,108.80000000000004,19.0,74.61605046200255,133.0,28.0,91.72399441547634,207.20000000000007,2.0,6.97724095075345,16.6,2.0,2.639296896722639,14.8,11.0,36.3084098254669,55.0,17.0,41.16912859065336,85.0,1.0,1.8339768339768299,5.0,24.0,81.85996666889041,168.0,3.0,5.8935361216730096,30.0,39.0,89.23294174235178,-78.0,45.0,120.84204806178928,-225.0,26.0,48.436377898513776,-52.0,26.0,56.74598852053221,-52.0,48.0,105.58490718568312,-96.0,6.0,12.27766282949582,-12.0,40.0,96.03810269582978,-160.0,3.0,5.83001672937702,-15.0,1.0,2.5899280575539603,-5.0,14.0,39.03462563634002,-61.59999999999999,2.0,5.36149471974004,-14.0,12.0,37.93610660169075,-78.0,2.0,4.56852791878172,-13.0,1.0,4.150453955901431,-4.0,7.0,23.172189146643014,-56.0,2.0,1.3550135501355,-18.4,22.0,44.476558822908544,-110.0,122.0,212.62700101958825,-610.0,1.0,-1.37111517367459,-5.0,4.0,9.711419732494617,-36.0,3.0,0.678733031674209,-29.0,31.0,46.042891820106036,-310.0,2.0,5.84415584415584,-19.0,4.0,13.00220096275441,-40.0
201406,2.1306666666666665,231,567.6910724679127,3.0,7.15909090909092,-0.30000000000000004,70.0,187.87237164430587,-27.999999999999982,29,99.97285517711764,11.600000000000005,30.0,89.16044280412675,6.0,18.83257684875959,2.0,1.49769585253456,-4.0,3.0,9.449493065681061,5.0,35.108706781801416,17.0,108,284.3294364046073,324.0,2.0,5.28767721329933,6.4,15.0,62.03296364464809,50.99999999999999,2.0,8.31157444119941,-0.6,7.0,23.193785738522802,28.0,18.0,60.02383760985033,72.0,7.0,22.58004370611298,36.4,3.0,13.29538362139777,15.6,0.0,0.0,0.0,50,154.43230936095088,200.0,80,275.8878876202284,80.0,132,444.16441554156614,250.8000000000004,122,387.8345810822354,341.60000000000036,3.0,9.64113767852086,15.0,27.0,75.67137218964716,189.0,14.0,62.07220216988447,49.0,99.0,357.99463814215886,336.5999999999998,23.0,149.047707846318,184.0,27.0,102.51085379465245,162.0,15.0,49.10923048778613,96.0,22.0,71.39326130033362,154.0,25.0,90.33182043091223,185.00000000000009,1.0,4.480651731160901,8.3,0.0,0.0,0.0,15.0,35.141139180786446,75.0,15.0,41.409163647019454,75.0,4.0,4.34788316376764,20.0,21.0,68.08099855129181,147.0,2.0,8.029321786856459,20.0,31.0,58.5923598303774,-62.0,50.0,123.33157249243656,-250.0,50.0,121.31421339714174,-100.0,64.0,162.52758792090432,-128.0,75.0,144.11221414613692,-150.0,12.0,21.926217611463414,-24.0,47.0,126.2448540697136,-188.0,6.0,21.106378819957108,-30.0,0.0,0.0,0.0,17.0,34.417321820493626,-74.80000000000003,4.0,10.84739143293176,-28.0,10.0,17.799178611740054,-65.0,0.0,0.0,0.0,7.0,10.139202415402986,-28.0,4.0,12.012461325448573,-32.0,2.0,4.9698175973686105,-18.4,35.0,93.51390168352249,-175.0,88.0,179.84290732257512,-440.0,4.0,5.2999681639742295,-20.0,12.0,14.88086703541849,-108.0,1.0,1.88679245283019,-9.0,46.0,106.33922673735418,-460.0,1.0,1.7291066282420802,-9.5,6.0,18.52862801547715,-60.0
201407,2.13,240,664.2543810903987,10.0,29.378051629347716,-1.0,64.0,182.48197001510533,-25.59999999999999,45,122.82391881170649,18.0,47.0,91.28042303078405,9.0,11.680952424309325,6.0,16.94521767786831,-12.0,8.0,32.652655049588326,2.0,0.429184549356224,6.8,140,430.5692082423028,420.0,0.0,0.0,0.0,1.0,2.99539170506912,3.4,21.0,58.985394316190735,-6.299999999999998,5.0,17.0688395448853,20.0,23.0,67.82734920202094,92.0,9.0,27.25367379333559,46.8,2.0,3.116713473972956,10.4,11.0,36.048829185254654,77.0,73,264.53531481305424,292.0,116,300.09163125921236,116.0,124,368.8774277353938,235.6000000000004,117,347.21922921716464,327.6000000000005,0.0,0.0,0.0,43.0,159.82636917541274,301.0,16.0,67.5067185223251,56.0,129.0,514.7094548802148,438.5999999999997,7.0,28.457712256294712,56.0,34.0,116.82263109238113,204.0,8.0,33.567857760573816,51.2,33.0,130.95290044018472,231.0,31.0,95.94668563808641,229.40000000000006,5.0,13.816145065307872,41.5,2.0,4.62361783339236,14.8,19.0,50.62674395691851,95.0,7.0,1.7882373280636803,35.0,2.0,9.31476651763537,10.0,76.0,196.55639078999906,532.0,3.0,13.84193785172498,30.0,25.0,75.42566145826508,-50.0,58.0,154.37635348041832,-290.0,74.0,240.68708155099893,-148.0,108.0,249.13220859904527,-216.0,56.0,131.9554839489579,-112.0,3.0,9.679846092221869,-6.0,59.0,164.9541158290112,-236.0,4.0,12.143110794112001,-20.0,3.0,5.31724188088861,-15.0,15.0,45.694378231813914,-65.99999999999999,3.0,10.11443947673456,-21.0,6.0,11.06614952206029,-39.0,1.0,2.35602094240838,-6.5,1.0,1.2750455373406202,-4.0,2.0,5.327868852459019,-16.0,0.0,0.0,0.0,36.0,73.26552633822563,-180.0,274.0,507.91854482971587,-1370.0,3.0,12.846348468271339,-15.0,5.0,9.17003978660732,-45.0,7.0,12.76435664641554,-64.5,37.0,64.55111654849446,-370.0,6.0,12.524099226751508,-57.0,7.0,12.7123990059089,-70.0
201408,2.1293333333333333,172,467.2185144635316,7.0,14.136086132940653,-0.7,49.0,131.54835425291196,-19.599999999999994,28,115.95909748815987,11.200000000000005,26.0,74.3549790916231,6.0,10.607471427993822,3.0,6.6193439276712,-6.0,6.0,33.15632838038489,2.0,9.480812641083519,6.8,115,312.10352022402105,345.0,1.0,2.19435736677116,3.2,7.0,19.142589226324414,23.8,3.0,7.946832579185512,-0.8999999999999999,12.0,17.75617318239982,48.0,33.0,104.49789981472351,132.0,5.0,15.242927429274292,26.0,3.0,9.776972547755632,15.6,3.0,8.10283983242208,21.0,57,188.76201699058262,228.0,91,248.4820331761444,91.0,155,409.9472005087532,294.50000000000017,150,390.5707319585728,420.00000000000085,6.0,10.089802062176501,30.0,53.0,132.6734266643936,371.0,7.0,18.15699272957495,24.5,81.0,341.6337611835682,275.4000000000001,17.0,75.1221815989755,136.0,32.0,105.70942143193857,192.0,18.0,41.70477295244079,115.20000000000002,23.0,92.7706504962306,161.0,20.0,57.11941537869936,148.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.881988909878203,50.0,0.0,0.0,0.0,5.0,9.852167405940275,25.0,40.0,118.41016359401044,280.0,5.0,10.61802650394974,50.0,13.0,27.026198380688893,-26.0,43.0,111.47124060819893,-215.0,46.0,147.44474364419938,-92.0,63.0,157.04688066808862,-126.0,40.0,94.73512142812704,-80.0,5.0,9.297266057405784,-10.0,29.0,77.19034375586752,-116.0,7.0,31.10366444420313,-35.0,4.0,14.222008839054439,-20.0,19.0,50.775948849257915,-83.60000000000002,0.0,0.0,0.0,17.0,44.526867948900716,-110.5,1.0,2.60545905707196,-6.5,6.0,9.92867817777374,-24.0,0.0,0.0,0.0,4.0,12.154556205189891,-36.8,19.0,56.582984037409574,-95.0,155.0,367.8841973733532,-775.0,3.0,6.2320268517080715,-15.0,21.0,46.2871141683048,-189.0,3.0,10.298653372936188,-27.0,17.0,40.920557084692284,-170.0,1.0,3.00429184549356,-9.5,5.0,12.363522620507979,-50.0
201409,2.1286666666666667,169,459.3380659551516,4.0,10.933721152875732,-0.4,31.0,68.23695516155233,-12.400000000000004,24,95.0561918741163,9.600000000000003,12.0,29.73953097102839,1.0,0.789889415481832,6.0,9.64584854034154,-12.0,19.0,70.5402626118489,3.0,11.490683229813659,10.2,108,318.5404586441134,324.0,0.0,0.0,0.0,1.0,2.62697022767075,3.4,2.0,4.46897163120567,-0.6,8.0,16.73772188990619,32.0,18.0,67.1175611541871,72.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.91782074745266,35.0,50,156.66218802863241,200.0,102,268.2960908571939,102.0,141,408.504006487191,267.9000000000003,139,396.2480193560432,389.2000000000006,4.0,9.303435487652381,20.0,37.0,86.84487617642891,259.0,13.0,50.07186963113862,45.5,71.0,314.5396466181901,241.4000000000002,14.0,84.34924059020676,112.0,27.0,50.013132113357436,162.0,4.0,16.48998277962115,25.6,24.0,117.10712856231648,168.0,15.0,51.28004852191225,111.00000000000004,1.0,2.52225519287834,8.3,0.0,0.0,0.0,11.0,30.10198048707577,55.0,6.0,10.29473525606849,30.0,2.0,3.8411195870135497,10.0,15.0,58.164434546471576,105.0,4.0,7.586607588262749,40.0,12.0,21.138445561969387,-24.0,41.0,105.48966121748121,-205.0,25.0,81.53829819713678,-50.0,22.0,70.35994252918161,-44.0,70.0,142.076009927115,-140.0,12.0,17.568905646122808,-24.0,30.0,67.92534174018753,-120.0,3.0,11.45256916996048,-15.0,2.0,1.93798449612403,-10.0,11.0,39.90404871465362,-48.39999999999999,0.0,0.0,0.0,4.0,11.927598341583801,-26.0,2.0,4.87448375379409,-13.0,2.0,1.746724890829694,-8.0,2.0,5.859748378929959,-16.0,2.0,4.37119675456389,-18.4,18.0,42.391205655266475,-90.0,44.0,90.66533618151765,-220.0,10.0,23.23969679126893,-50.0,6.0,6.976776458405137,-54.0,13.0,20.865783299010825,-117.0,30.0,69.79550696541081,-300.0,1.0,2.9055690072639195,-9.5,9.0,9.090025175985064,-90.0
201410,2.128,170,405.2927201628778,4.0,12.550880725691778,-0.4,30.0,86.09982000143326,-12.000000000000005,16,34.68606941338215,6.400000000000001,40.0,115.17598644009912,5.0,9.660426436121698,2.0,6.432262827611661,-4.0,6.0,20.2524304855767,0.0,0.0,0.0,115,309.1596159307448,345.0,1.0,5.528846153846151,3.2,6.0,15.86631230699633,20.4,3.0,15.848694461792741,-0.8999999999999999,8.0,15.555029214287119,32.0,33.0,122.02545972616436,132.0,6.0,20.045171141366573,31.2,10.0,34.359489017704895,52.00000000000001,3.0,10.6338524118302,21.0,53,149.73832280931174,212.0,126,321.624319245473,126.0,118,281.2109873825614,224.20000000000041,106,245.61532970798078,296.8000000000004,8.0,12.410461046747036,40.0,16.0,46.66637677316464,112.0,9.0,30.80658581584055,31.5,85.0,309.15890684918185,289.00000000000006,12.0,59.77328471441204,96.0,27.0,86.77414607271321,162.0,23.0,55.914633109091994,147.20000000000005,11.0,34.81445114401784,77.0,23.0,71.07488007930796,170.2000000000001,3.0,4.87444608567207,24.9,6.0,2.793157904668818,44.4,13.0,28.455293982124488,65.0,4.0,9.64265456608054,20.0,2.0,7.08446866485014,10.0,20.0,81.5516507940238,140.0,2.0,3.97351472479296,20.0,15.0,38.517397226232426,-30.0,36.0,115.25914934659588,-180.0,27.0,59.35009553762104,-54.0,36.0,96.81414232609436,-72.0,47.0,82.20439940746671,-94.0,7.0,14.403348630944539,-14.0,32.0,71.29351817794563,-128.0,6.0,14.180878131695204,-30.0,2.0,2.923998786407767,-10.0,13.0,46.08260768814646,-57.19999999999999,1.0,2.8542303771661603,-7.0,1.0,1.0204081632653101,-6.5,1.0,1.11265646731572,-6.5,6.0,15.166199061159125,-24.0,5.0,8.99304407267135,-40.0,5.0,14.03615146520714,-46.0,32.0,70.63656314559209,-160.0,61.0,150.0290561820866,-305.0,1.0,2.7831094049904,-5.0,0.0,0.0,0.0,7.0,9.79562159096078,-64.0,12.0,25.602189728052764,-120.0,0.0,0.0,0.0,7.0,15.230171621895154,-70.0
201411,2.127333333333333,158,409.14144185342184,2.0,5.1065195261208896,-0.2,46.0,89.31462861629244,-18.4,35,106.89606130727655,14.000000000000007,38.0,103.53436933557602,4.0,8.902481792651761,2.0,1.265822784810126,-4.0,9.0,22.513435456028155,7.0,15.58280918627301,23.8,117,266.9017412290623,351.0,0.0,0.0,0.0,3.0,11.299944455407191,10.2,3.0,9.10416092652382,-0.8999999999999999,10.0,26.176041500259398,40.0,21.0,68.11450562124287,84.0,1.0,2.75482093663912,5.2,3.0,11.055590321234883,15.6,12.0,14.535336068680152,84.0,41,149.54795889477094,164.0,84,259.44256999264263,84.0,148,382.16662606049744,281.20000000000033,139,376.81295035232165,389.20000000000056,4.0,14.28312603229178,20.0,37.0,111.28116066194296,259.0,8.0,26.72541958779633,28.0,121.0,512.2175313331287,411.39999999999947,20.0,94.15529223879804,160.0,30.0,105.77686265534952,180.0,19.0,-16.824424940354376,121.60000000000004,21.0,89.24509657493536,147.0,14.0,36.5248614110361,103.60000000000002,1.0,2.65957446808511,8.3,1.0,2.65035677879715,7.4,28.0,73.55218290904355,140.0,1.0,3.68794326241135,5.0,2.0,5.818673883626519,10.0,15.0,49.508740819317225,105.0,5.0,0.7315602320272703,50.0,22.0,49.64207785802056,-44.0,25.0,52.19496343488247,-125.0,33.0,80.63821088895264,-66.0,32.0,89.63968935848209,-64.0,33.0,91.14460876835061,-66.0,10.0,29.36682404353397,-20.0,20.0,56.45883533608426,-80.0,4.0,11.82264450454047,-20.0,5.0,14.929198079449689,-25.0,17.0,54.257716336564656,-74.79999999999998,4.0,5.425844131427879,-28.0,5.0,12.462388561740443,-32.5,1.0,1.60771704180064,-6.5,7.0,14.06798901710991,-28.0,0.0,0.0,0.0,5.0,7.8785034752294925,-46.0,9.0,22.06312434094729,-45.0,64.0,168.13762002823245,-320.0,2.0,2.6835043409629,-10.0,7.0,-19.47307257799014,-63.0,9.0,30.999052689820214,-81.0,30.0,56.32216812804278,-300.0,7.0,15.65977248306056,-66.5,1.0,2.9093369418132595,-10.0
201412,2.1266666666666665,127,333.69839215706315,0.0,0.0,0.0,32.0,92.36444853962972,-12.800000000000004,26,76.83647306989094,10.400000000000004,18.0,48.609031830852004,1.0,2.1276595744680904,4.0,7.69230769230768,-8.0,6.0,21.735143006984742,0.0,0.0,0.0,71,200.4027861207788,213.0,0.0,0.0,0.0,5.0,11.10331862013949,17.0,1.0,2.7261462205700098,-0.3,0.0,0.0,0.0,16.0,55.597530891439064,64.0,1.0,4.43786982248521,5.2,1.0,0.677966101694915,5.2,0.0,0.0,0.0,27,107.95222764114747,108.0,70,230.86031336398202,70.0,79,221.99325794402213,150.10000000000016,73,201.58298972554118,204.40000000000006,1.0,6.6884176182708,5.0,13.0,40.21292125840585,91.0,14.0,22.95035783959755,49.0,90.0,324.5465621332875,306.0,9.0,27.396682680464025,72.0,30.0,68.78462678407622,180.0,13.0,30.604269636662924,83.2,34.0,88.84301616326246,238.0,23.0,67.31040857879596,170.2000000000001,0.0,0.0,0.0,3.0,5.935464436655475,22.200000000000006,11.0,29.092557984762163,55.0,1.0,1.69491525423729,5.0,7.0,15.048111690104639,35.0,22.0,72.53399909419286,154.0,0.0,0.0,0.0,34.0,82.85422628544619,-68.0,19.0,35.63705423289405,-95.0,16.0,46.94688350694192,-32.0,31.0,86.69034761234025,-62.0,19.0,43.260107664453,-38.0,8.0,22.10702672909613,-16.0,22.0,62.6467641716114,-88.0,3.0,11.2325740981754,-15.0,1.0,3.3644859813084103,-5.0,14.0,27.11894090229607,-61.6,2.0,1.93798449612403,-14.0,6.0,15.22696247193274,-39.0,0.0,0.0,0.0,3.0,10.078228015079052,-12.0,0.0,0.0,0.0,1.0,1.66270783847981,-9.2,12.0,18.75896422110468,-60.0,70.0,194.78877086173543,-350.0,9.0,17.024442953307535,-45.0,12.0,31.64248355206337,-108.0,10.0,19.715927310070494,-92.0,54.0,120.28045208810906,-540.0,2.0,2.36511456023652,-19.0,4.0,5.145549549228063,-40.0
