MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,goldstein_150,event_count_160,tone_count_160,goldstein_160,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_183,tone_count_183,goldstein_183,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201308,2.201083333333333,77,203.9587729662873,5.0,9.75284977635831,-2.0,9,37.264817505012395,3.6,1.0,1.10132158590308,1.0,2.12121212121212,-2.0,7.0,17.790105172712728,0.0,0.0,0.0,37,94.17256264658968,111.0,1.0,0.9009009009009008,3.4,7.0,9.467122640829789,28.0,31,74.4796292372427,124.0,12,24.2468648287772,62.40000000000001,5.0,8.37642956127127,26.0,3.0,12.86449399656948,21.0,146,272.5799927637682,584.0,84,174.84843376437993,84.0,158,384.6852837710118,300.19999999999993,152,377.85769739601466,425.6000000000007,0.0,0.0,0.0,1.0,0.357368668492855,5.0,58,86.3576731625722,406.0,9,19.95366844669307,31.5,46,180.27633136197034,156.40000000000012,9.0,19.334427491020868,54.0,68,139.50767966031094,544.0,13,36.91607200754129,78.0,35,71.81783334464758,224.00000000000009,2.0,6.49926144756278,14.0,3.0,8.35914508839669,22.200000000000006,6.0,7.7874189660343305,49.8,1.0,1.69491525423729,7.4,14,78.23672554115902,70.0,20.0,105.25393917642107,100.0,8.0,27.097395309025092,56.0,7.0,19.660426791397608,70.0,12,18.46472759759117,-24.0,26.0,118.66475186181864,-130.0,7,12.797107975503852,-14.0,5.0,10.17343729410847,-10.0,3.0,6.78737154953666,-6.0,5.0,8.168739946787369,-10.0,6.0,16.44688894028566,-24.0,4.0,6.25592417061612,-20.0,3.0,7.07862333170427,-13.2,0.0,0.0,0.0,5.0,6.205250251332999,-32.5,4.0,-28.8,4.0,12.3901536169469,-16.0,1.0,1.9661016949152499,-9.2,9.0,45.11907154836209,-45.0,21.0,84.35972025407858,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,37.83029864308197,-260.0,2.0,5.103163917705111,-19.0,3.0,8.52843301822895,-30.0
201309,2.1986666666666665,88,221.11234702155082,5.0,11.40278213483839,-2.0,17,45.034772539843495,6.8000000000000025,17.0,64.58099102044031,0.0,0.0,0.0,21.0,86.57832386828855,0.0,0.0,0.0,27,76.56137512796619,81.0,0.0,0.0,0.0,19.0,59.70822169386743,76.0,80,212.57800463059573,320.0,36,82.92096055965924,187.2,7.0,12.64512057696642,36.4,0.0,0.0,0.0,158,389.68661927363775,632.0,207,458.73486402529574,207.0,884,2441.268078006478,1679.6000000000006,880,2392.7197118709178,2464.0,5.0,11.493911493911504,12.5,6.0,11.554198021298651,30.0,139,338.46832351075767,973.0,79,343.05541698394853,276.5,57,211.35467254169248,193.80000000000015,14.0,41.81428358663824,84.0,181,478.03911118614565,1448.0,24,39.78971679097932,144.0,73,228.6826406269544,467.1999999999997,4.0,10.911125160618068,28.0,7.0,37.77940883692364,51.8,0.0,0.0,0.0,1.0,1.47783251231527,7.4,2,5.61758680384938,10.0,0.0,0.0,0.0,1.0,2.2346368715083798,7.0,4.0,9.009009009009,40.0,16,40.878670051865996,-32.0,18.0,60.262732238018465,-90.0,19,33.735040528003246,-38.0,1.0,1.4925373134328401,-2.0,13.0,33.837798766138896,-26.0,8.0,10.200333879716453,-16.0,8.0,26.26534425925153,-32.0,4.0,6.51533958235246,-20.0,7.0,10.694549928569119,-30.8,5.0,17.097972958549988,-35.0,1.0,2.3255813953488396,-6.5,0.0,0.0,1.0,4.8640915593705305,-4.0,0.0,0.0,0.0,5.0,14.20081756693461,-25.0,9.0,20.830998182421556,-45.0,0.0,0.0,0.0,2.0,5.58398861299538,-19.0,0.0,0.0,0.0,14,26.529989103140146,-140.0,4.0,6.479853798168698,-38.0,7.0,20.23243100497916,-70.0
201310,2.19625,45,110.49933143345348,8.0,20.83820743053479,-3.2,13,29.744960489831843,5.2,0.0,0.0,2.0,7.86688767053424,-4.0,19.0,150.75151445763944,0.0,0.0,0.0,39,135.4349457731903,117.0,0.0,0.0,0.0,4.0,16.069504963744162,16.0,13,41.71246286647685,52.0,16,32.180058941878926,83.20000000000002,2.0,4.08163265306122,10.4,11.0,23.547880690737802,77.0,36,102.707489642393,144.0,159,413.33667929686976,159.0,542,1337.8456822686044,1029.7999999999984,540,1340.2364674142261,1511.999999999998,7.0,12.69589317208363,17.5,4.0,21.063363041786168,20.0,70,168.15997019945175,490.0,19,57.94081400009716,66.5,110,533.2896911760305,373.99999999999983,16.0,26.495406337621695,96.0,36,114.25668428457985,288.0,13,24.164940162923983,78.0,24,33.944598419207715,153.60000000000005,3.0,14.721975746820462,21.0,18.0,61.9821035872696,133.20000000000005,1.0,4.18118466898955,8.3,1.0,0.8438818565400841,7.4,4,22.793098717157157,20.0,3.0,3.82747018256538,15.0,129.0,195.0498575815802,903.0,4.0,13.138686131386882,40.0,8,16.5548946194468,-16.0,22.0,87.17621813514731,-110.0,23,79.02010441760319,-46.0,11.0,22.462349632991923,-22.0,1.0,2.0547945205479397,-2.0,0.0,0.0,0.0,12.0,42.5669200028265,-48.0,7.0,9.86563316271076,-35.0,2.0,5.21739130434782,-8.8,0.0,0.0,0.0,1.0,5.890603085554,-6.5,0.0,0.0,1.0,2.42424242424242,-4.0,0.0,0.0,0.0,5.0,15.870451190354322,-25.0,6.0,16.81342283841892,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.12400656876326,-30.0,11,12.617173018604719,-110.0,0.0,0.0,0.0,0.0,0.0,0.0
201311,2.193833333333333,91,231.4534736475261,9.0,22.47487089424792,-3.6,35,88.44924711249567,14.000000000000007,1.0,2.7131782945736402,2.0,1.257861635220126,-4.0,9.0,33.51200129841433,0.0,0.0,0.0,56,159.68845470641472,168.0,3.0,4.56047587574355,10.2,18.0,51.24511650759016,72.0,39,121.85869850619636,156.0,37,93.82064022833876,192.39999999999995,7.0,14.94791757238501,39.6,3.0,3.4387928789062703,21.0,108,225.72243884001927,432.0,310,765.3054602838881,310.0,472,1199.3665186592614,896.7999999999984,448,1148.21956025401,1254.3999999999978,5.0,11.469869843075584,12.5,0.0,0.0,0.0,177,344.3178802485993,1239.0,60,173.59039360188882,210.0,83,307.40774580043563,282.2000000000002,6.0,0.0,36.0,209,675.7912676972243,1672.0,26,58.07576644055662,156.0,85,181.85303957699432,543.9999999999993,11.0,21.626701220911823,77.0,17.0,61.35634028892454,125.80000000000004,2.0,6.4339908952959,16.6,12.0,45.21390291113275,88.80000000000003,2,1.891610706516603,10.0,1.0,1.31868131868132,5.0,57.0,66.2223549794329,399.0,4.0,9.5940959409594,40.0,22,51.72311490831997,-44.0,28.0,62.98198589132672,-140.0,17,33.60311804158858,-34.0,7.0,9.524339740351119,-14.0,5.0,9.5510640730509,-10.0,2.0,3.0403172504957,-4.0,13.0,32.46212289292592,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.94551167685599,-26.0,0.0,0.0,2.0,3.8408404305384796,-8.0,0.0,0.0,0.0,7.0,15.999810548378244,-35.0,6.0,6.586255484331432,-30.0,1.0,1.5625,-9.0,0.0,0.0,0.0,2.0,1.20845921450151,-20.0,15,36.75433725391506,-150.0,3.0,6.26778735514795,-28.5,31.0,54.62225003610899,-310.0
201312,2.1914166666666666,111,315.9411421747859,4.0,11.438696551244464,-1.6,19,68.86672594247284,7.600000000000002,35.0,137.44713918733075,0.0,0.0,0.0,8.0,45.93352078638653,2.0,18.75,6.8,33,108.90793385634942,99.0,0.0,0.0,0.0,1.0,4.43548387096774,4.0,61,176.65214344945838,244.0,17,58.42536823319393,88.40000000000002,13.0,68.73333519902475,67.60000000000001,0.0,0.0,0.0,48,141.0185780428873,192.0,160,476.9453904605692,160.0,174,460.8678399739079,330.6,165,434.76455987470763,462.00000000000085,1.0,1.7391304347826102,2.5,0.0,0.0,0.0,114,334.0794567519349,798.0,42,114.643869377057,147.0,74,291.81725253665815,251.60000000000028,11.0,32.004930328625946,66.0,58,209.83872419213012,464.0,18,48.489776117580206,108.0,72,225.7699113476193,460.7999999999996,4.0,16.49420348656978,28.0,2.0,5.65432528532711,14.8,0.0,0.0,0.0,2.0,2.4161073825503396,14.8,8,15.021559474990534,40.0,14.0,65.8420385012022,70.0,45.0,80.38253699573463,315.0,1.0,1.3008130081300802,10.0,28,72.99630289164432,-56.0,17.0,48.91621375785335,-85.0,8,33.516064444956115,-16.0,4.0,12.05045955914243,-8.0,8.0,21.138545838341148,-16.0,4.0,6.854125908381759,-8.0,9.0,16.45380480171231,-36.0,0.0,0.0,0.0,7.0,25.33722788349696,-30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.64505899309294,-16.0,3.0,8.43779034061383,-27.6,16.0,42.01669693134687,-80.0,11.0,27.72631227749409,-55.0,1.0,1.6393442622950802,-9.0,4.0,15.827541617093038,-38.5,3.0,3.7249938731371497,-30.0,46,80.15218337523915,-460.0,0.0,0.0,0.0,0.0,0.0,0.0
201401,2.189,86,222.69060216466147,6.0,17.560082200916998,-2.4,26,85.59514953580599,10.400000000000004,4.0,13.330269222566633,3.0,6.79323705137951,-6.0,4.0,12.130541871921187,3.0,6.382978723404268,10.2,24,60.292293828464324,72.0,4.0,1.253972513326322,13.6,7.0,16.54488165954777,28.0,22,67.94372589191572,88.0,19,43.19358879037907,98.8,7.0,12.675164606324222,36.4,0.0,0.0,0.0,60,135.78016246441786,240.0,199,489.2666452689984,199.0,110,283.7660407467848,209.00000000000026,124,325.61438101986977,347.20000000000056,10.0,18.69571992928592,25.0,1.0,2.01391550884908,5.0,119,238.08288088726508,833.0,19,64.7193817899043,66.5,45,163.3530399588993,153.00000000000009,1.0,1.7937219730941698,6.0,41,78.99000896709991,328.0,21,42.921256627144864,126.0,75,197.5961629741417,479.9999999999997,11.0,39.56311957350924,77.0,1.0,4.05405405405405,7.4,1.0,2.13800512841582,8.3,0.0,0.0,0.0,13,54.404590059623644,65.0,0.0,0.0,0.0,15.0,23.005714317314464,105.0,1.0,3.18181818181818,10.0,16,36.30612393048183,-32.0,6.0,14.17405966667876,-30.0,13,29.51960357787507,-26.0,3.0,5.5678435515648195,-6.0,5.0,12.304335439977438,-10.0,1.0,1.2148823082763898,-2.0,22.0,64.42134725938213,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.978984404716621,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.186373322923973,-40.0,8.0,20.97316950580512,-40.0,0.0,0.0,0.0,1.0,5.188679245283019,-9.5,0.0,0.0,0.0,10,5.316490819896538,-100.0,1.0,1.76820018758901,-9.5,6.0,9.002089864158819,-60.0
201402,2.18975,141,369.27345188899596,20.0,27.824252374239325,-8.000000000000002,26,61.694885031719245,10.400000000000004,4.0,10.87258994235739,0.0,0.0,0.0,8.0,31.393943168726892,2.0,5.12874464111938,6.8,43,115.96307368757964,129.0,0.0,0.0,0.0,9.0,26.98652629073299,36.0,38,83.62437327482701,152.0,26,72.76646987667496,135.20000000000002,0.0,0.0,0.0,9.0,30.838555673746818,63.0,41,121.1671352949541,164.0,150,412.1619202877169,150.0,120,344.59472593615743,228.00000000000037,101,285.1873790900997,282.8000000000004,2.0,1.111111111111112,5.0,0.0,0.0,0.0,84,210.56800045375115,588.0,27,96.71287636587215,94.5,58,244.4166844166353,197.2000000000002,3.0,10.06749502506273,18.0,93,184.3978463636957,744.0,20,58.263906720876534,120.0,57,119.40721355671772,364.79999999999984,13.0,34.52088478225752,91.0,1.0,2.33463035019455,7.4,6.0,5.1994675865171835,49.8,3.0,7.88732443456845,22.200000000000006,18,54.7070045773262,90.0,0.0,0.0,0.0,20.0,79.73683179479244,140.0,3.0,4.547692644363604,30.0,11,23.366137259533783,-22.0,21.0,79.23093527127183,-105.0,10,21.70447223317492,-20.0,5.0,15.483354103614008,-10.0,4.0,6.78066130388906,-8.0,7.0,17.620695912733602,-14.0,9.0,17.969280594567905,-36.0,2.0,5.6338028169014,-10.0,5.0,8.150135437666304,-22.0,1.0,3.38983050847458,-7.0,10.0,22.722417621956943,-65.0,1.0,-7.2,7.0,11.9969503247878,-28.0,0.0,0.0,0.0,9.0,13.859592229434329,-45.0,30.0,62.66797471217005,-150.0,3.0,1.0731454188004697,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,53,74.14543084582067,-530.0,6.0,8.014786794985369,-57.0,1.0,2.65957446808511,-10.0
201403,2.1905,84,136.14586703625622,7.0,15.885616024740827,-2.8,10,22.394340949162807,4.0,9.0,10.275346180477312,0.0,0.0,0.0,5.0,12.62668653973001,2.0,4.69479545941315,6.8,47,75.7067231704314,141.0,0.0,0.0,0.0,4.0,12.844563944174961,16.0,21,32.195883417664966,84.0,8,16.066100730021194,41.6,1.0,1.91911764705882,5.2,0.0,0.0,0.0,59,152.75387684202178,236.0,187,497.19149301353866,187.0,142,312.6349464853103,269.8000000000003,144,345.7201119503482,403.20000000000056,0.0,0.0,0.0,1.0,2.02312138728324,5.0,68,147.46022336152524,476.0,47,102.00837933934658,164.5,69,286.4707926079258,234.60000000000028,8.0,25.334433905165888,48.0,38,66.2492572464115,304.0,11,30.79666353667887,66.0,30,70.13261198777515,192.00000000000009,6.0,-4.955452571816839,42.0,1.0,2.50078173858661,7.4,1.0,1.61943319838057,8.3,5.0,8.981127841712427,37.0,2,2.350195684366407,10.0,0.0,0.0,0.0,13.0,21.12630503439036,91.0,1.0,4.9327354260089695,9.0,30,30.94399536286444,-60.0,24.0,54.45794921927615,-120.0,3,10.1952089039607,-6.0,15.0,18.458669844441896,-30.0,12.0,15.770471633563032,-24.0,3.0,6.256066079414991,-6.0,32.0,66.04946886016239,-128.0,1.0,3.6697247706422003,-5.0,9.0,25.954210951012392,-39.6,10.0,17.8052573031129,-70.0,9.0,22.188710110708552,-58.5,1.0,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.923511216369413,-55.0,20.0,39.774086895105796,-100.0,3.0,14.049454611914614,-27.0,4.0,7.215507224767539,-37.5,1.0,0.0,-10.0,64,64.28727846389071,-640.0,13.0,8.64634437014228,-123.5,16.0,20.518721084007886,-160.0
201404,2.19125,94,196.65005070855287,6.0,15.33912864288066,-2.4,21,69.0099134017405,8.400000000000002,5.0,14.32978723068419,10.0,32.57168780422172,-20.0,4.0,8.076886729437508,5.0,12.201284345720609,17.0,49,114.72878143044576,147.0,1.0,3.2586558044806497,3.4,4.0,7.58832563597862,16.0,103,281.94002237156934,412.0,19,43.69869090334645,98.80000000000004,4.0,10.354877667115222,20.8,1.0,0.0,7.0,218,455.0915227108243,872.0,369,936.5305424937552,369.0,463,1041.389022438719,879.6999999999991,439,968.4563741077092,1229.199999999998,1.0,2.60869565217391,2.5,0.0,0.0,0.0,217,410.9279530936175,1519.0,64,161.36697971121177,224.0,62,195.0248917359666,210.80000000000015,1.0,0.8771929824561401,6.0,174,401.62641391367663,1392.0,36,73.09551045283634,216.0,62,84.44939394497682,396.79999999999984,8.0,22.67275568577569,56.0,3.0,6.26079170055797,22.200000000000006,1.0,1.93236714975845,8.3,4.0,10.60037410969088,29.6,2,3.0729833546735,10.0,4.0,3.24223602484472,20.0,8.0,18.08910829128843,56.0,3.0,9.74635369768075,29.0,13,24.407452823912624,-26.0,16.0,39.484210845792646,-80.0,18,43.513492455387684,-36.0,12.0,26.713258299656783,-24.0,6.0,26.204742653806786,-12.0,3.0,8.7206410610666,-6.0,26.0,53.65353363519907,-104.0,0.0,0.0,0.0,2.0,2.84299326601444,-8.8,1.0,1.52015862524785,-7.0,1.0,-5.42168674698795,-6.5,0.0,0.0,11.0,15.712919311759302,-44.0,3.0,6.3225402268530715,-27.6,5.0,9.72703213433224,-25.0,56.0,165.53523180720168,-280.0,1.0,2.4390243902438997,-9.0,0.0,0.0,0.0,2.0,9.41176470588236,-20.0,19,27.526528014669548,-190.0,1.0,1.00231303006939,-9.5,0.0,0.0,0.0
201405,2.1919999999999997,109,233.263918652566,12.0,25.484257487739896,-4.8,12,25.431838924375118,4.8,3.0,12.2042042042042,1.0,2.21674876847291,-2.0,12.0,39.294840387401145,11.0,18.039478471875636,37.39999999999999,54,165.5855675289458,162.0,0.0,0.0,0.0,11.0,20.916652554081274,44.0,35,84.45768138374982,140.0,33,113.13402214479649,171.59999999999994,7.0,20.592918126515354,36.4,0.0,0.0,0.0,70,129.2529453378095,280.0,266,543.1100346303338,266.0,181,530.3963269723291,343.89999999999986,179,529.6385748475686,501.20000000000084,27.0,59.9183120262901,67.5,0.0,0.0,0.0,143,344.96677762222214,1001.0,60,145.93816198631393,210.0,50,217.9485331367989,170.00000000000009,5.0,17.76813804347487,30.0,63,180.3869441531505,504.0,12,23.873842630244564,72.0,91,201.28433393250103,582.3999999999992,4.0,17.959351541365866,28.0,3.0,5.915487894746311,22.200000000000006,0.0,0.0,0.0,6.0,18.639553716878673,44.4,14,39.21672518201309,70.0,1.0,2.36593059936909,5.0,9.0,25.612135873598753,63.0,16.0,19.4988502818803,160.0,9,15.197038055047472,-18.0,17.0,37.69296321337265,-85.0,17,29.645744841313885,-34.0,7.0,13.03910710820743,-14.0,1.0,0.9345794392523359,-2.0,2.0,4.4921875,-4.0,12.0,36.30811508859501,-48.0,0.0,0.0,0.0,3.0,5.394999318895006,-13.2,1.0,5.1661220043573,-7.0,3.0,5.15150694502744,-19.5,4.0,-28.8,0.0,0.0,0.0,7.0,9.119957622272503,-64.4,20.0,27.026495896887674,-100.0,24.0,71.82086526807899,-120.0,2.0,7.03125,-18.0,3.0,3.3426183844011,-28.5,1.0,0.806451612903226,-10.0,51,72.97301203709911,-510.0,14.0,21.31473459575675,-133.0,16.0,16.45663489878659,-160.0
201406,2.19275,179,390.01710185128167,36.0,62.227941025476035,-14.40000000000001,30,54.39341494662479,12.000000000000005,12.0,26.10952631590322,10.0,12.962311600837829,-20.0,5.0,17.67894868961227,0.0,0.0,0.0,124,290.2811765550602,372.0,3.0,5.86706443190498,10.2,13.0,37.036471676030295,52.0,125,255.64895520545886,500.0,19,51.067421025417644,98.80000000000004,1.0,0.0,5.2,0.0,0.0,0.0,129,327.04053579418826,516.0,278,763.798663832004,278.0,398,1118.911906244478,756.1999999999983,347,957.5615491956967,971.5999999999992,178.0,319.371933241583,445.0,4.0,13.279045279045288,20.0,156,380.50227675528254,1092.0,80,190.57081434762068,280.0,95,360.4411679688996,323.0,10.0,45.68094586174181,60.0,153,214.27950653714703,1224.0,19,34.49652360426393,114.0,60,162.62132455824886,383.9999999999997,11.0,31.625350484611047,77.0,14.0,37.01008587109696,103.60000000000002,1.0,1.07296137339056,8.3,3.0,5.39238825339007,22.200000000000006,15,32.96228127226668,75.0,0.0,0.0,0.0,25.0,48.64215287684739,175.0,4.0,10.46387569864808,40.0,5,15.88988290717088,-10.0,35.0,81.26174875184594,-175.0,31,64.33092218739736,-62.0,19.0,31.333344214349765,-38.0,28.0,47.026605956461495,-56.0,1.0,2.1050166367446397,-2.0,38.0,73.81434573433971,-152.0,2.0,4.89264471202669,-10.0,20.0,35.20309470814686,-88.00000000000001,8.0,13.119256035345455,-56.0,2.0,3.251933942818342,-13.0,0.0,0.0,1.0,1.9408534890186202,-4.0,5.0,11.675736709936421,-46.0,9.0,9.530500960145938,-45.0,75.0,143.75875345182894,-375.0,10.0,18.762905225443077,-90.0,7.0,14.456821083903156,-63.0,0.0,0.0,0.0,165,264.8081251695091,-1650.0,50.0,73.1818093459975,-475.0,19.0,23.471803773549443,-190.0
201407,2.1935,91,195.3295240903077,25.0,50.797434003735205,-10.000000000000004,17,26.406480167555927,6.8000000000000025,4.0,8.266630853254538,4.0,3.6529680365296797,-8.0,5.0,21.740676638468017,2.0,3.73403209957419,6.8,150,666.027222539704,450.0,0.0,0.0,0.0,5.0,21.57725840826797,20.0,51,120.74016447780552,204.0,13,24.072950043004123,67.60000000000001,0.0,0.0,0.0,1.0,0.8474576271186439,7.0,50,112.8725316713534,200.0,206,548.0188004542408,206.0,149,368.6197394926917,283.1000000000002,143,341.99103228526536,400.4000000000008,12.0,16.675261450199162,30.0,2.0,5.83490786342216,10.0,159,540.8251125385699,1113.0,32,95.22018415586143,112.0,64,203.1905269298704,217.6000000000002,10.0,32.367445463305785,60.0,217,558.9322342563441,1736.0,48,119.00290928474053,288.0,22,52.451170534704225,140.80000000000004,11.0,28.438913672488752,77.0,5.0,16.21818813158336,37.0,3.0,1.71317388162093,24.9,6.0,12.84334252929755,44.4,42,155.52315470863917,210.0,2.0,5.72459366245309,10.0,18.0,73.46226528903983,126.0,2.0,4.25299753782102,20.0,13,24.972438030782946,-26.0,23.0,57.27102741843704,-115.0,17,39.737255160881794,-34.0,12.0,22.657889856260372,-24.0,7.0,15.74605422709354,-14.0,1.0,1.25786163522013,-2.0,27.0,122.57803347838042,-108.0,4.0,5.120499789863679,-20.0,8.0,13.954608668769245,-35.2,3.0,5.05794701986754,-21.0,4.0,12.468585961373654,-26.0,0.0,0.0,1.0,2.9520295202952003,-4.0,1.0,1.90397350993377,-9.2,3.0,5.646068434994015,-15.0,37.0,67.46756837243406,-185.0,6.0,7.87801392192351,-54.0,2.0,3.3530571992110403,-18.0,5.0,2.389163346185861,-50.0,76,38.471075065589645,-760.0,4.0,9.019666180627793,-38.0,11.0,11.122581426586551,-110.0
201408,2.19425,186,432.4297561074842,43.0,84.55702594538774,-17.200000000000006,38,107.05399470340679,15.200000000000006,7.0,16.58764024852385,11.0,17.6601312024155,-22.0,6.0,17.718755924549452,0.0,0.0,0.0,104,219.50152770879487,312.0,1.0,1.6906170752324599,3.4,8.0,22.160602999634552,32.0,50,134.29152197225534,200.0,16,66.62272842355053,83.20000000000002,5.0,13.571754995072038,26.0,1.0,0.8474576271186439,7.0,75,202.703621834292,300.0,239,631.434945592055,239.0,224,538.1195981173248,425.5999999999997,196,466.44826980722365,548.8000000000005,4.0,5.61122244488976,10.0,4.0,10.126344882392731,20.0,93,245.36711228087466,651.0,70,254.59501997000592,245.0,81,294.284766992336,275.4000000000001,10.0,30.671564939786506,60.0,113,315.26189629065294,904.0,23,58.463911795917795,138.0,62,115.2250247439747,396.79999999999984,27.0,61.80916016288877,189.0,8.0,22.503320388652373,59.2,7.0,14.870687863869428,58.1,43.0,106.8041717433907,318.19999999999993,64,106.56281213165842,320.0,3.0,9.373285264885462,15.0,24.0,61.70821249822728,168.0,6.0,10.52381455589787,59.0,18,26.560014783684373,-36.0,45.0,83.27059797902058,-225.0,37,94.15142708921721,-74.0,36.0,86.76771090203619,-72.0,34.0,70.23821290493713,-68.0,23.0,43.64588233247991,-46.0,38.0,58.809549948252155,-152.0,6.0,7.9414339360445,-30.0,54.0,92.48232046261191,-237.6000000000002,11.0,18.723368072653248,-77.0,9.0,11.93646701348922,-58.5,2.0,-14.4,8.0,12.498710409899385,-32.0,6.0,16.45005587052708,-55.2,15.0,25.370188711502873,-75.0,55.0,96.92527145824428,-275.0,21.0,41.84986932349361,-189.0,4.0,12.3865269927254,-36.0,3.0,5.247914397938031,-30.0,178,302.8601399552882,-1780.0,39.0,70.22820738424912,-370.5,18.0,36.38414225332887,-180.0
201409,2.195,118,332.2483955650515,27.0,60.48261504609787,-10.800000000000004,27,75.21466036945954,10.800000000000004,5.0,5.689188187212119,6.0,22.078592910837187,-12.0,10.0,47.323920804999105,2.0,4.78388585816198,6.8,70,201.9257407397144,210.0,1.0,2.7397260273972597,3.4,11.0,33.514443217175824,44.0,117,326.36110955372015,468.0,33,63.499025847865006,171.59999999999994,6.0,13.824977309551752,31.2,4.0,10.95975392571208,28.0,226,442.9615398945128,904.0,379,989.3203755923372,379.0,172,525.2920519963395,326.80000000000007,128,378.41250157376885,358.40000000000066,40.0,117.29835816923216,100.0,6.0,20.31724928130146,30.0,249,589.5756139258582,1743.0,110,206.80611432316573,385.0,72,214.2652523202233,244.80000000000018,8.0,20.568723059947537,48.0,200,553.300009357474,1600.0,12,35.01130050353069,72.0,59,112.57770006057396,377.59999999999985,14.0,35.59113752911069,98.0,7.0,17.83499001135304,51.8,7.0,20.05800983052803,58.1,11.0,33.48325690913381,81.4,12,24.837892648467584,60.0,0.0,0.0,0.0,18.0,42.66728474746749,126.0,3.0,6.288598637491001,29.0,8,21.92550493329524,-16.0,7.0,14.840237955078551,-35.0,18,41.92869153887792,-36.0,15.0,39.928564980514544,-30.0,13.0,18.796434279709786,-26.0,1.0,0.0,-2.0,32.0,67.1434636121625,-128.0,3.0,7.85017820771934,-15.0,24.0,52.2797684260736,-105.60000000000002,0.0,0.0,0.0,3.0,7.7166642992267,-19.5,5.0,-36.0,2.0,3.18407960199005,-8.0,2.0,2.704915476264733,-18.4,18.0,40.35879856074029,-90.0,27.0,74.15600333639347,-135.0,9.0,21.56886080946538,-81.0,3.0,7.79756291841926,-29.0,1.0,2.4734982332155497,-10.0,85,179.3363008159383,-850.0,9.0,17.436903358109625,-85.5,16.0,38.527480361998954,-160.0
