MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_63,goldstein_63,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201402,1.7730833333333331,313,741.3184236210527,0.0,0.0,0.0,51,64.59919002423159,-20.399999999999995,44,87.34923793806902,17.600000000000005,9.0,20.237518327099906,9.0,16.226751365122873,8.0,24.350214199116603,-16.0,17.0,105.59533451017056,3.0,15.58441558441557,10.2,202,463.87229488220726,606.0,3.0,3.2219570405727898,10.2,2.0,4.28560554160006,6.4,7.0,15.099746315359061,23.8,4.0,10.03131885911522,-1.2,7.0,24.49997050141868,28.0,82.0,32.41225193742886,328.0,23.0,42.85739732582656,119.60000000000004,6.0,10.12679954105537,27.0,8.0,16.459320490878177,41.6,3.0,1.2116872149903501,21.0,150,313.1628194900099,600.0,255,609.0177776346417,255.0,214,545.8665599618757,406.5999999999997,192,495.2487592079948,537.6000000000006,1.0,1.87713310580205,2.5,7.0,18.7427225946845,35.0,107,259.5166910014494,749.0,37,98.82315744456119,129.5,170,634.6658001720695,577.9999999999992,0.0,0.0,0.0,4.0,12.31562727073786,24.0,57,142.35037776403573,456.0,35.0,88.70737567248472,210.0,29.0,69.49417045494152,185.60000000000008,2.0,5.7971014492753605,14.8,1.0,7.4,26.0,84.69176107478611,182.0,48.0,112.9229032238126,355.1999999999999,6.0,17.849931314683527,49.8,8.0,13.84152252222894,59.2,1.0,0.754716981132076,7.0,13.0,37.98781546554113,65.0,7.0,13.66523139252283,35.0,1.0,0.904977375565611,5.0,19.0,42.12703190193511,133.0,3.0,4.81988130411946,30.0,56,104.31130613831834,-112.0,32.0,73.84175012169966,-160.0,1.0,2.31016668291256,-5.0,29.0,77.74145560034964,-58.0,20.0,33.16731460925439,-40.0,23.0,32.68369955922396,-46.0,12.0,21.0304469570347,-24.0,42,79.95673831401534,-168.0,1.0,1.0443864229764999,-4.0,1.0,4.9327354260089695,-5.0,3.0,7.01515865654466,-15.0,11.0,23.459319860067,-48.39999999999999,8.0,11.048555207512276,-56.0,19.0,28.162176619472532,-123.5,15.0,-47.852720078030245,-108.00000000000004,7.0,10.594466009274232,-50.40000000000001,7.0,16.2775697447081,-28.0,4.0,1.17878192534381,-16.0,8.0,22.424333172637887,-64.0,0.0,0.0,0.0,26.0,54.077250413614635,-130.0,57,99.33072696151736,-285.0,4.0,5.921629989603773,-20.0,5.0,11.331939165552473,-45.0,52.0,75.0327109045933,-471.0,69,129.5236784447905,-690.0,3.0,6.1352212925173895,-28.5,3.0,9.90964890267629,-30.0
201403,1.7681666666666669,369,785.1092195620662,0.0,0.0,0.0,104,201.9591696961768,-41.599999999999945,107,219.96035072133984,42.79999999999994,19.0,41.65039445012541,8.0,17.230947759609325,4.0,10.47582100213679,-8.0,30.0,72.47594577877335,0.0,0.0,0.0,259,547.765488264589,777.0,1.0,0.37037037037037,3.4,0.0,0.0,0.0,8.0,22.584872702885647,27.2,1.0,2.32896652110626,-0.3,23.0,41.10376089262917,92.0,74.0,205.7327497930379,296.0,14.0,31.450373278014165,72.80000000000003,6.0,14.846045408504159,27.0,41.0,148.9963759680122,213.2,6.0,13.255444050898593,42.0,335,756.6165173459622,1340.0,742,1727.5293530249735,742.0,319,741.7075543826837,606.0999999999992,313,741.3287623324827,876.3999999999987,6.0,11.668257836428799,15.0,2.0,3.65814961998156,10.0,476,1024.685535279132,3332.0,79,204.69444488382888,276.5,231,689.8572681429454,785.399999999998,0.0,0.0,0.0,1.0,3.7243947858473,6.0,148,444.2272375374046,1184.0,54.0,115.39087637355058,324.0,68.0,149.96424120359387,435.19999999999976,18.0,23.805848095059762,133.20000000000005,0.0,0.0,32.0,97.48672574570948,224.0,47.0,123.1457867750165,347.79999999999984,18.0,34.5757212517388,149.4,3.0,7.9850921873997,22.200000000000006,0.0,0.0,0.0,27.0,56.29068325201523,135.0,1.0,0.32154340836012896,5.0,2.0,8.98876404494382,10.0,41.0,116.79225935906125,287.0,5.0,14.041176954394732,50.0,25,48.83122564330357,-50.0,23.0,53.271860348287774,-115.0,25.0,37.35913215531424,-125.0,62.0,165.8613114501513,-124.0,55.0,127.49226762099329,-110.0,54.0,113.08432535071618,-108.0,12.0,28.172357299857243,-24.0,84,180.73082193325212,-336.0,0.0,0.0,0.0,15.0,27.343395392457925,-75.0,3.0,7.56373670297088,-15.0,119.0,261.65560567215437,-523.5999999999996,9.0,21.042757557345194,-63.0,18.0,38.5034299041912,-117.0,29.0,51.7592491154838,-208.79999999999995,33.0,53.83998549731866,-237.59999999999994,14.0,14.78280718832465,-56.0,21.0,63.69065072692326,-84.0,12.0,19.237096073981363,-96.0,3.0,5.0059594755661605,-27.6,35.0,71.18589357369444,-175.0,37,64.83644429014078,-185.0,4.0,5.663407305969809,-20.0,4.0,7.02069256756757,-36.0,8.0,23.89808175347973,-73.0,71,117.32346270860997,-710.0,15.0,30.606188199274754,-142.5,14.0,21.865921280708008,-140.0
201404,1.76325,310,690.8406350721342,0.0,0.0,0.0,60,128.2603994920092,-23.999999999999986,53,124.55819489157709,21.2,12.0,18.583514723171056,3.0,4.099894900018628,4.0,5.340775168613413,-8.0,6.0,10.51503238356627,0.0,0.0,0.0,168,338.8381484586882,504.0,1.0,0.8379888268156421,3.4,2.0,3.2608695652174,6.4,10.0,33.600207443381144,33.99999999999999,1.0,1.8072289156626498,-0.3,16.0,45.16351015676352,64.0,97.0,322.04257065012,388.0,32.0,90.33842997536141,166.39999999999995,4.0,16.32471997338362,18.0,20.0,58.823353255247824,104.00000000000004,4.0,8.038127898962621,28.0,210,456.54222648583857,840.0,344,822.9731106941063,344.0,252,554.9717526529963,478.7999999999996,254,582.9172534018774,711.1999999999997,5.0,5.468421052631579,12.5,1.0,3.8133692238672103,5.0,193,409.6994909881336,1351.0,34,120.1936279281291,119.0,208,665.2127532836428,707.1999999999985,0.0,0.0,0.0,3.0,18.733488932775924,18.0,123,432.0619722248523,984.0,33.0,74.42402750219925,198.0,70.0,145.43470059856736,447.9999999999997,48.0,141.65223388096032,355.1999999999999,3.0,22.200000000000006,29.0,72.5412745534458,203.0,26.0,61.36868894326884,192.40000000000006,55.0,94.9300445946616,456.5000000000003,7.0,15.020049649866788,51.8,0.0,0.0,0.0,14.0,48.725861262016466,70.0,21.0,66.40577349618493,105.0,1.0,-5.496828752642711,5.0,29.0,105.96332785086672,203.0,3.0,3.2379888268156423,30.0,30,66.15229170921579,-60.0,24.0,32.26214357671266,-120.0,7.0,8.41619251935453,-35.0,16.0,34.0723097310549,-32.0,21.0,68.89090573282371,-42.0,22.0,28.929170528700404,-44.0,6.0,8.12510455658961,-12.0,34,85.57774940643725,-136.0,1.0,0.8356545961002791,-4.0,5.0,6.3343233946930075,-25.0,2.0,1.971623801841136,-10.0,24.0,31.7327748215732,-105.60000000000002,2.0,4.3613707165108995,-14.0,13.0,23.77110608767569,-84.5,88.0,132.9422778300015,-633.6000000000003,43.0,91.57859590890527,-309.5999999999998,27.0,30.65690136691331,-108.0,24.0,42.68447173080923,-96.0,33.0,79.49382648068311,-264.0,1.0,4.2253521126760605,-9.2,65.0,93.63505923933322,-325.0,60,117.992760129909,-300.0,3.0,3.649569962440023,-15.0,6.0,10.840212395698538,-54.0,5.0,-1.21326893300601,-47.5,66,76.43648978869187,-660.0,15.0,33.013197778017016,-142.5,6.0,4.487827408629052,-60.0
201405,1.7583333333333333,298,730.6427044961612,2.0,3.73831775700934,-0.2,46,97.87424590799988,-18.4,69,170.85195173146826,27.59999999999998,50.0,151.43184755827897,5.0,13.80644925195322,0.0,0.0,0.0,14.0,67.66032004186846,2.0,2.305794046578584,6.8,183,466.42955840213415,549.0,2.0,4.14207650273224,6.8,2.0,5.18713680439544,6.4,6.0,9.021613071567517,20.4,6.0,12.031666329685802,-1.8,8.0,11.356689357740755,32.0,74.0,235.3292714843313,296.0,22.0,52.42483657127178,114.40000000000003,0.0,0.0,0.0,11.0,33.81577626427952,57.20000000000001,1.0,2.30263157894737,7.0,118,279.64249102834026,472.0,207,509.8607921645136,207.0,225,634.2359990254386,427.49999999999915,183,516.798881323419,512.400000000001,1.0,1.9867549668874198,2.5,0.0,0.0,0.0,108,277.750320976856,756.0,30,73.54524017247435,105.0,221,808.5118943410346,751.3999999999985,6.0,5.825242718446602,21.0,6.0,13.397960782791738,36.0,77,211.3345616072641,616.0,54.0,152.25782063572098,324.0,36.0,87.27976591139698,230.40000000000006,6.0,17.525487199306678,44.4,11.0,81.4,21.0,78.32598834832831,147.0,41.0,92.20232868908123,303.4,14.0,37.93460033035345,116.19999999999996,3.0,5.05421741639583,22.200000000000006,0.0,0.0,0.0,18.0,48.312601342290506,90.0,1.0,0.9592326139088729,5.0,7.0,27.211798317275004,35.0,12.0,27.57474715709673,84.0,6.0,14.484295957573242,60.0,49,97.0975843802543,-98.0,39.0,93.98424048122627,-195.0,5.0,8.674658674658675,-25.0,29.0,74.3190947942882,-58.0,22.0,68.77790723528926,-44.0,40.0,66.15414117372934,-80.0,3.0,9.488409469969401,-6.0,22,50.565577078477055,-88.0,0.0,0.0,0.0,3.0,7.6018306858042495,-15.0,3.0,4.530083175045207,-15.0,12.0,34.65939395471707,-52.79999999999999,3.0,2.277039848197344,-21.0,8.0,15.310519249411175,-52.0,150.0,228.11282381852845,-1080.0000000000011,17.0,24.214791152677073,-122.40000000000003,3.0,6.76451965296822,-12.0,6.0,17.48576478799226,-24.0,1.0,5.395683453237409,-8.0,0.0,0.0,0.0,27.0,57.77590898013934,-135.0,37,68.98463675266733,-185.0,1.0,-4.858757062146901,-5.0,4.0,8.23679332715476,-36.0,1.0,1.77777777777778,-9.0,24,24.33857449502922,-240.0,3.0,4.995096766750317,-28.5,12.0,35.50576121496278,-120.0
201406,1.7534166666666666,186,470.0037007174279,1.0,8.78378378378378,-0.1,12,16.39248977339107,-4.8,41,119.05399012272284,16.40000000000001,16.0,53.80146187262873,1.0,1.6134236850597,0.0,0.0,0.0,6.0,29.5337437592032,1.0,1.19047619047619,3.4,128,295.97013711629904,384.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-12.058342242354016,47.59999999999999,5.0,12.357733158525471,-1.5,10.0,21.851023453757897,40.0,46.0,112.51973055164562,184.0,34.0,66.9419548401953,176.79999999999993,3.0,1.9021752042853963,13.5,16.0,41.460874969096174,83.20000000000002,0.0,0.0,0.0,96,268.8441414092196,384.0,289,743.7518233525196,289.0,220,610.3278512931305,417.9999999999997,219,599.0128152398105,613.2,5.0,20.191763240345782,12.5,3.0,7.54480714188359,15.0,214,481.1858787664749,1498.0,60,133.5506803261555,210.0,93,337.8947148800699,316.19999999999993,1.0,3.2631578947368403,3.5,5.0,24.860503538816353,30.0,99,313.55537253126016,792.0,15.0,8.518859635488447,90.0,22.0,48.29331798103024,140.80000000000004,13.0,30.08984951227049,96.20000000000002,6.0,44.4,23.0,87.2787813394421,161.0,29.0,79.94741859797959,214.60000000000008,53.0,129.30860648696188,439.9000000000003,5.0,26.69541203849033,37.0,3.0,7.367023356500709,21.0,16.0,44.08049631968666,80.0,5.0,15.961324890095947,25.0,11.0,36.62602629419655,55.0,8.0,22.62453572019745,56.0,3.0,-0.014707507787930176,30.0,17,26.51862133802537,-34.0,22.0,48.71097974381411,-110.0,1.0,2.7027027027027,-5.0,18.0,54.511011359203565,-36.0,21.0,46.145563467377464,-42.0,28.0,46.81558404749482,-56.0,11.0,-3.8670565928754352,-22.0,36,114.05803076764096,-144.0,4.0,10.191987395368741,-16.0,2.0,5.6307533914728705,-10.0,6.0,11.55108754403742,-30.0,7.0,10.911713582193839,-30.8,1.0,2.74509803921569,-7.0,5.0,18.976430365332178,-32.5,61.0,124.73588616517544,-439.1999999999996,12.0,20.013454988331205,-86.40000000000002,10.0,38.37129578171176,-40.0,3.0,11.37281732852076,-12.0,5.0,9.982559061360401,-40.0,1.0,2.2471910112359597,-9.2,41.0,77.82038124496924,-205.0,65,119.12005180088836,-325.0,2.0,0.0,-10.0,10.0,18.612677873844788,-90.0,0.0,0.0,0.0,32,68.36917553046797,-320.0,10.0,18.647710380615976,-95.0,3.0,5.4864933421357405,-30.0
201407,1.7485,221,510.98170800582915,1.0,1.7478152309613002,-0.1,29,66.40873163826319,-11.600000000000005,36,78.78930796563276,14.400000000000007,14.0,28.37222332857058,4.0,13.9724126646418,10.0,16.40189381797515,-20.0,8.0,26.92550001186531,0.0,0.0,0.0,131,276.24373544657897,393.0,2.0,1.9723865877712041,6.8,1.0,1.78799489144317,3.2,2.0,0.2412600707292403,6.8,4.0,6.739809979468911,-1.2,10.0,25.089826857886962,40.0,59.0,138.83516986201937,236.0,6.0,19.73505764936211,31.2,0.0,0.0,0.0,20.0,47.102453927740285,104.00000000000004,1.0,2.2905759162303703,7.0,87,235.4676794404541,348.0,125,321.88392950865705,125.0,113,329.2864219050316,214.70000000000027,117,335.85327730342567,327.6000000000005,14.0,40.06971119647172,35.0,0.0,0.0,0.0,133,344.75962641758593,931.0,31,75.67729438625675,108.5,103,364.9547569736062,350.1999999999999,10.0,11.956835223995368,35.0,9.0,37.11659550610255,54.0,37,136.4499895338315,296.0,30.0,87.17530345014467,180.0,51.0,96.31834136031155,326.3999999999998,9.0,26.955123560687973,66.6,0.0,0.0,11.0,33.57351899847073,77.0,20.0,57.914811796020835,148.00000000000003,13.0,50.85968912011854,107.89999999999998,3.0,8.553760861453162,22.200000000000006,2.0,4.561841822024781,14.0,14.0,33.362765384191825,70.0,5.0,19.602834796928626,25.0,17.0,41.06349760779201,85.0,18.0,55.460952851534216,126.0,14.0,27.374074233350917,140.0,32,60.872778473570044,-64.0,15.0,40.31933405309115,-75.0,5.0,6.437509526196643,-25.0,39.0,90.82491635557543,-78.0,44.0,148.9037949009937,-88.0,47.0,81.91327391523194,-94.0,7.0,10.477764386553618,-14.0,39,80.50197661715569,-156.0,4.0,6.126703149658673,-16.0,3.0,9.071033810143039,-15.0,4.0,11.149472241060321,-20.0,14.0,35.18433085684228,-61.59999999999999,0.0,0.0,0.0,3.0,-2.42441119634102,-19.5,12.0,32.19526808555332,-86.40000000000002,6.0,10.97346515258373,-43.2,8.0,14.688823825677163,-32.0,3.0,4.891715754944349,-12.0,11.0,19.7680640490216,-88.0,6.0,5.422237387117288,-55.2,27.0,35.3519710213524,-135.0,51,29.14716327118932,-255.0,2.0,4.2773519855148,-10.0,7.0,7.163144732408407,-63.0,9.0,8.652939219952447,-84.5,70,86.10845713987155,-700.0,4.0,2.6406232857708622,-38.0,24.0,39.89270463545796,-240.0
201408,1.7435833333333337,186,334.16751644394117,3.0,3.95454545454546,-0.30000000000000004,27,42.90696521960953,-10.800000000000004,49,96.5978862247075,19.599999999999994,19.0,41.001356503438416,6.0,13.827306551560024,2.0,0.7352941176470591,-4.0,7.0,28.245890538393212,11.0,27.61187044341839,37.39999999999999,148,262.76618786346955,444.0,1.0,5.09259259259259,3.4,8.0,12.408449059650481,25.6,4.0,6.910242504586312,13.6,4.0,9.14755531727737,-1.2,66.0,115.086110653704,264.0,24.0,86.2281179511233,96.0,28.0,51.49693548243801,145.6,1.0,2.2332506203473903,4.5,3.0,11.865374905326929,15.6,2.0,6.67460879644536,14.0,180,312.89402471275935,720.0,152,372.84273292051284,152.0,136,300.04778228016175,258.4000000000003,130,293.573650281965,364.0000000000006,14.0,14.50777202072534,35.0,2.0,4.93951612903226,10.0,213,431.18514683185685,1491.0,76,162.1221607137871,266.0,109,365.78588990028834,370.5999999999996,0.0,0.0,0.0,2.0,6.638566503933901,12.0,60,162.1477695921819,480.0,45.0,102.73693456722624,270.0,79.0,141.1544952182736,505.5999999999994,0.0,0.0,0.0,8.0,59.2,21.0,37.95390318825635,147.0,12.0,32.16622785037591,88.80000000000003,7.0,17.74118780983859,58.1,0.0,0.0,0.0,3.0,5.55555555555555,21.0,21.0,33.02350177521913,105.0,4.0,7.060553262914089,20.0,0.0,0.0,0.0,12.0,18.5742983972482,84.0,3.0,2.822348406974522,30.0,12,34.22411211690548,-24.0,11.0,18.215790056663234,-55.0,2.0,4.38756855575868,-10.0,23.0,46.956685325672275,-46.0,88.0,248.6694476330133,-176.0,37.0,63.22274351142025,-74.0,16.0,20.428107404589237,-32.0,36,76.84694933481336,-144.0,2.0,1.2987012987012978,-8.0,3.0,9.241139803907672,-15.0,3.0,3.776438683448696,-15.0,9.0,18.767788189633013,-39.6,10.0,16.867471788905654,-70.0,13.0,24.746433274859253,-84.5,1.0,1.87287093445658,-7.2,14.0,37.85197745025821,-100.80000000000004,4.0,3.8573281683133103,-16.0,2.0,5.2746947835738105,-8.0,12.0,9.153666808054224,-96.0,4.0,1.398292902957181,-36.8,30.0,46.75649910635544,-150.0,40,64.6459984752871,-200.0,7.0,13.549695801593368,-35.0,8.0,16.638279747442038,-72.0,2.0,2.35231798654134,-18.5,91,212.0033097225707,-910.0,13.0,24.573715307320906,-123.5,21.0,37.61337797979161,-210.0
201409,1.7386666666666668,220,522.4718545147895,1.0,1.71149144254279,-0.1,75,175.227487771666,-29.999999999999986,81,200.93784862833286,32.39999999999997,5.0,13.03496417506022,8.0,16.100939623176707,1.0,4.1025641025641,-2.0,7.0,25.37496222108254,1.0,7.25190839694656,3.4,136,273.5487954345423,408.0,1.0,1.3201320132013201,3.4,4.0,15.074192702455091,12.8,2.0,3.4965587202172297,6.8,7.0,4.38871473354232,-2.1,15.0,31.17502903458289,60.0,45.0,148.88166130232398,180.0,48.0,182.90155484991072,249.59999999999994,0.0,0.0,0.0,18.0,55.209609426478245,97.60000000000002,6.0,17.060449891151258,42.0,212,470.3762971164016,848.0,329,993.5092640581672,329.0,333,887.525855373351,632.6999999999987,318,862.9774068452156,890.3999999999987,32.0,104.62309359562904,80.0,0.0,0.0,0.0,192,431.2915723922081,1344.0,47,162.93350732438319,164.5,133,492.9017138595836,452.1999999999997,0.0,0.0,0.0,13.0,40.969210328503706,78.0,106,278.8082070405901,848.0,42.0,104.61443709464943,252.0,75.0,176.20662192755782,479.9999999999996,10.0,34.0420017105261,74.0,21.0,155.40000000000006,52.0,187.4142670138963,364.0,27.0,47.659503379699814,199.80000000000007,14.0,30.758322889982857,116.19999999999996,4.0,9.603525137900789,29.6,4.0,9.78289131565263,28.0,22.0,46.37946917202941,110.0,4.0,8.10150880015808,20.0,4.0,6.93520307863766,20.0,28.0,91.35604710230335,196.0,8.0,19.553831986271348,78.0,26,53.35361461324827,-52.0,25.0,66.02642432882233,-125.0,5.0,11.494529813318303,-25.0,30.0,60.73554897960832,-60.0,39.0,81.21908213079827,-78.0,38.0,84.43795230007134,-76.0,14.0,31.18357646502129,-28.0,33,62.77475062864589,-132.0,2.0,4.255319148936181,-8.0,5.0,12.6321494664923,-25.0,8.0,9.302964850766397,-40.0,9.0,16.98305819363847,-39.6,6.0,12.219387455516749,-42.0,6.0,19.55677413572446,-39.0,42.0,92.47788166423322,-302.39999999999975,22.0,85.7955241526263,-158.39999999999995,3.0,15.005256439137948,-12.0,1.0,0.22779043280182198,-4.0,2.0,4.070522193282851,-16.0,4.0,9.42706750914415,-36.8,18.0,41.72225114278327,-90.0,72,105.27207725240801,-360.0,6.0,11.029829300941572,-30.0,5.0,14.71901246142427,-45.0,5.0,9.267003168651721,-45.5,41,69.73495478588778,-410.0,3.0,8.33514060579772,-28.5,25.0,56.23744858730485,-250.0
201410,1.73375,249,573.8438650191208,11.0,22.06142370429418,-1.1,36,81.44470461696177,-14.400000000000007,41,86.81615736534457,16.40000000000001,9.0,16.11631938985467,17.0,20.07609820455628,15.0,21.81780709585109,-30.0,18.0,76.3662043087869,3.0,11.031361958445869,10.2,117,313.70718493733625,351.0,2.0,3.95256916996048,6.8,4.0,9.19248260446082,12.8,6.0,19.67054191583406,20.4,3.0,3.959299107679459,-0.8999999999999999,14.0,33.31364849597456,56.0,61.0,194.02746975002603,244.0,14.0,43.65907328426911,72.80000000000003,0.0,0.0,0.0,19.0,47.577198742706145,98.80000000000004,0.0,0.0,0.0,168,364.60064588075653,672.0,239,664.4932820589254,239.0,228,648.9322740083087,433.1999999999997,226,651.1655543639973,632.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,92,193.25122319459592,644.0,63,180.5679345450007,220.5,121,408.6752270785408,411.39999999999975,0.0,0.0,0.0,6.0,14.240351007659722,36.0,154,382.4350830960575,1232.0,34.0,89.97166318604569,204.0,50.0,108.62504331518421,320.0,35.0,83.82862723886433,259.00000000000006,8.0,59.2,38.0,79.22587794000805,266.0,42.0,81.92906548809091,310.8,11.0,23.657572918142947,91.29999999999998,7.0,24.032006510040738,51.8,9.0,19.690338985829122,63.0,7.0,13.502448711247444,35.0,3.0,7.451632844338841,15.0,14.0,46.64583048106628,70.0,3.0,5.992834786333518,21.0,5.0,13.66139902506054,47.0,30,55.53910342457661,-60.0,26.0,59.7682208162789,-130.0,3.0,2.432186508619632,-15.0,26.0,59.4838705127794,-52.0,29.0,90.7087201540552,-58.0,61.0,90.71976128511301,-122.0,15.0,24.927894739680124,-30.0,62,112.26391570075073,-248.0,0.0,0.0,0.0,2.0,3.01507537688442,-10.0,12.0,30.234530772422147,-60.0,7.0,15.475716228495193,-30.8,3.0,8.177036149507579,-21.0,14.0,35.542379885571094,-91.0,13.0,27.410725343106822,-93.60000000000002,8.0,15.82182563262924,-57.60000000000001,2.0,7.72460117548278,-8.0,0.0,0.0,0.0,1.0,3.17460317460317,-8.0,5.0,7.094743680143028,-46.0,14.0,33.280704652974116,-70.0,53,80.94323572122656,-265.0,14.0,37.64054138113516,-70.0,4.0,7.33609375418741,-36.0,4.0,6.438465539445559,-37.0,84,127.2637203534276,-840.0,0.0,0.0,0.0,11.0,24.398270116892174,-110.0
201411,1.7288333333333334,154,360.2402232592745,6.0,0.08879842513414726,-0.6,31,81.46218997634097,-12.400000000000004,14,26.81511767221896,5.6000000000000005,9.0,16.36433842498148,0.0,0.0,7.0,12.420578637430973,-14.0,10.0,33.28516580393426,0.0,0.0,0.0,106,226.28795766151086,318.0,2.0,0.0,6.8,1.0,5.90717299578059,3.2,0.0,0.0,0.0,1.0,1.1933174224343701,-0.3,22.0,51.054123033306425,88.0,39.0,112.60807511203475,156.0,11.0,33.22415465817734,57.20000000000001,0.0,0.0,0.0,43.0,96.81096265008335,223.59999999999988,1.0,1.6483516483516398,7.0,110,239.70209367222265,440.0,192,498.89612749176837,192.0,203,589.3944632503901,385.69999999999976,218,647.928123261218,610.4000000000002,0.0,0.0,0.0,0.0,0.0,0.0,60,171.06583595315524,420.0,66,133.4303138589594,231.0,130,480.9680810104068,441.99999999999926,1.0,1.16906474820144,3.5,0.0,0.0,0.0,33,94.55091879084371,264.0,23.0,71.61412247559423,138.0,43.0,91.75637740628332,275.20000000000005,13.0,33.4199516510008,96.20000000000002,0.0,0.0,38.0,115.46952020487134,266.0,26.0,110.75301120168056,192.40000000000006,12.0,22.8834498834627,99.59999999999998,2.0,4.608054418180481,14.8,5.0,33.04484657749805,35.0,14.0,32.898658281345924,70.0,4.0,12.64735849536299,20.0,5.0,12.65696776624743,25.0,30.0,77.77509186823731,210.0,2.0,4.85425685425686,20.0,59,100.23905961138331,-118.0,12.0,37.254080402108656,-60.0,4.0,7.112788214184628,-20.0,25.0,95.8139861281534,-50.0,28.0,93.43838977090576,-56.0,43.0,60.00720010298554,-86.0,2.0,3.0998389694041903,-4.0,39,91.20121712527936,-156.0,2.0,1.7857142857142903,-8.0,5.0,9.03528835734981,-25.0,0.0,0.0,0.0,15.0,35.01015665445372,-65.99999999999999,1.0,1.76991150442478,-7.0,6.0,15.538855473888955,-39.0,39.0,74.90497463222378,-280.79999999999984,13.0,26.477414123087115,-93.60000000000002,7.0,15.646719522008102,-28.0,0.0,0.0,0.0,10.0,28.68476859245638,-80.0,3.0,1.45454545454545,-27.6,40.0,77.89899161612767,-200.0,110,170.59109994943248,-550.0,1.0,0.7272727272727271,-5.0,9.0,14.033695175829866,-81.0,21.0,35.96225102959535,-202.5,64,79.1018009943414,-640.0,16.0,46.48827575056407,-152.0,4.0,9.997877289969317,-40.0
