MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201312,1.6615833333333332,44,143.64614830244437,19.0,52.839625823680755,-7.600000000000002,11.0,28.50114010810316,4.4,14.0,57.47347668935579,1.0,3.82022471910112,15.0,138.345474149851,62.0,181.59729536505097,186.0,2.0,5.009633911368019,6.8,11.0,34.18216478449471,44.0,15.0,43.06882076928295,60.0,7.0,10.028446685565118,36.4,2.0,4.18250950570342,10.4,0.0,0.0,0.0,24.0,57.49052195057936,96.0,37,74.30538297533181,37.0,79.0,286.35501448706884,150.10000000000016,74.0,279.63222139539874,207.20000000000016,3.0,9.69056651559203,7.5,18.0,57.33682128109149,126.0,6.0,28.06021422483109,21.0,38,192.7683765288745,129.20000000000007,0.0,0.0,0.0,8.0,16.641009584606522,64.0,13.0,41.54602172027574,78.0,12.0,11.442330186615967,76.8,6.0,16.632742534927644,42.0,15.0,51.679198559101074,111.00000000000004,0.0,0.0,0.0,1.0,3.30843116328709,7.0,2.0,8.29478070900112,10.0,2.0,2.76595744680851,10.0,4.0,3.2242482791933416,20.0,15.0,45.497561499734466,105.0,2.0,3.96713821281082,20.0,12.0,17.612672515098964,-24.0,5.0,13.208917490232132,-25.0,10.0,24.63490286609496,-20.0,8.0,25.749222860332647,-16.0,7.0,17.48092939448455,-14.0,6.0,25.24497219247394,-12.0,17.0,47.66123433296803,-68.0,2.0,5.16129032258064,-10.0,3.0,4.5270590308758285,-13.2,3.0,1.734104046242775,-19.5,6.0,13.994889166087912,-24.0,0.0,0.0,0.0,10.0,9.526380050024242,-50.0,29,51.648083904188326,-145.0,0.0,0.0,0.0,3.0,4.586386434852591,-27.5,11.0,23.47253294232915,-110.0,2.0,4.41176470588236,-19.0,12.0,16.04982789321178,-120.0
201401,1.66,62,140.13964433998984,13.0,26.379117730243806,-5.2,12.0,32.746612731277146,4.8,12.0,26.382520263781466,2.0,2.227831431079899,17.0,91.74895934658892,51.0,117.23995321603357,153.0,4.0,11.531878378101972,13.6,1.0,1.73010380622837,4.0,8.0,21.012852366983317,32.0,4.0,9.98648648648648,20.8,2.0,6.84081713493479,10.4,1.0,3.01047120418848,7.0,66.0,160.7843428625651,264.0,52,109.40240782023676,52.0,113.0,368.46535821128464,214.7000000000003,110.0,370.53412083185117,308.0000000000004,0.0,0.0,0.0,18.0,69.87537693691128,126.0,7.0,21.662530565111236,24.5,54,256.4700626729029,183.6000000000002,0.0,0.0,0.0,24.0,106.05250692743631,192.0,5.0,17.282066431713048,30.0,9.0,15.427627336444793,57.6,14.0,48.999665228811466,98.0,13.0,38.88545700622417,96.20000000000003,4.0,7.215856128912502,29.6,6.0,19.8564164580036,42.0,10.0,17.006306256950094,50.0,6.0,11.36644922218307,30.0,0.0,0.0,0.0,10.0,14.957046224747444,70.0,5.0,2.914476827520306,50.0,25.0,49.96815213617557,-50.0,10.0,26.200091151433202,-50.0,13.0,23.62605435106205,-26.0,3.0,4.91719484767942,-6.0,4.0,5.085722497532796,-8.0,6.0,7.825220732188394,-12.0,10.0,21.04434193587371,-40.0,0.0,0.0,0.0,7.0,13.027720432065113,-30.8,0.0,0.0,0.0,11.0,23.214715489265608,-44.0,16.0,12.309540171213117,-147.2,10.0,22.21640140833077,-50.0,34,48.81068294092774,-170.0,5.0,6.119935536403627,-45.0,0.0,0.0,0.0,15.0,22.21161584702835,-150.0,6.0,23.786800240777197,-57.0,2.0,8.21192052980132,-20.0
201402,1.6581666666666666,64,120.50128667528307,21.0,50.420494290000754,-8.400000000000002,25.0,84.5392349215698,10.000000000000004,11.0,23.36457678764379,0.0,0.0,13.0,80.63266052328513,89.0,262.7270594134693,267.0,10.0,25.969251905785626,33.99999999999999,1.0,2.28494623655914,4.0,12.0,36.78917522517883,48.0,6.0,11.934030385956678,31.2,4.0,5.286016662845938,20.8,3.0,1.9230769230769231,21.0,63.0,224.6871336460114,252.0,39,102.91003480183446,39.0,97.0,353.9550765252878,184.30000000000027,106.0,371.33822626974717,296.8000000000004,0.0,0.0,0.0,32.0,98.91352368084274,224.0,15.0,13.1075543400086,52.5,40,170.75326083534358,136.00000000000009,2.0,7.8125,12.0,54.0,173.74694137486492,432.0,10.0,46.84120523529096,60.0,12.0,34.83627885133876,76.8,11.0,26.767987099118162,77.0,9.0,27.441581864740854,66.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.79126840686168,45.0,2.0,0.3396646830249299,10.0,2.0,5.76923076923076,10.0,11.0,40.92880519011873,77.0,0.0,0.0,0.0,8.0,15.761934969273733,-16.0,13.0,33.09153190337647,-65.0,15.0,36.48017856002245,-30.0,3.0,14.08694100084376,-6.0,8.0,7.13472471160425,-16.0,3.0,2.6584108739281187,-6.0,12.0,25.73593917013196,-48.0,0.0,0.0,0.0,7.0,15.379042167310605,-30.8,3.0,9.06751372886831,-19.5,4.0,6.6471213493148,-16.0,6.0,15.795707304554016,-55.2,4.0,6.160628883696361,-20.0,20,24.61317128276676,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.062264051095033,-50.0,0.0,0.0,0.0,1.0,4.60829493087558,-10.0
201403,1.6563333333333332,50,139.9807849619186,18.0,54.2889421960847,-7.200000000000002,11.0,42.384961222171725,4.4,12.0,29.686442523636252,1.0,4.24581005586592,8.0,43.34361959521149,42.0,157.2176112090716,126.0,3.0,8.33563522486332,10.2,2.0,0.3027562515497161,8.0,18.0,48.56988675376261,72.0,4.0,4.585014073927306,20.8,2.0,8.9056606324442,10.4,3.0,1.9230769230769231,21.0,77.0,226.66451278036254,308.0,97,277.886976721365,97.0,112.0,354.43596936890197,212.8000000000003,128.0,418.9432999191709,358.40000000000055,24.0,16.551724137931032,60.0,86.0,249.4314824484597,602.0,2.0,0.9852216748768471,7.0,59,344.70248669173975,200.6000000000002,0.0,0.0,0.0,48.0,176.40307240156693,384.0,28.0,97.50744710508623,168.0,8.0,16.246262596511816,51.2,21.0,139.42777302436173,147.0,5.0,24.80165173977644,37.0,2.0,2.06572769953052,14.8,4.0,9.2696316486554,28.0,8.0,-7.384200562970361,40.0,3.0,10.370370370370368,15.0,0.0,0.0,0.0,11.0,25.72760257049388,77.0,0.0,0.0,0.0,9.0,22.073828545973157,-18.0,11.0,33.150429340017425,-55.0,6.0,23.890955204695892,-12.0,1.0,5.604719764011801,-2.0,7.0,11.553015301927529,-14.0,7.0,21.26033621069161,-14.0,14.0,33.738713718254,-56.0,0.0,0.0,0.0,1.0,0.0,-4.4,1.0,6.74157303370786,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.321096318158615,-30.0,6,18.968660968036968,-30.0,1.0,0.0,-9.0,5.0,16.90494970203088,-45.0,8.0,10.51496227773326,-80.0,0.0,0.0,0.0,1.0,2.5591810620601403,-10.0
201404,1.6545,74,193.33494527180056,17.0,40.73475238482735,-6.8000000000000025,5.0,12.702612653264787,2.0,8.0,19.01861523863975,12.0,9.834100871109145,6.0,43.11785755171315,63.0,165.37654681448103,189.0,0.0,0.0,0.0,4.0,11.948254564289766,16.0,17.0,62.96364363875988,68.0,4.0,6.125095894976679,20.8,5.0,16.521022715828188,26.0,1.0,5.0264550264550305,7.0,44.0,140.88519580791382,176.0,33,100.59214292370459,33.0,84.0,339.1831068346678,159.60000000000016,114.0,437.0452578683549,319.2000000000004,10.0,91.6334661354582,25.0,12.0,22.925599134669913,84.0,1.0,2.6264591439688703,3.5,32,105.13192770348041,108.80000000000008,1.0,3.4920634920634903,6.0,101.0,335.1936819892261,808.0,10.0,26.910266208033324,60.0,19.0,46.38102175259157,121.60000000000004,8.0,28.87750211239993,56.0,10.0,46.131023156167316,74.0,6.0,19.88493479030736,44.4,8.0,18.029324436009688,56.0,2.0,6.257420103826691,10.0,0.0,0.0,0.0,3.0,10.822510822510829,15.0,8.0,15.231891102957189,56.0,8.0,22.80685649645589,79.0,10.0,25.852791962463797,-20.0,14.0,30.00987524535955,-70.0,11.0,29.04886506475545,-22.0,3.0,8.140393964031139,-6.0,3.0,3.514985342751074,-6.0,7.0,6.0425280949156415,-14.0,9.0,22.958679131469502,-36.0,0.0,0.0,0.0,2.0,4.93468795355588,-8.8,8.0,20.536702667018517,-52.0,1.0,2.6638252530633997,-4.0,3.0,-1.8305605724662195,-27.6,3.0,8.16593697334937,-15.0,20,42.618704179842744,-100.0,0.0,0.0,0.0,2.0,2.9874133322409135,-18.5,10.0,13.275408750416172,-100.0,2.0,5.640160183066362,-19.0,5.0,10.225969027323028,-50.0
201405,1.6526666666666665,107,335.01184079460813,26.0,86.07058923299671,-10.400000000000004,18.0,42.132777708007374,7.200000000000001,32.0,106.38575226502077,5.0,21.725700384094893,37.0,140.52751264067646,72.0,215.52161560271088,216.0,0.0,0.0,0.0,4.0,8.821206956280001,16.0,31.0,133.32474152800606,124.0,2.0,2.8901734104046204,10.4,0.0,0.0,0.0,1.0,4.02930402930403,7.0,148.0,404.98764081575104,592.0,96,265.8065212292931,96.0,184.0,580.0334260730525,349.60000000000014,192.0,627.1898428373588,537.6000000000006,0.0,0.0,0.0,56.0,181.04621133118889,392.0,0.0,0.0,0.0,75,296.10968272653764,255.00000000000026,1.0,2.75862068965517,6.0,24.0,66.34461063627731,192.0,5.0,13.748387793770672,30.0,3.0,3.6608826857789527,19.200000000000006,6.0,22.67937983295758,42.0,14.0,38.628579632048115,103.60000000000002,4.0,9.99861775430729,29.6,2.0,8.0246913580247,14.0,18.0,16.05604753787912,90.0,3.0,7.517297760762499,15.0,6.0,11.500005624844613,30.0,6.0,26.227679393726508,42.0,3.0,3.203671794245674,30.0,18.0,41.7470537542262,-36.0,18.0,41.14193394730295,-90.0,8.0,25.855542743329405,-16.0,10.0,-12.38672865563326,-20.0,20.0,27.367030860470514,-40.0,8.0,12.3437709089262,-16.0,21.0,70.53528839979923,-84.0,11.0,29.510094233997922,-55.0,5.0,6.497763799914496,-22.0,0.0,0.0,0.0,2.0,7.64705882352942,-8.0,5.0,13.429344479425971,-46.0,16.0,36.40501193631561,-80.0,17,22.133539509027933,-85.0,7.0,10.747220661296073,-63.0,1.0,1.91657271702368,-9.0,21.0,22.07146421439248,-210.0,4.0,12.15443483905077,-38.0,26.0,40.075032838682276,-260.0
201406,1.6508333333333332,203,702.7750353018047,33.0,118.36060017459582,-13.200000000000005,39.0,143.5885928697634,15.600000000000007,35.0,101.24488008786824,4.0,29.41012725344645,20.0,88.08507275025003,85.0,283.3160607199241,255.0,5.0,24.804264030425223,17.0,9.0,37.7390325276516,36.0,54.0,199.3877977008361,216.0,6.0,16.28675305238072,31.2,2.0,11.1957886602917,10.4,2.0,3.73831775700934,14.0,394.0,1110.8205507990046,1576.0,252,895.9754275784285,252.0,473.0,1660.8229192076833,898.6999999999987,523.0,1787.3920705766575,1464.3999999999978,1.0,3.29877474081056,2.5,127.0,522.1808729603307,889.0,24.0,94.47426762222705,84.0,167,814.7378057913629,567.7999999999993,17.0,59.10248823175167,102.0,70.0,226.8188813511451,560.0,33.0,84.16861477246216,198.0,25.0,76.55288650412778,160.00000000000006,28.0,82.63226427487706,196.0,12.0,35.891058535092284,88.80000000000003,5.0,6.8376274809344695,37.0,7.0,28.3072633488492,49.0,14.0,38.01969501258999,70.0,4.0,5.837424601006121,20.0,4.0,19.46855149164475,20.0,7.0,19.0811335722198,49.0,1.0,3.91517128874388,10.0,14.0,38.372459351215745,-28.0,32.0,124.03594598754768,-160.0,38.0,161.81557097565874,-76.0,9.0,10.646105580089195,-18.0,10.0,23.03153881404064,-20.0,8.0,19.52201424322829,-16.0,44.0,127.02530116247151,-176.0,2.0,4.97839201764729,-10.0,14.0,35.338484655128404,-61.6,9.0,21.036982689086148,-58.5,0.0,0.0,0.0,7.0,11.92855797334988,-64.4,21.0,67.56925380078756,-105.0,14,-15.699930832082769,-70.0,0.0,0.0,0.0,1.0,2.51716247139588,-9.0,6.0,13.618210918668089,-60.0,9.0,28.5472840861053,-85.5,5.0,4.07030527289548,-50.0
201407,1.649,73,186.0511054187091,21.0,49.014099055605975,-8.400000000000002,14.0,30.563599938380626,5.6000000000000005,20.0,37.49698616395722,3.0,11.103655882779641,17.0,60.21259416098906,96.0,269.10512336164703,288.0,5.0,11.132562906939905,17.0,6.0,13.214025863142133,24.0,28.0,72.80117148917702,112.0,12.0,17.233871313897527,62.40000000000001,11.0,37.55372071925915,57.20000000000001,2.0,4.76190476190476,14.0,142.0,415.83771813903985,568.0,171,513.8741581993785,171.0,162.0,527.5768307184491,307.8000000000002,198.0,610.700668065049,554.4000000000004,2.0,7.183930995926841,5.0,98.0,294.9625561583908,686.0,8.0,12.780524987227436,28.0,54,240.65674823770317,183.6000000000001,4.0,21.38432211080275,24.0,9.0,24.53360391913322,72.0,12.0,48.00366679565998,72.0,7.0,14.739396270753472,44.8,21.0,63.32979751780453,147.0,23.0,62.8218487595798,170.2000000000001,7.0,17.734322670737637,51.8,7.0,5.701754385964911,49.0,14.0,20.67506715014835,70.0,3.0,5.162871858868909,15.0,2.0,9.089555331106107,10.0,14.0,35.47636011060385,98.0,1.0,1.01892285298399,10.0,29.0,84.93292478910656,-58.0,6.0,13.257160257259741,-30.0,13.0,36.43627511282096,-26.0,1.0,6.59340659340659,-2.0,9.0,-11.721606824120252,-18.0,5.0,10.812098376586912,-10.0,10.0,27.21754424203395,-40.0,2.0,9.92141453831041,-10.0,7.0,13.533573785257024,-30.8,5.0,10.11113913276999,-32.5,1.0,2.4154589371980695,-4.0,2.0,2.2598870056497202,-18.4,12.0,15.201411338650955,-60.0,11,-2.40566822158372,-55.0,2.0,6.98598855403005,-18.0,3.0,6.43743230101439,-27.0,26.0,15.87780712169002,-260.0,0.0,0.0,0.0,3.0,4.6814044213263895,-30.0
201408,1.647166666666667,74,164.96981563871861,26.0,62.162955647411614,-10.400000000000004,25.0,79.99690601752947,10.000000000000004,14.0,41.132512800333494,1.0,1.08108108108108,3.0,14.85090048513972,83.0,212.23811913406243,249.0,1.0,1.91693290734824,3.4,3.0,11.2781940255108,12.0,29.0,80.08198318969443,116.0,4.0,5.193913541379351,20.8,0.0,0.0,0.0,0.0,0.0,0.0,86.0,269.62242407442363,344.0,97,234.6382174727919,97.0,265.0,761.9437989502411,503.4999999999996,289.0,881.2812038191403,809.1999999999997,0.0,0.0,0.0,44.0,101.68786503104441,308.0,13.0,62.09465985376688,45.5,42,179.11370706230966,142.8000000000001,1.0,1.19047619047619,6.0,17.0,59.60303980619118,136.0,9.0,26.369826089707953,54.0,23.0,42.10719535720255,147.20000000000005,7.0,15.22916903369437,49.0,10.0,39.64254236483289,74.0,4.0,8.747474747474737,29.6,6.0,12.92653015979891,42.0,16.0,41.76438947493798,80.0,5.0,12.794977067946641,25.0,1.0,3.65217391304348,5.0,14.0,27.695123309518625,98.0,1.0,3.91588107324148,10.0,21.0,26.367589608246345,-42.0,16.0,39.257508043815754,-80.0,13.0,45.10768308179096,-26.0,7.0,18.696593369442347,-14.0,6.0,7.2692177699022285,-12.0,13.0,19.85566470205877,-26.0,12.0,24.19286154780817,-48.0,5.0,5.044476593275013,-25.0,4.0,3.794324160456875,-17.6,7.0,17.666183897509672,-45.5,5.0,6.021246199426699,-20.0,3.0,2.600216684723727,-27.6,18.0,33.70794748710104,-90.0,10,24.848125076998304,-50.0,4.0,4.27681826960782,-36.0,2.0,3.7774468489591606,-18.5,37.0,43.255689451885644,-370.0,1.0,2.811004784689,-9.5,24.0,20.415192601460465,-240.0
201409,1.645333333333333,69,151.34029164568443,23.0,31.93442502845354,-9.200000000000003,11.0,30.297514902199737,4.4,21.0,26.866192376393627,0.0,0.0,13.0,62.49182468355311,80.0,194.4654532280276,240.0,3.0,-4.646914288245279,10.2,2.0,12.5,8.0,21.0,49.28251992459886,84.0,8.0,20.463271966155837,41.6,2.0,4.50704225352112,10.4,2.0,3.95895335825337,14.0,73.0,265.2318850576059,292.0,119,273.41704123982794,119.0,158.0,404.01659312982565,300.2000000000001,192.0,525.2180848405471,537.6000000000008,2.0,11.31313131313132,5.0,50.0,117.6412562191277,350.0,10.0,24.611523581311534,35.0,62,204.58734481918216,210.80000000000018,0.0,0.0,0.0,42.0,51.527880331359796,336.0,10.0,25.090702277932067,60.0,12.0,18.975295694460065,76.8,6.0,24.66146568607241,42.0,31.0,75.61646499428078,229.40000000000006,4.0,11.936349460427689,29.6,6.0,17.18025996096604,42.0,15.0,14.313249589377039,75.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.634646678528966,70.0,2.0,6.42388402325523,20.0,16.0,34.211286116179316,-32.0,15.0,33.187106225675514,-75.0,12.0,28.46114149199965,-24.0,1.0,4.54967502321263,-2.0,15.0,20.410832914703732,-30.0,8.0,5.766514245912242,-16.0,16.0,36.49238845469645,-64.0,7.0,3.696408349020619,-35.0,5.0,13.740210395165178,-22.0,2.0,6.14035087719298,-13.0,7.0,13.584090706582439,-28.0,2.0,2.5687987226448743,-18.4,8.0,23.71598124536188,-40.0,49,118.18134150614513,-245.0,0.0,0.0,0.0,3.0,4.197296955917636,-27.5,22.0,12.976441696472174,-220.0,2.0,6.318183919737389,-19.0,5.0,16.85243071895293,-50.0
201410,1.6435,90,272.76101142386324,28.0,58.8012096830109,-11.200000000000005,16.0,45.62691888046145,6.4,7.0,11.002657473495374,0.0,0.0,13.0,43.096876930981615,55.0,130.25376341981166,165.0,0.0,0.0,0.0,3.0,7.3170731707317,12.0,13.0,48.18457554768983,52.0,3.0,8.649949341438699,15.6,2.0,4.9568697500367405,10.4,1.0,3.1788079470198705,7.0,83.0,238.0637290127842,332.0,83,225.12810499160625,83.0,167.0,607.1813752932648,317.3000000000002,199.0,682.2634701872635,557.2000000000007,5.0,15.52030252023334,12.5,21.0,58.42677209484044,147.0,3.0,10.38196758808446,10.5,61,277.4113806827537,207.40000000000015,6.0,16.75183586182953,36.0,39.0,157.3187474405168,312.0,12.0,49.075141353906915,72.0,14.0,35.527836494099546,89.60000000000002,19.0,60.03436747236238,133.0,16.0,54.28604680542506,118.40000000000003,0.0,0.0,0.0,1.0,1.6750418760469,7.0,10.0,25.43372814510948,50.0,4.0,-1.9292022476418893,20.0,0.0,0.0,0.0,19.0,43.80976798384044,133.0,5.0,13.11761845606656,50.0,22.0,41.902046891301744,-44.0,13.0,22.922128841690057,-65.0,27.0,87.20178097136117,-54.0,5.0,14.215245738551012,-10.0,6.0,7.632168763697496,-12.0,14.0,20.00098278322392,-28.0,22.0,48.28918609405813,-88.0,1.0,2.5948103792415202,-5.0,6.0,20.942486444828308,-26.4,1.0,4.17827298050139,-6.5,6.0,10.59122429517949,-24.0,5.0,-5.4887437729476805,-46.0,5.0,14.011035544259384,-25.0,16,10.058386325053789,-80.0,1.0,1.42857142857143,-9.0,9.0,12.979635960076664,-82.0,6.0,6.985069266149982,-60.0,3.0,4.54474811791071,-28.5,0.0,0.0,0.0
201411,1.6416666666666666,143,427.9629302996896,26.0,64.49531079080079,-10.400000000000004,17.0,79.15605883766369,6.800000000000002,23.0,49.323497337882614,3.0,10.83332413726812,19.0,78.27877072041821,87.0,276.3472607176226,261.0,2.0,6.480718632896591,6.8,21.0,66.31497734532607,84.0,28.0,84.03277232719151,112.0,2.0,5.709495575123709,10.4,1.0,-2.5326797385620896,5.2,1.0,2.04081632653061,7.0,275.0,791.6083994608093,1100.0,311,967.0399113913174,311.0,398.0,1239.3518480002526,756.1999999999988,420.0,1308.4810982844326,1175.9999999999984,1.0,2.31884057971015,2.5,290.0,1064.7855021048938,2030.0,16.0,62.287774269198415,56.0,145,641.240754017226,492.9999999999994,1.0,11.188811188811199,6.0,174.0,725.2803857320635,1392.0,33.0,133.49270503628532,198.0,14.0,35.954282886922016,89.60000000000002,32.0,105.39092796237705,224.0,15.0,48.824386227421414,111.00000000000004,2.0,8.671896700065709,14.8,0.0,0.0,0.0,16.0,41.292747048302395,80.0,6.0,23.858658267260427,30.0,8.0,16.97224928573979,40.0,14.0,45.74816704068832,98.0,6.0,12.53767356687094,59.0,18.0,32.291398861099694,-36.0,18.0,52.266397824082844,-90.0,22.0,60.99082228116942,-44.0,6.0,7.6648434716746205,-12.0,8.0,14.305840469483789,-16.0,9.0,9.922320189129602,-18.0,13.0,29.50865084110581,-52.0,1.0,2.29885057471264,-5.0,7.0,15.244518429502618,-30.8,7.0,11.621044756414205,-45.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.462719615481923,-25.0,30,50.18958476917856,-150.0,3.0,1.252948113207547,-27.0,4.0,10.42492732572328,-37.5,26.0,75.02699833531699,-260.0,0.0,0.0,0.0,5.0,7.45401027468619,-50.0
201412,1.6398333333333333,160,282.4657544744019,32.0,62.777394250493096,-12.800000000000004,33.0,60.996296216646186,13.200000000000005,26.0,71.26844515609437,1.0,1.65441176470588,14.0,70.5321096932222,132.0,320.6054671826932,396.0,36.0,56.08845070794915,122.40000000000006,16.0,74.51990295853305,64.0,57.0,107.33580467838048,228.0,11.0,16.468965752191107,57.20000000000001,12.0,20.386471658754964,62.40000000000001,1.0,4.34782608695652,7.0,165.0,387.1470486825918,660.0,258,576.5462780565883,258.0,321.0,861.973167660727,609.8999999999994,335.0,908.9122166547808,937.9999999999987,0.0,0.0,0.0,158.0,310.7914812771564,1106.0,15.0,44.125950050916,52.5,116,507.2267358451225,394.39999999999964,9.0,25.88914307174535,54.0,45.0,171.82793690173378,360.0,26.0,40.565437611702436,156.0,34.0,97.13125597633258,217.60000000000008,20.0,42.91290989058715,140.0,11.0,41.69873633180431,81.4,16.0,45.97400584270538,118.40000000000003,29.0,51.5320954166856,203.0,62.0,116.20480315463024,310.0,2.0,1.9354838709677402,10.0,0.0,0.0,0.0,15.0,40.81040709588565,105.0,0.0,0.0,0.0,43.0,111.4011988945613,-86.0,27.0,82.08855408167045,-135.0,39.0,91.24479279775449,-78.0,49.0,59.27625104147836,-98.0,52.0,71.88727608627434,-104.0,17.0,31.665833131827,-34.0,28.0,65.25977190021193,-112.0,8.0,6.128890135528798,-40.0,27.0,73.43671525466719,-118.80000000000004,20.0,27.22369300540672,-130.0,3.0,19.84327593481887,-12.0,5.0,13.731181505078212,-46.0,34.0,55.47243261033001,-170.0,41,70.32326913272904,-205.0,34.0,40.27936769182611,-306.0,18.0,17.945580034891442,-176.0,205.0,344.151273001266,-2050.0,14.0,20.284770232637452,-133.0,52.0,73.48117643365741,-520.0
201501,1.6380000000000001,111,319.7368893429507,6.0,21.37868226093813,-2.4,26.0,78.24993931713671,10.400000000000004,18.0,40.957275505186566,1.0,7.53768844221105,20.0,77.13034779738727,102.0,298.10936108826013,306.0,7.0,18.214608781455077,23.8,8.0,17.42365512286431,32.0,27.0,70.06923896094781,108.0,7.0,16.351979212633353,36.4,2.0,1.71919770773639,10.4,5.0,11.509694349976368,35.0,212.0,520.1822426633378,848.0,188,497.75061187103654,188.0,289.0,889.3584261204975,549.0999999999993,306.0,942.5344185611312,856.7999999999995,13.0,22.556773508469053,32.5,216.0,449.50683035381087,1512.0,17.0,51.667827513762894,59.5,53,199.94351960393712,180.2000000000001,8.0,43.49410964327137,48.0,17.0,57.14179100609885,136.0,18.0,38.2247782834551,108.0,19.0,31.270130366803993,121.60000000000004,2.0,7.687440388954799,14.0,8.0,17.554073130772082,59.2,1.0,2.1671826625387,7.4,3.0,3.7194194317667835,21.0,36.0,63.396414978098356,180.0,1.0,-5.1351351351351395,5.0,1.0,3.6649214659685896,5.0,16.0,46.70132457299373,112.0,1.0,2.9045643153527005,10.0,37.0,31.955768399909854,-74.0,14.0,44.495370299522236,-70.0,30.0,58.64461936775857,-60.0,7.0,22.570880362055558,-14.0,23.0,63.14042072534235,-46.0,12.0,11.77215189435837,-24.0,18.0,37.22690189658215,-72.0,1.0,2.217125382263,-5.0,15.0,41.71604812483391,-65.99999999999999,1.0,1.38036809815951,-6.5,0.0,0.0,0.0,3.0,3.8634055517941697,-27.6,16.0,37.19963491666663,-80.0,188,175.36662277416417,-940.0,10.0,12.707482474499647,-90.0,8.0,7.315586411218384,-73.5,92.0,116.64673792332373,-920.0,0.0,0.0,0.0,25.0,12.530407757010948,-250.0
201502,1.6324999999999998,80,182.32087244398627,13.0,26.25079917263639,-5.2,13.0,28.703854058904856,5.2,10.0,11.20261069293034,0.0,0.0,18.0,95.43416082867441,67.0,147.25278682973934,201.0,1.0,1.2750455373406202,3.4,4.0,-3.41354888386952,16.0,4.0,12.694740690052726,16.0,14.0,17.677582233908147,72.79999942779544,6.0,10.373914078409117,31.2,0.0,0.0,0.0,83.0,138.42459464110578,332.0,68,118.99967589011385,68.0,133.0,339.52411335875615,252.70000000000041,146.0,357.1837321317295,408.8000000000007,0.0,0.0,0.0,33.0,75.01894668623788,231.0,11.0,13.631456244441841,38.5,62,295.18334942897616,210.80000000000018,1.0,6.5217391304347805,6.0,12.0,9.635895878736758,96.0,8.0,4.416028764035751,48.0,9.0,2.9042770535225397,57.6,11.0,26.266624348818983,77.0,7.0,10.66576894886451,51.8,4.0,5.425070818087621,29.6,1.0,0.5089058524173029,7.0,7.0,13.8069744298761,35.0,1.0,5.438066465256799,5.0,4.0,16.51037938439514,20.0,5.0,6.867697107322723,35.0,2.0,-4.8761645750274605,20.0,9.0,12.61749964156252,-18.0,10.0,15.415974987302024,-50.0,7.0,0.20747985916471912,-14.0,2.0,7.5268817204301,-4.0,4.0,6.98698913527674,-8.0,1.0,1.34453781512605,-2.0,14.0,3.0093315135584096,-56.0,1.0,2.13545123372122,-5.0,0.0,0.0,0.0,1.0,1.3586956521739098,-6.5,4.0,0.8255809603757939,-16.0,0.0,0.0,0.0,9.0,11.518785412583489,-45.0,26,-8.39987555848284,-130.0,1.0,0.806451612903226,-9.0,5.0,-9.95582140902336,-45.0,2.0,-2.4154163440233702,-20.0,0.0,0.0,0.0,4.0,6.0700741184977405,-40.0
