MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201309,1.9363333333333328,70,180.06530273282112,0.0,0.0,0.0,10.0,20.354473843912558,-4.0,16,71.79915962544644,6.400000000000001,2.0,3.5714285714285805,3.0,11.71913820693676,2.0,3.94366197183098,-4.0,32.0,107.67197806261764,74,217.98612267159618,222.0,5.0,21.06687777894145,17.0,6.0,12.19982285807324,24.0,31.0,107.66510142790915,124.0,4.0,20.76414052283296,20.8,9.0,24.58879026471912,46.8,1.0,4.32692307692308,7.0,60,184.8015931272007,240.0,70,210.27971588729804,70.0,152,455.95560160363993,288.80000000000007,179,510.2739641062877,501.2000000000008,4.0,8.56150932594147,20.0,61,159.77981547041037,427.0,17.0,53.24665300965421,59.5,100,397.0258532531717,339.9999999999997,27.0,49.95481485363656,216.0,40,117.24039266532513,240.0,5.0,13.66988227240267,32.0,6.0,21.950601520844046,42.0,24.0,57.81268590692849,177.60000000000005,2.0,5.68662043001948,16.6,8.0,23.86235906873435,59.2,0.0,0.0,0.0,11.0,26.55125566053019,55.0,2.0,5.28879610299234,10.0,0.0,0.0,0.0,9.0,24.24215663041625,63.0,5.0,16.912122925518652,50.0,9.0,15.91617055093958,-18.0,3.0,2.58064516129032,-15.0,40.0,82.65671787726127,-80.0,29.0,72.47855346942086,-58.0,53,95.60680020704196,-106.0,10.0,19.81865250832518,-20.0,20.0,46.8590766977561,-80.0,1.0,3.3175355450237,-5.0,15.0,31.587221854516912,-66.0,0.0,0.0,0.0,20.0,63.12718280036811,-130.0,6.0,20.34945016406331,-24.0,0.0,0.0,0.0,2.0,6.480381453891599,-18.4,15.0,38.65073307769336,-75.0,15.0,32.20295161401203,-75.0,0.0,0.0,0.0,1.0,5.17241379310345,-9.0,1.0,2.37942122186495,-9.0,3.0,7.42244513441074,-30.0,40,123.81386352865557,-400.0,2.0,1.9853239426232567,-19.0,2.0,1.820147120699912,-20.0
201310,1.93575,95,235.94530925091988,0.0,0.0,0.0,14.0,32.3029299853037,-5.6000000000000005,12,37.583041081554924,4.8,7.0,16.56480001012961,1.0,0.42735042735042794,3.0,3.77833753148616,-6.0,14.0,70.12103953914635,45,114.0707324527212,135.0,0.0,0.0,0.0,7.0,16.95698475785353,28.0,8.0,31.08501641987023,32.0,3.0,8.075198249931638,15.6,6.0,15.130767580150088,31.2,0.0,0.0,0.0,60,197.12161931673242,240.0,70,225.7216139219978,70.0,158,467.1893134008645,300.2,146,439.5273355723932,408.8000000000007,0.0,0.0,0.0,26,65.4532681357945,182.0,16.0,34.45661275728159,56.0,71,279.1266325837292,241.40000000000026,26.0,87.8152168533975,208.0,18,49.275338015112716,108.0,23.0,39.53079323243009,147.20000000000005,13.0,37.078616232654134,91.0,16.0,50.22136133115946,118.40000000000003,0.0,0.0,0.0,7.0,12.842085584245035,51.8,0.0,0.0,0.0,5.0,12.082873919004559,25.0,1.0,2.3255813953488396,5.0,0.0,0.0,0.0,29.0,84.98064549050655,203.0,2.0,10.1855868370703,20.0,24.0,46.81136969804118,-48.0,7.0,15.846297606663047,-35.0,13.0,35.658725065753515,-26.0,13.0,32.987909598225535,-26.0,24,43.72487720443675,-48.0,5.0,6.939095387371241,-10.0,5.0,8.774412999576251,-20.0,0.0,0.0,0.0,10.0,28.66602979031391,-43.99999999999999,3.0,8.78980891719744,-21.0,5.0,9.485939615020259,-32.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.82294654885772,-27.6,24.0,60.15800174251687,-120.0,19.0,31.068425401859145,-95.0,0.0,0.0,0.0,1.0,1.7647058823529398,-9.0,1.0,2.2330097087378595,-9.5,0.0,0.0,0.0,29,107.49594331888152,-290.0,1.0,0.75187969924812,-9.5,10.0,20.198330286600967,-100.0
201311,1.9351666666666667,62,126.48124035124151,0.0,0.0,0.0,20.0,57.69661734533771,-8.000000000000004,21,65.57480295604262,8.400000000000002,14.0,35.27665627381375,3.0,3.176073240129815,4.0,3.40492618906246,-8.0,0.0,0.0,51,131.3635142159522,153.0,2.0,4.52830188679246,6.8,1.0,0.0,4.0,13.0,39.1667546472261,52.0,5.0,10.68214804063862,26.0,0.0,0.0,0.0,22.0,93.2182862877284,154.0,77,238.29309345397368,308.0,143,380.45518399496314,143.0,151,450.8814033402389,286.9000000000003,144,429.7705630826751,403.20000000000067,3.0,2.238805970149254,15.0,46,140.69208771411238,322.0,13.0,24.413554977603887,45.5,64,214.26204157536404,217.6000000000002,13.0,29.310489853374317,104.0,6,18.796839391080045,36.0,7.0,16.74837421193714,44.8,19.0,56.886886080159314,133.0,15.0,39.43757738880254,111.00000000000004,4.0,7.377687874342527,33.2,3.0,7.06049326381352,22.200000000000006,1.0,1.55339805825243,7.0,17.0,40.28280043033483,85.0,17.0,45.85505565874021,85.0,8.0,20.103159794296747,40.0,10.0,31.345850544168506,70.0,6.0,6.638544904813618,59.0,20.0,49.03235059258152,-40.0,11.0,26.041340312394237,-55.0,25.0,49.63933110490002,-50.0,18.0,63.05150386354337,-36.0,44,59.71751708671825,-88.0,0.0,0.0,0.0,11.0,28.301134678086196,-44.0,0.0,0.0,0.0,10.0,27.35408007510293,-43.99999999999999,0.0,0.0,0.0,5.0,21.192561128970443,-32.5,10.0,27.706321023236235,-40.0,5.0,13.85577752704587,-20.0,1.0,0.8498583569405099,-9.2,12.0,37.26447560188242,-60.0,41.0,134.45141035335322,-205.0,0.0,0.0,0.0,7.0,18.871194766834005,-63.0,14.0,25.642584803795728,-126.0,4.0,8.854166666666671,-40.0,41,93.56393487892916,-410.0,1.0,1.70940170940171,-9.5,11.0,25.973406390501946,-110.0
201312,1.934583333333333,78,198.89582140836887,18.0,24.59810697180293,-1.8000000000000005,22.0,41.17203558063961,-8.800000000000002,47,92.40845106509757,18.8,1.0,3.0970406056435,46.0,67.66016943030515,13.0,28.07536266834672,-26.0,19.0,107.39124607837331,34,100.84023761025915,102.0,2.0,5.7938842666955415,6.8,0.0,0.0,0.0,72.0,179.8257455095624,288.0,35.0,71.29329625138931,181.99999999999991,1.0,2.7149321266968296,5.2,37.0,76.49036824539586,259.0,20,55.935280760595,80.0,48,146.47543211245355,48.0,150,445.2584895309829,285.0000000000003,162,513.2252791016613,453.6000000000008,2.0,8.51063829787234,10.0,59,120.22279417694922,413.0,10.0,35.467652967256626,35.0,63,241.80226905191185,214.20000000000027,5.0,24.10692122844543,40.0,9,18.81567423935539,54.0,8.0,18.857431123486684,51.2,18.0,48.191873103175276,126.0,10.0,31.43608999191143,74.0,1.0,1.34892086330935,8.3,4.0,16.87441509317157,29.6,4.0,6.556801673251161,28.0,24.0,45.259281053176785,120.0,7.0,8.252923331446759,35.0,6.0,17.84303957727005,30.0,45.0,74.08374386071985,315.0,9.0,17.86186314031027,89.0,17.0,34.190994928887285,-34.0,5.0,9.130908778364429,-25.0,9.0,29.15718001445798,-18.0,9.0,22.20743874932361,-18.0,39,52.80397953268553,-78.0,2.0,7.53733662155199,-4.0,49.0,88.76670546373667,-196.0,0.0,0.0,0.0,3.0,9.26443874167412,-13.2,2.0,1.6194331983805659,-14.0,0.0,0.0,0.0,1.0,1.81378476420798,-4.0,2.0,4.11547911547912,-8.0,1.0,1.81378476420798,-9.2,13.0,32.48388858380068,-65.0,118.0,209.9075965653183,-590.0,2.0,1.2232415902140679,-10.0,2.0,5.089820359281441,-18.0,8.0,15.12959246478146,-72.0,3.0,11.124147391078267,-30.0,81,114.30136316075657,-810.0,10.0,10.703290033436838,-95.0,7.0,1.8672225466771868,-70.0
201401,1.9340000000000002,60,155.57018614683585,0.0,0.0,0.0,4.0,16.03561721634009,-1.6,22,45.26607456349865,8.800000000000002,5.0,12.59992527111595,9.0,0.0,1.0,1.4492753623188401,-2.0,3.0,14.487196939324729,35,111.2983739294907,105.0,4.0,17.383720828477742,13.6,0.0,0.0,0.0,12.0,27.16211416018553,48.0,16.0,29.62386260684484,83.20000000000002,0.0,0.0,0.0,12.0,21.299009443797427,84.0,37,87.12102132206921,148.0,23,59.08219037026797,23.0,113,309.9446256774532,214.70000000000027,112,289.2389975478718,313.6000000000005,9.0,7.121618175036747,45.0,24,82.12073134242615,168.0,9.0,9.79620818388111,31.5,44,161.98745384629385,149.6000000000001,4.0,10.33115660234304,32.0,5,13.507262588095882,30.0,8.0,15.719440689653466,51.2,2.0,5.965216002497772,14.0,30.0,108.49455231507817,222.00000000000009,1.0,2.86445012787724,8.3,6.0,22.85883035187078,44.4,0.0,0.0,0.0,19.0,15.121353659705,95.0,1.0,2.78560177533617,5.0,1.0,3.3333333333333304,5.0,8.0,17.52281613618311,56.0,2.0,1.7993187926659018,20.0,11.0,25.04337813292002,-22.0,12.0,23.669830104754357,-60.0,8.0,23.300170995537037,-16.0,12.0,30.486911768276034,-24.0,10,13.994139003667286,-20.0,0.0,0.0,0.0,9.0,38.10349690342135,-36.0,0.0,0.0,0.0,5.0,7.0233162845600585,-22.0,0.0,0.0,0.0,2.0,7.353506624020821,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.24587689255327,-15.0,49.0,38.65060728801981,-245.0,10.0,0.0,-50.0,1.0,0.0,-9.0,2.0,3.2258064516129,-18.0,1.0,2.56410256410256,-10.0,10,23.031169501101395,-100.0,11.0,27.061409179056202,-104.5,6.0,9.562316611102123,-60.0
201402,1.93975,78,170.64896164191904,0.0,0.0,0.0,48.0,62.426605627396405,-19.2,26,70.7548344163593,10.400000000000004,9.0,24.05698562693898,2.0,4.23138246686791,0.0,0.0,0.0,2.0,2.48447204968944,82,197.4523473636397,246.0,4.0,22.36263139991145,13.6,2.0,3.5149632975719904,8.0,7.0,17.023001927638617,28.0,17.0,13.662543583993092,88.40000000000002,2.0,2.58115408905054,10.4,15.0,22.91224074508937,105.0,29,82.56846957102833,116.0,33,96.97564365259828,33.0,118,356.02581287679385,224.2000000000003,106,311.00573632091374,296.8000000000004,2.0,1.649148242116709,10.0,16,53.41425144786814,112.0,3.0,6.4526283667667785,10.5,54,168.71230780635528,183.60000000000016,17.0,-0.2454605083232093,136.0,5,13.44968204761703,30.0,4.0,8.277403414195879,25.6,16.0,59.60893473675922,112.0,13.0,31.21780099025857,96.20000000000002,1.0,2.61603375527426,8.3,11.0,35.53241749274679,81.4,0.0,0.0,0.0,12.0,29.06559311880321,60.0,3.0,8.499095840868,15.0,4.0,14.755689697365199,20.0,2.0,10.504201680672264,14.0,9.0,21.451612988473645,90.0,0.0,0.0,0.0,6.0,19.697059279472185,-30.0,12.0,39.22280515127245,-24.0,16.0,29.79319930357383,-32.0,12,29.26663695105647,-24.0,1.0,1.2810851544838,-2.0,16.0,30.84377296158448,-64.0,0.0,0.0,0.0,4.0,7.4748394933194495,-17.6,1.0,2.6960784313725497,-7.0,10.0,19.811452960277123,-65.0,9.0,19.759717793644732,-36.0,50.0,66.64645794672846,-200.0,5.0,16.846575903588473,-46.0,4.0,12.12519363590109,-20.0,17.0,28.938108108846105,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.569782009521427,-37.0,1.0,3.31775700934579,-10.0,12,26.897855724853763,-120.0,3.0,9.958451721717141,-28.5,6.0,9.292806270150727,-60.0
201403,1.9455,84,155.7476390022181,1.0,0.9814612868047979,-0.1,28.0,42.3980099840317,-11.200000000000005,9,31.424344787152048,3.6,7.0,18.33743301043235,13.0,10.79737861886722,9.0,10.195849639224386,-18.0,9.0,25.89910692124682,37,104.03296460927533,111.0,10.0,30.522899547076932,33.99999999999999,3.0,10.1423864822547,12.0,16.0,3.5775896987725377,64.0,5.0,7.94367224495296,26.0,6.0,20.85045629063686,31.2,2.0,9.635645302897279,14.0,64,115.42423000932764,256.0,54,139.31317530147555,54.0,167,461.3095335088181,317.3000000000001,165,467.17818026595313,462.00000000000085,0.0,0.0,0.0,28,63.05888090294722,196.0,12.0,28.834132643536442,42.0,66,240.5704442882552,224.40000000000026,22.0,71.9493797683899,176.0,36,93.58751938785187,216.0,19.0,56.156298427684895,121.60000000000004,16.0,48.830369232686145,112.0,13.0,34.46681447484504,96.20000000000002,2.0,6.203840472673559,16.6,4.0,6.80285535486312,29.6,0.0,0.0,0.0,30.0,30.295153533946554,150.0,0.0,0.0,0.0,2.0,5.45524394928928,10.0,12.0,37.01104118276699,84.0,1.0,2.25872689938398,10.0,9.0,9.88844977991841,-18.0,11.0,32.929236032613844,-55.0,30.0,71.47591979363222,-60.0,15.0,27.56242530829381,-30.0,82,48.231802207278974,-164.0,1.0,1.72043010752688,-2.0,18.0,34.29355079467709,-72.0,0.0,0.0,0.0,5.0,8.973732827507664,-22.0,7.0,6.767074653388867,-49.0,6.0,20.14622301092879,-39.0,4.0,10.721757373784238,-16.0,8.0,25.01133907590404,-32.0,1.0,0.0,-9.2,13.0,38.71231691052912,-65.0,101.0,112.28048015212731,-505.0,8.0,10.087567002452374,-40.0,1.0,2.65486725663717,-9.0,4.0,10.645670037473137,-37.0,2.0,3.9577836411609604,-20.0,17,43.17199481601226,-170.0,0.0,0.0,0.0,17.0,30.84867174851575,-170.0
201404,1.95125,138,315.06994328617753,0.0,0.0,0.0,38.0,61.137255000837314,-15.200000000000006,42,76.89498413842394,16.800000000000008,3.0,10.461145710744745,7.0,17.548314919489883,2.0,9.26640926640926,-4.0,5.0,14.73948030647792,131,221.3142823699551,393.0,6.0,12.44273364043668,20.4,3.0,15.873205741626796,12.0,32.0,85.52819800960161,128.0,3.0,5.253059715146451,15.6,3.0,17.05962766717133,15.6,0.0,0.0,0.0,44,117.86659426226215,176.0,135,329.78849741093046,135.0,176,500.8514902927189,334.3999999999998,181,543.6167929339597,506.80000000000086,1.0,1.31578947368421,5.0,18,35.611587241585866,126.0,10.0,31.797942859711018,35.0,84,313.9215063743165,285.60000000000014,4.0,21.55216912130569,32.0,23,39.09008937542717,138.0,0.0,0.0,0.0,14.0,26.930133948710214,98.0,17.0,68.81020675115217,125.80000000000004,0.0,0.0,0.0,5.0,12.6011359119764,37.0,0.0,0.0,0.0,20.0,44.15295848468646,100.0,0.0,0.0,0.0,3.0,6.7465745129910495,15.0,14.0,16.894160339272887,98.0,10.0,21.092417176261424,100.0,35.0,45.00827499165577,-70.0,8.0,12.843639578432866,-40.0,238.0,243.8048100345096,-476.0,12.0,29.27562420892852,-24.0,38,33.580295414664285,-76.0,1.0,0.38095238095238104,-2.0,10.0,24.822191995742806,-40.0,0.0,0.0,0.0,9.0,16.407099855039142,-39.6,0.0,0.0,0.0,11.0,12.397585648503211,-71.5,6.0,22.48149063186841,-24.0,4.0,14.123334696995311,-16.0,1.0,0.30211480362537796,-9.2,12.0,21.186404048392177,-60.0,37.0,52.50562286189023,-185.0,1.0,1.6012810248198601,-5.0,2.0,1.33333333333333,-18.0,9.0,18.289081595765055,-82.5,1.0,2.12888377445339,-10.0,69,151.76738039183428,-690.0,0.0,0.0,0.0,31.0,44.82327212186439,-310.0
201405,1.9569999999999999,70,184.9206949469191,1.0,4.2592592592592595,-0.1,11.0,25.830702164720197,-4.4,12,32.14016142451621,4.800000000000002,3.0,9.139853682789967,2.0,3.6012088923768903,3.0,5.6020642887253,-6.0,0.0,0.0,43,112.23341256115069,129.0,4.0,14.273917306484547,13.6,3.0,9.35660858344785,12.0,11.0,23.53466203254764,44.0,3.0,4.547803617571059,15.6,10.0,21.434174919776012,52.8,1.0,4.981549815498151,7.0,32,93.29999993881556,128.0,52,148.7826579801016,52.0,182,422.49095456425135,345.8,180,418.3400606537557,504.00000000000085,1.0,2.59365994236311,5.0,38,109.80421638676846,266.0,2.0,5.88717783997293,7.0,33,106.44491675037632,112.20000000000006,15.0,57.2415706916853,120.0,25,83.33366713300856,150.0,1.0,2.0639834881321,6.4,6.0,16.669145521594945,42.0,8.0,22.29994252890554,59.2,0.0,0.0,0.0,12.0,16.44157999671027,88.80000000000003,0.0,0.0,0.0,7.0,16.30043271754984,35.0,1.0,2.52589037635767,5.0,0.0,0.0,0.0,5.0,7.903947210709272,35.0,15.0,21.41526811718814,150.0,13.0,25.134886383462142,-26.0,10.0,20.01076851330212,-50.0,12.0,33.605304455266484,-24.0,4.0,9.795842219494551,-8.0,22,29.199742745334554,-44.0,0.0,0.0,0.0,8.0,20.971263211412282,-32.0,0.0,0.0,0.0,2.0,6.37848638404812,-8.8,1.0,3.75302663438257,-7.0,36.0,42.56418388645617,-234.0,1.0,3.95913154533844,-4.0,0.0,0.0,0.0,2.0,1.016949152542372,-18.4,30.0,59.1015157781605,-150.0,17.0,17.703708422747344,-85.0,0.0,0.0,0.0,9.0,15.928049630368545,-81.0,5.0,2.8131470941983157,-48.0,0.0,0.0,0.0,15,27.977310123261127,-150.0,1.0,2.9982363315696605,-9.5,8.0,16.636764936397384,-80.0
201406,1.96275,48,116.7806055601883,1.0,2.4886877828054303,-0.1,10.0,15.308385632434948,-4.0,2,5.14463284942157,0.8,5.0,8.53854203022115,0.0,0.0,0.0,0.0,0.0,1.0,2.68817204301075,27,68.36563722377579,81.0,6.0,8.840818482752052,20.4,1.0,5.0055617352614,4.0,3.0,7.409608330180461,12.0,7.0,21.855086281017257,36.4,2.0,4.96150556030796,10.4,0.0,0.0,0.0,21,82.66549462857598,84.0,43,119.33630561593478,43.0,108,287.9028695616326,205.20000000000027,104,298.3480516619559,291.2000000000004,0.0,0.0,0.0,13,18.172019961520807,91.0,7.0,17.64061782029503,24.5,38,109.49580962749648,129.2000000000001,4.0,10.56424278409905,32.0,10,27.918117655537138,60.0,25.0,86.92849372120207,160.00000000000006,6.0,14.862067161710133,42.0,16.0,59.85467344069368,118.40000000000003,4.0,7.787054906739599,33.2,8.0,28.6778319980836,59.2,0.0,0.0,0.0,14.0,33.160693113329074,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02367003964730996,14.0,2.0,6.16740088105726,18.0,4.0,9.44634553882582,-8.0,8.0,17.14776789063439,-40.0,7.0,25.707386686079502,-14.0,5.0,6.5639961070585136,-10.0,10,20.813346213903735,-20.0,2.0,6.163328197226501,-4.0,1.0,1.67364016736402,-4.0,1.0,5.53097345132743,-5.0,1.0,2.41935483870968,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.42078297853824,-16.0,0.0,0.0,0.0,2.0,3.724951519069165,-18.4,6.0,17.486260438773698,-30.0,23.0,40.30338638059767,-115.0,0.0,0.0,0.0,1.0,0.274725274725275,-9.0,5.0,3.830115830115834,-45.5,0.0,0.0,0.0,24,69.96451289829609,-240.0,0.0,0.0,0.0,5.0,9.309070407165883,-50.0
201407,1.9685,144,409.40113019582896,26.0,69.10831561397889,-2.600000000000001,19.0,45.53267929150504,-7.600000000000002,28,83.96293387299673,11.200000000000005,3.0,1.6256816955991895,4.0,10.97801304276283,0.0,0.0,0.0,37.0,170.9549546626653,119,298.022239176575,357.0,15.0,28.29287575239455,50.99999999999999,0.0,0.0,0.0,9.0,23.413891757248763,36.0,7.0,17.96881038199225,36.4,1.0,2.13740458015267,5.2,1.0,2.7056277056277103,7.0,57,152.0809373626469,228.0,166,431.88263225078094,166.0,225,692.8266565602299,427.49999999999983,214,616.9950585330052,599.2000000000003,1.0,5.68181818181818,5.0,72,226.1646899500991,504.0,7.0,14.56138869901088,24.5,122,485.159130961816,414.7999999999996,26.0,109.0544246534323,208.0,24,71.18942344081535,144.0,11.0,27.655438793564752,70.39999999999998,17.0,41.72312880130294,119.0,10.0,41.323870912886846,74.0,6.0,16.09485645305558,49.8,1.0,1.38504155124654,7.4,0.0,0.0,0.0,11.0,28.416936421001143,55.0,2.0,10.082304526748981,10.0,1.0,-0.63492063492063,5.0,7.0,17.47612806680841,49.0,17.0,46.619005932402075,165.0,16.0,27.06299071524828,-32.0,11.0,18.835207445134362,-55.0,8.0,29.93809717769716,-16.0,18.0,68.58708773654047,-36.0,30,84.49515610960005,-60.0,2.0,3.73349198932288,-4.0,10.0,34.601960285423175,-40.0,0.0,0.0,0.0,3.0,7.777999572752849,-13.2,2.0,1.5384615384615379,-14.0,2.0,5.41240627130198,-13.0,6.0,16.589951137241698,-24.0,6.0,33.73493975903616,-24.0,1.0,2.82563749138525,-9.2,4.0,11.9153774676806,-20.0,45.0,59.32878262131794,-225.0,0.0,0.0,0.0,19.0,63.107259127440045,-171.0,7.0,7.376808679751793,-63.5,10.0,22.13005779601754,-100.0,129,428.46583346924314,-1290.0,8.0,25.161855616157233,-76.0,16.0,54.62664126437697,-160.0
201408,1.97425,156,446.06433627096914,4.0,10.08785813224922,-0.4,29.0,63.014700561265535,-11.600000000000005,31,88.21359554739986,12.400000000000004,6.0,22.64434013707972,10.0,13.57282785229444,3.0,7.211538461538451,-6.0,14.0,58.32640660567122,90,246.82323348046447,270.0,5.0,8.54792958429673,17.0,1.0,1.70940170940171,4.0,27.0,61.73910693492854,108.0,10.0,17.489374716491,52.0,4.0,9.756396797097759,20.8,2.0,2.2346368715083798,14.0,38,122.38765554657351,152.0,68,204.23308809269741,68.0,170,437.36026267718574,322.99999999999994,172,475.6412856484517,481.6000000000008,3.0,11.3245295477055,15.0,106,207.8117971752482,742.0,40.0,135.72407110192864,140.0,74,243.4783165371889,251.60000000000028,39.0,105.13196313573806,312.0,15,32.291840418232994,90.0,6.0,8.634897002385129,38.4,19.0,74.60173814489012,133.0,37.0,64.19480981588723,273.80000000000007,2.0,3.0843572448982597,16.6,58.0,263.16980608463325,429.19999999999976,31.0,45.25682400205879,217.0,25.0,56.020562731459776,125.0,0.0,0.0,0.0,1.0,1.8957345971563997,5.0,31.0,134.58541157349586,217.0,2.0,4.16279280709313,20.0,19.0,57.33068658145576,-38.0,8.0,22.096237364790372,-40.0,42.0,109.15187140702723,-84.0,74.0,182.9755860726014,-148.0,10,21.53115775246028,-20.0,8.0,11.589289616184287,-16.0,23.0,46.28762475892385,-92.0,0.0,0.0,0.0,6.0,14.98723268423132,-26.4,0.0,0.0,0.0,7.0,11.907178167016582,-45.5,1.0,1.79472798653954,-4.0,1.0,3.36787564766839,-4.0,2.0,2.60695005832406,-18.4,12.0,37.30511537036932,-60.0,39.0,87.07718101984055,-195.0,0.0,0.0,0.0,5.0,10.657688415095539,-45.0,0.0,0.0,0.0,3.0,9.65497666475205,-30.0,52,130.68502097437505,-520.0,24.0,40.9231200544673,-228.0,19.0,50.92143072226314,-190.0
201409,1.98,195,389.65553134580375,2.0,4.97315625883018,-0.2,45.0,60.53887775085772,-18.0,34,90.00325680805867,13.600000000000007,14.0,13.878795954541069,35.0,44.749721968708705,6.0,9.300182136270038,-12.0,18.0,68.9050854753926,89,149.25198924270913,267.0,21.0,28.34235491758454,71.39999999999998,0.0,0.0,0.0,26.0,67.48821171040679,104.0,3.0,5.163586413586419,15.6,16.0,28.47509839820053,83.20000000000002,1.0,2.42976461655277,7.0,60,154.2083028282209,240.0,55,148.0775726695457,55.0,208,475.6379731230944,395.1999999999999,188,422.9672328839567,526.4000000000007,1.0,2.13219616204691,5.0,60,116.81748566112672,420.0,13.0,39.480167193048224,45.5,60,245.74987187852864,204.00000000000014,16.0,39.21008647317984,128.0,26,48.9474230524076,156.0,9.0,16.062964241709302,57.6,28.0,73.68477558464461,196.0,32.0,95.16333135752608,236.80000000000013,0.0,0.0,0.0,23.0,100.58865395738512,170.2000000000001,0.0,0.0,0.0,30.0,55.14524236760372,150.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,76.61254015124322,168.0,2.0,2.66666666666666,20.0,42.0,116.75809402995165,-84.0,13.0,14.062795060529757,-65.0,21.0,51.936885645614154,-42.0,16.0,38.72095009911253,-32.0,26,42.64879912904396,-52.0,7.0,6.806657505072693,-14.0,29.0,92.25503072239422,-116.0,1.0,4.12621359223301,-5.0,17.0,35.76818763629544,-74.8,1.0,2.17113665389527,-7.0,12.0,34.53569743725141,-78.0,11.0,36.80237236986017,-44.0,0.0,0.0,0.0,5.0,12.50851416390368,-46.0,7.0,18.40671159821001,-35.0,31.0,54.25421535300004,-155.0,6.0,15.37029131345163,-30.0,2.0,3.3673017279574595,-18.0,5.0,12.637293772265124,-47.5,5.0,11.96871254788207,-50.0,36,93.68399476258858,-360.0,7.0,10.48399290476327,-66.5,7.0,17.86812949196816,-70.0
