MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_101,tone_count_101,goldstein_101,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201405,2.065,197,409.45684838885086,5.0,10.134909781062117,-0.5,20,41.40108803915542,-8.000000000000002,27,63.243804665506964,10.800000000000004,4.0,8.2438146557912,1.0,0.237529691211401,29.0,48.96958586993134,-58.0,21.0,67.3073186566443,1.0,3.56083086053412,3.4,117,325.51242124127515,351.0,1.0,2.10691408410039,3.4,2.0,5.607476635514019,6.4,6.0,11.141234679350172,20.4,3.0,10.596441000646198,-0.8999999999999999,3.0,8.53710224308815,12.0,17.0,47.78133058948958,68.0,3.0,2.6721962395459102,15.6,3.0,8.94039735099339,13.5,6.0,18.34497778778448,31.2,2.0,2.5515858978894,14.0,73.0,204.74917834340468,292.0,158,386.8793299023262,158.0,2.0,-6.47619047619048,2.0,132,282.92139360756426,250.80000000000038,117,247.81031100058553,327.6000000000005,1.0,2.0253164556962,5.0,63.0,193.37409396199547,441.0,20.0,62.893224633034535,70.0,65.0,206.3294346285755,221.0000000000002,1.0,3.21864594894562,7.0,9.0,27.891081115507802,72.0,30.0,84.59002838977162,180.0,14.0,27.11927238517096,89.60000000000002,18.0,53.56853591266408,126.0,30.0,75.09257695169134,222.00000000000009,5.0,14.97429325826583,41.5,4.0,7.357959707712599,29.6,22.0,53.22197786379203,110.0,7.0,17.23826596446258,35.0,3.0,7.5500211946135485,15.0,20.0,51.86961965194746,140.0,14.0,35.33422629878842,140.0,50,91.35987167513784,-100.0,20.0,61.76200039402757,-100.0,3.0,5.7142857142857,-15.0,36.0,68.43065912675732,-72.0,17.0,54.986957904758796,-34.0,45,88.44319549340227,-90.0,4.0,5.1332489657701466,-8.0,54.0,102.43520080975769,-216.0,5.0,7.2611489174712895,-20.0,1.0,1.9047619047619,-5.0,3.0,4.554099605944081,-15.0,15.0,34.36381684909693,-66.0,1.0,2.98507462686567,-7.0,6.0,11.410910303283849,-39.0,11.0,25.775279754898108,-44.0,1.0,-4.0,5.0,12.22289072985606,-46.0,7.0,14.43856234128665,-35.0,40,88.20396516997263,-200.0,2.0,3.79746835443038,-10.0,8.0,2.472313552053285,-72.0,11.0,14.053297146212538,-104.5,7.0,25.1413584087109,-70.0,60,113.04524012282057,-600.0,6.0,3.749936201764996,-57.0,43.0,14.497596297689116,-430.0
201406,2.06875,171,366.8775751914277,3.0,8.3695652173913,-0.30000000000000004,27,66.81397649910383,-10.800000000000004,30,66.03107516862752,12.000000000000005,6.0,9.400341302442529,13.0,27.171418489203578,7.0,11.57719224869582,-14.0,0.0,0.0,1.0,3.43300110741971,3.4,109,273.82045225489344,327.0,2.0,4.11848597609953,6.8,0.0,0.0,0.0,2.0,4.1799239913385495,6.8,1.0,2.6217228464419504,-0.3,14.0,32.700968109262675,56.0,26.0,74.05636274865148,104.0,2.0,7.42857142857142,10.4,0.0,0.0,0.0,1.0,2.60869565217391,5.2,1.0,1.71990171990172,7.0,42.0,118.09334304851272,168.0,146,398.0833716561164,146.0,2.0,3.55871886120996,2.0,124,285.03660000023694,235.60000000000042,130,294.5240606169546,364.0000000000005,10.0,31.593151252505564,50.0,41.0,89.12465769275911,287.0,3.0,9.5082048072164,10.5,86.0,269.59850455741304,292.4000000000001,5.0,18.49941008774291,35.0,5.0,10.121566011108381,40.0,55.0,133.82191676979832,330.0,8.0,18.06968344055531,51.2,17.0,46.45449227123147,119.0,23.0,65.45632913206839,170.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.60032586485951,75.0,0.0,0.0,0.0,7.0,11.558308785829821,35.0,35.0,49.23723847154833,245.0,3.0,6.0945966184631315,29.0,34,60.66995016962925,-68.0,11.0,27.01657787120388,-55.0,1.0,2.18579234972678,-5.0,28.0,76.09533324498507,-56.0,12.0,29.398880341225343,-24.0,45,47.429550444999286,-90.0,8.0,16.03094213964015,-16.0,56.0,108.28932656828111,-224.0,0.0,0.0,0.0,6.0,16.68828332299151,-30.0,2.0,5.78993787495517,-10.0,6.0,11.19175974785666,-26.4,1.0,1.85185185185185,-7.0,8.0,23.150193963998145,-52.0,3.0,1.2780904716826602,-12.0,1.0,-4.0,1.0,2.1327014218009497,-9.2,4.0,9.227488611030353,-20.0,61,59.073048895336,-305.0,0.0,0.0,0.0,23.0,32.41350980191602,-207.0,28.0,22.94434486223569,-264.0,2.0,2.601502642358387,-20.0,65,76.39620494356654,-650.0,5.0,10.33642440733067,-47.5,27.0,51.58558438862583,-270.0
201407,2.0725,187,387.3840665840614,0.0,0.0,0.0,32,98.60219009772374,-12.800000000000008,19,40.72179239926438,7.600000000000002,12.0,32.843127419979766,4.0,7.993015689585858,30.0,58.71469711081679,-60.0,9.0,44.95164602683656,2.0,4.0100250626566405,6.8,80,202.0571464778039,240.0,0.0,0.0,0.0,6.0,23.90984103027473,19.2,2.0,5.86095695215239,6.8,8.0,10.398657737117329,-2.4,7.0,10.65731614806386,28.0,23.0,80.21233470665881,92.0,7.0,17.72387674346287,36.4,0.0,0.0,0.0,1.0,3.98126463700234,5.2,1.0,2.87539936102236,7.0,32.0,95.12575858180736,128.0,136,355.8263461480455,136.0,0.0,0.0,0.0,115,263.6494362717939,218.5000000000003,81,177.10132674893546,226.80000000000027,0.0,0.0,0.0,31.0,98.47741955373577,217.0,11.0,38.1857632703249,38.5,80.0,269.9760722511321,272.00000000000017,15.0,43.52565293269229,105.0,33.0,89.35371358313692,264.0,27.0,68.95254677357156,162.0,6.0,8.82099279776272,38.4,12.0,53.10176480252541,84.0,17.0,41.30884057239616,125.80000000000004,0.0,0.0,0.0,6.0,14.926253687315636,44.4,23.0,46.421651539433476,115.0,1.0,0.3584229390681,5.0,5.0,9.009774649087838,25.0,33.0,64.5795661417321,231.0,5.0,15.784070760950568,49.0,48,91.46562695998855,-96.0,13.0,36.00926870842721,-65.0,3.0,8.870356330553461,-15.0,49.0,147.0173643819525,-98.0,42.0,115.40312167449707,-84.0,62,124.29207002263064,-124.0,24.0,39.256764717146304,-48.0,49.0,106.22170257219278,-196.0,1.0,1.16731517509728,-4.0,0.0,0.0,0.0,8.0,14.4162807857955,-40.0,12.0,34.213588321233566,-52.79999999999999,0.0,0.0,0.0,11.0,21.504873023932408,-71.5,7.0,15.17708470013054,-28.0,2.0,-8.0,3.0,7.191780821917798,-27.6,8.0,10.922925174261948,-40.0,60,108.99807115394951,-300.0,2.0,3.9558104098163502,-10.0,17.0,35.186903702129214,-153.0,13.0,23.71186929240488,-121.0,5.0,1.03398289145953,-50.0,55,47.37455788390468,-550.0,2.0,4.47281839601624,-19.0,11.0,16.20134093802052,-110.0
201408,2.07625,198,451.18054234180084,12.0,13.360710489869824,-1.2,13,29.62276086820313,-5.2,22,38.9619459501259,8.800000000000002,14.0,25.26708282033937,6.0,2.40958492424813,13.0,25.36854018848747,-26.0,4.0,10.397631270912301,0.0,0.0,0.0,97,201.35288824384892,291.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.35157950517353,10.2,4.0,9.315952767316778,-1.2,2.0,3.59175775964311,8.0,26.0,66.64990871205707,104.0,11.0,24.41681782522058,57.20000000000001,0.0,0.0,0.0,2.0,5.9823325505982305,10.4,4.0,8.310982549042151,28.0,29.0,65.68649766137992,116.0,156,326.8627034026765,156.0,3.0,6.013363028953232,3.0,164,309.15256360801664,311.6000000000002,150,294.41438518608214,420.0000000000007,0.0,0.0,0.0,27.0,64.99290042726817,189.0,26.0,40.32276857816578,91.0,62.0,178.91153839105237,210.80000000000018,0.0,0.0,0.0,31.0,86.0229058894294,248.0,33.0,52.520594877441575,198.0,32.0,58.349320338979595,204.80000000000007,21.0,55.772237843440045,147.0,19.0,41.99668933357345,140.60000000000005,1.0,0.9346610761705101,8.3,3.0,11.869929854048399,22.200000000000006,21.0,52.22561662820281,105.0,1.0,2.77777777777778,5.0,6.0,16.751160562118848,30.0,34.0,67.53651632103521,238.0,7.0,16.04433504677661,70.0,37,62.613120810064544,-74.0,18.0,50.30227118286679,-90.0,0.0,0.0,0.0,39.0,95.7463270393323,-78.0,24.0,66.4672790746208,-48.0,23,49.94817714557166,-46.0,1.0,1.8141592920354,-2.0,42.0,100.30535133888321,-168.0,4.0,6.97570058997049,-16.0,1.0,1.8842530282638001,-5.0,3.0,4.93860492768234,-15.0,7.0,16.30308623289972,-30.8,11.0,16.465129472486346,-77.0,7.0,19.353216450257307,-45.5,5.0,12.899284623422561,-20.0,5.0,-20.0,9.0,16.430258602357398,-82.80000000000003,5.0,14.035492287826115,-25.0,61,111.58804438246716,-305.0,0.0,0.0,0.0,25.0,7.841058958436217,-225.0,7.0,-2.9481850116545303,-65.0,1.0,2.9488859764089104,-10.0,105,152.45449105241178,-1050.0,5.0,16.66765655005841,-47.5,39.0,65.52621321644098,-390.0
201409,2.08,208,504.92378555118654,0.0,0.0,0.0,17,42.50115279014285,-6.8000000000000025,26,63.89982511371398,10.400000000000004,13.0,34.99507664346324,13.0,30.80382817379692,6.0,20.305839859733855,-12.0,6.0,20.766212978313558,0.0,0.0,0.0,134,360.91943862763185,402.0,7.0,15.916897911434882,23.8,5.0,11.76425403667633,16.0,4.0,22.62571988951613,13.6,8.0,22.31075697211152,-2.4,3.0,8.65924256485041,12.0,28.0,74.72650958063376,112.0,4.0,8.386598977071932,20.8,1.0,2.11864406779661,4.5,2.0,6.015187849720229,10.4,1.0,4.128440366972479,7.0,48.0,158.4425380390564,192.0,107,231.898579401688,107.0,0.0,0.0,0.0,94,249.5848281297963,178.60000000000022,71,172.35350357715942,198.80000000000013,1.0,3.9370078740157504,5.0,72.0,179.2475044916706,504.0,6.0,9.360408964802687,21.0,79.0,276.361488998509,268.6000000000002,1.0,1.4416775884665802,7.0,25.0,93.81486497451128,200.0,44.0,117.41613663380596,264.0,9.0,15.511638336908595,57.6,22.0,83.42713383662023,154.0,33.0,95.05556988636644,244.2000000000001,2.0,3.0612217742472003,16.6,3.0,7.888914629908482,22.200000000000006,15.0,35.57329434376058,75.0,0.0,0.0,0.0,6.0,14.46013811008356,30.0,67.0,114.88118068705316,469.0,0.0,0.0,0.0,29,57.82404005703599,-58.0,12.0,35.69965710125131,-60.0,3.0,5.99651756580776,-15.0,21.0,57.71150335102261,-42.0,13.0,34.57256932105784,-26.0,53,116.54925068840583,-106.0,20.0,35.242834452840405,-40.0,41.0,107.49483866283413,-164.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.660377358490571,-15.0,6.0,12.681591331621453,-26.4,2.0,4.64285714285714,-14.0,8.0,19.51965941798336,-52.0,6.0,16.18702037688745,-24.0,1.0,-4.0,3.0,9.28141242471744,-27.6,9.0,21.668102847971763,-45.0,58,73.92966668076183,-290.0,3.0,10.437877146835831,-15.0,15.0,24.99417687798388,-135.0,13.0,29.97870215061086,-120.0,4.0,7.956784097967869,-40.0,52,90.00210264874079,-520.0,0.0,0.0,0.0,20.0,40.03841779359063,-200.0
201410,2.08375,249,459.923667552734,1.0,1.8306636155606397,-0.1,29,50.68298157533355,-11.600000000000005,25,57.94301758273684,10.000000000000004,14.0,31.31489153466293,1.0,1.86915887850467,31.0,52.831142904754095,-62.0,15.0,26.92635420920838,3.0,9.234951393284321,10.2,117,323.3647188246046,351.0,1.0,2.12201591511936,3.4,2.0,6.077064972330398,6.4,0.0,0.0,0.0,7.0,14.14804280102939,-2.1,6.0,13.757701375718241,24.0,29.0,100.08611159107069,116.0,4.0,7.491209783892718,20.8,3.0,-1.431132264119445,13.5,1.0,4.34782608695652,5.2,2.0,3.13725490196078,14.0,77.0,213.9177907616836,308.0,141,400.4985515603312,141.0,0.0,0.0,0.0,197,441.3733323481193,374.29999999999967,170,396.3438296304302,476.00000000000085,7.0,3.2824773176442923,35.0,75.0,176.6457524763049,525.0,11.0,27.994755149161435,38.5,119.0,445.05745917478464,404.5999999999997,1.0,1.52173913043478,7.0,70.0,125.8927657343056,560.0,21.0,51.704098261548566,126.0,11.0,20.974211833814717,70.39999999999998,33.0,89.99178583071381,231.0,20.0,56.77665053124121,148.00000000000006,5.0,8.356827323189611,41.5,2.0,2.6374366360524504,14.8,21.0,28.533644176121346,105.0,7.0,14.602719618921013,35.0,5.0,14.54846128426035,25.0,29.0,69.78995292065368,203.0,2.0,3.4760686427457097,20.0,39,86.9297094587887,-78.0,19.0,40.111661161185715,-95.0,3.0,7.407407407407421,-15.0,35.0,89.63668911410629,-70.0,34.0,72.17610327614744,-68.0,45,89.83577568776009,-90.0,24.0,44.85639885812622,-48.0,46.0,127.42113140368973,-184.0,3.0,4.63932468483633,-12.0,3.0,4.83005366726298,-15.0,2.0,4.13654309593396,-10.0,20.0,31.78971310566777,-88.00000000000001,1.0,1.47058823529412,-7.0,9.0,9.23939432151944,-58.5,25.0,44.83507956956677,-100.0,2.0,-8.0,0.0,0.0,0.0,39.0,78.22991420685412,-195.0,58,97.37727239183201,-290.0,4.0,6.44909747292418,-20.0,17.0,12.723424007556124,-153.0,21.0,31.351854933015904,-193.5,2.0,6.348307650802751,-20.0,94,145.54567500948485,-940.0,7.0,12.940927640506795,-66.5,31.0,49.2605599224712,-310.0
201411,2.0875000000000004,187,406.3103513773072,3.0,6.00061138983294,-0.30000000000000004,39,85.39682285596491,-15.60000000000001,31,70.26603502362615,12.400000000000004,12.0,26.12544494509393,15.0,25.28481734504981,28.0,49.38432345789795,-56.0,7.0,15.383785967658739,1.0,2.75862068965517,3.4,153,362.85575798074797,459.0,1.0,1.7647058823529398,3.4,1.0,3.96825396825397,3.2,7.0,17.08199539200541,23.8,14.0,33.16655287363011,-4.199999999999998,4.0,6.514137577621031,16.0,24.0,54.818120341584304,96.0,10.0,27.21999878824117,52.00000000000001,1.0,1.3531799729363998,4.5,0.0,0.0,0.0,2.0,4.0124992681927205,14.0,88.0,195.52127145179435,352.0,96,283.08214993758116,96.0,6.0,9.27027585731676,6.0,117,281.40770089769813,222.3000000000004,97,241.056238287524,271.6000000000004,2.0,3.9714817477277005,10.0,70.0,165.12258258413868,490.0,16.0,55.17271116582482,56.0,72.0,175.028403484308,244.80000000000027,6.0,16.399692972399905,42.0,7.0,23.737176512506892,56.0,23.0,52.75266395083624,138.0,8.0,16.300132542180073,51.2,18.0,50.15583425871368,126.0,27.0,65.93607594910245,199.80000000000007,2.0,3.38983050847458,16.6,0.0,0.0,0.0,22.0,59.05101502910902,110.0,9.0,19.548374365769465,45.0,11.0,27.10058185181449,55.0,21.0,46.89609683616178,147.0,7.0,16.20048590012587,69.0,27,53.43651079716966,-54.0,29.0,62.346145853867334,-145.0,1.0,0.966183574879227,-5.0,30.0,81.6318885935941,-60.0,37.0,85.29343459043551,-74.0,51,91.01484754117044,-102.0,8.0,24.083447302190052,-16.0,53.0,146.73458216386987,-212.0,1.0,2.67489711934156,-4.0,4.0,10.59619707186683,-20.0,2.0,3.6506902156408967,-10.0,17.0,42.270652256769,-74.8,5.0,8.87638682558755,-35.0,19.0,37.36691635751568,-123.5,18.0,33.59590620099687,-72.0,2.0,-8.0,4.0,12.934833549458707,-36.8,9.0,18.139445783031316,-45.0,84,120.5159267157527,-420.0,2.0,4.18534311781039,-10.0,16.0,26.840394086594294,-144.0,15.0,31.914976992507828,-136.0,7.0,20.391369352846898,-70.0,68,133.56007756401908,-680.0,6.0,21.001707585318826,-57.0,19.0,53.99713979163486,-190.0
201412,2.09125,130,273.7642284411756,11.0,28.929148835190574,-1.1,18,53.78400979168372,-7.200000000000002,31,73.42806502963175,12.400000000000007,10.0,27.08748873266047,15.0,28.22300046478837,12.0,25.483117160311288,-24.0,8.0,20.03016648792212,3.0,7.088836460653108,10.2,84,220.3351542108744,252.0,1.0,1.6597510373444,3.4,1.0,5.405405405405411,3.2,1.0,3.5643564356435604,3.4,3.0,6.49338143569154,-0.8999999999999999,2.0,3.3465496082318498,8.0,10.0,24.783323357757425,40.0,1.0,1.0507880910683,5.2,0.0,0.0,0.0,1.0,3.84615384615385,5.2,0.0,0.0,0.0,33.0,86.14436691745462,132.0,122,317.96594103687187,122.0,3.0,10.69060040675568,3.0,138,317.39399430584035,262.20000000000044,131,294.56296198291886,366.8000000000007,0.0,0.0,0.0,57.0,173.27480176728417,399.0,4.0,12.970020552229471,14.0,77.0,261.80397937405013,261.80000000000024,1.0,1.35746606334842,7.0,9.0,20.99495540156019,72.0,21.0,37.81791770088185,126.0,6.0,19.88342097121808,38.4,12.0,27.74214366394427,84.0,13.0,38.497830440730034,96.20000000000002,0.0,0.0,0.0,1.0,1.5411284194528898,7.4,10.0,35.76616170555637,50.0,1.0,6.90789473684211,5.0,4.0,16.09294212196838,20.0,35.0,84.09051488295671,245.0,2.0,2.48447204968944,20.0,58,89.02780733180401,-116.0,8.0,17.10016175901204,-40.0,2.0,5.451502682738949,-10.0,23.0,68.3020296319417,-46.0,15.0,29.99122651760373,-30.0,41,65.80381073139763,-82.0,4.0,3.6122219328552463,-8.0,24.0,64.1741885769805,-96.0,2.0,3.13894313055225,-8.0,3.0,11.82321389742106,-15.0,3.0,5.08137063357451,-15.0,8.0,13.3702267462153,-35.2,0.0,0.0,0.0,13.0,49.742275259376754,-84.5,4.0,9.750062842585887,-16.0,0.0,0.0,3.0,6.78605554563715,-27.6,11.0,15.988930012818964,-55.0,78,53.54389349501381,-390.0,7.0,10.480794761064912,-35.0,11.0,15.934302290200176,-99.0,13.0,17.9856281414525,-124.5,3.0,9.712847404252251,-30.0,72,106.34030312315129,-720.0,4.0,10.925330362403571,-38.0,21.0,37.10493364352115,-210.0
201501,2.095,206,495.3660941544927,6.0,14.41680617827809,-0.6,30,54.97771819254984,-12.000000000000005,26,38.109484029007724,10.400000000000004,16.0,38.06967214707922,13.0,13.677226052923553,6.0,10.821014882012651,-12.0,9.0,17.676783038951093,11.0,17.328263197893893,37.39999999999999,105,285.8856594861373,315.0,1.0,1.55688622754491,3.4,5.0,15.17714280977706,16.0,3.0,6.58727660616235,10.2,7.0,13.41669951254757,-2.1,8.0,22.269320233259407,32.0,31.0,86.38755792656728,124.0,4.0,12.35258092738408,20.8,3.0,10.414753226664091,13.5,1.0,4.73537604456824,5.2,0.0,0.0,0.0,58.0,106.48712989027895,232.0,217,519.0483527457334,217.0,0.0,0.0,0.0,168,357.1684012264427,319.2,164,357.95748671744326,459.20000000000056,0.0,0.0,0.0,77.0,219.30743004242507,539.0,15.0,24.94379760047768,52.5,110.0,362.74765124256936,373.9999999999997,2.0,4.48275862068966,14.0,8.0,26.47084110739181,64.0,30.0,38.041420848350036,180.0,10.0,20.249819564747213,63.99999999999999,9.0,33.111575431816874,63.0,12.0,29.210633120945946,88.80000000000003,0.0,0.0,0.0,1.0,2.4432809773123902,7.4,9.0,28.371106153133212,45.0,1.0,2.87081339712919,5.0,4.0,8.64853770990933,20.0,41.0,120.76538308823437,287.0,3.0,9.035231693373412,28.0,51,89.04518519742605,-102.0,15.0,45.56949170783101,-75.0,0.0,0.0,0.0,25.0,66.93603061358638,-50.0,30.0,75.99183089624367,-60.0,40,88.2929599183745,-80.0,11.0,20.72415826236853,-22.0,39.0,94.5371657898412,-156.0,1.0,1.5,-4.0,5.0,6.130188219740463,-25.0,17.0,34.030351418129946,-85.0,21.0,48.28073085270136,-92.40000000000003,4.0,5.757395128195322,-28.0,10.0,22.197826604250565,-65.0,7.0,23.34816912205724,-28.0,0.0,0.0,1.0,0.917431192660551,-9.2,8.0,18.390702445069447,-40.0,48,67.66348389356047,-240.0,1.0,1.6849199663016001,-5.0,10.0,12.664726065265109,-90.0,24.0,17.798415805462483,-222.5,0.0,0.0,0.0,59,108.9644869675288,-590.0,9.0,20.757367879435783,-85.5,22.0,40.88585289599357,-220.0
201502,2.0972500000000003,286,12.574880484720293,6.0,4.8408448360983005,-0.6,41,-23.041909081332552,-16.40000000596047,51,25.330845884570678,20.399999999999988,17.0,10.237725479724087,12.0,-36.88535375589929,13.0,-33.28970105355232,-26.0,35.0,182.1879892322963,5.0,-3.9179544749737865,17.000000095367433,148,27.412802482820645,444.0,2.0,3.914490456193042,6.8,5.0,3.7437603993344504,16.0,0.0,0.0,0.0,3.0,6.1842101854447415,-0.8999999999999999,10.0,12.325890209460134,40.0,27.0,21.65832485495793,108.0,8.0,-5.642414637022519,41.6,2.0,5.614657210401889,9.0,4.0,-3.4018443147737805,20.8,6.0,10.47268011379014,42.0,56.0,33.60788916832637,224.0,220,151.72688087597496,220.0,8.0,20.270657905762576,8.0,180,-52.36406426240071,341.9999999999999,163,-6.536062294775848,456.40000000000083,1.0,1.0840108401084099,5.0,106.0,157.8034285511971,742.0,33.0,46.70889195258814,115.5,158.0,378.1233322806517,537.1999999999991,2.0,-11.414347074245551,14.0,37.0,66.19338487679481,296.0,44.0,-61.589565345840036,264.0,12.0,4.226934651209495,76.8,35.0,69.3966797177809,245.0,32.0,32.393879569176555,236.80000000000013,1.0,1.1037527593818999,8.3,0.0,0.0,0.0,23.0,18.55370538105912,115.0,7.0,-4.680269750981309,35.0,10.0,11.83275422190377,50.0,35.0,-25.970521719562534,245.0,4.0,-7.87988448589862,39.0,44,4.681716131987852,-88.0,17.0,20.531552389422547,-85.0,0.0,0.0,0.0,46.0,-1.8422545269746275,-92.0,26.0,7.668358053403945,-52.0,29,-31.123289895426048,-58.0,4.0,2.47493467207077,-8.0,80.0,-2.277794684170996,-320.0,3.0,5.91075018516559,-12.0,1.0,-0.95541401273886,-5.0,7.0,7.95558523391224,-35.0,20.0,33.22475999927036,-88.00000000000004,1.0,1.08695652173913,-7.0,21.0,4.907974485400231,-136.5,7.0,-13.181965027793298,-28.0,1.0,-4.0,5.0,-12.670079988682287,-46.0,11.0,4.939042923252409,-55.0,62,-212.46341535470367,-310.0,0.0,0.0,0.0,12.0,-44.30173925749861,-108.0,22.0,-30.316815571371986,-209.5,3.0,-0.02104747757060021,-30.0,60,-137.1965177571879,-600.0,3.0,9.1984426337022,-28.5,27.0,-83.7296769377614,-270.0
201503,2.0995,655,-1320.0293555203511,15.0,-47.46676268365346,-1.5000000000000002,95,-217.39098544155414,-37.99999999999995,96,-195.23628088217225,38.39999999999995,36.0,-36.90165156952429,37.0,-154.01533762107653,44.0,-254.9652315071437,-88.0,32.0,-19.829320043049414,7.0,-37.15871485106752,23.8,386,-692.2769505282847,1158.0,6.0,-2.20588235294118,20.4,4.0,-13.682111554531708,12.8,12.0,-33.38298597193384,40.79999999999999,16.0,-45.855744748028535,-4.799999999999999,3.0,-11.02921265464336,12.0,57.0,-27.782055055716647,228.0,34.0,-51.920865570339835,176.79999999999993,3.0,-2.8582334186537297,13.5,9.0,5.51856894768998,46.8,5.0,-16.69793894443687,35.0,141.0,-64.70570412002783,564.0,364,-321.0478716499358,364.0,30.0,-51.980402638295296,30.0,340,-529.98732195212,645.9999999999986,307,-451.8501468535842,859.5999999999992,2.0,4.21670744063064,10.0,155.0,-57.830120638266436,1085.0,33.0,-18.15108064230127,115.5,305.0,43.6288760370088,1036.9999999999975,2.0,-5.4249547920434,14.0,56.0,-31.050705834837387,448.0,52.0,-42.42819893218038,312.0,50.0,-62.93265337293751,319.9999999999999,45.0,-22.642261365820094,315.0,42.0,-31.69926792948912,310.8,2.0,0.0,16.6,3.0,-6.948385955072481,22.200000000000006,53.0,-43.42378267384465,265.0,9.0,-54.91778108331581,45.0,11.0,-29.637037662899967,55.0,45.0,-83.75168874307535,315.0,12.0,-21.13862915135184,119.0,123,-373.8262408575576,-246.0,54.0,-86.73001275810971,-270.0,5.0,-17.269889951528782,-25.0,123.0,-218.98769833961998,-246.0,135.0,-445.6181072137909,-270.0,104,-504.9180466050566,-208.0,19.0,-74.15410152506716,-38.0,172.0,-451.1309809290737,-688.0,9.0,-34.512766715193784,-36.0,7.0,-22.584796441593753,-35.0,6.0,-25.055885325491566,-30.0,70.0,-187.6191718757221,-307.99999999999994,6.0,-17.774131496719512,-42.0,25.0,-120.8004685386429,-162.5,18.0,-23.77535244060336,-72.0,2.0,-8.0,4.0,-14.226704179079421,-36.8,13.0,-47.305845781668694,-65.0,132,-720.2100722127444,-660.0,1.0,0.56364490371067,-5.0,22.0,-118.91321893952544,-198.0,19.0,-127.33450068235399,-179.5,21.0,-89.09261335554447,-210.0,172,-771.6530462553351,-1720.0,6.0,1.9920305837325099,-57.0,51.0,-217.3056591802552,-510.0
