MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_80,tone_count_80,goldstein_80,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_190,tone_count_190,goldstein_190,event_count_193,tone_count_193,goldstein_193
201110,2.07425,31,193.72714271498958,4.0,9.584590990372051,-1.6,4.0,17.19773288481979,1.6,4.0,22.19778249058596,0.0,0.0,15,76.97300086838595,45.0,7.0,41.74138196021414,28.0,1.0,5.76923076923077,5.2,19.0,104.85221146891615,76.0,15.0,90.02252417558354,15.0,91,596.5440915408174,172.9000000000002,97.0,627.6062532153552,271.6000000000003,123.0,865.5421276645328,861.0,2.0,9.85221674876848,7.0,14.0,116.5308940659675,47.59999999999999,1.0,5.6122448979591795,8.0,1.0,1.31578947368421,6.0,0.0,0.0,0.0,3.0,20.46150943396227,21.0,2.0,4.17748917748917,14.8,1.0,7.25244072524407,5.0,10.0,46.19023616599667,70.0,5.0,12.73569242435347,-10.0,3.0,14.67703236602814,-15.0,4.0,21.683007269929806,-8.0,4.0,13.332179929644079,-8.0,0.0,0.0,0.0,6.0,17.17894411629601,-24.0,1.0,7.31707317073171,-4.4,1.0,6.2105150444373,-6.5,0.0,0.0,0.0,2.0,11.33858267716536,-10.0,3.0,6.177663652264522,-30.0,0.0,0.0,0.0
201111,2.0708333333333333,27,150.10743018946997,1.0,4.24628450106157,-0.4,8.0,38.557021768110964,3.2,1.0,7.21442885771543,0.0,0.0,8,52.271048432514064,24.0,14.0,74.89741422944867,56.0,0.0,0.0,0.0,12.0,60.738397901533524,48.0,15.0,110.09261351481967,15.0,35,199.38627736628268,66.49999999999997,35.0,203.38127738217247,97.99999999999994,10.0,56.91662107337964,70.0,0.0,0.0,0.0,10.0,74.28412660813251,33.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.088746341626766,28.0,23.0,171.8571397881242,170.20000000000005,3.0,8.17893735729907,15.0,4.0,18.288032481836513,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.767160161507402,-4.0,4.0,25.500845005767378,-8.0,8.0,16.64113104199367,-16.0,1.0,9.936124068399891,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.212698959588447,-25.0,11.0,59.69602829262108,-55.0,1.0,6.4864864864864895,-10.0,0.0,0.0,0.0
201112,2.067416666666667,21,129.10696741598352,1.0,4.9149338374291105,-0.4,4.0,30.007858593402094,1.6,7.0,27.354930476900428,0.0,0.0,14,79.7218797635633,42.0,6.0,34.995272718145245,24.0,0.0,0.0,0.0,5.0,32.390528791655434,20.0,13.0,72.19821620772069,13.0,23,136.0163272845516,43.69999999999998,27.0,154.5146832960499,75.59999999999997,31.0,130.13435812477744,217.0,1.0,7.39299610894942,3.5,18.0,96.89087315371313,61.19999999999998,0.0,0.0,0.0,4.0,21.578628948960336,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.4302348315339,14.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.3812375249501,-2.0,0.0,0.0,0.0,2.0,6.762208955830371,-4.0,3.0,18.0235722103562,-6.0,4.0,12.195397632098949,-8.0,5.0,26.742542703728162,-20.0,0.0,0.0,0.0,9.0,49.065422559075834,-58.5,2.0,14.70928630476716,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201201,2.064,16,68.27572932663709,5.0,31.307591056935266,-2.0,10.0,58.40184585651875,4.0,0.0,0.0,5.0,38.07933720761178,17,82.64613899399264,51.0,1.0,8.4361357820262,4.0,4.0,26.93678356599704,20.8,41.0,197.83614533325817,164.0,35.0,163.24838400369458,35.0,42,252.0272227217604,79.80000000000003,36.0,185.12680816725188,100.79999999999994,3.0,24.399018654816462,21.0,4.0,22.49766832024438,14.0,30.0,161.75684496771964,102.00000000000006,38.0,243.27534118137302,304.0,5.0,30.296431249176663,30.0,2.0,10.23720349563046,12.8,3.0,19.82341912945071,21.0,4.0,16.71608845391806,29.6,4.0,18.41211376776776,20.0,2.0,8.54820463590187,14.0,0.0,0.0,0.0,8.0,48.969983180222066,-40.0,7.0,34.143458138637754,-14.0,2.0,9.988769554420207,-4.0,1.0,0.833333333333333,-2.0,18.0,98.26986862895264,-72.0,6.0,44.68864468864471,-26.4,1.0,2.5193798449612403,-6.5,16.0,68.78511303196899,-80.0,0.0,0.0,0.0,16.0,107.99881034063179,-160.0,2.0,9.33333333333334,-20.0
201202,2.0591666666666666,31,147.47410774767573,4.0,19.43478172702755,-1.6,5.0,26.309591689077784,2.0,2.0,12.30024765380605,0.0,0.0,21,127.17506711774405,63.0,4.0,17.34803262148982,16.0,0.0,0.0,0.0,9.0,52.62152550383021,36.0,15.0,68.43421764986456,15.0,39,233.54652136830856,74.1,39.0,224.86170481549811,109.19999999999996,17.0,108.37495123787754,119.0,6.0,39.526998390151256,21.0,32.0,197.295615882332,108.80000000000004,4.0,18.156245015539422,32.0,19.0,115.02845483693231,114.0,4.0,21.370516731836183,25.6,0.0,0.0,0.0,6.0,28.412674964700123,44.4,13.0,62.58070550299549,65.0,4.0,25.03351176285368,28.0,14.0,62.82789632635996,-28.0,3.0,21.323618501771463,-15.0,10.0,64.79853014685725,-20.0,3.0,13.4259407194795,-6.0,8.0,38.843562831872134,-16.0,9.0,48.59265363493135,-36.0,2.0,9.212193783365759,-8.8,0.0,0.0,0.0,2.0,9.50897867564534,-10.0,4.0,18.639661132479674,-20.0,18.0,94.89612236746908,-180.0,16.0,75.4532430066928,-160.0
201203,2.054333333333333,40,186.46991052255592,1.0,6.024105489855289,-0.4,6.0,33.1066507491823,2.4,1.0,7.831325301204821,0.0,0.0,24,146.84519349882643,72.0,0.0,0.0,0.0,5.0,31.296381903860823,26.0,15.0,50.67626679743473,60.0,15.0,114.64295075588758,15.0,29,164.7761950564043,55.09999999999997,27.0,151.13061996240714,75.59999999999997,11.0,105.69422756340371,77.0,0.0,0.0,0.0,19.0,152.59053201411922,64.6,6.0,34.6987070124626,48.0,4.0,16.23413996701932,24.0,2.0,1.7621145374449338,12.8,3.0,20.425569376024736,21.0,9.0,62.01420608722421,66.6,4.0,9.67641989891752,20.0,5.0,35.88858546278674,35.0,9.0,42.211142358355644,-18.0,8.0,20.556925920883838,-40.0,7.0,34.276988643628236,-14.0,2.0,7.26698262243286,-4.0,3.0,14.83629143797312,-6.0,5.0,20.73391600477932,-20.0,1.0,10.7769423558897,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.254895882124572,-45.0,11.0,75.07196934902576,-110.0,5.0,18.49477682811016,-50.0
201204,2.0495,19,96.0410640855035,0.0,0.0,0.0,15.0,118.16887331268623,6.000000000000001,2.0,10.1098901098901,0.0,0.0,19,135.28893721134648,57.0,3.0,22.15335304276557,12.0,7.0,47.194512411903744,36.4,7.0,24.6329272102468,28.0,32.0,193.7266761515268,32.0,13,66.03868788681463,24.7,13.0,74.29161270988844,36.4,31.0,157.0491368758686,217.0,4.0,21.004656043019214,14.0,6.0,48.15258402150817,20.4,6.0,37.62307703839818,48.0,5.0,37.28430723507133,30.0,0.0,0.0,0.0,3.0,19.767849101916248,21.0,2.0,8.27898104848634,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.66003861011506,-12.0,8.0,24.44864524259608,-16.0,2.0,9.46166030832385,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.27898104848634,-13.0,2.0,14.802078192248722,-10.0,2.0,10.916582998661307,-10.0,17.0,94.85558411870429,-170.0,0.0,0.0,0.0
201205,2.044666666666666,11,59.4136918454879,7.0,50.24441288095947,-2.8,7.0,48.18360687805377,2.8,0.0,0.0,1.0,12.168141592920401,21,101.636328359742,63.0,0.0,0.0,0.0,1.0,6.5815508021390405,5.2,16.0,74.38708958193422,64.0,25.0,146.90245022824377,25.0,35,215.1047239245206,66.49999999999997,24.0,120.20736957368734,67.19999999999997,4.0,29.17956280737512,28.0,3.0,22.665569724393247,10.5,15.0,121.09383658135387,50.99999999999999,14.0,129.00772213395157,112.0,5.0,29.28186323869696,30.0,1.0,2.1413276231263403,6.4,1.0,6.081081081081081,7.0,5.0,32.40066858732939,37.0,3.0,26.338407696999788,15.0,1.0,5.43766578249337,7.0,4.0,21.966695386785325,-8.0,0.0,0.0,0.0,5.0,28.41352463353251,-10.0,1.0,6.122448979591839,-2.0,5.0,16.458120160944322,-10.0,0.0,0.0,0.0,1.0,5.46202768424991,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.00586871510003,-10.0,5.0,4.60829493087558,-50.0,1.0,7.79220779220779,-10.0
201206,2.039833333333333,41,238.00843586117526,2.0,10.02802204892798,-0.8,5.0,45.46454423173194,2.0,2.0,16.517857142857142,0.0,0.0,15,99.59040477741198,45.0,15.0,64.31748745289923,60.0,0.0,0.0,0.0,7.0,61.184255404236794,28.0,46.0,341.03745653442263,46.0,37,255.13075746073224,70.29999999999998,39.0,299.81338438791164,109.19999999999992,18.0,108.85247281221477,126.0,1.0,2.77777777777778,3.5,10.0,55.49416194996458,33.99999999999999,14.0,100.57473313273898,112.0,6.0,30.686694699386212,36.0,2.0,12.243701420530643,12.8,2.0,26.2172284644194,14.0,6.0,53.16152820342241,44.4,0.0,0.0,0.0,8.0,41.90798443271114,56.0,2.0,7.2994624222620414,-4.0,3.0,34.47615703584797,-15.0,2.0,11.74706735204956,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.705985212220174,-16.0,4.0,24.045324565056426,-17.6,2.0,8.786610878661081,-13.0,0.0,0.0,0.0,25.0,121.13039967010106,-125.0,31.0,143.63088024020115,-310.0,0.0,0.0,0.0
201207,2.035,41,236.82184696996947,5.0,28.915270811854587,-2.0,7.0,34.11126185710591,2.8,1.0,3.3138401559454196,5.0,22.228158512988657,25,163.86554824261611,75.0,8.0,51.538279986725314,32.0,2.0,10.871260871260882,10.4,14.0,76.84951236537519,56.0,36.0,268.7075706089546,36.0,37,213.8069208654762,70.29999999999998,41.0,239.41883830283572,114.79999999999994,10.0,54.762738278639354,70.0,1.0,1.2195121951219499,3.5,32.0,223.81107802523067,108.80000000000008,3.0,20.6615649460688,24.0,6.0,35.33059649297996,36.0,1.0,5.49828178694158,6.4,5.0,22.09876428526814,35.0,9.0,44.562676742033155,66.6,1.0,7.6335877862595405,5.0,1.0,6.0747663551401905,7.0,0.0,0.0,0.0,1.0,3.8025209571297096,-5.0,18.0,116.22924700808828,-36.0,2.0,8.662714097496709,-4.0,4.0,19.272365970283172,-8.0,7.0,36.20085292524315,-28.0,7.0,47.998902990685714,-30.800000000000004,0.0,0.0,0.0,1.0,5.01792114695341,-5.0,0.0,0.0,0.0,9.0,48.53505531562354,-90.0,2.0,10.774720847243008,-20.0
201208,2.0301666666666667,52,252.63858669316585,3.0,18.513947371715584,-1.2000000000000002,1.0,2.74390243902439,0.4,0.0,0.0,3.0,19.7515647248496,28,127.28072705125221,84.0,1.0,1.33333333333333,4.0,1.0,5.078125,5.2,1.0,4.30622009569378,4.0,34.0,215.9038420082617,34.0,57,263.50157660492664,108.30000000000004,64.0,292.3003942565505,179.2000000000001,12.0,67.4727560346848,84.0,3.0,16.745745178200202,10.5,42.0,230.9462717107269,142.8000000000001,1.0,7.722598162071839,8.0,6.0,36.74170385198614,36.0,4.0,15.924381000795467,25.6,2.0,9.23095729132618,14.0,1.0,5.890603085554,7.4,0.0,0.0,0.0,5.0,22.582383590290927,35.0,3.0,21.05718247817931,-6.0,3.0,14.28955330475507,-15.0,10.0,47.05332478080904,-20.0,11.0,37.26430606759675,-22.0,20.0,99.00219049450266,-40.0,33.0,170.69951849699632,-132.0,9.0,51.24008818241642,-39.6,13.0,60.31938626182203,-84.5,4.0,18.904268185274766,-20.0,7.0,38.827007356461245,-35.0,17.0,94.15743741620405,-170.0,1.0,6.25,-10.0
201209,2.025333333333333,29,116.86975815315664,12.0,47.83494462740222,-4.8,5.0,16.45147575159096,2.0,2.0,3.2406188281764305,3.0,30.7276057276057,14,52.69288394520178,42.0,1.0,8.680555555555559,4.0,1.0,1.53846153846154,5.2,6.0,25.738049296452104,24.0,3.0,18.31028352767486,3.0,14,93.04979921319384,26.599999999999994,10.0,73.67700508055148,28.000000000000004,20.0,122.62481351852614,140.0,14.0,129.60089975179466,49.0,1.0,8.9041095890411,3.4,4.0,26.81922196796338,32.0,3.0,14.732142857142868,18.0,0.0,0.0,0.0,2.0,14.187643020594962,14.0,1.0,6.71849058945834,7.4,0.0,0.0,0.0,1.0,4.3859649122807,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.80873678378556,-12.0,6.0,26.13302908134974,-12.0,1.0,0.833333333333333,-2.0,10.0,54.02427380927272,-40.0,0.0,0.0,0.0,2.0,10.194805194805193,-13.0,3.0,12.41198514078681,-15.0,4.0,20.389610389610386,-20.0,7.0,17.39408134020502,-70.0,1.0,9.18114143920596,-10.0
201210,2.0205,19,96.93747916853896,0.0,0.0,0.0,1.0,12.621359223301,0.4,0.0,0.0,0.0,0.0,15,86.41047556477608,45.0,0.0,0.0,0.0,2.0,14.720364899186238,10.4,21.0,16.22868687971824,84.0,2.0,14.136492068992679,2.0,12,93.5932255303762,22.8,11.0,84.16268195833133,30.800000000000004,22.0,191.20536761019193,154.0,2.0,17.51412429378532,7.0,8.0,67.41226716910775,27.2,59.0,386.6008458894984,472.0,14.0,76.05760831777647,84.0,0.0,0.0,0.0,1.0,10.211267605633802,7.0,3.0,29.350193265908786,22.200000000000006,4.0,42.72667997747824,20.0,1.0,7.088720463664731,7.0,2.0,10.61187119955777,-4.0,0.0,0.0,0.0,6.0,23.24598708190923,-12.0,3.0,16.32294785928178,-6.0,1.0,1.20724346076459,-2.0,0.0,0.0,0.0,1.0,6.249582804886191,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.04317130678471,-10.0,4.0,17.87119713948982,-40.0,0.0,0.0,0.0
201211,2.0156666666666663,8,20.11427500921981,3.0,11.391449061294868,-1.2000000000000002,9.0,15.461799056988582,3.6,0.0,0.0,0.0,0.0,2,3.223851417399801,6.0,0.0,0.0,0.0,3.0,8.02180302204329,15.6,7.0,18.137930828558353,28.0,13.0,8.67643702831351,13.0,10,24.09246395038439,19.0,10.0,23.526412814020738,28.000000000000004,12.0,41.13743093735446,84.0,0.0,0.0,0.0,7.0,26.852093740063985,23.8,0.0,0.0,0.0,6.0,19.229789924501,36.0,0.0,0.0,0.0,1.0,3.30188679245283,7.0,1.0,1.5957446808510602,7.4,6.0,19.57961945680566,30.0,1.0,1.17845117845118,7.0,3.0,4.3018533110196095,-6.0,1.0,1.7262638717632601,-5.0,1.0,1.70940170940171,-2.0,2.0,3.6108028116907205,-4.0,3.0,3.06748466257668,-6.0,4.0,12.560940793130806,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.93902707462029,-10.0,4.0,6.58227848101264,-20.0,2.0,4.9633699633699715,-20.0,0.0,0.0,0.0
201212,2.0108333333333333,17,43.18681668654112,1.0,3.77777777777778,-0.4,21.0,52.376745154799956,8.400000000000004,8.0,16.492874214393197,0.0,0.0,17,42.58645002599926,51.0,8.0,32.66144628109102,32.0,6.0,20.897741996335,31.2,60.0,111.44155789872595,240.0,17.0,46.746409050969106,17.0,23,66.25361487765204,43.69999999999999,22.0,62.05337836000636,61.59999999999997,47.0,136.3638720726927,329.0,7.0,20.32663640168708,24.5,10.0,35.83928814343982,33.99999999999999,13.0,49.21643094328269,104.0,5.0,17.374905521448447,30.0,3.0,3.455183263467495,19.200000000000006,4.0,12.081435594268813,28.0,3.0,5.85157882444394,22.200000000000006,9.0,28.808883791580996,45.0,1.0,0.7064868336544642,7.0,0.0,0.0,0.0,3.0,9.31873651672982,-15.0,3.0,6.3459335624284,-6.0,6.0,19.390855021888218,-12.0,4.0,7.100301056723549,-8.0,5.0,13.03564236720759,-20.0,11.0,33.40898451370686,-48.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.00962222791584,-15.0,8.0,22.063774928711148,-80.0,1.0,2.30591852421214,-10.0
201301,2.006,77,186.07312310185813,15.0,38.97763564773317,-6.0,25.0,76.46230829885201,10.000000000000004,9.0,23.20225188444173,8.0,23.595135421979727,37,114.25186909349978,111.0,34.0,84.2916613412046,136.0,7.0,18.383243104858607,36.4,114.0,279.82673079058253,456.0,57.0,119.35419828071396,57.0,125,324.31208607536564,237.5000000000003,117.0,304.823572102114,327.6000000000005,168.0,449.33410091419637,1176.0,24.0,57.17030181788647,84.0,39.0,157.13442409388585,132.60000000000008,51.0,197.9423359843789,408.0,30.0,95.03395681859104,180.0,1.0,3.28947368421053,6.4,11.0,29.742041832761196,77.0,1.0,4.76878612716763,7.4,25.0,84.30830460597213,125.0,1.0,3.72340425531915,7.0,2.0,4.4166181324014735,-4.0,11.0,36.424817749485996,-55.0,14.0,27.048555407586736,-28.0,15.0,27.859026455772238,-30.0,12.0,20.912037515909525,-24.0,21.0,46.827044688590384,-84.0,15.0,31.249876647835627,-65.99999999999999,0.0,0.0,0.0,3.0,3.862660944206,-15.0,14.0,20.75800926095804,-70.0,42.0,77.66905976095451,-420.0,2.0,6.29259565097715,-20.0
201302,2.0001666666666664,23,48.89131022233165,2.0,3.92743221690591,-0.8,5.0,15.306910090338487,2.0,2.0,5.692599620493361,0.0,0.0,9,23.078110246627574,27.0,4.0,7.896119889729179,16.0,1.0,2.4778761061946897,5.2,10.0,19.88333648828221,40.0,1.0,3.5842293906809997,1.0,23,44.23325441309287,43.69999999999999,21.0,38.22230323954381,58.79999999999998,8.0,24.854368932038803,56.0,5.0,11.01736709799491,17.5,11.0,44.34936125858793,37.4,13.0,38.07789591112393,104.0,5.0,9.524220767324989,30.0,4.0,5.47354998357886,25.6,4.0,9.47919862114485,28.0,0.0,0.0,0.0,3.0,9.40264188819103,15.0,5.0,11.28468899231251,35.0,2.0,5.095101921338671,-4.0,0.0,0.0,0.0,4.0,5.68385005889194,-8.0,5.0,9.012869552245029,-10.0,6.0,3.99112113585979,-12.0,3.0,5.498180547522658,-12.0,2.0,1.979762188264336,-8.8,2.0,2.945856959941464,-13.0,2.0,3.0712139149439914,-10.0,5.0,6.646960120503208,-25.0,20.0,36.34392712049558,-200.0,1.0,1.51515151515152,-10.0
201303,1.994333333333333,51,125.25726326248585,9.0,36.236927398510375,-3.6,18.0,47.7079974613434,7.200000000000002,3.0,6.464105649538549,2.0,5.4549766779982605,32,82.1753685940498,96.0,23.0,76.00416841633836,92.0,4.0,10.14873140857392,20.8,22.0,58.55305763355477,88.0,6.0,20.1038239366087,6.0,50,88.92606767679744,95.00000000000004,59.0,106.40571574121573,165.2000000000001,28.0,47.91757672749233,196.0,19.0,53.21521890791811,66.5,34.0,123.65332576020609,115.60000000000008,90.0,263.28908355297176,720.0,10.0,31.796326967710158,60.0,2.0,8.87728459530026,12.8,8.0,18.3791236504517,56.0,3.0,7.5408493385992,22.200000000000006,7.0,13.301038871004259,35.0,5.0,17.51930180197252,35.0,9.0,19.31727355222511,-18.0,14.0,38.697747449565604,-70.0,7.0,25.780124552219853,-14.0,23.0,61.44535165598016,-46.0,27.0,64.28400740008121,-54.0,6.0,16.37716095346041,-24.0,4.0,6.593363416707814,-17.6,1.0,0.956022944550669,-6.5,4.0,9.417051794734606,-20.0,19.0,45.28405189633622,-95.0,45.0,109.53342529818266,-450.0,2.0,3.7037037037037,-20.0
201304,1.9885,6,7.734402353069219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,25.56668783061087,24.0,7.0,11.974738618311159,28.0,0.0,0.0,0.0,2.0,4.83972802331228,8.0,10.0,27.274405497920107,10.0,1,1.4563106796116498,1.9,0.0,0.0,0.0,2.0,0.9090909090909101,14.0,4.0,10.465435560174619,14.0,0.0,0.0,0.0,24.0,55.1685368569317,192.0,4.0,5.864650879518501,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.58034377433072,10.0,2.0,2.5266396945694902,14.0,1.0,0.0,-2.0,0.0,0.0,0.0,1.0,2.56410256410256,-2.0,0.0,0.0,0.0,9.0,8.67800198387597,-18.0,5.0,13.482142958029371,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.55226209048362,-15.0,8.0,20.41056571197998,-80.0,0.0,0.0,0.0
201305,1.9826666666666664,9,16.79471388776183,3.0,5.849019650682861,-1.2000000000000002,2.0,10.29126213592234,0.8,0.0,0.0,0.0,0.0,9,19.239390887557935,27.0,1.0,0.5503109143743321,4.0,0.0,0.0,0.0,2.0,4.95867768595042,8.0,13.0,16.60309662130965,13.0,13,27.11133723397253,24.7,10.0,22.079034511314465,28.000000000000004,10.0,29.856439641748157,70.0,0.0,0.0,0.0,1.0,1.99203187250996,3.4,8.0,18.863636363636378,64.0,5.0,13.417194659552669,30.0,1.0,1.48686030428769,6.4,1.0,1.6850426461410501,7.0,2.0,6.099288642392089,14.8,2.0,5.27967533138641,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9772727272727297,-5.0,1.0,0.591715976331361,-2.0,1.0,0.5089058524173029,-2.0,3.0,7.401691246505769,-6.0,0.0,0.0,0.0,1.0,2.44233378561737,-4.4,5.0,4.767573611947801,-32.5,3.0,10.8803035727763,-15.0,4.0,8.556420999785129,-20.0,9.0,18.08619586221186,-90.0,0.0,0.0,0.0
201306,1.9768333333333328,19,40.315935720189316,11.0,24.210428284899773,-4.4,4.0,12.543363651616525,1.6,0.0,0.0,14.0,55.57290024986344,28,55.16622301786865,84.0,1.0,1.8382352941176499,4.0,15.0,33.08567681535252,78.00000000000001,16.0,51.992944035292396,64.0,43.0,106.39869276605559,43.0,44,93.50807095072001,83.60000000000002,39.0,83.279153827614,109.19999999999992,15.0,29.072018278743574,105.0,11.0,21.509262519215422,38.5,11.0,24.685154861270107,37.39999999999999,27.0,81.93396979305899,216.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.62489591398478,21.0,9.0,18.99480818732147,66.6,4.0,9.663742690058472,20.0,1.0,3.9370078740157504,7.0,7.0,11.87927962242482,-14.0,4.0,6.5094612611391405,-20.0,11.0,18.871380478732128,-22.0,15.0,22.60977536342188,-30.0,7.0,11.289177506489029,-14.0,9.0,23.232574727829572,-36.0,7.0,13.078115000179364,-30.8,2.0,7.75444264943458,-13.0,1.0,3.5058430717863103,-5.0,24.0,43.65877507639493,-120.0,13.0,19.29245936177032,-130.0,0.0,0.0,0.0
201307,1.971,66,132.8794435740988,0.0,0.0,0.0,16.0,43.656223632724505,6.400000000000002,0.0,0.0,7.0,33.76550841518995,45,99.2436822831755,135.0,5.0,16.0684235809732,20.0,0.0,0.0,0.0,31.0,103.73373478644905,124.0,9.0,28.08686871201912,9.0,44,162.76606889981605,83.60000000000002,39.0,143.40922875978296,109.19999999999992,39.0,90.89432529777315,273.0,5.0,27.64976958525345,17.5,25.0,114.84973419416109,85.00000000000001,8.0,24.842541315400677,64.0,14.0,49.54645530238511,84.0,2.0,1.8926791494649269,12.8,0.0,0.0,0.0,14.0,37.55364872810274,103.60000000000002,9.0,13.656586255991382,45.0,15.0,23.190325669679225,105.0,3.0,8.1081081081081,-6.0,2.0,4.582241766467071,-10.0,3.0,3.9647285871345073,-6.0,4.0,2.6360258867049677,-8.0,5.0,6.251189304740483,-10.0,5.0,13.171990518808391,-20.0,4.0,4.277951063977266,-17.6,0.0,0.0,0.0,3.0,4.730617608409981,-15.0,7.0,11.276075830449034,-35.0,36.0,58.52139177002408,-360.0,0.0,0.0,0.0
201308,1.9651666666666665,16,24.59055470548036,3.0,19.11986122021471,-1.2000000000000002,7.0,14.422151526189305,2.8,0.0,0.0,6.0,25.263635738441387,6,17.542311246299537,18.0,11.0,62.55741077818313,44.0,4.0,10.294808550622507,20.8,16.0,65.55852493894274,64.0,29.0,92.94901229713928,29.0,29,85.59883864477652,55.09999999999997,26.0,81.87690364827029,72.79999999999997,18.0,44.182433871127394,126.0,8.0,40.31171592983827,28.0,24.0,127.37440735000402,81.60000000000002,17.0,37.92971549890196,136.0,3.0,5.7400012858633875,18.0,4.0,4.4180777138996135,25.6,2.0,3.374589035294215,14.0,0.0,0.0,0.0,1.0,2.52100840336134,5.0,2.0,3.7698412698412698,14.0,2.0,3.61299328690633,-4.0,1.0,0.8955223880597021,-5.0,2.0,6.1573720397249785,-4.0,2.0,3.2432432432432403,-4.0,0.0,0.0,0.0,2.0,6.904761904761901,-8.0,5.0,14.082507859997751,-22.0,1.0,4.73457675753228,-6.5,0.0,0.0,0.0,8.0,17.001858991880788,-40.0,11.0,24.53272535051059,-110.0,1.0,3.6363636363636402,-10.0
201309,1.9593333333333327,30,74.17885922033754,0.0,0.0,0.0,7.0,17.196065176580476,2.8,1.0,2.07728140407042,4.0,13.694806362492027,24,78.19910768893459,72.0,0.0,0.0,0.0,3.0,7.1186440677966,15.6,19.0,69.72775678246192,76.0,31.0,63.36704612205881,31.0,29,90.11633321681019,55.09999999999997,30.0,95.95887542117062,83.99999999999996,57.0,175.60616895372291,399.0,40.0,153.87714616626292,140.0,21.0,72.49524448402785,71.39999999999998,34.0,92.67811818228807,272.0,9.0,24.673241743459663,54.0,0.0,0.0,0.0,2.0,5.178035475437031,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.56083086053412,14.0,3.0,11.655645680596852,-6.0,3.0,7.916447919754789,-15.0,3.0,5.559704923842264,-6.0,5.0,10.344827586206907,-10.0,8.0,17.877937415233838,-16.0,5.0,9.353771004882525,-20.0,1.0,2.77372262773723,-4.4,0.0,0.0,0.0,13.0,31.834044150763265,-65.0,5.0,5.87856547324904,-25.0,18.0,26.33726672416461,-180.0,2.0,4.7872340425532,-20.0
