MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_74,tone_count_74,goldstein_74,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_86,tone_count_86,goldstein_86,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_143,tone_count_143,goldstein_143,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201310,2.344,38,96.53991143540189,21.0,45.45495833450288,-8.400000000000002,5,13.451887099005553,2.0,5.0,15.763797376326377,0.0,0.0,1.0,0.389105058365759,-2.0,1.0,3.2482598607888598,14,38.657254707229455,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.61437908496732,8.0,16.0,44.892075238925464,64.0,1.0,1.8352099337051397,5.2,1.0,1.88679245283019,5.2,0.0,0.0,19,69.15013128533249,76.0,27,81.11511123328091,27.0,28,87.98941602847604,53.199999999999974,26,89.67296869342978,72.79999999999997,1.0,3.1152647975077903,5.0,4.0,8.69565217391304,28.0,2.0,5.15933232169954,7.0,24,71.41290908651766,81.60000000000002,14.0,48.83598723354458,112.0,5.0,9.81106589817345,30.0,1.0,0.8583690987124459,6.4,2.0,4.236296791443849,14.0,5.0,12.15006522933229,37.0,6.0,15.35786932726249,49.8,3.0,7.162326651505059,22.200000000000006,2.0,0.8771929824561401,17.0,0.0,0.0,0.0,1.0,3.1313049865214504,5.0,1.0,3.41880341880342,5.0,0.0,0.0,0.0,19.0,105.44617383500672,133.0,0.0,0.0,0.0,1.0,3.24675324675325,9.0,18.0,25.39407180774123,-36.0,2.0,5.829679879630588,-10.0,5.0,14.880952380952401,-10.0,6.0,16.87219908862455,-12.0,17.0,53.81280872263702,-34.0,3.0,4.80074202008572,-6.0,1.0,3.1996179560649503,-4.0,2.0,4.7761619617907005,-10.0,9.0,25.54897315902648,-39.6,5.0,14.48063168649873,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-14.4,2.0,3.88821959228025,-8.0,0.0,0.0,0.0,6.0,19.541224575282854,-55.2,0.0,0.0,0.0,21,29.245105180203996,-105.0,2.0,3.5661741188511504,-18.0,7.0,11.345311643500901,-63.0,1.0,4.724990771502401,-10.0,21,55.08416338218389,-210.0,4.0,12.06270468627768,-38.0,3.0,0.0,-30.0
201311,2.333333333333333,43,87.94675724757441,1.0,3.38266384778013,-0.4,7,34.02597305351603,2.8,3.0,6.57665537585522,0.0,0.0,0.0,0.0,0.0,2.0,11.927111156790819,38,132.29319559902714,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,52.81033428971448,72.0,3.0,8.869441816461691,15.6,1.0,2.08116545265349,5.2,0.0,0.0,31,60.46819033244229,124.0,41,115.5431687546085,41.0,29,70.72647480498671,55.09999999999998,27,69.59828459748394,75.59999999999997,0.0,0.0,0.0,25.0,68.65634732736908,175.0,7.0,15.234177156906972,24.5,19,62.57864130219315,64.59999999999998,7.0,20.063746453693927,56.0,7.0,37.806736223412464,42.0,4.0,12.841958840104153,25.6,11.0,18.7803848859716,77.0,9.0,24.631759807224945,66.6,0.0,0.0,0.0,2.0,1.89873417721519,14.8,2.0,7.12328767123288,17.0,1.0,1.68918918918919,7.0,4.0,9.68474581548691,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.89095524230697,35.0,2.0,7.12328767123288,18.0,0.0,0.0,0.0,7.0,8.552643407590129,-14.0,7.0,20.18588224811358,-35.0,4.0,13.25111629518574,-8.0,4.0,7.639243049142388,-8.0,1.0,4.297520661157019,-2.0,6.0,12.681927118712899,-12.0,7.0,16.57349264783876,-28.0,0.0,0.0,0.0,3.0,9.52525348242206,-13.2,2.0,3.9282605353305096,-14.0,1.0,2.9585798816568,-6.5,0.0,0.0,0.0,5.0,9.39226519337015,-36.0,2.0,8.20177127454755,-8.0,2.0,2.62399183214877,-16.0,0.0,0.0,0.0,5.0,14.28062818377718,-25.0,13,26.30832980391223,-65.0,2.0,3.056659869741334,-18.0,0.0,0.0,0.0,1.0,1.77777777777778,-10.0,10,35.867773172654545,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
201312,2.3226666666666667,38,94.89328866744744,13.0,21.45387387486496,-5.2,9,16.542836562446798,3.6,1.0,2.2613065326633195,0.0,0.0,0.0,0.0,0.0,2.0,5.30362321021844,19,55.87516256847511,57.0,6.0,13.323114652070661,20.4,1.0,4.64177598385469,-0.3,0.0,0.0,0.0,12.0,46.4144082863235,48.0,4.0,12.23660827621224,20.8,6.0,14.617401101994428,33.599999999999994,1.0,7.0,24,65.8510021677819,96.0,18,57.10173872275068,18.0,32,100.56024435452221,60.79999999999997,27,88.19558723733864,75.59999999999997,5.0,22.49266037605432,25.0,44.0,130.89473573735924,308.0,9.0,32.398364222118076,31.5,38,139.68764781480647,129.20000000000007,41.0,132.6193884063631,328.0,17.0,63.15993215958672,102.0,2.0,5.27522935779816,12.8,15.0,62.442641738126795,105.0,8.0,23.883582535802603,59.2,9.0,23.23944538812977,74.69999999999997,31.0,72.08941076415694,229.40000000000006,18.0,40.88046605274632,153.0,0.0,0.0,0.0,5.0,18.829416236471488,25.0,1.0,1.6666666666666698,5.0,1.0,2.88972717637142,5.0,8.0,21.04797140137466,56.0,8.0,20.526302715218208,72.0,1.0,2.2471910112359597,9.0,3.0,4.337785197551471,-6.0,9.0,23.792367116544767,-45.0,6.0,21.774078546607477,-12.0,5.0,9.59392557650795,-10.0,16.0,36.749292201268354,-32.0,0.0,0.0,0.0,2.0,9.40551511404925,-8.0,0.0,0.0,0.0,8.0,15.231953015272131,-35.2,4.0,10.191646617211207,-28.0,2.0,6.84931506849316,-13.0,0.0,0.0,0.0,34.0,104.43647849084566,-244.79999999999995,4.0,6.21419459125378,-16.0,2.0,6.376901510760879,-16.0,0.0,0.0,0.0,1.0,7.21649484536082,-5.0,9,15.995901154701322,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,127.36439753624448,-560.0,4.0,7.013985945565978,-38.0,15.0,28.54107124939744,-150.0
201401,2.312,25,51.7312896272688,1.0,1.55642023346304,-0.4,6,15.666810223240647,2.4,0.0,0.0,1.0,4.65691941516491,1.0,2.69058295964126,-2.0,0.0,0.0,10,24.588582412997923,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.36115053732294,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,118.57445942356085,184.0,10,29.252517077939768,10.0,30,89.11348313717943,56.99999999999997,22,55.86476227830689,61.59999999999997,0.0,0.0,0.0,5.0,11.02875290799443,35.0,2.0,7.65897455887321,7.0,44,213.4438150509334,149.6000000000001,4.0,16.20234019155852,32.0,11.0,28.42825527856104,66.0,28.0,38.04085440733189,179.20000000000007,3.0,10.26648874528136,21.0,1.0,5.81972508459182,7.4,2.0,7.5614861329147045,16.6,2.0,10.90426663597708,14.8,0.0,0.0,0.0,1.0,4.15704387990762,7.0,2.0,2.96649445495534,10.0,2.0,5.38116591928252,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4192949907235617,18.0,1.0,0.5405760787780061,10.0,2.0,4.82256265507273,-4.0,59.0,105.17534075388814,-295.0,5.0,11.50636102249005,-10.0,2.0,2.62357410848045,-4.0,8.0,19.46493977290585,-16.0,0.0,0.0,0.0,5.0,18.417927914231612,-20.0,0.0,0.0,0.0,3.0,5.6979492344740095,-13.2,0.0,0.0,0.0,1.0,0.0,-6.5,0.0,0.0,0.0,3.0,4.4943820224719095,-21.6,1.0,1.03627252117886,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.138085999620724,-25.0,12,26.48916211670555,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,24.262023104149442,-150.0,10.0,11.634889993756854,-95.0,5.0,11.82542397321516,-50.0
201402,2.31325,64,147.63028921098248,19.0,52.64928406848689,-7.600000000000002,10,26.76204916133493,4.0,4.0,11.9760479041916,0.0,0.0,0.0,0.0,0.0,5.0,16.40393992206318,30,33.9414115120959,90.0,2.0,4.76094419768412,6.8,1.0,2.92207792207792,-0.3,0.0,0.0,0.0,9.0,41.02914590993132,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,15,47.4745818542921,60.0,39,134.32637650200778,39.0,57,157.94903065546993,108.30000000000004,59,153.91494659839606,165.20000000000005,0.0,0.0,0.0,13.0,37.68945389140122,91.0,13.0,36.874350384742215,45.5,34,127.7210714631317,115.60000000000004,10.0,30.529305897396718,80.0,17.0,36.96630007798541,102.0,0.0,0.0,0.0,21.0,91.60181932489073,147.0,7.0,19.94076038870148,51.8,3.0,4.311391486112686,24.9,59.0,135.07879653771508,436.59999999999985,0.0,0.0,0.0,1.0,1.20481927710843,7.0,9.0,15.56439361841886,45.0,1.0,4.1343669250646,5.0,6.0,19.744547347006375,30.0,11.0,17.145801990123278,77.0,3.0,4.311391486112686,27.0,11.0,-25.874670519345745,108.0,4.0,10.51086964335756,-8.0,9.0,26.62011017309196,-45.0,9.0,19.87503183149203,-18.0,1.0,0.0,-2.0,23.0,40.31165359979367,-46.0,1.0,3.8394415357766096,-2.0,8.0,18.41430687911571,-32.0,1.0,4.16666666666667,-5.0,8.0,18.82791328955256,-35.2,0.0,0.0,0.0,1.0,1.37551581843191,-6.5,5.0,13.208638457935429,-32.5,5.0,14.6036161335188,-36.0,2.0,5.134065024593482,-8.0,0.0,0.0,0.0,6.0,13.312728039638493,-55.2,2.0,5.1529790660225405,-10.0,7,17.780699966529948,-35.0,1.0,2.8037383177570097,-9.0,4.0,11.330765662267511,-40.0,2.0,5.653412609934349,-20.0,44,100.32910597406763,-440.0,5.0,8.812564311706378,-47.5,7.0,12.09190011437092,-70.0
201403,2.3145,117,258.47073199489034,36.0,126.1895046451342,-14.400000000000007,12,37.60506285337241,4.8,9.0,19.079661676660454,5.0,17.7935943060498,2.0,6.54067890094849,-4.0,2.0,8.57908847184986,33,101.76942761751556,99.0,0.0,0.0,0.0,7.0,17.425306779391644,-2.1,2.0,10.065065783485151,8.0,17.0,63.90295623610607,68.0,1.0,1.38888888888889,5.2,1.0,6.34920634920635,5.2,0.0,0.0,15,42.6793060789491,60.0,22,80.30626879701559,22.0,38,125.07621015819046,72.19999999999997,41,125.82877770871978,114.79999999999993,0.0,0.0,0.0,10.0,23.045362062124696,70.0,9.0,27.04466155637501,31.5,24,95.44748114217435,81.6,12.0,35.111770752961476,96.0,9.0,16.44853824045825,54.0,0.0,0.0,0.0,54.0,209.49041202059243,378.0,5.0,12.431545653362729,37.0,51.0,139.85181342769306,423.3000000000004,4.0,11.432016035130241,29.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.772340617391571,10.0,2.0,3.5672634271099737,10.0,8.0,21.721046159445486,40.0,13.0,38.36904493436872,91.0,25.0,48.78668745119332,225.0,0.0,0.0,0.0,6.0,15.29574177399934,-12.0,19.0,69.70928304005936,-95.0,16.0,50.14360262952064,-32.0,27.0,73.81333998520414,-54.0,25.0,61.66013888097182,-50.0,3.0,7.464938582067901,-6.0,23.0,61.63644176498091,-92.0,0.0,0.0,0.0,9.0,27.757855873793048,-39.6,1.0,2.35690235690236,-7.0,13.0,45.24266771273318,-84.5,4.0,12.934233187718089,-26.0,4.0,15.752908276766838,-28.8,0.0,0.0,0.0,2.0,4.02770904157779,-16.0,8.0,14.46730962019232,-73.60000000000002,5.0,12.70038526842441,-25.0,43,113.04135468256679,-215.0,7.0,21.070281900939708,-63.0,1.0,4.65686274509804,-9.5,1.0,-2.71186440677966,-10.0,116,310.1870409846085,-1160.0,0.0,0.0,0.0,8.0,20.327115732052146,-80.0
201404,2.31575,40,109.74363613706018,22.0,49.16402326794381,-8.800000000000002,14,49.547425951521454,5.600000000000001,4.0,7.38223832612436,0.0,0.0,7.0,18.824054511455053,-14.0,8.0,26.272138897315173,43,121.39703184967516,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,50.93447105866108,44.0,1.0,2.17054263565891,5.2,2.0,8.754305396096441,10.4,0.0,0.0,37,118.0652272599208,148.0,49,165.34227206976618,49.0,75,228.2343841076872,142.50000000000014,73,217.78456680763,204.40000000000006,1.0,1.68302945301543,5.0,23.0,109.74286342093988,161.0,6.0,28.689354909577066,21.0,61,282.47173069506744,207.4000000000002,87.0,234.56277395736058,696.0,10.0,26.682296700046464,60.0,2.0,3.03030303030304,12.8,18.0,66.29304057800407,126.0,1.0,5.045871559633031,7.4,27.0,78.19721824958808,224.10000000000008,0.0,0.0,0.0,3.0,16.216216216216225,25.5,2.0,5.513784461152881,14.0,16.0,47.67954936877869,80.0,2.0,1.072386058981234,10.0,1.0,1.14942528735632,5.0,10.0,5.780576272310287,70.0,10.0,39.82300884955749,90.0,7.0,9.394861591624467,66.0,7.0,20.006090368940992,-14.0,19.0,33.01840905509093,-95.0,17.0,52.257542474601024,-34.0,18.0,32.27330236548053,-36.0,24.0,42.962665878703135,-48.0,5.0,12.738940067360806,-10.0,13.0,41.197688724109504,-52.0,1.0,1.95047418335089,-5.0,17.0,34.51097394054269,-74.8,2.0,2.9139990759685803,-14.0,6.0,21.113392983073695,-39.0,1.0,0.536193029490617,-6.5,5.0,1.9385111048663504,-36.0,0.0,0.0,0.0,1.0,3.35195530726257,-8.0,5.0,9.82518084716036,-46.0,0.0,0.0,0.0,9,28.85317661775916,-45.0,0.0,0.0,0.0,6.0,-10.206617010727221,-58.0,0.0,0.0,0.0,75,133.0179494202335,-750.0,3.0,7.602858319868,-28.5,3.0,-7.67159590771678,-30.0
201405,2.317,68,140.2103942350352,7.0,23.95717411298909,-2.8,15,36.32994802102681,6.000000000000001,14.0,34.41620106219782,0.0,0.0,0.0,0.0,0.0,2.0,9.39597315436242,46,111.10285731473678,138.0,0.0,0.0,0.0,3.0,9.230769230769239,-0.8999999999999999,1.0,3.5175879396984904,4.0,6.0,14.44249552902892,24.0,3.0,9.55311860783652,15.6,4.0,10.7464854915307,23.2,0.0,0.0,30,66.74186115083242,120.0,46,149.527212901766,46.0,35,70.48978311546242,66.49999999999999,24,56.81864729161645,67.19999999999997,1.0,4.69798657718121,5.0,34.0,119.9643067271727,238.0,5.0,8.95562649356766,17.5,20,44.23898139408652,67.99999999999999,34.0,92.48562062232011,272.0,5.0,1.910566248941291,30.0,3.0,9.364846452153868,19.200000000000006,11.0,46.78158380494916,77.0,12.0,37.21649397688451,88.80000000000003,4.0,9.53759263123732,33.2,5.0,18.33467406653729,37.0,2.0,4.1958041958042,17.0,0.0,0.0,0.0,7.0,20.434949059717557,35.0,0.0,0.0,0.0,1.0,-1.8348623853211101,5.0,6.0,18.508813950035172,42.0,2.0,4.1958041958042,18.0,1.0,1.8510927840770302,9.0,2.0,4.75806952826308,-4.0,40.0,48.52524600096137,-200.0,6.0,13.16986794634408,-12.0,7.0,26.73250758412896,-14.0,21.0,42.643265781647656,-42.0,1.0,3.69458128078818,-2.0,11.0,31.01463138991919,-44.0,0.0,0.0,0.0,6.0,14.971174917176551,-26.4,2.0,4.82457875553189,-14.0,6.0,-17.36468491550803,-39.0,0.0,0.0,0.0,1.0,-2.42537313432836,-7.2,1.0,1.3054830287206298,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.000492659375304,-15.0,31,64.08188218367104,-155.0,2.0,-3.5565008114793497,-18.0,4.0,-4.376649243489459,-36.5,0.0,0.0,0.0,26,47.60449259678274,-260.0,7.0,15.912912953049695,-66.5,8.0,14.974082104278738,-80.0
201406,2.31825,81,133.2591439649304,17.0,11.533421379649461,-6.8000000000000025,44,94.72304471431507,17.6,6.0,10.065711804130569,1.0,4.89510489510489,10.0,28.85300891760641,-20.0,4.0,57.121695285956314,84,316.8089920471705,252.0,4.0,17.187595373252748,13.6,1.0,3.1791907514450894,-0.3,2.0,5.2510531286143305,8.0,29.0,151.75803388177772,116.0,3.0,12.22789217064368,15.6,2.0,-1.2870741877114398,10.4,0.0,0.0,89,191.28078670094476,356.0,69,278.10008452419737,69.0,77,271.4995121293452,146.30000000000013,84,312.6494152636557,235.2000000000002,1.0,1.59453302961276,5.0,15.0,38.04726994515058,105.0,4.0,10.10919937769242,14.0,41,148.50907655047925,139.4000000000001,155.0,490.33984968967104,1240.0,16.0,30.29498741817872,96.0,4.0,6.546926710173024,25.6,7.0,35.17438630677289,49.0,15.0,52.641002975662225,111.0,1.0,0.0,8.3,5.0,-12.4503073540629,37.0,1.0,3.63365135482284,8.5,7.0,-1.4382035210077797,49.0,5.0,7.935575389238564,25.0,0.0,0.0,0.0,1.0,1.74291938997821,5.0,7.0,20.134070600751016,49.0,1.0,2.5839793281653702,9.0,0.0,0.0,0.0,4.0,9.06435017644524,-8.0,31.0,60.11369172499117,-155.0,15.0,29.308492321937624,-30.0,9.0,31.742237439587328,-18.0,27.0,39.427171804333376,-54.0,1.0,1.7857142857142903,-2.0,21.0,35.40488770111784,-84.0,0.0,0.0,0.0,7.0,11.585159250056465,-30.8,1.0,0.917431192660551,-7.0,0.0,0.0,0.0,1.0,4.57291211797242,-6.5,0.0,0.0,0.0,3.0,10.31029065200313,-12.0,1.0,4.57291211797242,-8.0,0.0,0.0,0.0,8.0,11.115155500955858,-40.0,11,18.646099876595915,-55.0,7.0,10.49268268946286,-63.0,5.0,7.270406737246259,-46.5,0.0,0.0,0.0,66,107.99094282102793,-660.0,0.0,0.0,0.0,5.0,7.025688812018987,-50.0
201407,2.3195,65,205.9579544402006,11.0,34.59028656691506,-4.4,21,37.64340823639712,8.400000000000002,6.0,7.822576334739281,0.0,0.0,13.0,39.150250313769064,-26.0,3.0,6.8757134735818495,37,86.40996665517851,111.0,0.0,0.0,0.0,1.0,2.75800711743772,-0.3,4.0,10.445121464188311,16.0,13.0,53.3748574806404,52.0,0.0,0.0,0.0,2.0,4.73684210526316,10.4,0.0,0.0,32,78.1476581229412,128.0,29,88.55086906467119,29.0,30,90.56489171252058,56.99999999999998,20,62.53885178872613,55.99999999999998,1.0,3.8596491228070198,5.0,25.0,98.57014811759564,175.0,12.0,45.57325138260319,42.0,31,107.02878767430944,105.40000000000003,13.0,39.74261337981722,104.0,8.0,35.13779766311688,48.0,3.0,5.3782210674875595,19.200000000000006,2.0,11.46516525551209,14.0,13.0,40.779688593137415,96.20000000000002,9.0,29.32072848100696,74.69999999999997,4.0,13.200368222013712,29.6,4.0,9.935205183585321,34.0,1.0,3.5460992907801403,7.0,14.0,86.2119591377689,70.0,0.0,0.0,0.0,2.0,7.94044665012406,10.0,16.0,57.351905857016035,112.0,0.0,0.0,0.0,9.0,17.54965686290009,90.0,16.0,57.82972485967711,-32.0,8.0,21.48714988300284,-40.0,19.0,42.64806244903593,-38.0,6.0,20.39351100017806,-12.0,15.0,31.379907516420182,-30.0,1.0,2.7131782945736402,-2.0,18.0,40.265807687874286,-72.0,0.0,0.0,0.0,2.0,7.193390588095291,-8.8,6.0,11.591824562745938,-42.0,7.0,21.50685696800853,-45.5,3.0,0.8075009090669507,-19.5,24.0,35.82089552238817,-172.79999999999995,0.0,0.0,0.0,2.0,5.45343716625276,-16.0,0.0,0.0,0.0,9.0,27.129224419929947,-45.0,30,85.55882881961209,-150.0,2.0,1.84677021019703,-18.0,6.0,22.03315310385301,-54.0,24.0,50.374040571406454,-240.0,29,68.29917055690393,-290.0,0.0,0.0,0.0,2.0,2.93067157384045,-20.0
201408,2.32075,39,79.40760740767709,3.0,4.171190856867668,-1.2000000000000002,5,5.319582223936118,2.0,8.0,16.40916169625253,0.0,0.0,3.0,2.9864376746404933,-6.0,4.0,7.8207680930990096,21,46.12108520104751,63.0,0.0,0.0,0.0,1.0,2.75800711743772,-0.3,0.0,0.0,0.0,1.0,2.10970464135021,4.0,3.0,9.62998354302702,15.6,0.0,0.0,0.0,0.0,0.0,15,23.32424624712607,60.0,36,89.0004305901346,36.0,53,108.22716442022896,100.70000000000007,50,107.11510895437962,139.99999999999997,35.0,116.6666666666665,175.0,24.0,76.47470339903683,168.0,5.0,20.820375963876263,17.5,27,75.7088523954873,91.80000000000004,9.0,19.54794938634004,72.0,10.0,19.579931885571273,60.0,0.0,0.0,0.0,10.0,24.29068172445254,70.0,9.0,20.013226039707252,66.6,1.0,2.49221183800623,8.3,1.0,2.2975929978118197,7.4,3.0,11.280820830980609,25.5,0.0,0.0,0.0,5.0,6.58906988964792,25.0,4.0,11.028979047253749,20.0,1.0,3.2374100719424503,5.0,19.0,53.6610473561062,133.0,5.0,17.94748749764727,45.0,2.0,-1.50375939849624,20.0,4.0,8.342356203935871,-8.0,1.0,4.26452410383189,-5.0,3.0,6.05663722331237,-6.0,0.0,0.0,0.0,5.0,10.06545344380017,-10.0,0.0,0.0,0.0,8.0,18.046627754766728,-32.0,0.0,0.0,0.0,6.0,11.46878604946383,-26.4,0.0,0.0,0.0,1.0,1.52565880721221,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.9221412796255395,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.768140449043178,-40.0,17,0.3412075642038985,-85.0,2.0,3.87660205565844,-18.0,2.0,3.4826676987832297,-18.0,0.0,0.0,0.0,22,40.38975658095036,-220.0,1.0,0.505050505050505,-9.5,4.0,5.005519716306168,-40.0
201409,2.322,132,263.22095633916626,28.0,50.76843124856106,-11.200000000000005,18,18.12022757543411,7.200000000000002,5.0,9.43536274480281,3.0,4.138321995464854,1.0,1.4018691588785,-2.0,2.0,3.9558908219635804,52,128.02525869528964,156.0,0.0,0.0,0.0,8.0,17.94965024250665,-2.4,2.0,4.37956204379562,8.0,9.0,29.279386390258843,36.0,1.0,3.45528455284553,5.2,1.0,2.3919209609563903,5.2,1.0,7.0,24,33.562859197786196,96.0,56,117.44592130601627,56.0,109,214.5170706086628,207.1000000000003,95,177.65025313246545,266.00000000000017,2.0,4.87889329294728,10.0,20.0,33.242773393539636,140.0,0.0,0.0,0.0,24,71.75392892838148,81.6,8.0,16.66358038145178,64.0,10.0,27.657126722395635,60.0,4.0,9.98110468808318,25.6,10.0,16.198884752411896,70.0,6.0,21.055209621890267,44.4,12.0,29.84175708887444,99.6,3.0,7.635473400451124,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.91091646875239,60.0,6.0,10.82871073231559,30.0,1.0,2.56410256410256,5.0,39.0,108.13708441891814,273.0,0.0,0.0,0.0,1.0,3.49576271186441,9.0,17.0,29.84608276434828,-34.0,23.0,51.70198180209924,-115.0,14.0,29.359332683426288,-28.0,35.0,59.38633494328529,-70.0,41.0,81.32552078493676,-82.0,4.0,4.90262565062461,-8.0,14.0,31.024746764140524,-56.0,3.0,5.4054054054054,-15.0,5.0,14.97112476259326,-22.0,3.0,15.94202898550725,-21.0,5.0,10.349334153888224,-32.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8766756032171599,-4.0,1.0,1.8018018018018,-8.0,6.0,5.796805349793841,-55.2,7.0,12.405014499596392,-35.0,38,52.84284649202475,-190.0,3.0,5.3335759521769495,-27.0,43.0,60.28278580123902,-406.5,1.0,0.35335689045936397,-10.0,110,152.3197378764855,-1100.0,6.0,23.293933227869147,-57.0,17.0,28.09754909436153,-170.0
201410,2.32325,71,185.9642717582611,12.0,23.881991076701304,-4.8,32,119.11332885765744,12.800000000000004,2.0,14.073339940535181,2.0,7.321150855365469,12.0,25.59849734410116,-24.0,1.0,1.4760147601476001,67,202.049278275734,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.9092197485054605,8.0,10.0,37.29201238503148,40.0,5.0,14.608256642566113,26.0,4.0,7.92869789246452,22.4,0.0,0.0,52,169.02575024491654,208.0,68,256.16346320264904,68.0,91,318.8680877142083,172.9000000000002,88,312.62953684565264,246.40000000000026,15.0,61.13123425866439,75.0,70.0,176.9375537917553,490.0,8.0,21.622868787273802,28.0,52,152.19358322960943,176.80000000000013,32.0,83.00993766582802,256.0,15.0,39.39897729440879,90.0,6.0,10.63970578355049,38.4,18.0,59.54934825556978,126.0,9.0,38.32112231573309,66.6,3.0,13.07852532668292,24.9,0.0,0.0,0.0,2.0,8.693759668719519,17.0,4.0,7.36196319018404,28.0,10.0,47.770819111197106,50.0,0.0,0.0,0.0,1.0,1.65745856353591,5.0,12.0,34.07308281763098,84.0,1.0,3.2292787944025805,9.0,8.0,8.61997379004076,78.0,7.0,17.66205724142522,-14.0,15.0,6.485028889378206,-75.0,13.0,31.22591909577435,-26.0,13.0,23.395698004495006,-26.0,44.0,110.18540647179209,-88.0,6.0,10.70042311441359,-12.0,8.0,23.68704267782278,-32.0,0.0,0.0,0.0,9.0,22.093708657539505,-39.6,2.0,4.741379310344831,-14.0,0.0,0.0,0.0,5.0,15.239281111125202,-32.5,7.0,15.708070301351237,-50.40000000000001,5.0,17.341519601070807,-20.0,3.0,10.138460287761019,-24.0,2.0,5.320813771518,-18.4,0.0,0.0,0.0,62,133.1610007175035,-310.0,2.0,2.12765957446808,-18.0,1.0,1.49812734082397,-9.0,4.0,8.94932436868854,-40.0,35,62.05296696411929,-350.0,1.0,0.554016620498615,-9.5,7.0,29.91492388322622,-70.0
