MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_63,tone_count_63,goldstein_63,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_101,tone_count_101,goldstein_101,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193,event_count_202,tone_count_202,goldstein_202
201408,2.2373333333333334,209,428.76138551276637,0.0,0.0,0.0,32.0,48.85528558153218,-12.800000000000004,34,73.34251937121665,13.600000000000007,14.0,27.029471560854233,23.0,32.889213064679105,2.0,5.72519083969466,-4.0,5.0,3.320028280962432,30.0,16.948036973955734,102.0,149,320.45680966245,447.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.49838025544064,44.19999999999999,5.0,5.809559795956927,-1.5,12.0,14.111889775136408,48.0,38,58.80794934232061,152.0,32.0,60.71119500310852,166.39999999999995,8.0,20.44844644916734,41.6,1.0,3.3009708737864103,7.0,142,321.8787204342998,568.0,153,349.6603450155502,153.0,5.0,5.0,326,725.5608713501559,619.3999999999992,340,742.784135861343,951.9999999999992,0.0,0.0,0.0,92,147.8246243355258,644.0,11.0,22.176130767652694,38.5,78,259.3050348012124,265.20000000000033,0.0,0.0,0.0,8.0,13.326261457032649,56.0,19.0,74.59627203667334,152.0,54,140.73590224820398,324.0,6.0,16.711052107663136,38.4,15.0,21.1958296792352,111.00000000000004,57.0,143.72698375029017,399.0,31.0,82.20410602323356,229.40000000000006,5.0,12.470584615272431,41.5,15.0,29.000189715264767,111.00000000000004,17.0,28.687842094417796,119.0,63.0,99.63756733701629,315.0,4.0,9.555560838313689,20.0,8.0,-47.415407455518796,40.0,38.0,65.34269044319826,266.0,0.0,0.0,0.0,114,126.34689938986791,-228.0,32.0,75.37525335808702,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.72432893123085,-40.0,28.0,72.4397734550103,-56.0,84,137.66870357486104,-168.0,4.0,6.340060916684222,-8.0,43.0,90.08422599969343,-172.0,2.0,3.89832677480245,-8.0,1.0,0.48780487804878003,-5.0,14.0,28.299835483455876,-61.59999999999999,10.0,14.8496409175517,-70.0,10.0,18.81693413601893,-65.0,6.0,11.73955108003035,-43.2,0.0,0.0,0.0,10.0,14.7621693619873,-40.0,1.0,0.0,-9.2,10.0,14.595851879563586,-50.0,150,200.96826174020651,-750.0,38.0,43.65334599333883,-190.0,10.0,21.479311018521614,-90.0,13.0,22.176385228805913,-117.0,19.0,58.60273540917735,-172.0,1.0,1.1764705882352902,-10.0,127,216.63509234017633,-1270.0,63.0,68.63990225713826,-598.5,16.0,25.812373883494157,-160.0,2.0,3.7959438118194617,-20.0
201409,2.235666666666667,241,492.71987511998685,4.0,9.374300812966734,-0.4,25.0,56.86087767247356,-10.000000000000004,27,59.24832985131732,10.800000000000004,30.0,56.75788204040202,13.0,21.73898791431888,16.0,30.742015471480972,-32.0,11.0,50.607901639636076,11.0,5.507585202329941,37.39999999999999,124,309.5156469840895,372.0,6.0,13.475379198457608,20.4,2.0,4.5096151976511285,6.4,14.0,29.896031166926736,47.59999999999999,0.0,0.0,0.0,16.0,25.691497828330828,64.0,69,255.32168228606238,276.0,10.0,19.565764811816187,52.00000000000001,12.0,51.02539634527324,62.40000000000001,2.0,3.5531135531135503,14.0,60,146.693753621117,240.0,103,239.558426068602,103.0,8.0,8.0,272,613.7768999404592,516.7999999999996,247,561.9519075056146,691.6000000000001,3.0,14.428459948024269,15.0,69,148.25782463949784,483.0,15.0,34.324355427009266,52.5,92,399.9247191157813,312.7999999999999,0.0,0.0,0.0,3.0,4.47761194029852,21.0,11.0,62.81784536253845,88.0,17,33.6025298208878,102.0,7.0,17.641852322578075,44.8,7.0,13.325466626403909,51.8,31.0,97.71790452468605,217.0,29.0,84.5402748097735,214.60000000000008,6.0,14.438855671035707,49.8,12.0,32.30984645381045,88.80000000000003,11.0,32.47649716538505,77.0,69.0,134.90242555207868,345.0,3.0,10.85843143250267,15.0,4.0,13.98305084745764,20.0,36.0,56.805614645575545,252.0,0.0,0.0,0.0,44,65.60345886034256,-88.0,18.0,47.82172584702546,-90.0,0.0,0.0,0.0,1.0,6.48967551622419,-5.0,22.0,34.11747614115184,-44.0,37.0,66.20648083374765,-74.0,103,152.55635605663898,-206.0,13.0,29.99901854603052,-26.0,43.0,89.09321891303631,-172.0,4.0,5.8009253948223805,-16.0,1.0,2.0361990950226203,-5.0,21.0,61.053315050111074,-92.40000000000003,2.0,3.7411850079573,-14.0,10.0,19.479546729615667,-65.0,1.0,1.6042780748663101,-7.2,3.0,7.599407033117901,-21.6,7.0,11.201722499759333,-28.0,3.0,5.89994011148477,-27.6,35.0,74.32007766897364,-175.0,175,280.4719878700679,-875.0,26.0,45.39442250574725,-130.0,23.0,42.410253003113176,-207.0,4.0,5.337142108795659,-36.0,11.0,15.073640474393967,-105.5,6.0,12.39052375766574,-60.0,116,194.49627333721008,-1160.0,25.0,22.596454369909438,-237.5,26.0,37.7997758071641,-260.0,3.0,5.75643077151847,-30.0
201410,2.234,143,258.94673288668486,1.0,1.1844331641286001,-0.1,36.0,78.41443925222647,-14.40000000000001,72,317.9551398859202,28.799999999999965,11.0,29.666972785704733,15.0,27.06670259753495,0.0,0.0,0.0,6.0,24.137220226136133,3.0,1.265822784810126,10.2,136,129.7424631395799,408.0,1.0,1.8024032042723601,3.4,0.0,0.0,0.0,8.0,17.74206990389537,27.2,1.0,1.8024032042723601,-0.3,4.0,9.71388894774139,16.0,29,65.32216523936914,116.0,10.0,17.015385832377483,52.0,8.0,13.562331968372776,41.6,6.0,13.820119894964213,42.0,116,369.5275974205129,464.0,163,422.8017992717772,163.0,0.0,0.0,309,903.8634614927946,587.0999999999995,297,887.4132430329341,831.5999999999997,0.0,0.0,0.0,44,131.37111672771894,308.0,12.0,36.929491493459246,42.0,80,270.43753602658563,272.00000000000017,0.0,0.0,0.0,2.0,4.19457103229641,14.0,29.0,69.88765001370967,232.0,42,71.98983661192258,252.0,6.0,22.108698625602074,38.4,13.0,21.81965989058752,96.20000000000002,22.0,67.69924935596417,154.0,47.0,144.51114681471074,347.79999999999984,1.0,1.50537634408602,8.3,3.0,10.54357130628317,22.200000000000006,3.0,2.53878702397744,21.0,19.0,33.67235221672206,95.0,6.0,24.204885348383836,30.0,9.0,26.892929946248607,45.0,24.0,50.60666933886456,168.0,6.0,16.385753036946358,60.0,30,72.082959624098,-60.0,14.0,34.47403882732519,-70.0,1.0,3.2608695652173902,-5.0,2.0,4.91205950541802,-10.0,15.0,24.67504615989175,-30.0,26.0,78.38308241658629,-52.0,38,83.58600179950149,-76.0,12.0,20.259245019877984,-24.0,30.0,46.540286707557755,-120.0,0.0,0.0,0.0,3.0,6.8653652997947505,-15.0,33.0,-6.6574916139320175,-145.2000000000001,9.0,17.67709022066293,-63.0,8.0,26.876188412368784,-52.0,4.0,17.24137931034484,-28.8,0.0,0.0,0.0,1.0,2.83322601416613,-4.0,27.0,80.91509675355965,-248.39999999999984,5.0,12.786241875446894,-25.0,91,192.62306698211142,-455.0,4.0,6.63615560640732,-20.0,8.0,16.30195061256867,-72.0,5.0,15.61501646831857,-45.0,12.0,20.58974811699944,-112.0,5.0,6.339516158089666,-50.0,120,236.03601691455174,-1200.0,7.0,9.3595252792206,-66.5,17.0,27.6946980415558,-170.0,3.0,5.031746555286491,-30.0
201411,2.232333333333333,179,396.97226262991984,2.0,6.379915641653828,-0.2,25.0,72.97123179005037,-10.000000000000004,56,191.64225050615624,22.399999999999995,7.0,16.99435566514829,3.0,2.15430861723447,7.0,9.116740260560672,-14.0,1.0,3.6269430051813503,4.0,3.05343511450382,13.6,114,274.9644784369039,342.0,2.0,3.2983508245877005,6.8,0.0,0.0,0.0,15.0,41.7268673057503,50.99999999999999,10.0,33.256381398511145,-3.0,3.0,7.55828071879553,12.0,15,43.32289652437928,60.0,11.0,-108.83831972539623,57.20000000000001,5.0,10.21216046193945,26.0,0.0,0.0,0.0,84,236.03166263550014,336.0,152,347.28529007259567,152.0,2.0,2.0,280,769.9095606602673,531.9999999999992,276,736.7135313431047,772.8000000000003,2.0,5.16544512768208,10.0,20,39.88630588117329,140.0,29.0,91.89773838009144,101.5,164,586.7318892601435,557.5999999999993,4.0,10.7731838885517,14.0,17.0,22.609455316810287,119.0,11.0,26.697283517036535,88.0,29,60.82737066791128,174.0,14.0,34.863171777118325,89.60000000000002,4.0,4.442745913334152,29.6,26.0,80.59184077207314,182.0,27.0,90.14748772273121,199.80000000000007,4.0,11.732120074496642,33.2,14.0,32.088746805541746,103.60000000000002,6.0,-4.09254188686222,42.0,35.0,77.32310660003913,175.0,9.0,43.17931560738649,45.0,5.0,9.077173300384779,25.0,16.0,52.423492334578704,112.0,4.0,11.73833417633171,40.0,23,39.19289950215125,-46.0,16.0,43.10188935575408,-80.0,2.0,3.2983508245877005,-10.0,1.0,2.9197080291970803,-5.0,19.0,52.13741127674079,-38.0,12.0,35.76042257486107,-24.0,50,91.26040792015348,-100.0,4.0,7.435695963103889,-8.0,41.0,105.46039356129722,-164.0,4.0,13.286004056795152,-16.0,1.0,3.4602076124567502,-5.0,11.0,19.908469582318805,-48.39999999999999,0.0,0.0,0.0,11.0,33.00164237014267,-71.5,0.0,0.0,0.0,2.0,3.6256445590327204,-14.4,2.0,6.482593037214889,-8.0,6.0,16.45297961624631,-55.2,10.0,20.590658131546427,-50.0,134,199.3750841940916,-670.0,14.0,42.85179680639696,-70.0,20.0,54.60079984424154,-180.0,5.0,6.85028129864293,-45.0,15.0,16.8636179271634,-141.5,2.0,4.21263569526405,-20.0,126,236.05094927366008,-1260.0,10.0,20.111978666592115,-95.0,30.0,62.73651242742896,-300.0,12.0,37.51852317561975,-120.0
201412,2.2306666666666666,85,176.9750506543729,0.0,0.0,0.0,11.0,38.06032188121974,-4.4,29,57.18319506219824,11.600000000000005,8.0,19.01573564881028,17.0,53.031444412580754,0.0,0.0,0.0,1.0,4.5822102425876,0.0,0.0,0.0,104,261.9909531877837,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.92455229795427,13.6,8.0,38.13343179300746,-2.4,5.0,21.40804597701151,20.0,15,40.67951003751985,60.0,7.0,-53.95092529421585,36.4,2.0,10.077519379844961,10.4,1.0,1.58102766798419,7.0,69,188.08693273330803,276.0,86,267.6347224539494,86.0,10.0,10.0,164,463.4412546266901,311.6,175,515.1923232097005,490.00000000000085,8.0,14.10371758055308,40.0,47,92.25450267979687,329.0,12.0,42.871536808511344,42.0,65,220.04272014012628,221.0000000000002,0.0,0.0,0.0,1.0,2.6134122287968395,7.0,31.0,101.06288042163128,248.0,16,26.060704179492248,96.0,1.0,2.98804780876494,6.4,4.0,2.9677149897673702,29.6,20.0,65.4310813417488,140.0,24.0,70.25259222337624,177.60000000000005,0.0,0.0,0.0,4.0,4.5599081559745125,29.6,3.0,8.905873468418015,21.0,25.0,48.4662162181581,125.0,6.0,5.327510057937658,30.0,2.0,4.22919508867668,10.0,29.0,86.58115661887163,203.0,2.0,0.9132420091324199,18.0,26,52.41307608957183,-52.0,9.0,25.12948984063093,-45.0,1.0,0.966183574879227,-5.0,1.0,3.9344262295082,-5.0,9.0,19.197122213672728,-18.0,13.0,32.08297493325619,-26.0,30,52.37863544558389,-60.0,2.0,3.0381427666735,-4.0,33.0,65.98319229580333,-132.0,0.0,0.0,0.0,1.0,4.60829493087558,-5.0,6.0,15.084263384011807,-26.4,4.0,13.17250341145002,-28.0,1.0,1.98830409356725,-6.5,0.0,0.0,0.0,1.0,3.1491312741312703,-7.2,2.0,1.5414258188824699,-8.0,7.0,14.14375841689938,-64.4,11.0,28.44235276028729,-55.0,133,168.97710563870353,-665.0,12.0,9.774587472547454,-60.0,14.0,43.28947479649632,-126.0,5.0,16.74193159657567,-45.0,18.0,37.597614479328115,-166.5,0.0,0.0,0.0,53,100.76206347877023,-530.0,15.0,22.343191564613466,-142.5,19.0,35.1524017674205,-190.0,0.0,0.0,0.0
201501,2.229,141,301.04918597568894,2.0,4.56874285472329,-0.2,9.0,16.72000275049772,-3.6,18,49.782873648976405,7.200000000000002,4.0,11.204357147520401,6.0,12.507071424540866,12.0,29.49347733536046,-24.0,7.0,2.997109661981791,0.0,0.0,0.0,70,184.76525074397517,210.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.9738287962629,54.399999999999984,0.0,0.0,0.0,6.0,17.32851985559568,24.0,19,48.62124692771437,76.0,4.0,9.90641565383833,20.8,1.0,6.0402684563758395,5.2,1.0,1.57004830917874,7.0,81,180.72650467128,324.0,86,199.04400389100314,86.0,6.0,6.0,275,664.4092246962495,522.4999999999994,284,726.5450056499457,795.1999999999991,0.0,0.0,0.0,25,54.35288017340853,175.0,16.0,43.4063604768055,56.0,115,326.99070459117627,390.9999999999996,16.0,34.144948101320466,56.0,0.0,0.0,0.0,6.0,26.12470877181739,48.0,9,22.467531282979607,54.0,19.0,21.19991145248028,121.60000000000004,1.0,0.9433962264150941,7.4,22.0,57.156179953651574,154.0,20.0,28.845334542209876,148.00000000000006,1.0,2.4866785079929,8.3,4.0,7.412052463326411,29.6,8.0,16.729277811999342,56.0,14.0,42.19359019014461,70.0,19.0,50.414261833009746,95.0,7.0,-4.43745982115113,35.0,19.0,53.39236272996644,133.0,3.0,7.53322364729704,30.0,25,48.94957795179885,-50.0,17.0,29.97297218837938,-85.0,2.0,5.55555555555556,-10.0,0.0,0.0,0.0,19.0,-12.287031065173919,-38.0,25.0,63.35833705545346,-50.0,109,224.08224240862089,-218.0,7.0,7.039669969259613,-14.0,54.0,89.6894924627161,-216.0,5.0,10.039203209068793,-20.0,6.0,9.67012583052002,-30.0,8.0,14.718693772216348,-35.2,7.0,5.4463216002669,-49.0,10.0,19.81113841199073,-65.0,0.0,0.0,0.0,2.0,2.50855188141392,-14.4,21.0,34.310178280558205,-84.0,14.0,1.2497715135770475,-128.8,7.0,16.309826693123448,-35.0,284,442.4004332433605,-1420.0,10.0,23.878068123878627,-50.0,41.0,102.47818226779994,-369.0,2.0,4.1332716276087895,-18.0,17.0,37.0196663559773,-155.5,1.0,4.3165467625899305,-10.0,119,238.23494982736185,-1190.0,9.0,-6.708594005068521,-85.5,17.0,36.580571527806846,-170.0,11.0,30.06990025285871,-110.0
201502,2.2329166666666667,133,-69.85109849521695,0.0,0.0,0.0,31.0,14.574024741866285,-12.400000000000004,12,-3.4082238160055587,4.800000000000002,11.0,4.0559045689552375,18.0,-71.63453446592156,8.0,-62.462867592210095,-16.0,5.0,1.0677017588151003,7.0,-7.457678855937551,23.8,143,70.13917379014029,429.0,1.0,0.7339449541284399,3.4,2.0,7.608695652173919,6.4,6.0,10.063449942488162,20.4,13.0,-68.02826013044563,-3.9,0.0,0.0,0.0,26,-0.20290245297486464,104.0,0.0,0.0,0.0,18.0,29.500643705792168,93.60000000000002,2.0,-8.318577509084497,14.0,86,165.23940475724086,344.0,122,25.960790978989092,122.0,0.0,0.0,299,152.65559133609378,568.0999999761577,283,229.96286628160408,792.399999952316,12.0,-73.68421052631587,60.0,24,33.320483763926546,168.0,17.0,5.780230251821663,59.5,73,191.49747201711426,248.20000000000027,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.719191525190002,152.0,59,39.277103269628576,354.0,19.0,22.135633365155783,121.60000000000002,1.0,-3.7394451145959002,7.4,27.0,43.362954443441865,189.0,24.0,33.575341973267044,177.60000000000008,0.0,0.0,0.0,7.0,-12.750746455665,51.8,5.0,6.65366496184866,35.0,20.0,-22.431985668859877,100.0,4.0,-14.340561399384882,20.0,0.0,0.0,0.0,90.0,-300.97506189106014,630.0,4.0,14.85408375144015,40.0,24,-50.18100197327254,-48.0,24.0,-7.42037178730604,-120.0,2.0,5.586592178770941,-10.0,1.0,-2.13316095669037,-5.0,26.0,-28.347084636136195,-52.0,15.0,1.7943183928245932,-30.0,77,-230.8125931825391,-154.0,5.0,-22.095981035268238,-10.0,24.0,-41.62078451059317,-96.0,1.0,0.788177339901478,-4.0,1.0,2.2379912663755497,-5.0,7.0,18.886069748508262,-30.8,0.0,0.0,0.0,2.0,-6.7055900621118,-13.0,0.0,0.0,0.0,3.0,-11.78571428571429,-21.6,9.0,0.15400852917857974,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,160,-604.9069869402546,-800.0,10.0,-18.220223724269367,-50.0,20.0,-74.7894002134376,-180.0,6.0,-15.609250669881613,-54.0,10.0,-3.31830343955504,-94.5,9.0,-4.067179176327109,-90.0,77,-138.61494785465894,-770.0,4.0,4.115889042831331,-38.0,27.0,-60.634675912255055,-270.0,0.0,0.0,0.0
201503,2.236833333333333,270,-820.7364080031433,5.0,-29.358526101721488,-0.5,49.0,-110.48806795624321,-19.6,36,-76.2250941838272,14.400000000000007,12.0,-51.22922443420832,16.0,-123.2091789023126,15.0,-108.19976806811346,-30.0,10.0,13.072055191784587,2.0,-6.544092992064379,6.8,126,-194.79822901606047,378.0,10.0,-28.9917198835319,33.99999999999999,0.0,0.0,0.0,28.0,-35.040298833961266,95.20000000000002,5.0,-10.407290991569127,-1.5,2.0,-2.57103861815904,8.0,31,-40.82634991058813,124.0,5.0,-9.799643937096949,26.0,1.0,-0.65893516078018,5.2,1.0,-1.33741999795046,7.0,216,30.696993957143654,864.0,274,-199.3632977040161,274.0,0.0,0.0,462,-233.56063918963798,877.7999999999984,435,-206.943407612246,1217.9999999999984,1.0,4.149377593361,5.0,126,-128.805146534953,882.0,18.0,28.839394528432532,63.0,179,49.12727906896379,608.5999999999989,0.0,0.0,0.0,7.0,-31.24180283789804,49.0,38.0,35.13703491855626,304.0,47,-29.16474263620088,282.0,18.0,18.74064916406019,115.20000000000003,4.0,-25.59941902773037,29.6,43.0,-19.525559088468345,301.0,59.0,-65.81978860689935,436.5999999999997,1.0,-1.50537634408602,8.3,19.0,-89.62962215211208,140.60000000000005,6.0,-31.88161612996533,42.0,22.0,-84.06995843827579,110.0,3.0,-9.14578599445168,15.0,7.0,-31.60746509397963,35.0,46.0,-107.01995635686093,322.0,10.0,-21.731025190507765,97.0,47,-160.43402010780355,-94.0,16.0,-28.483501825884986,-80.0,3.0,-17.95394736842105,-15.0,0.0,0.0,0.0,32.0,-26.96045738388277,-64.0,38.0,-142.37161332818388,-76.0,71,-420.0574102168604,-142.0,15.0,-76.70643010252056,-30.0,20.0,-60.41978064116714,-80.0,4.0,-20.40343213897757,-16.0,10.0,-23.948239231434624,-50.0,27.0,-107.63416295226023,-118.80000000000004,6.0,-66.7319090618989,-42.0,23.0,-54.517436914246026,-149.5,1.0,-4.80454250665784,-7.2,0.0,0.0,0.0,11.0,-12.457819665354949,-44.0,5.0,-31.41928142431365,-46.0,19.0,-54.641917822323926,-95.0,156,-956.5014731657477,-780.0,4.0,-16.31299923624635,-20.0,23.0,-150.97933866797902,-207.0,6.0,-27.914249419002395,-54.0,26.0,-190.7515857312575,-243.5,7.0,-26.48262706313448,-70.0,253,-1416.0384833809765,-2530.0,21.0,-52.461872912802235,-199.5,107.0,-575.4270539504126,-1070.0,2.0,-7.015933027275191,-20.0
201504,2.24075,224,-831.8943359636528,6.0,-26.155155587505966,-0.6,24.0,-107.36977880427023,-9.600000000000003,43,-145.30615770307784,17.200000000000006,25.0,-85.6190361338705,8.0,-44.40436021920148,9.0,-58.537716448205565,-18.0,4.0,-14.099764238022821,19.0,-73.13589247387304,64.59999999999998,179,-543.8369865252591,537.0,0.0,0.0,0.0,1.0,-4.80461242793081,3.2,41.0,-163.50906033001576,139.4000000000001,4.0,-9.535491266835491,-1.2,6.0,-11.98400028069682,24.0,49,-159.7515435178435,196.0,7.0,-33.56817698721849,36.4,4.0,-9.52183505709797,20.8,0.0,0.0,0.0,83,-20.41915250495368,332.0,138,-144.8406097622576,138.0,0.0,0.0,385,-345.45958748747495,731.499999999999,347,-328.41703519032944,971.5999999999992,2.0,-1.59806636316703,10.0,44,-8.33868193239268,308.0,15.0,-26.657005167020092,52.5,143,-202.71635084796,486.19999999999936,5.0,-11.735331715164067,17.5,12.0,-55.4182374166006,84.0,20.0,-10.555351374535613,160.0,44,-62.93559634565256,264.0,69.0,-64.94153450704242,441.5999999999996,10.0,-45.664286048886396,74.0,41.0,-83.47840618103501,287.0,95.0,-274.28179343849615,702.9999999999994,6.0,-9.378730981886454,49.8,13.0,-33.430709590248306,96.20000000000002,3.0,-13.081854090174529,21.0,25.0,-78.67220313956463,125.0,4.0,-37.75741789586722,20.0,10.0,-40.753629899071676,50.0,23.0,-79.12860284397345,161.0,11.0,-2.7426881703407804,110.0,82,-360.34379038414903,-164.0,26.0,-130.8238379444235,-130.0,18.0,-95.30560954296152,-90.0,1.0,-5.77617328519855,-5.0,63.0,-251.48802280930863,-126.0,44.0,-180.90708711820167,-88.0,140,-875.6079906944507,-280.0,42.0,-228.850567663377,-84.0,35.0,-125.44153772547716,-140.0,2.0,-13.33129124862574,-8.0,0.0,0.0,0.0,21.0,-109.98535024887228,-92.4,2.0,-1.7435870983314,-14.0,19.0,-100.77402975496231,-123.5,0.0,0.0,0.0,2.0,-6.231571078533161,-14.4,6.0,-47.61504296511346,-24.0,3.0,-6.3212783570885005,-27.6,14.0,-71.05353680747257,-70.0,197,-1333.6698511696582,-985.0,11.0,-100.4530015926372,-55.0,23.0,-134.34424710431412,-207.0,2.0,-3.2537385126850302,-18.0,15.0,-90.03326758620129,-136.5,14.0,-96.90198127517178,-140.0,144,-746.9490954325897,-1440.0,30.0,-87.22693698253616,-285.0,48.0,-234.76953357603787,-480.0,11.0,-52.454912019096966,-110.0
201505,2.244666666666667,228,-708.6329779927387,4.0,-6.427719685496569,-0.4,24.0,-76.32934570946139,-9.600000000000003,32,-108.65413029900884,12.800000000000008,18.0,-69.6214270187856,12.0,-89.49770205552313,20.0,-127.80770165146372,-40.0,1.0,-5.1515151515151505,0.0,0.0,0.0,150,-541.4717343558133,450.0,1.0,-1.0752688172043001,3.4,7.0,-22.88795770744494,22.4,11.0,31.76480153355097,37.39999999999999,5.0,-28.18066322011693,-1.5,6.0,-10.165575664227957,24.0,23,-31.54614369550091,92.0,28.0,-143.93778493105816,145.60000000000005,2.0,-8.53835021707672,10.4,0.0,0.0,0.0,198,-60.79888037230136,792.0,130,-101.61908113598464,130.0,0.0,0.0,282,-102.39313617079371,535.799999999999,281,-94.16685290362656,786.7999999999997,5.0,-35.2045724150839,25.0,70,-130.41721723760313,490.0,30.0,-49.05851229892958,105.0,194,-494.8457855994564,659.5999999999988,0.0,0.0,0.0,6.0,-29.116073125963158,42.0,111.0,160.90778468311962,888.0,54,-141.0010656438583,324.0,22.0,12.557863359040176,140.80000000000004,2.0,-10.33930453108535,14.8,25.0,-32.55221346247748,175.0,33.0,2.217418384193269,244.20000000000007,8.0,-19.66827716123255,66.39999999999999,11.0,-20.69003679925774,81.4,5.0,-12.561112608809939,35.0,35.0,-288.0577568066179,175.0,1.0,-3.5750766087844803,5.0,159.0,-1109.0899482477796,795.0,44.0,-275.1205556000737,308.0,9.0,-9.08743691050288,89.0,63,-368.0709342286305,-126.0,59.0,-322.79251532300935,-295.0,3.0,-26.783179919711408,-15.0,6.0,-41.56823742235353,-30.0,48.0,-204.38168928934294,-96.0,27.0,-169.58526943102476,-54.0,171,-1303.5471312685468,-342.0,18.0,-44.65368624505683,-36.0,55.0,-219.7824243368155,-220.0,1.0,-11.0,-4.0,6.0,11.86763542490736,-30.0,31.0,-184.31333140520175,-136.4000000000001,9.0,-34.541909742552306,-63.0,106.0,-790.5625350406277,-689.0,1.0,0.7957559681697599,-7.2,7.0,-38.092245177712655,-50.40000000000001,15.0,-55.95873481244988,-60.0,5.0,-37.61504873465022,-46.0,14.0,-44.79057234517565,-70.0,212,-1451.7191362498208,-1060.0,16.0,-125.20541630212172,-80.0,14.0,-90.566682347649,-126.0,5.0,-11.85042128254216,-45.0,8.0,-60.58891624123372,-73.0,3.0,-20.524569581415328,-30.0,148,-834.4404457828641,-1480.0,14.0,-40.090955169991936,-133.0,30.0,-118.80518002877865,-300.0,0.0,0.0,0.0
