MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201310,1.80575,119,372.82512797686053,5.0,13.57591378814162,-2.0,30.0,97.71191848649751,12.000000000000005,7.0,15.759663104324725,3.0,14.096014509018758,1.0,1.03896103896104,-2.0,18.0,72.64481449620197,109,270.74642518827886,327.0,4.0,16.15775700841106,13.6,4.0,15.57135550228173,16.0,31,110.93624553135338,124.0,8.0,23.35420528756986,41.6,5.0,9.783638552051674,26.0,0.0,0.0,0.0,176,644.8943677069972,704.0,128,551.6735161966277,128.0,289,948.4860951883896,549.0999999999996,271,903.9951477243125,758.7999999999989,3.0,1.875,7.5,6.0,15.670984983109118,30.0,130,485.0803295788538,910.0,39.0,163.97948992523501,136.5,94,363.7822549508717,319.6,15.0,59.008712395689365,90.0,132.0,499.90512055919584,1056.0,37,120.72302658274427,222.0,44.0,72.11758448028729,281.6,4.0,29.6,36.0,130.93060338389864,252.0,21.0,50.13313021185161,155.40000000000006,1.0,0.8583690987124459,8.3,3.0,8.28860623197744,22.200000000000006,6.0,14.684662622674107,30.0,6.0,16.28478746576174,30.0,1.0,3.14285714285714,5.0,20.0,52.51406902639186,140.0,2.0,5.604719764011801,20.0,16.0,32.07538355718535,-32.0,5.0,12.978779671569212,-25.0,12.0,42.58139678621605,-24.0,4.0,7.407461283230559,-8.0,3.0,5.702573036026161,-6.0,10.0,27.029931924593907,-20.0,9.0,19.68873331246894,-36.0,0.0,0.0,0.0,10.0,21.082012331401,-43.99999999999999,4.0,9.78595676332897,-26.0,9.0,41.64509700042883,-64.80000000000001,1.0,2.9431895961670094,-4.0,4.0,2.6982829108749,-20.0,12.0,46.26651957905654,-60.0,0.0,0.0,0.0,3.0,9.19880785413745,-28.0,24,67.86887050723722,-240.0,2.0,4.74040088665617,-19.0,3.0,6.615639519765431,-30.0
201311,1.7941666666666665,100,320.91879980007445,6.0,14.76848681172309,-2.4,37.0,120.5549469310869,14.800000000000008,6.0,19.77205610926543,2.0,2.51141552511416,0.0,0.0,0.0,22.0,82.69076881984869,48,159.5292155035288,144.0,6.0,21.500525347991637,20.4,3.0,9.09578938998381,12.0,30,131.34469401687159,120.0,7.0,20.902657213661392,36.4,5.0,11.578114760836131,26.0,1.0,4.57902511078287,7.0,76,237.40472926417382,304.0,84,242.93500070190328,84.0,247,788.6107476217734,469.2999999999994,249,810.4486534844176,697.2,2.0,7.19895287958116,5.0,2.0,2.46538518191192,10.0,64,203.5124626019122,448.0,17.0,60.62871024222135,59.5,85,321.93716616741887,289.00000000000017,15.0,59.721987814030754,90.0,82.0,280.5745495706324,656.0,23,66.1891755462192,138.0,22.0,50.00548289296764,140.80000000000004,0.0,0.0,28.0,79.40609638207937,196.0,29.0,64.4714530498385,214.60000000000008,4.0,17.29755515802028,33.2,0.0,0.0,0.0,8.0,14.624465913146029,40.0,3.0,7.55946562398176,15.0,0.0,0.0,0.0,23.0,75.3883485382518,161.0,3.0,5.5716856504606405,30.0,4.0,9.10161975414503,-8.0,8.0,17.45379657900522,-40.0,10.0,41.712928405781774,-20.0,9.0,25.275343720278702,-18.0,2.0,2.1377912867274578,-4.0,3.0,5.66133210989368,-6.0,12.0,36.997038914136674,-48.0,0.0,0.0,0.0,5.0,10.7869659709168,-22.0,4.0,11.142803032476897,-26.0,0.0,0.0,0.0,3.0,8.21101243678957,-12.0,5.0,16.7877143281055,-25.0,24.0,47.861809721156504,-120.0,4.0,11.651442233054919,-36.0,0.0,0.0,0.0,10,24.69048852028666,-100.0,0.0,0.0,0.0,2.0,3.000783439614482,-20.0
201312,1.7825833333333332,95,196.01791465272566,5.0,6.275797301527686,-2.0,8.0,23.81660000551053,3.2,1.0,1.46276595744681,1.0,8.91364902506964,0.0,0.0,0.0,6.0,23.54702094966235,24,67.31474884114282,72.0,2.0,6.70668070668071,6.8,1.0,2.6940088459992,4.0,22,54.69118348965868,88.0,6.0,23.603511795176892,31.2,0.0,0.0,0.0,2.0,6.41060825966486,14.0,49,117.9728745488904,196.0,84,245.05113944062614,84.0,101,242.21723959686955,191.90000000000032,87,201.05868608697133,243.6000000000001,2.0,5.0125313283208,5.0,0.0,0.0,0.0,25,43.21958188562407,175.0,15.0,58.30608221876457,52.5,49,188.713505408256,166.6000000000001,6.0,29.495189080331173,36.0,60.0,186.92553964440341,480.0,19,31.87051960789752,114.0,8.0,17.732508304814782,51.2,3.0,22.200000000000006,9.0,36.143216359215614,63.0,9.0,27.847536485621013,66.6,2.0,8.53658536585366,16.6,1.0,3.2594524119947796,7.4,8.0,20.325707502132108,40.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,49.96209454335634,175.0,2.0,6.282722513089,20.0,20.0,50.99679185300907,-40.0,3.0,9.68627190260911,-15.0,7.0,25.39870887213974,-14.0,4.0,12.97524388244001,-8.0,7.0,7.934098289852175,-14.0,14.0,26.889508625151734,-28.0,4.0,11.95529535473502,-16.0,0.0,0.0,0.0,1.0,0.466200466200466,-4.4,8.0,25.568017802461853,-52.0,0.0,0.0,0.0,1.0,3.56744704570792,-4.0,26.0,57.05739191187336,-130.0,12.0,21.111994960567575,-60.0,4.0,5.26315789473684,-36.0,1.0,2.9935851746257995,-9.0,8,20.524252125411014,-80.0,1.0,2.95454545454545,-9.5,8.0,14.15100853179591,-80.0
201401,1.771,50,129.19035890184222,11.0,47.59459705484657,-4.4,7.0,21.41983599671158,2.8,1.0,2.4390243902438997,55.0,81.45954743697743,5.0,12.405951604862521,-10.0,6.0,29.513143821400362,36,129.6533812989363,108.0,0.0,0.0,0.0,7.0,29.496972548596336,28.0,18,70.89081359899416,72.0,7.0,20.36604338509407,36.40000000000001,7.0,19.11695331152972,36.4,0.0,0.0,0.0,36,103.18352364217472,144.0,90,326.41255959417373,90.0,144,365.0719089489796,273.6000000000003,137,332.6091542881616,383.6000000000007,0.0,0.0,0.0,5.0,7.762602328403003,25.0,37,152.03179358146298,259.0,5.0,20.493758665849487,17.5,32,143.68358821763726,108.80000000000004,0.0,0.0,0.0,22.0,91.38709809949259,176.0,27,73.90644067816326,162.0,18.0,15.993655742391601,115.20000000000002,1.0,7.4,4.0,11.078496299278779,28.0,8.0,15.809862576361477,59.2,1.0,1.3698630136986298,8.3,1.0,4.77707006369427,7.4,19.0,41.637031792927104,95.0,2.0,5.829996039255381,10.0,8.0,6.722689075630256,40.0,15.0,56.51601758232671,105.0,0.0,0.0,0.0,9.0,19.250796493632212,-18.0,0.0,0.0,0.0,14.0,36.04387960389236,-28.0,15.0,62.3802872926541,-30.0,13.0,25.00286826552316,-26.0,0.0,0.0,0.0,9.0,24.67154879901864,-36.0,2.0,5.529410159873411,-10.0,1.0,3.32480818414322,-4.4,2.0,4.41736481340442,-13.0,1.0,2.2779930912461097,-7.2,2.0,5.06912442396314,-8.0,5.0,19.169352403424323,-25.0,20.0,36.030232069889706,-100.0,2.0,6.8212824010914,-18.0,3.0,16.25615763546798,-28.5,16,57.768848172118226,-160.0,0.0,0.0,0.0,2.0,6.5874258572617705,-20.0
201402,1.76925,73,233.46332798436333,8.0,28.0481047397253,-3.2,0.0,0.0,0.0,1.0,2.3500810372771497,3.0,2.791849387569939,0.0,0.0,0.0,2.0,4.742583341828929,31,75.46721707487956,93.0,0.0,0.0,0.0,13.0,36.18161479040378,52.0,21,53.515650817766215,84.0,4.0,3.542934415145376,20.8,1.0,0.75187969924812,5.2,1.0,4.089219330855021,7.0,27,49.71173579664414,108.0,75,219.14167289152462,75.0,75,245.68520349079742,142.50000000000009,88,324.0328667552242,246.40000000000026,0.0,0.0,0.0,2.0,3.6051502145922796,10.0,13,43.162004857234365,91.0,6.0,24.970364710984203,21.0,37,144.43158201686805,125.80000000000008,2.0,3.75586854460094,12.0,21.0,60.705312348477484,168.0,11,36.33793987381225,66.0,15.0,25.301253361567888,96.0,0.0,0.0,7.0,24.471070595493806,49.0,22.0,53.024265366271976,162.8000000000001,1.0,3.2342657342657297,8.3,3.0,5.84291934750114,22.200000000000006,5.0,11.33460863038137,25.0,4.0,10.249101580951233,20.0,9.0,15.127869747849651,45.0,15.0,58.38644118793216,105.0,0.0,0.0,0.0,15.0,50.70074896827203,-30.0,7.0,25.352211364872066,-35.0,6.0,17.170840836334538,-12.0,4.0,14.386248860279439,-8.0,8.0,15.352215118951626,-16.0,4.0,12.613496932515336,-8.0,13.0,37.95602562329947,-52.0,0.0,0.0,0.0,3.0,5.9733500793416,-13.2,1.0,8.10295519542421,-6.5,3.0,8.890142203544901,-21.6,1.0,3.9688715953307403,-4.0,4.0,7.418696034331219,-20.0,20.0,78.74426419777545,-100.0,0.0,0.0,0.0,1.0,2.4466750313676298,-9.0,28,117.72239048398437,-280.0,0.0,0.0,0.0,1.0,5.3763440860215095,-10.0
201403,1.7674999999999998,126,271.17198455132177,9.0,22.177193467661933,-3.6,32.0,79.06514127798567,12.800000000000004,3.0,7.684013007633071,19.0,29.159636147673087,4.0,4.946403411936108,-8.0,7.0,11.3927058020256,67,168.43144577892417,201.0,5.0,12.351914533530776,17.0,3.0,9.303347982286963,12.0,40,134.91708865705831,160.0,8.0,15.791771240052142,41.6,10.0,31.69309704085125,52.8,1.0,2.2703818369452997,7.0,132,267.24775561333183,528.0,150,411.10051670823447,150.0,231,514.1537604856724,438.89999999999947,256,577.4418663210507,716.7999999999994,12.0,23.357861187872327,30.0,0.0,0.0,0.0,53,103.11770002222086,371.0,32.0,94.60214158417207,112.0,76,252.58011444738136,258.4000000000002,1.0,2.92397660818713,6.0,15.0,44.01240227963274,120.0,9,26.447674369865666,54.0,23.0,40.758022480380575,147.20000000000005,0.0,0.0,15.0,50.84664940109218,105.0,26.0,84.75823435148894,192.40000000000006,3.0,7.09737827715357,24.9,4.0,10.89159044984387,29.6,10.0,24.027644624803248,50.0,14.0,15.657122304475473,70.0,0.0,0.0,0.0,15.0,22.84233120224163,105.0,0.0,0.0,0.0,26.0,34.52975049707225,-52.0,7.0,15.770686684814107,-35.0,8.0,24.81029281219435,-16.0,10.0,18.406308054160046,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,51.83758953091104,-92.0,4.0,9.406732552059632,-20.0,7.0,16.51387712581005,-30.8,6.0,7.705971026058818,-39.0,1.0,1.2978142076502701,-7.2,1.0,1.96850393700787,-4.0,17.0,32.21902382998187,-85.0,24.0,52.022991879376065,-120.0,0.0,0.0,0.0,1.0,-8.17610062893082,-9.0,17,19.596971410838645,-170.0,0.0,0.0,0.0,1.0,1.6431924882629099,-10.0
201404,1.76575,107,287.0844912777662,9.0,18.532609470763443,-3.6,13.0,34.05707260241213,5.2,2.0,6.84197287204195,7.0,11.529555936801591,0.0,0.0,0.0,5.0,13.42155795200621,56,135.6478969277295,168.0,1.0,3.86292834890966,3.4,10.0,28.47091011414955,40.0,23,66.03268443222723,92.0,10.0,33.224521268036014,52.00000000000001,0.0,0.0,0.0,1.0,2.7397260273972597,7.0,120,312.0395917940899,480.0,251,785.4252513581627,251.0,258,819.1478884734378,490.19999999999936,262,823.2005631901114,733.6000000000003,0.0,0.0,0.0,34.0,104.62897232429673,170.0,36,114.78326622382237,252.0,11.0,33.49580490850525,38.5,124,416.95271620234564,421.5999999999994,6.0,22.32031853194203,36.0,122.0,394.7024678362514,976.0,27,70.9039702749664,162.0,19.0,50.695821880248815,121.60000000000004,0.0,0.0,30.0,108.93766642202269,210.0,28.0,73.59293925619527,207.20000000000007,15.0,37.939453426874735,124.49999999999996,5.0,11.55781350248934,37.0,7.0,16.46142306114487,35.0,1.0,2.2103658536585398,5.0,1.0,2.45161290322581,5.0,13.0,39.33187269297144,91.0,4.0,6.80752263756676,40.0,21.0,48.2189761567904,-42.0,3.0,7.194720519903901,-15.0,25.0,86.93789731708469,-50.0,11.0,23.27443923112815,-22.0,10.0,19.962854647230802,-20.0,3.0,7.49410771678134,-6.0,23.0,83.42613954167744,-92.0,2.0,8.992222035700289,-10.0,12.0,26.93687564751612,-52.8,19.0,22.172315127768254,-123.5,1.0,3.4198270126413797,-7.2,1.0,2.41102181400689,-4.0,56.0,90.07508944950031,-280.0,25.0,68.69919634111892,-125.0,1.0,1.48034711587545,-9.0,0.0,0.0,0.0,40,83.81966827668961,-400.0,3.0,14.99529743275857,-28.5,10.0,25.00526649130615,-100.0
201405,1.764,99,203.4589803534433,15.0,35.64633177050243,-6.000000000000001,12.0,41.539363873333976,4.8,9.0,16.901930585004898,0.0,0.0,0.0,0.0,0.0,19.0,104.42769847971304,33,94.249919376341,99.0,2.0,7.319611470860321,6.8,4.0,20.104524943111226,16.0,12,54.515150347567136,48.0,11.0,29.523071366544823,57.20000000000001,2.0,3.9979926745566674,10.4,1.0,5.35714285714286,7.0,97,250.5902491523376,388.0,140,511.6864711139428,140.0,120,325.44348928267897,228.00000000000043,112,351.41221885541967,313.6000000000005,7.0,22.24096893940233,17.5,0.0,0.0,0.0,91,234.1403613712546,637.0,36.0,110.98766538743574,126.0,77,282.0109946717168,261.80000000000024,7.0,32.541998486616784,42.0,76.0,208.54592583600913,608.0,28,74.3964515344065,168.0,18.0,38.114753095744206,115.20000000000003,0.0,0.0,7.0,14.207968948757518,49.0,23.0,67.20846805147582,170.2000000000001,2.0,0.723258076386054,16.6,0.0,0.0,0.0,8.0,17.85263581231791,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.757055556877745,84.0,1.0,2.2744736916726,10.0,12.0,38.28682373675816,-24.0,1.0,5.31914893617021,-5.0,14.0,33.026879102923324,-28.0,5.0,9.33288266174994,-10.0,5.0,11.282942764250212,-10.0,2.0,1.6,-4.0,7.0,12.97213031256583,-28.0,3.0,5.65610859728508,-15.0,6.0,12.61616902281235,-26.4,11.0,21.07437530052726,-71.5,4.0,11.35288552507096,-28.8,3.0,4.37374497991968,-12.0,5.0,1.0362498185225135,-25.0,5.0,13.146037961308911,-25.0,1.0,2.7168234064785803,-9.0,0.0,0.0,0.0,5,11.180366302731263,-50.0,0.0,0.0,0.0,2.0,7.756232686980599,-20.0
201406,1.76225,111,233.16964223379108,4.0,4.847018084969732,-1.6,14.0,34.55904772269214,5.6000000000000005,12.0,35.17798058496117,19.0,31.47724241902874,2.0,3.9693383717591604,-4.0,10.0,33.38873736132724,65,170.4858334776896,195.0,5.0,13.78513453258544,17.0,5.0,29.256704128185163,20.0,29,141.30021586311625,116.0,13.0,32.64941209610576,67.60000000000001,6.0,18.938292957416845,31.2,1.0,-0.87976539589443,7.0,68,192.28305073854236,272.0,81,255.3125757673304,81.0,170,483.4670737802444,323.00000000000006,160,480.81922121931933,448.00000000000085,14.0,35.33408820310968,35.0,0.0,0.0,0.0,45,157.5116178986186,315.0,25.0,97.66400044255244,87.5,39,147.80154735818272,132.60000000000008,2.0,5.347593582887701,12.0,56.0,217.41772986026825,448.0,28,65.53871798513232,168.0,15.0,29.99370501093329,96.0,0.0,0.0,12.0,30.51198518045093,84.0,14.0,41.235496847028564,103.6,10.0,28.377874846822714,82.99999999999999,4.0,10.207336523126001,29.6,9.0,23.81624011981761,45.0,17.0,50.48288583145414,85.0,7.0,9.25946556464789,35.0,21.0,60.02149313183126,147.0,0.0,0.0,0.0,36.0,101.87796141315908,-72.0,10.0,27.699014724723696,-50.0,14.0,19.31470091378664,-28.0,6.0,14.569506748670063,-12.0,24.0,55.19729433372737,-48.0,0.0,0.0,0.0,10.0,18.41577271978702,-40.0,1.0,0.591715976331361,-5.0,7.0,18.68358381404932,-30.8,7.0,22.41730918081233,-45.5,5.0,13.57498223169866,-36.0,6.0,9.36100156683118,-24.0,8.0,17.05528520265104,-40.0,134.0,323.6390217551729,-670.0,2.0,2.80028384117603,-18.0,1.0,0.5698005698005699,-9.0,33,106.27014513055937,-330.0,2.0,5.040703381158241,-19.0,0.0,0.0,0.0
201407,1.7605,87,219.57181239074689,19.0,49.7424372308589,-7.600000000000002,18.0,45.11524444635472,7.200000000000002,10.0,22.0767753576058,21.0,47.34544802205996,0.0,0.0,0.0,17.0,76.58609572187956,62,138.77966575063374,186.0,7.0,20.901877487449813,23.8,5.0,18.26544304041471,20.0,75,221.1916345487833,300.0,30.0,107.24427646602312,155.99999999999997,5.0,10.63723716616126,26.0,0.0,0.0,0.0,88,192.88437156132653,352.0,71,213.50684230079463,71.0,235,569.8869193842178,446.4999999999996,245,617.1268958911309,685.9999999999998,0.0,0.0,0.0,2.0,10.055096418732779,10.0,41,108.3031728660882,287.0,22.0,55.48294611587689,77.0,77,292.0295060984045,261.80000000000024,0.0,0.0,0.0,37.0,108.04825968403593,296.0,28,97.53795746726401,168.0,33.0,103.05462214321967,211.2000000000001,3.0,22.200000000000006,11.0,45.179016746435785,77.0,19.0,39.371159358219664,140.60000000000005,1.0,0.8771929824561401,8.3,4.0,23.81983799902284,29.6,17.0,35.438693362979706,85.0,1.0,2.2727272727272703,5.0,0.0,0.0,0.0,24.0,45.12683307085311,168.0,5.0,11.033460076699289,49.0,18.0,40.942656067091185,-36.0,3.0,9.851030259925519,-15.0,11.0,27.533173586340627,-22.0,4.0,14.10839460553298,-8.0,13.0,17.407190542870463,-26.0,2.0,2.82828282828282,-4.0,20.0,37.201794578195965,-80.0,0.0,0.0,0.0,8.0,17.83678450232723,-35.2,3.0,7.123288685929309,-19.5,7.0,14.752120008267354,-50.40000000000001,4.0,7.937687807457321,-16.0,2.0,7.468671679197991,-10.0,22.0,42.549349682223095,-110.0,1.0,2.01005025125628,-9.0,0.0,0.0,0.0,23,59.00771228591531,-230.0,2.0,4.4,-19.0,1.0,3.24675324675325,-10.0
201408,1.75875,127,342.74633106788866,5.0,15.1085918539451,-2.0,34.0,151.0307899837959,13.600000000000007,5.0,16.76491023378517,0.0,0.0,0.0,0.0,0.0,36.0,170.1667687568397,67,288.5638481671338,201.0,2.0,3.17460317460318,6.8,2.0,11.05167773234672,8.0,64,206.22536675129933,256.0,13.0,26.82636961534467,67.60000000000001,15.0,80.52708680745587,78.00000000000001,3.0,12.860420866579911,21.0,261,995.620589616613,1044.0,181,805.5015635071843,181.0,353,1447.7864872045518,670.6999999999988,351,1402.0582757229004,982.7999999999989,0.0,0.0,0.0,0.0,0.0,0.0,96,444.99645451778633,672.0,80.0,395.27107066634034,280.0,103,479.8104810906937,350.2000000000001,42.0,222.42593385043227,252.0,99.0,311.98742065897824,792.0,32,109.58010668956786,192.0,50.0,160.62360571472695,319.9999999999999,11.0,81.4,9.0,43.32526509051515,63.0,23.0,67.77587023027057,170.2000000000001,2.0,7.80984719864176,16.6,3.0,5.724327992736551,22.200000000000006,5.0,9.811207068037355,25.0,0.0,0.0,0.0,2.0,4.171897195815888,10.0,8.0,14.026880595558376,56.0,3.0,5.68773913652934,30.0,15.0,34.87187906130793,-30.0,20.0,75.56593102708852,-100.0,5.0,15.93756643553206,-10.0,7.0,30.903550423061727,-14.0,1.0,1.81268882175227,-2.0,3.0,8.22034559782825,-6.0,12.0,30.53613800042245,-48.0,0.0,0.0,0.0,7.0,21.97352090968947,-30.8,3.0,3.16822429906542,-19.5,11.0,24.13321560929809,-79.20000000000002,5.0,16.898135340009972,-20.0,2.0,5.21410867935254,-10.0,16.0,51.36039407954738,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,15,45.4637526053897,-150.0,1.0,3.2258064516129,-9.5,3.0,8.26666294427876,-30.0
201409,1.757,94,244.84363286990467,7.0,5.756582565628741,-2.8,27.0,59.71966201692028,10.800000000000004,7.0,12.523880032458244,1.0,1.33570792520036,2.0,5.8140738600799216,-4.0,10.0,30.200197503260465,110,346.9928119389358,330.0,1.0,2.16919739696312,3.4,7.0,23.73618656577468,28.0,37,121.5043646104192,148.0,16.0,44.8169533231524,83.20000000000002,2.0,5.17279821627647,10.4,10.0,29.394665883709774,70.0,239,508.31296138924506,956.0,227,623.2227526851821,227.0,273,735.5373874692933,518.6999999999991,252,659.487205672012,705.5999999999997,5.0,7.776870372766463,12.5,0.0,0.0,0.0,134,433.75892022519326,938.0,63.0,195.14111219472053,220.5,30,120.27256479708052,102.00000000000004,2.0,4.44444444444444,12.0,134.0,443.49326041603865,1072.0,28,72.35707807317985,168.0,37.0,64.65684829308097,236.80000000000013,0.0,0.0,14.0,46.776806432829545,98.0,24.0,60.40865975866736,177.60000000000008,0.0,0.0,0.0,2.0,5.731532049439499,14.8,11.0,28.07061312376469,55.0,1.0,1.9280205655526998,5.0,4.0,7.92895244541654,20.0,12.0,29.577280106664627,84.0,3.0,8.05169968774289,30.0,28.0,50.621577770077714,-56.0,4.0,7.11794141739984,-20.0,12.0,20.452683703201167,-24.0,7.0,34.031034727130994,-14.0,5.0,16.131734153344468,-10.0,0.0,0.0,0.0,17.0,45.73618132800443,-68.0,0.0,0.0,0.0,4.0,13.60693574160902,-17.6,3.0,4.834233971082219,-19.5,0.0,0.0,0.0,4.0,24.860426929392442,-16.0,7.0,13.335088092654365,-35.0,21.0,31.82859649354455,-105.0,1.0,6.372549019607839,-9.0,0.0,0.0,0.0,17,74.78227329086695,-170.0,7.0,12.686085963512713,-66.5,2.0,2.3431321438577437,-20.0
201410,1.75525,87,237.54490195453624,12.0,21.654104580253726,-4.8,14.0,33.68748461198703,5.6000000000000005,8.0,11.535579499818999,5.0,13.60425207400231,3.0,4.39882697947215,-6.0,16.0,102.54360314866972,53,143.95160568316072,159.0,2.0,2.66666666666666,6.8,1.0,1.7805708300602299,4.0,24,98.38759192414128,96.0,13.0,31.8161059652048,67.60000000000001,2.0,7.1784006701991405,10.4,5.0,9.652073318959529,35.0,64,184.5230749734717,256.0,110,372.06389414739516,110.0,160,490.2350359862731,304.00000000000006,163,506.16953483280565,456.40000000000083,0.0,0.0,0.0,0.0,0.0,0.0,19,36.1649253593339,133.0,14.0,101.15813036673842,49.0,58,200.92017459394089,197.2000000000002,1.0,5.49450549450549,6.0,37.0,87.42685807758943,296.0,11,18.853809700437477,66.0,22.0,59.706790541896616,140.8000000000001,0.0,0.0,12.0,37.199183230674954,84.0,26.0,71.54304092193587,192.40000000000006,1.0,3.2797029702970297,8.3,3.0,6.258050896438853,22.200000000000006,4.0,3.6445571338512366,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.97884385147275,56.0,5.0,13.02165031081315,50.0,13.0,33.95525171817536,-26.0,1.0,0.793650793650794,-5.0,3.0,5.8350908127412096,-6.0,8.0,19.869198338565464,-16.0,17.0,29.01931166057477,-34.0,1.0,1.7857142857142903,-2.0,9.0,17.575545519888756,-36.0,0.0,0.0,0.0,6.0,8.42644088115554,-26.4,18.0,33.18008715423781,-117.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.497760083643943,-35.0,31.0,51.46450402693901,-155.0,1.0,3.2797029702970297,-9.0,1.0,1.4619883040935702,-9.0,15,20.81218458110472,-150.0,3.0,5.22391132289012,-28.5,3.0,7.69783644345587,-30.0
201411,1.7535,69,168.72923677952738,12.0,39.79459835973371,-4.8,18.0,40.02782958316,7.200000000000002,11.0,19.83461548228962,0.0,0.0,2.0,6.34920634920634,-4.0,5.0,9.83361957040646,68,178.88819003088688,204.0,0.0,0.0,0.0,4.0,8.349270337821501,16.0,30,86.49599589292126,120.0,12.0,30.83563035479301,62.40000000000001,0.0,0.0,0.0,2.0,3.974500961638004,14.0,45,125.50155894166812,180.0,96,268.74246612946536,96.0,151,459.4148761475989,286.9000000000002,143,432.5041234588939,400.4000000000006,0.0,0.0,0.0,1.0,4.739336492891,5.0,77,253.7579534311517,539.0,27.0,85.71294405652964,94.5,55,231.47368648695462,187.0000000000001,6.0,15.9270150587959,36.0,63.0,213.2900632515941,504.0,17,32.22832308760687,102.0,33.0,72.08944284388025,211.20000000000007,2.0,14.8,14.0,53.13372994008154,98.0,17.0,45.102167177173044,125.80000000000004,3.0,11.68782433558358,24.9,2.0,3.6242826940501405,14.8,4.0,12.55532835371952,20.0,0.0,0.0,0.0,31.0,82.1901775992318,155.0,6.0,13.98690776862202,42.0,3.0,9.77670412986974,30.0,8.0,25.943271034416238,-16.0,15.0,29.135167901171698,-75.0,70.0,220.9899252847524,-140.0,18.0,75.94729588512891,-36.0,21.0,65.57022960524417,-42.0,3.0,3.23974082073434,-6.0,24.0,62.696257652774115,-96.0,1.0,2.83267457180501,-5.0,13.0,38.63914794351064,-57.19999999999999,6.0,20.19045869983811,-39.0,0.0,0.0,0.0,5.0,17.464932860284808,-20.0,10.0,8.415027285211321,-50.0,36.0,61.79723088909432,-180.0,0.0,0.0,0.0,5.0,2.047685869914096,-46.0,33,80.62676656907544,-330.0,3.0,8.63952602785591,-28.5,20.0,48.46906071781908,-200.0
