MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201005,1.6973333333333331,20,120.29063858207222,0.0,0.0,0.0,4.0,17.6761845321683,1.6,2.0,6.693100713719269,0.0,0.0,11,72.03556223522052,33.0,0.0,0.0,0.0,4.0,19.60287850020579,16.0,3.0,30.408022762824803,12.0,1.0,5.45938748335553,5.2,2.0,15.883681894191088,10.4,45,159.13878683373449,180.0,11,107.962852716255,11.0,13,68.45675771401616,24.7,13,65.49252820185056,36.4,0.0,0.0,0.0,8.0,62.5998051693844,56.0,0.0,0.0,0.0,17,112.58180230784548,57.79999999999998,0.0,0.0,0.0,4.0,24.447334200260077,24.0,0.0,0.0,0.0,1.0,9.88200589970502,7.0,1.0,5.81818181818182,7.4,0.0,0.0,0.0,2.0,9.79727738817844,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.389776357827481,7.0,0.0,0.0,0.0,1.0,3.5087719298245603,-2.0,1.0,3.48101265822785,-5.0,2.0,6.714200831847889,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.94122120508732,-16.0,0.0,0.0,0.0,1.0,5.1546391752577305,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.48056537102473,-5.0,6.0,18.32732516222061,-30.0,2.0,17.4507438681142,-20.0,0.0,0.0,0.0,1.0,8.083832335329339,-10.0
201006,1.6964166666666665,16,86.15077700938095,2.0,10.4719868590539,-0.8,2.0,6.15584701965364,0.8,0.0,0.0,0.0,0.0,6,27.37489878583021,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.80645161290323,4.0,1.0,6.9620253164557,5.2,3.0,19.40298507462687,15.6,4,19.16202564574046,16.0,7,30.131243508639344,7.0,9,49.458409893258626,17.1,10,53.900931002901686,28.000000000000004,0.0,0.0,0.0,31.0,174.45949596318871,217.0,1.0,8.70337477797513,3.5,7,46.39093719324853,23.8,2.0,16.61538461538462,16.0,2.0,9.574468085106382,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.81458966565349,7.4,1.0,5.872756933115821,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5263157894737,7.0,0.0,0.0,0.0,1.0,3.55659246133394,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.93728222996516,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.06329113924051,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.401425178147258,-10.0,6.0,24.90552358006516,-30.0,1.0,4.76190476190476,-10.0,0.0,0.0,0.0,4.0,34.17581840943341,-40.0
201007,1.6955,25,163.47697720836774,4.0,20.40281450962155,-1.6,3.0,22.723993141589478,1.2000000000000002,2.0,16.24020100502512,0.0,0.0,12,76.34585587226954,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.08040201005024,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16,104.80066680320459,64.0,6,48.48040201005024,6.0,16,102.15173303116957,30.399999999999995,13,88.97975626651545,36.40000000000001,0.0,0.0,0.0,7.0,50.72253684524208,49.0,5.0,29.807603688740397,17.5,5,32.343413020509004,17.0,9.0,70.48763417908633,72.0,0.0,0.0,0.0,4.0,26.90431461919869,25.6,1.0,12.2611464968153,7.0,3.0,21.96026490066225,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.84744320855211,35.0,0.0,0.0,0.0,2.0,13.033707865168537,-4.0,0.0,0.0,0.0,2.0,19.993516974941077,-4.0,3.0,13.99328538862184,-6.0,4.0,32.247112950758854,-8.0,3.0,19.483698825665268,-6.0,3.0,21.29847580898158,-12.0,0.0,0.0,0.0,2.0,9.370654686972907,-8.8,2.0,13.1166576271634,-13.0,0.0,0.0,0.0,2.0,8.069629718250889,-10.0,2.0,8.8495575221239,-10.0,1.0,6.90161527165932,-10.0,0.0,0.0,0.0,4.0,28.078207235554718,-40.0
201008,1.694583333333333,43,237.77370948789726,5.0,32.26783981896005,-2.0,10.0,52.943474969804704,4.0,1.0,5.24193548387097,3.0,21.85686653771761,18,118.86267620491765,54.0,3.0,13.898555443522033,10.2,1.0,8.05626598465473,4.0,5.0,27.341602713755574,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12,88.47888249880344,48.0,24,155.49759199062564,24.0,27,203.66728255928015,51.29999999999998,21,153.11831056104862,58.79999999999998,0.0,0.0,0.0,9.0,64.36845489858847,63.0,4.0,26.605504587155963,14.0,15,100.09804757939767,50.99999999999999,6.0,29.2896486530733,48.0,1.0,6.273062730627309,6.0,2.0,12.3931748013511,12.8,4.0,26.71992554899363,28.0,20.0,125.20367906050396,148.00000000000006,0.0,0.0,0.0,3.0,12.310600075185286,15.0,3.0,14.618644067796598,15.0,0.0,0.0,0.0,4.0,36.24254300310833,28.0,0.0,0.0,0.0,8.0,55.64682839426989,-16.0,2.0,11.728395061728401,-10.0,4.0,17.30072463768117,-8.0,6.0,32.72702239695396,-12.0,8.0,34.41191114057996,-16.0,0.0,0.0,0.0,4.0,21.2477063182696,-16.0,0.0,0.0,0.0,2.0,12.97918948521359,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.782321626923164,-25.0,4.0,18.461785828427146,-20.0,5.0,27.042824604284093,-50.0,0.0,0.0,0.0,4.0,26.314941602899708,-40.0
201009,1.6936666666666669,25,167.4130213571045,8.0,55.66716338023284,-3.2,14.0,85.47073316468385,5.6,3.0,21.28812946413294,2.0,12.673267326732681,24,152.3683296571718,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.75734319837281,12.0,4.0,39.292929292929344,20.8,2.0,16.60377358490566,10.4,38,235.55479881477314,152.0,16,129.65610865309293,16.0,61,391.2040244763536,115.90000000000008,57,365.9449078380485,159.60000000000005,0.0,0.0,0.0,14.0,80.02882334225822,98.0,3.0,26.24272802784289,10.5,23,196.09040245693592,78.2,12.0,83.54756446621599,96.0,4.0,13.447518664909973,24.0,6.0,29.58430966192277,38.4,2.0,15.390359078178038,14.0,27.0,210.36088318847717,199.80000000000007,0.0,0.0,0.0,1.0,6.77083333333333,5.0,0.0,0.0,0.0,5.0,20.78584812493665,25.0,5.0,42.53690190409941,35.0,0.0,0.0,0.0,3.0,24.39737188563479,-6.0,0.0,0.0,0.0,4.0,22.73969685137198,-8.0,8.0,15.93172785810282,-16.0,4.0,23.06061913360816,-8.0,0.0,0.0,0.0,11.0,55.94046090265813,-44.0,2.0,7.39048779249784,-10.0,0.0,0.0,0.0,2.0,0.0,-13.0,0.0,0.0,0.0,14.0,20.696397728674054,-70.0,10.0,62.02481040115029,-50.0,15.0,57.24094627065194,-150.0,0.0,0.0,0.0,0.0,0.0,0.0
201010,1.69275,30,193.7052799089562,6.0,37.3700631347492,-2.4,1.0,2.57731958762887,0.4,4.0,18.27128824773164,0.0,0.0,40,266.29932754020683,120.0,2.0,8.949273639350299,6.8,4.0,32.645233702076624,16.0,10.0,42.985165705590646,40.0,2.0,20.541434861708073,10.4,0.0,0.0,0.0,25,191.5742036252745,100.0,29,133.9423813600693,29.0,38,230.62198564581692,72.19999999999997,34,216.29186987506898,95.19999999999996,0.0,0.0,0.0,16.0,79.0290110388147,112.0,4.0,21.6634519454606,14.0,24,183.8258144827824,81.60000000000002,11.0,58.19265790705808,88.0,5.0,30.848565372527123,30.0,3.0,18.63214606405269,19.200000000000006,4.0,31.158279932721754,28.0,5.0,33.94872177404072,37.0,1.0,9.233791748526519,7.4,9.0,55.91874667426279,45.0,0.0,0.0,0.0,4.0,47.9338842975208,20.0,4.0,27.670725237389696,28.0,0.0,0.0,0.0,4.0,26.326304941822098,-8.0,4.0,15.93840086221338,-20.0,5.0,35.52208216697547,-10.0,9.0,83.88240222567224,-18.0,4.0,20.43519394512772,-8.0,2.0,10.660486674391661,-4.0,9.0,71.18592974460519,-36.0,0.0,0.0,0.0,6.0,39.49410371736848,-26.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,39.03521270849985,-40.0,9.0,51.3104204383104,-45.0,2.0,7.500261807519108,-20.0,0.0,0.0,0.0,2.0,17.70762423417289,-20.0
201011,1.6918333333333333,23,131.4817012214713,2.0,9.589041095890419,-0.8,6.0,37.06004284640153,2.4,1.0,7.64059819497278,1.0,7.28862973760933,22,130.67559788359122,66.0,0.0,0.0,0.0,1.0,6.35964912280702,4.0,5.0,28.328380759230903,20.0,8.0,62.95118801018069,41.6,0.0,0.0,0.0,19,148.85491910547032,76.0,9,70.05305693327803,9.0,17,104.06068703537592,32.29999999999999,15,93.94029506921942,41.99999999999999,0.0,0.0,0.0,5.0,50.93974844839905,35.0,7.0,42.596646610320455,24.5,9,76.13116938897394,30.599999999999994,12.0,82.86060651146347,96.0,7.0,40.54720781398285,42.0,6.0,28.278606499151675,38.4,2.0,13.461561287106381,14.0,8.0,73.1978738161736,59.2,0.0,0.0,0.0,5.0,24.776124802422142,25.0,2.0,15.227608056308,10.0,0.0,0.0,0.0,3.0,25.194091489240662,21.0,0.0,0.0,0.0,7.0,51.69329997162761,-14.0,1.0,4.878048780487799,-5.0,2.0,9.541586384071929,-4.0,0.0,0.0,0.0,5.0,19.227994227994216,-10.0,2.0,8.35820895522388,-4.0,2.0,13.20760428649271,-8.0,0.0,0.0,0.0,2.0,11.693213378593303,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.623694785597861,-10.0,4.0,28.40436573948496,-20.0,4.0,14.567438114615117,-40.0,0.0,0.0,0.0,2.0,25.23800516991365,-20.0
201012,1.6909166666666666,36,196.14074769100682,3.0,17.699377124507198,-1.2000000000000002,3.0,13.28880921329374,1.2000000000000002,0.0,0.0,0.0,0.0,16,113.59061859370436,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.572205849013837,12.0,5.0,45.39846769158251,26.0,0.0,0.0,0.0,11,75.70002893461627,44.0,13,90.74991499596328,13.0,43,267.3692142253979,81.69999999999997,43,288.83150553201364,120.39999999999992,0.0,0.0,0.0,8.0,54.4624807734564,56.0,0.0,0.0,0.0,15,100.18420538508352,50.99999999999999,6.0,27.272727272727302,48.0,4.0,21.26627874757552,24.0,2.0,20.11904761904763,12.8,5.0,36.925425091474814,35.0,5.0,27.943511244249486,37.0,0.0,0.0,0.0,4.0,28.474550828434158,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.070494125368924,49.0,0.0,0.0,0.0,5.0,31.71091242064193,-10.0,5.0,37.253032157465576,-25.0,7.0,40.580359948672545,-14.0,4.0,23.19823950119199,-8.0,7.0,34.742923138644684,-14.0,2.0,12.922297297297302,-4.0,4.0,27.591417643982147,-16.0,1.0,4.40060951194554,-5.0,0.0,0.0,0.0,2.0,15.221788457033439,-13.0,0.0,0.0,0.0,2.0,9.090909090909099,-10.0,2.0,6.7910477589575,-10.0,10.0,38.657449041034155,-100.0,1.0,4.65116279069767,-9.5,1.0,7.194244604316549,-10.0
201101,1.69,62,324.3396549114404,5.0,16.114257862275828,-2.0,10.0,62.30792758104344,4.0,4.0,16.410433563396833,20.0,97.31625570433664,29,158.9059637638984,87.0,1.0,5.99250936329588,3.4,0.0,0.0,0.0,12.0,58.989614071827276,48.0,8.0,54.83490233786353,41.6,0.0,0.0,0.0,30,171.32135245560374,120.0,29,151.3287917926663,29.0,67,339.5349841839856,127.3000000000001,67,336.1041523642767,187.6000000000001,2.0,15.092216077968152,10.0,17.0,101.1841176362668,119.0,2.0,6.27906976744186,7.0,16,106.28395322783379,54.399999999999984,10.0,75.84982491238783,80.0,5.0,28.81564222981387,30.0,11.0,51.873316808038,70.39999999999998,0.0,0.0,0.0,8.0,39.562073088251076,59.2,2.0,10.701212328172721,14.8,2.0,10.565023517195039,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.65344875054947,49.0,1.0,4.861111111111111,10.0,14.0,43.44829696157714,-28.0,6.0,43.347424670583536,-30.0,0.0,0.0,0.0,7.0,55.75301543286146,-14.0,24.0,82.75249360674945,-48.0,2.0,2.2900763358778597,-4.0,8.0,41.742640263960595,-32.0,0.0,0.0,0.0,4.0,20.9266309174355,-17.6,1.0,2.1276595744680904,-6.5,0.0,0.0,0.0,3.0,16.19975855253001,-15.0,52.0,219.56255315198058,-260.0,60.0,259.92686562371586,-600.0,0.0,0.0,0.0,1.0,8.165429480381759,-10.0
201102,1.6896666666666669,33,187.72765154722853,6.0,21.85111144186428,-2.4,4.0,25.75110837006082,1.6,4.0,33.12894834633958,2.0,18.02165954850515,23,146.3133563130089,69.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,111.94134907973074,84.0,3.0,19.70112975954208,15.6,0.0,0.0,0.0,7,44.94566984576561,28.0,20,121.14978559376611,20.0,16,94.94265529868515,30.399999999999995,16,99.95136261273413,44.79999999999999,0.0,0.0,0.0,11.0,60.652678391489275,77.0,6.0,33.241164448106005,21.0,8,80.3571123053801,27.2,10.0,74.92514174823461,80.0,6.0,34.37205956320643,36.0,8.0,47.73121606066,51.2,1.0,8.55614973262032,7.0,7.0,62.00344685726829,51.8,0.0,0.0,0.0,1.0,8.91729124026327,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,59.10940025844936,77.0,1.0,5.190311418685121,10.0,6.0,30.50495337980457,-12.0,3.0,19.82917427585678,-15.0,2.0,11.372911401508391,-4.0,0.0,0.0,0.0,6.0,27.887013158428534,-12.0,1.0,5.52584670231729,-2.0,10.0,52.36823578395994,-40.0,1.0,5.52584670231729,-5.0,3.0,20.728780168262762,-13.2,4.0,24.03316616067585,-26.0,0.0,0.0,0.0,3.0,9.03233136402,-15.0,13.0,47.86843962532137,-65.0,11.0,49.659758362511674,-110.0,0.0,0.0,0.0,1.0,6.211723534558179,-10.0
201103,1.6893333333333334,27,150.31392761084683,6.0,37.29582437844624,-2.4,6.0,26.24399010437648,2.4,1.0,5.42005420054201,5.0,28.661220481228515,34,215.17776513291568,102.0,1.0,6.122448979591839,3.4,2.0,14.26635558069377,8.0,7.0,54.17825418023189,28.0,10.0,47.070707070707066,52.00000000000001,0.0,0.0,0.0,22,95.23593245214504,88.0,18,82.11438366172437,18.0,49,287.75218303133227,93.10000000000004,47,284.2013340204157,131.59999999999994,0.0,0.0,0.0,9.0,50.71821492518816,63.0,11.0,85.05427442035976,38.5,39,242.22445954758743,132.60000000000008,14.0,108.42489671116955,112.0,6.0,41.774581742912716,36.0,15.0,56.73172635189209,96.0,6.0,26.62129685027713,42.0,7.0,40.17273907387474,51.8,0.0,0.0,0.0,13.0,64.88050875441581,65.0,3.0,15.527950310559001,15.0,3.0,11.2781954887218,15.0,5.0,36.73363438616008,35.0,3.0,20.34525277435266,30.0,7.0,36.33713367624573,-14.0,2.0,9.564094137724279,-10.0,1.0,5.1759834368529996,-2.0,14.0,113.42140410493313,-28.0,3.0,12.560645809713721,-6.0,3.0,18.88128519968171,-6.0,11.0,40.857086532155506,-44.0,0.0,0.0,0.0,1.0,6.922003039915411,-4.4,3.0,16.459906884687282,-19.5,2.0,17.596898799753948,-8.0,4.0,12.340537499837529,-20.0,8.0,38.06762003278869,-40.0,14.0,61.75950280028717,-140.0,0.0,0.0,0.0,0.0,0.0,0.0
201104,1.689,38,225.00238215711246,7.0,61.75333862065681,-2.8,2.0,17.3053152039555,0.8,7.0,42.983775015080546,4.0,21.10094674230177,25,161.3828824323432,75.0,6.0,30.347814854281264,20.4,3.0,18.491703570074307,12.0,2.0,17.120103822557812,8.0,3.0,10.8923819848231,15.6,8.0,54.45043654801172,41.6,50,295.7388640455772,200.0,26,145.2932703072917,26.0,49,344.93786601165993,93.10000000000004,49,331.5546480591771,137.19999999999996,2.0,18.121291069619307,10.0,3.0,15.76177054999405,21.0,2.0,17.3053152039555,7.0,28,269.0634107047598,95.20000000000003,17.0,158.99175194470018,136.0,6.0,36.55773808783964,36.0,5.0,26.759915912223157,32.0,6.0,43.49657394073046,42.0,10.0,69.88346869431608,74.0,1.0,4.567307692307691,7.4,5.0,34.1352480119,25.0,0.0,0.0,0.0,2.0,11.210762331838561,10.0,12.0,65.33987317727876,84.0,2.0,3.03030303030304,20.0,5.0,26.294536678007102,-10.0,0.0,0.0,0.0,2.0,14.478946130322267,-4.0,6.0,39.83128177278664,-12.0,3.0,20.236713959700264,-6.0,0.0,0.0,0.0,11.0,42.400532501201546,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.74774774774775,-6.5,1.0,3.5535397357523197,-4.0,1.0,4.13553364576886,-5.0,17.0,54.94955507010578,-85.0,14.0,91.27434582736994,-140.0,0.0,0.0,0.0,0.0,0.0,0.0
201105,1.6886666666666663,46,254.55412067089358,6.0,29.47539980996301,-2.4,0.0,0.0,0.0,0.0,0.0,1.0,6.717850287907869,26,166.85966490457872,78.0,0.0,0.0,0.0,2.0,9.287925696594419,8.0,5.0,29.745049039721145,20.0,6.0,44.64203673995803,31.2,2.0,13.35794810820569,10.4,4,18.197847572847593,16.0,12,62.86623353147809,12.0,35,185.90029763573762,66.49999999999999,40,222.69625372024083,111.99999999999993,1.0,6.46067415730337,5.0,4.0,31.4131419619224,28.0,0.0,0.0,0.0,7,54.86956046849304,23.8,0.0,0.0,0.0,21.0,122.38173895693292,126.0,4.0,32.721167350335776,25.6,0.0,0.0,0.0,12.0,64.82903692214875,88.80000000000003,0.0,0.0,0.0,6.0,27.455390903184032,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.538479634511706,35.0,0.0,0.0,0.0,9.0,40.55799337543952,-18.0,3.0,16.02972845109275,-15.0,6.0,42.79408405827608,-12.0,3.0,17.912239627716517,-6.0,2.0,10.86861632474902,-4.0,4.0,21.570376286829948,-8.0,8.0,54.606689194648865,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.58319605157279,-19.5,0.0,0.0,0.0,2.0,7.75980972033304,-10.0,5.0,36.934855890469535,-25.0,5.0,21.511197816504158,-50.0,0.0,0.0,0.0,0.0,0.0,0.0
201106,1.6883333333333332,49,286.4613554963068,7.0,57.5130932287912,-2.8,17.0,110.22198146094247,6.8000000000000025,1.0,4.55373406193078,3.0,13.284132841328402,49,272.9028039382226,147.0,5.0,30.51492783274019,17.0,1.0,10.1351351351351,4.0,3.0,16.544178151235972,12.0,2.0,16.791510611735358,10.4,2.0,15.99181413897598,10.4,30,210.03562126377926,120.0,38,184.3277779824916,38.0,57,365.0220274244404,108.30000000000008,62,419.83248466824807,173.60000000000008,5.0,25.07774173128661,25.0,40.0,243.76924933551845,280.0,3.0,17.933483230889674,10.5,20,121.75131079968395,67.99999999999999,27.0,149.16387399638617,216.0,15.0,85.20389795075994,90.0,1.0,6.306306306306309,6.4,6.0,37.542013287284774,42.0,11.0,76.68661301721863,81.4,0.0,0.0,0.0,8.0,31.79717880812134,40.0,0.0,0.0,0.0,1.0,4.37017994858612,5.0,1.0,8.29562594268477,7.0,1.0,2.87277701778386,10.0,11.0,43.72935974511599,-22.0,6.0,31.473028114765853,-30.0,1.0,5.540897097625329,-2.0,5.0,29.37479633101243,-10.0,17.0,74.47874597832808,-34.0,8.0,47.90839021458127,-16.0,9.0,50.09650668780343,-36.0,0.0,0.0,0.0,4.0,28.4103357081499,-17.6,0.0,0.0,0.0,3.0,19.55026455026454,-12.0,2.0,16.626491429955777,-10.0,2.0,10.474452554744529,-10.0,22.0,72.72939572613389,-220.0,0.0,0.0,0.0,0.0,0.0,0.0
201107,1.6880000000000002,86,549.1268544036487,8.0,55.7595731169455,-3.2,11.0,61.51502741039214,4.4,10.0,54.12645118555443,7.0,33.50743315690627,41,247.30224048277424,123.0,1.0,7.526881720430111,3.4,1.0,6.69291338582677,4.0,7.0,50.68122250789909,28.0,2.0,10.38448104462774,10.4,1.0,6.54478594598066,5.2,34,218.0177191128872,136.0,76,465.7105494432257,76.0,54,327.8721301137705,102.60000000000008,51,310.8771220172114,142.79999999999995,0.0,0.0,0.0,13.0,83.3482388689167,91.0,3.0,17.72077861288879,10.5,21,160.20841107177813,71.4,7.0,45.88151433549818,56.0,9.0,63.73493946889264,54.0,5.0,20.011761994547662,32.0,5.0,38.18501251398183,35.0,4.0,40.82515888315554,29.6,0.0,0.0,0.0,19.0,104.7016257146953,95.0,0.0,0.0,0.0,29.0,176.57088800084713,145.0,4.0,31.061528296988502,28.0,1.0,5.17737296260786,10.0,15.0,79.10225828262166,-30.0,6.0,35.70904752627679,-30.0,10.0,54.555955818450315,-20.0,2.0,18.96724291002893,-4.0,24.0,132.6632639886618,-48.0,2.0,13.117734917851811,-4.0,19.0,107.55237888676778,-76.0,0.0,0.0,0.0,7.0,40.90468616690715,-30.8,4.0,32.681150647659514,-26.0,2.0,9.921565752822161,-8.0,2.0,5.3126198695819005,-10.0,42.0,218.3747927998625,-210.0,11.0,54.026617201726545,-110.0,1.0,5.08474576271187,-9.5,7.0,42.48741883116883,-70.0
201108,1.6876666666666666,42,276.7791541118243,2.0,13.74587111340194,-0.8,2.0,10.4895104895105,0.8,2.0,19.913419913419922,1.0,10.5947955390335,13,80.5638250967959,39.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.306745264192081,12.0,1.0,6.948640483383691,5.2,0.0,0.0,0.0,6,30.60864397635321,24.0,8,45.25085062522953,8.0,25,202.3088839514682,47.49999999999999,24,187.9972991365574,67.19999999999997,0.0,0.0,0.0,14.0,84.53102791267179,98.0,4.0,39.18918918918921,14.0,17,174.7142208832874,57.79999999999999,13.0,91.84297239495072,104.0,13.0,97.27459093456899,78.0,7.0,36.16523385630661,44.8,2.0,8.486301691887139,14.0,10.0,96.56858618549394,74.0,1.0,3.4532374100719396,7.4,4.0,27.17057475589087,20.0,1.0,6.311162509024889,5.0,6.0,42.832733175293725,30.0,3.0,28.240740740740737,21.0,1.0,4.07239819004525,10.0,8.0,39.14654607168709,-16.0,2.0,14.569536423841061,-10.0,3.0,18.334757682583767,-6.0,2.0,19.438164058459282,-4.0,13.0,80.3335007730521,-26.0,0.0,0.0,0.0,2.0,11.585931254996,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.711409395973151,-6.5,0.0,0.0,0.0,1.0,3.82882882882883,-5.0,15.0,93.24402660766032,-75.0,8.0,26.916488409809038,-80.0,0.0,0.0,0.0,0.0,0.0,0.0
201109,1.6873333333333334,41,300.1988179980604,12.0,49.721878252482675,-4.8,4.0,30.89026415790336,1.6,8.0,57.97121680378744,6.0,58.531946847673204,37,246.3854605998955,111.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,88.10168008645658,48.0,2.0,6.74157303370786,10.4,2.0,18.059210526315788,10.4,20,145.8150727818427,80.0,56,379.751934902878,56.0,23,158.13072888628452,43.69999999999999,25,155.08232006412584,69.99999999999999,0.0,0.0,0.0,24.0,147.04900349434894,168.0,0.0,0.0,0.0,27,210.46102440202245,91.80000000000004,8.0,58.54880184661921,64.0,2.0,14.76103932415969,12.0,20.0,140.69281638450772,128.00000000000003,6.0,52.02635044787225,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.43983882720529,30.0,2.0,9.589041095890419,10.0,0.0,0.0,0.0,4.0,22.994835540300123,28.0,0.0,0.0,0.0,8.0,45.99582063865384,-16.0,3.0,16.26898047722343,-15.0,2.0,16.913137114142142,-4.0,4.0,35.000002543101004,-8.0,7.0,49.53558207300414,-14.0,0.0,0.0,0.0,3.0,14.655468940342331,-12.0,1.0,3.9221007204769,-5.0,6.0,47.928241103357685,-26.4,8.0,60.92995761722751,-52.0,2.0,9.11529629956725,-8.0,0.0,0.0,0.0,7.0,26.92115341757354,-35.0,3.0,12.29694606887589,-30.0,0.0,0.0,0.0,0.0,0.0,0.0
201110,1.6869999999999998,49,256.96414773361647,6.0,36.670054200542005,-2.4,4.0,24.55245918282588,1.6,2.0,19.41747572815534,0.0,0.0,17,110.61866142620063,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.94617332353182,8.0,3.0,19.9764996088826,15.6,2.0,12.782017390726061,10.4,18,125.23231813182852,72.0,4,17.00515099955149,4.0,25,160.72013902276194,47.49999999999998,26,158.46812374868975,72.79999999999997,0.0,0.0,0.0,6.0,66.84523647455713,42.0,5.0,30.132932546655866,17.5,15,143.17248449812698,50.99999999999999,7.0,34.71724814957838,56.0,21.0,64.09480069914511,126.0,6.0,28.860293821810217,38.4,3.0,35.694853690382104,21.0,4.0,52.48138957816391,29.6,0.0,0.0,0.0,1.0,9.11458333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.78344540311815,28.0,0.0,0.0,0.0,5.0,27.190568019025346,-10.0,1.0,2.7397260273972597,-5.0,2.0,14.142799977133711,-4.0,9.0,66.88182599684093,-18.0,2.0,5.323193916349799,-4.0,1.0,6.358113503917,-2.0,6.0,33.37852098691466,-24.0,0.0,0.0,0.0,8.0,61.0169491525424,-35.2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,85.86058632708084,-80.0,43.0,198.95495178076703,-215.0,1.0,3.9692701664532595,-10.0,0.0,0.0,0.0,1.0,3.5310734463276803,-10.0
