MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_190,tone_count_190,goldstein_190,event_count_193,tone_count_193,goldstein_193
201006,1.953,30.0,208.4778092907032,7.0,43.252833446244246,-2.8,9.0,63.57012082066811,3.6,3.0,14.9497511726215,4.0,34.86009321826468,9.0,61.774876503777286,23.0,155.92862203412025,69.0,1.0,5.9322033898305095,3.4,4.0,31.30434782608696,16.0,0.0,0.0,0.0,2.0,10.897435897435901,10.4,4,28.059327500679014,16.0,3.0,25.582224993406662,3.0,26,149.13945042881156,49.399999999999984,29.0,152.3961841728059,81.19999999999995,7.0,29.695437736816878,49.0,1.0,7.86516853932584,3.5,11,87.01896037232024,37.39999999999999,0.0,0.0,0.0,13.0,96.97225718889807,78.0,0.0,0.0,0.0,1.0,9.27357032457496,7.0,6.0,53.03863788293163,44.4,1.0,5.448717948717951,8.3,1.0,13.1481481481481,7.4,2.0,18.867924528301877,10.0,0.0,0.0,0.0,3.0,32.1706052155193,21.0,3.0,16.61328725201712,30.0,1.0,5.1058530510585305,-2.0,0.0,0.0,0.0,10.0,59.25385036349802,-20.0,0.0,0.0,0.0,17.0,134.04969961799605,-34.0,5.0,26.796137586540798,-20.0,1.0,8.61244019138756,-4.4,0.0,0.0,0.0,1.0,7.4742268041237105,-7.2,4.0,20.04725723160628,-16.0,1.0,9.433962264150939,-5.0,2.0,17.39292799626561,-10.0,2.0,19.40298507462686,-18.0,17.0,92.9208682206813,-170.0,3.0,22.138183501293888,-30.0
201007,1.952,84.0,421.75554052154234,40.0,198.13283367730918,-16.000000000000007,39.0,204.63140407108799,15.600000000000007,30.0,143.042809064856,0.0,0.0,1.0,6.77618069815195,106.0,460.99662511065367,318.0,6.0,23.137862090730874,20.4,27.0,126.99961787330075,108.0,8.0,39.42480941939069,41.6,1.0,5.448275862068971,5.2,44,199.3772514953777,176.0,198.0,898.3531575194928,198.0,53,233.38418877117743,100.70000000000002,51.0,217.02694427503042,142.79999999999995,141.0,617.0706074113641,987.0,29.0,136.1299077146522,101.5,52,269.6646170017735,176.80000000000013,3.0,12.76467809131125,24.0,5.0,23.821384489442202,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.414205800812,74.0,12.0,59.590092412066404,99.59999999999998,3.0,32.726405687778986,22.200000000000006,1.0,5.778894472361809,5.0,0.0,0.0,0.0,8.0,23.536275518910852,56.0,5.0,31.381232746721874,48.0,5.0,30.74552912617303,-10.0,12.0,75.48677852915782,-60.0,32.0,167.1278525527684,-64.0,30.0,135.59979130812806,-60.0,16.0,70.91112192809935,-32.0,130.0,543.7672918817342,-520.0,5.0,33.623292013009646,-22.0,2.0,14.71048513302034,-13.0,0.0,0.0,0.0,1.0,3.78856196012307,-4.0,12.0,39.704572505498966,-60.0,8.0,54.833762750040776,-40.0,1.0,4.20168067226891,-9.0,14.0,70.75768019093475,-140.0,0.0,0.0,0.0
201008,1.9509999999999998,37.0,229.22699448648305,13.0,77.31814545109633,-5.2,11.0,62.798616184916035,4.4,3.0,14.390648973542328,1.0,9.93939393939394,2.0,4.844290657439441,34.0,226.78886934309884,102.0,0.0,0.0,0.0,8.0,27.282265744411177,32.0,0.0,0.0,0.0,5.0,38.07223377110826,26.0,75,354.9643620543065,300.0,49.0,281.0712283385256,49.0,64,386.0332117836816,121.6000000000001,68.0,383.998699861765,190.40000000000015,59.0,382.05459399763146,413.0,21.0,131.2048784847895,73.5,31,232.7108147847752,105.40000000000003,58.0,645.2560519003815,464.0,19.0,105.82079358951582,114.0,4.0,25.092250922509237,25.6,6.0,52.744057558832004,42.0,9.0,86.63125546160313,66.6,0.0,0.0,0.0,4.0,28.424388317622753,29.6,3.0,19.015776147503733,15.0,0.0,0.0,0.0,3.0,20.39482037592126,21.0,3.0,18.255215022461872,29.0,3.0,9.29911685060426,-6.0,9.0,53.31440249386246,-45.0,12.0,78.60923367210245,-24.0,9.0,65.26937074923663,-18.0,10.0,56.018790128245975,-20.0,25.0,123.4455673097636,-100.0,3.0,21.687886139264197,-13.2,7.0,44.099830895944,-45.5,1.0,6.36363636363636,-7.2,0.0,0.0,0.0,10.0,31.8007996475011,-50.0,20.0,124.775166881764,-100.0,2.0,15.2542372881356,-18.0,79.0,526.6223973951438,-790.0,11.0,61.377020555100785,-110.0
201009,1.95,55.0,308.24478968390844,15.0,78.7885987056395,-6.000000000000001,17.0,117.67307257894785,6.8000000000000025,7.0,23.612390704659934,2.0,5.201781706196731,1.0,9.893048128342251,55.0,321.92255425239546,165.0,3.0,20.77966101694915,10.2,10.0,60.3478579860746,40.0,10.0,33.23384391132673,52.00000000000001,0.0,0.0,0.0,38,190.26486437830337,152.0,42.0,210.5734652554201,42.0,41,254.9272479449629,77.9,30.0,193.08996974085716,83.99999999999997,62.0,345.0037610557826,434.0,10.0,56.740608991565765,35.0,50,347.00960101440666,170.00000000000009,11.0,76.23225053491541,88.0,28.0,173.7571140177656,168.0,0.0,0.0,0.0,7.0,55.191293715130215,49.0,9.0,62.010431080874994,66.6,6.0,44.492699023499114,49.8,1.0,4.1958041958042,7.4,6.0,38.16524572477125,30.0,17.0,68.20402949148463,85.0,5.0,38.45798556603493,35.0,3.0,18.87280475401774,30.0,7.0,37.335857023815635,-14.0,3.0,18.56689342403628,-15.0,28.0,158.70673132215558,-56.0,14.0,50.3644290255511,-28.0,12.0,62.657855373004786,-24.0,26.0,119.0407758663693,-104.0,8.0,43.0556883236464,-35.2,8.0,24.562969044680763,-52.0,4.0,21.60969446967836,-28.8,5.0,23.119031501102643,-20.0,1.0,6.7015706806282695,-5.0,6.0,27.61476037393904,-30.0,2.0,12.286914765906369,-18.0,21.0,114.2864400745648,-210.0,1.0,5.40037243947858,-10.0
201010,1.949,55.0,261.8404367831754,14.0,65.36334100859375,-5.6000000000000005,26.0,138.16065354804303,10.400000000000004,19.0,121.7423853936775,0.0,0.0,0.0,0.0,73.0,351.8188595364067,219.0,2.0,9.55501132110346,6.8,16.0,94.34885233643163,64.0,3.0,12.32288782331284,15.6,0.0,0.0,0.0,125,527.6646003416706,500.0,133.0,728.0868146328688,133.0,123,797.7808837578539,233.7000000000003,131.0,868.9670923776442,366.80000000000064,152.0,737.4248076643527,1064.0,21.0,85.57903508496717,73.5,42,323.00348446236666,142.8000000000001,1.0,5.64516129032258,8.0,10.0,55.374196421977395,60.0,0.0,0.0,0.0,7.0,35.37715423051485,49.0,4.0,20.72364719930076,29.6,3.0,20.07738379180579,24.9,2.0,11.83974936727693,14.8,17.0,103.77417879021964,85.0,2.0,5.4054054054054,10.0,9.0,55.43722114662818,63.0,1.0,4.79115479115479,10.0,34.0,99.09290002165636,-68.0,9.0,86.3384101959602,-45.0,8.0,30.04888168176354,-16.0,13.0,78.59286539955923,-26.0,5.0,27.89833683285741,-10.0,28.0,127.99815402259442,-112.0,1.0,4.977375565610861,-4.4,0.0,0.0,0.0,6.0,42.219928052959844,-43.2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,74.89155415325736,-65.0,0.0,0.0,0.0,9.0,53.14092346959561,-90.0,0.0,0.0,0.0
201011,1.9480000000000002,16.0,105.73326912102155,5.0,22.139217490478405,-2.0,13.0,76.4095320268611,5.199999999999998,5.0,16.52647146620673,0.0,0.0,2.0,23.7037037037038,26.0,152.40608647440754,78.0,5.0,53.52048865768374,17.0,1.0,5.38033858166757,4.0,4.0,16.0,20.8,0.0,0.0,0.0,33,177.03447613346057,132.0,24.0,168.29294585533506,24.0,45,293.88723080847734,85.50000000000001,34.0,221.24101982903247,95.19999999999996,21.0,119.05691309732224,147.0,20.0,101.96692823650913,70.0,20,157.36831342035796,67.99999999999999,0.0,0.0,0.0,7.0,40.168573323980496,42.0,0.0,0.0,0.0,27.0,150.9291783285299,189.0,9.0,50.67013948915948,66.6,0.0,0.0,0.0,4.0,34.187758981406816,29.6,6.0,36.74393587789318,30.0,0.0,0.0,0.0,13.0,99.12681032441697,91.0,0.0,0.0,0.0,4.0,13.549128665393882,-8.0,4.0,7.267534116153599,-20.0,12.0,76.3660800389542,-24.0,9.0,41.568773246761324,-18.0,14.0,65.57497406423188,-28.0,6.0,25.867618613516363,-24.0,1.0,5.38033858166757,-4.4,0.0,0.0,0.0,2.0,10.3448275862069,-14.4,0.0,0.0,0.0,1.0,7.03012912482066,-5.0,10.0,61.670915222520044,-50.0,0.0,0.0,0.0,12.0,78.96807721547006,-120.0,0.0,0.0,0.0
201012,1.9469999999999998,36.0,195.28548043193317,13.0,49.178089232694255,-5.2,8.0,29.63157304373897,3.2,0.0,0.0,4.0,13.753234152651999,0.0,0.0,25.0,140.62947249273554,75.0,2.0,17.294462294462303,6.8,8.0,49.3985419208037,32.0,0.0,0.0,0.0,0.0,0.0,0.0,40,209.22279992660359,160.0,39.0,233.79894958293784,39.0,63,364.9833435595101,119.70000000000007,64.0,371.54765095820966,179.2000000000001,25.0,179.3448051353982,175.0,1.0,2.59365994236311,3.5,24,198.2652851285711,81.60000000000002,10.0,45.80957063257949,80.0,6.0,34.839943788180854,36.0,7.0,47.15535814027716,44.8,12.0,88.78292600031467,84.0,2.0,13.28881014038435,14.8,0.0,0.0,0.0,1.0,4.0636042402826895,7.4,16.0,93.28012559289131,80.0,1.0,7.065497679216089,5.0,13.0,90.84399444247096,91.0,10.0,54.35652844028144,100.0,12.0,56.87614329088234,-24.0,3.0,13.678242694366892,-15.0,0.0,0.0,0.0,3.0,14.411707670163471,-6.0,5.0,23.227057222946886,-10.0,2.0,21.727043328166946,-8.0,12.0,31.789211673955606,-52.79999999999999,1.0,3.58126721763085,-6.5,11.0,60.858184512595614,-79.20000000000002,4.0,15.97586248933318,-16.0,1.0,4.537205081669691,-5.0,4.0,25.33780302457869,-20.0,3.0,13.422107172107161,-27.0,6.0,33.734085105184626,-60.0,4.0,23.137077062609897,-40.0
201101,1.946,35.0,193.35556366798488,7.0,36.69417998918765,-2.8,8.0,43.65130579578405,3.2,6.0,39.29704770198197,3.0,13.585581373805,1.0,6.2295081967213095,22.0,149.12668712930224,66.0,1.0,4.79360852197071,3.4,13.0,57.485232249218676,52.0,5.0,24.01369398354941,26.0,2.0,16.331096196868,10.4,11,67.54577440337772,44.0,14.0,78.33355177675355,14.0,26,179.03735156050067,49.399999999999984,23.0,161.95112938885754,64.39999999999998,4.0,17.353511350078513,28.0,7.0,38.576203657451465,24.5,25,140.4456280687669,85.00000000000001,0.0,0.0,0.0,2.0,12.791039158183839,12.0,0.0,0.0,0.0,3.0,23.33723036965018,21.0,2.0,20.3725169595303,14.8,1.0,7.76173285198556,8.3,0.0,0.0,0.0,10.0,58.341887097494705,50.0,1.0,3.76157407407407,5.0,8.0,47.52727244103031,56.0,0.0,0.0,0.0,3.0,11.466966593094211,-6.0,2.0,8.98781765348043,-10.0,9.0,66.15742183006752,-18.0,23.0,119.12508878176172,-46.0,4.0,15.3846153846154,-8.0,9.0,58.81592681492618,-36.0,12.0,58.76816319477074,-52.79999999999999,0.0,0.0,0.0,5.0,41.72211512639712,-36.0,0.0,0.0,0.0,4.0,18.126216108936518,-20.0,2.0,6.091271173569139,-10.0,0.0,0.0,0.0,2.0,9.523809523809527,-20.0,6.0,29.34367794768507,-60.0
201102,1.9483333333333333,22.0,135.15537359259605,10.0,68.04815196245661,-4.0,15.0,110.63963673056529,6.000000000000003,0.0,0.0,2.0,21.0002688894864,4.0,47.306893914563595,54.0,343.23050463103465,162.0,2.0,13.5243279931303,6.8,10.0,79.54350777519969,40.0,12.0,108.64064175370319,62.40000000000001,3.0,31.475917346387853,15.6,38,215.539969687786,152.0,41.0,255.71289495213276,41.0,46,286.03070264438566,87.40000000000003,36.0,249.64185682919762,100.79999999999994,19.0,119.56910965256355,133.0,192.0,1824.9528364686998,672.0,61,549.2842113671313,207.40000000000015,2.0,15.62224183583406,16.0,6.0,38.979143383074,36.0,0.0,0.0,0.0,12.0,87.27327235458971,84.0,17.0,128.00289581909522,125.80000000000004,6.0,48.14173016411351,49.8,4.0,23.02495964700265,29.6,2.0,12.894297357293661,10.0,0.0,0.0,0.0,7.0,61.05117274669522,49.0,0.0,0.0,0.0,9.0,55.08654273197326,-18.0,14.0,105.11955150493759,-70.0,9.0,94.82272981425159,-18.0,8.0,46.03783590981679,-16.0,5.0,31.59548882953137,-10.0,15.0,97.00087116659132,-60.0,7.0,53.74879134013648,-30.8,1.0,5.295907004659781,-6.5,2.0,16.2565249813572,-14.4,0.0,0.0,0.0,3.0,15.013901760889711,-15.0,11.0,60.233977383731705,-55.0,0.0,0.0,0.0,9.0,43.287214988357476,-90.0,0.0,0.0,0.0
201103,1.9506666666666663,29.0,156.73513746282458,8.0,36.336010035516075,-3.2,11.0,73.5495829173424,4.4,9.0,27.13316431758063,4.0,16.006749865948912,4.0,23.863943025481092,69.0,308.07815613677366,207.0,0.0,0.0,0.0,40.0,217.76544506353088,160.0,0.0,0.0,0.0,2.0,15.98016624146157,10.4,60,326.16446307185316,240.0,69.0,352.80984618217065,69.0,44,241.5840339854269,83.60000000000002,47.0,273.18158685291087,131.59999999999994,44.0,200.49281886884575,308.0,9.0,57.41599034619815,31.5,68,498.1534095065175,231.20000000000027,8.0,74.41492956955042,64.0,8.0,56.4903625362455,48.0,0.0,0.0,0.0,13.0,107.91111457345512,91.0,8.0,68.13267884728215,59.2,2.0,16.21621621621622,16.6,2.0,9.70286797478813,14.8,3.0,17.145853223596852,15.0,0.0,0.0,0.0,4.0,22.55744120888753,28.0,2.0,13.04887933069801,20.0,7.0,29.69059869537062,-14.0,11.0,64.43538326696955,-55.0,5.0,41.368875686251506,-10.0,11.0,52.5565182271706,-22.0,6.0,21.67610366513712,-12.0,21.0,92.68077545885359,-84.0,2.0,15.484962245897545,-8.8,1.0,7.377417903733691,-6.5,2.0,9.88593155893536,-14.4,2.0,15.29441029937367,-8.0,0.0,0.0,0.0,12.0,35.24043754087224,-60.0,0.0,0.0,0.0,11.0,49.299601225049884,-110.0,3.0,26.40841315295743,-30.0
201104,1.953,38.0,186.5231122325073,9.0,45.29540912979346,-3.6,18.0,126.3711180241297,7.200000000000002,6.0,32.602023499460934,1.0,5.201560468140441,4.0,27.42400570841057,35.0,167.2818528286189,105.0,10.0,87.26216547372977,33.99999999999999,4.0,20.542296811865018,16.0,2.0,8.83182149845199,10.4,3.0,17.77673683418837,15.6,31,165.69749895867608,124.0,31.0,152.98783868845325,31.0,30,156.0701172292419,56.99999999999997,23.0,131.2415652966908,64.39999999999998,11.0,45.0415940651603,77.0,2.0,5.58469308469309,7.0,10,84.46897419672929,34.0,6.0,33.97790055248616,48.0,5.0,33.52968733124527,30.0,3.0,9.349593495934949,19.200000000000006,5.0,29.9746374435423,35.0,6.0,31.996241297763852,44.4,3.0,24.022426682001147,24.9,1.0,5.123825789923139,7.4,2.0,7.63708943203306,10.0,0.0,0.0,0.0,2.0,10.89616317320302,14.0,2.0,5.57498057498058,20.0,10.0,40.90139075803468,-20.0,6.0,28.205837536804964,-30.0,9.0,46.271472628073795,-18.0,10.0,32.61680287986795,-20.0,5.0,23.613818081173548,-10.0,23.0,119.39120367453607,-92.0,0.0,0.0,0.0,3.0,8.589539007092199,-19.5,10.0,63.71410340944329,-72.00000000000001,1.0,5.34351145038168,-4.0,0.0,0.0,0.0,2.0,10.68702290076336,-10.0,1.0,6.9071373752878,-9.0,6.0,37.849011917315174,-60.0,2.0,15.37436852391312,-20.0
201105,1.9553333333333331,25.0,135.50818958055302,10.0,44.45113561046556,-4.0,15.0,76.91066624090942,6.0,10.0,58.80746100615939,1.0,7.76371308016878,12.0,86.43399678862049,18.0,128.3033780979187,54.0,1.0,6.8493150684931505,3.4,10.0,65.72623328481387,40.0,0.0,0.0,0.0,4.0,32.49896584682007,21.6,7,41.273152415586814,28.0,86.0,444.0043800743045,86.0,25,158.85191404497573,47.49999999999998,20.0,133.41685518619897,55.99999999999998,21.0,152.6048671511739,147.0,0.0,0.0,0.0,39,259.1777444758633,132.60000000000005,5.0,31.43263206652559,40.0,10.0,83.37307455325286,60.0,4.0,27.03027174900536,25.6,9.0,82.28579269952719,63.0,4.0,20.793172150126537,29.6,7.0,46.709981727453616,58.1,0.0,0.0,0.0,19.0,79.20279564148727,95.0,0.0,0.0,0.0,8.0,48.738796567885245,56.0,0.0,0.0,0.0,25.0,136.81648971601683,-50.0,3.0,21.41145523734621,-15.0,2.0,13.70853958331407,-4.0,18.0,100.90563097651541,-36.0,2.0,9.989780981578141,-4.0,14.0,52.01396346749974,-56.0,5.0,17.408188919816848,-22.0,1.0,3.9106145251396605,-6.5,5.0,41.662930474846725,-36.0,1.0,5.8740125582337495,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.356413166855849,-9.0,13.0,72.59900098909662,-130.0,0.0,0.0,0.0
201106,1.9576666666666669,15.0,98.10273897807268,6.0,37.62445322951224,-2.4,8.0,43.8865955946434,3.2,3.0,24.72800588940084,0.0,0.0,2.0,8.3916083916084,12.0,83.4055729451569,36.0,0.0,0.0,0.0,19.0,125.13713029415342,76.0,1.0,5.71428571428571,5.2,1.0,12.8086419753086,5.2,23,132.8505638347587,92.0,9.0,62.81879278849779,9.0,32,228.50026063570675,60.79999999999998,34.0,241.4538099209377,95.19999999999996,20.0,123.98742818193705,140.0,16.0,99.01716146017726,56.0,31,275.3149624699353,105.40000000000003,8.0,47.80876494023904,64.0,5.0,34.89421971202991,30.0,0.0,0.0,0.0,4.0,51.2345679012344,28.0,2.0,13.7855292421243,14.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.7441077441077395,5.0,0.0,0.0,0.0,5.0,52.8645019638545,35.0,2.0,13.215859030836999,20.0,0.0,0.0,0.0,2.0,13.22314049586776,-10.0,3.0,24.235807860262017,-6.0,1.0,4.34322033898305,-2.0,1.0,6.390977443609019,-2.0,3.0,16.659422057561102,-12.0,0.0,0.0,0.0,4.0,12.1673866303726,-26.0,8.0,67.24451069678904,-57.60000000000001,0.0,0.0,0.0,2.0,28.9855072463768,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.69102069102069,-20.0
201107,1.96,23.0,186.07037494628798,0.0,0.0,0.0,7.0,35.634217454036744,2.8,0.0,0.0,1.0,5.71847507331378,1.0,7.70577933450088,16.0,103.76601290142663,48.0,0.0,0.0,0.0,6.0,40.69769472897959,24.0,1.0,5.64516129032258,5.2,0.0,0.0,0.0,76,473.2977590528155,304.0,4.0,23.70820668693008,4.0,11,71.59121943077584,20.9,19.0,107.45453347554329,53.19999999999998,2.0,7.8627591136526,14.0,1.0,6.69902912621359,3.5,21,151.19744534779917,71.39999999999998,8.0,48.40981280878979,64.0,3.0,17.28109611636393,18.0,1.0,0.8620689655172409,6.4,2.0,13.16429164058748,14.0,1.0,5.17857142857143,7.4,7.0,42.80713568514712,58.1,0.0,0.0,0.0,2.0,11.865960763733462,10.0,0.0,0.0,0.0,4.0,41.801999178419706,28.0,3.0,21.726473941914268,29.0,9.0,57.4058720594755,-18.0,1.0,6.07541899441341,-5.0,2.0,12.314709236031922,-4.0,3.0,10.7047619047619,-6.0,10.0,49.28809595051134,-20.0,2.0,18.69902912621359,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.386491557223263,-14.4,0.0,0.0,0.0,1.0,4.87179487179487,-5.0,5.0,27.73182679427865,-25.0,0.0,0.0,0.0,8.0,38.484507260095135,-80.0,2.0,5.7888888888888905,-20.0
201108,1.9623333333333333,23.0,178.69420285173916,2.0,14.343886621143026,-0.8,0.0,0.0,0.0,0.0,0.0,2.0,16.7741935483871,0.0,0.0,10.0,82.66411981792741,30.0,2.0,13.30623797440116,6.8,17.0,94.91579383963492,68.0,0.0,0.0,0.0,0.0,0.0,0.0,9,42.91349893856645,36.0,10.0,73.08074507631956,10.0,13,72.80396022275609,24.7,17.0,104.37893349382057,47.6,4.0,18.078036472331924,28.0,10.0,112.8458989104656,35.0,10,78.74392191091769,33.99999999999999,7.0,58.89214727924408,56.0,1.0,6.25674217907228,6.0,1.0,6.68358714043993,6.4,2.0,10.3638368246968,14.0,3.0,25.5461233729485,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.89870918823118,15.0,0.0,0.0,0.0,3.0,25.63218946468896,21.0,0.0,0.0,0.0,3.0,22.086295293426215,-6.0,0.0,0.0,0.0,2.0,14.431898189576456,-4.0,3.0,20.45066413662239,-6.0,1.0,3.3252230332522297,-2.0,8.0,35.54526196443488,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.894273127753301,-21.6,20.0,148.84238010790423,-80.0,1.0,4.0,-5.0,3.0,14.67014305632902,-15.0,7.0,28.173820659318682,-63.0,6.0,39.792461228089635,-60.0,4.0,18.54617265123328,-40.0
201109,1.9646666666666663,32.0,180.12629486159213,5.0,26.707091195559112,-2.0,10.0,44.24199938309551,4.0,0.0,0.0,0.0,0.0,5.0,41.50300865234069,11.0,73.65918519303344,33.0,0.0,0.0,0.0,11.0,89.99332398896135,44.0,0.0,0.0,0.0,0.0,0.0,0.0,19,91.44323533467579,76.0,19.0,190.99520216144435,19.0,32,234.43596778925055,60.79999999999997,30.0,222.75434297312592,83.99999999999996,14.0,100.80032192193012,98.0,9.0,58.71363342553363,31.5,20,133.79404544056024,67.99999999999999,9.0,84.48354020507257,72.0,9.0,78.02322147616042,54.0,0.0,0.0,0.0,12.0,110.32340481162869,84.0,1.0,8.18713450292398,7.4,7.0,57.3803311207751,58.1,1.0,8.45921450151057,7.4,1.0,4.46713647144681,5.0,12.0,53.930732965469545,60.0,6.0,50.36302994726832,42.0,2.0,21.1764705882352,20.0,4.0,18.897908506812783,-8.0,2.0,8.63970588235294,-10.0,7.0,62.54931145805838,-14.0,8.0,44.03673545919013,-16.0,2.0,8.92381212746913,-4.0,12.0,55.76418028632389,-48.0,1.0,6.49350649350649,-4.4,0.0,0.0,0.0,5.0,41.627891316278244,-36.0,14.0,78.86443328073362,-56.0,1.0,3.8598999285203703,-5.0,4.0,18.2077859740728,-20.0,2.0,8.92609208307016,-18.0,31.0,188.4354456274919,-310.0,4.0,18.676658050970442,-40.0
201110,1.9669999999999999,12.0,70.61363234810456,6.0,23.028069960738854,-2.4,0.0,0.0,0.0,1.0,7.38037307380373,0.0,0.0,1.0,8.46125046798952,8.0,54.95439757207453,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,67.54556761760631,46.8,0.0,0.0,0.0,9,58.29255734708868,36.0,28.0,172.36217604208127,28.0,8,47.46256378505499,15.2,5.0,30.446843951039252,14.0,21.0,136.5658639076312,147.0,10.0,49.63956191456811,35.0,9,77.29015686651995,30.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.366477471795925,25.6,2.0,25.8064516129032,14.0,7.0,53.01064676064675,51.8,2.0,23.623642896182602,16.6,1.0,4.861111111111111,7.4,0.0,0.0,0.0,4.0,23.029774302524263,20.0,3.0,21.177756630342838,21.0,0.0,0.0,0.0,6.0,28.7479699971601,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.46216314528109,-14.0,2.0,11.48954864964854,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.02118644067797,-4.0,0.0,0.0,0.0,1.0,4.2253521126760605,-5.0,1.0,5.02118644067797,-9.0,1.0,6.16365568544102,-10.0,0.0,0.0,0.0
201111,1.9693333333333332,23.0,160.4327919324825,1.0,8.8339222614841,-0.4,7.0,74.0954124840598,2.8,2.0,12.5,0.0,0.0,1.0,10.242587601078199,13.0,96.23360045208958,39.0,2.0,15.569866518086052,6.8,8.0,55.14650804141881,32.0,0.0,0.0,0.0,1.0,3.97022332506203,5.2,11,74.82894940649992,44.0,43.0,337.3472197899111,43.0,36,324.8705143401984,68.39999999999998,28.0,270.15127628134064,78.39999999999995,8.0,57.547766997816716,56.0,4.0,19.941348973607038,14.0,18,148.59633178428086,61.19999999999999,5.0,42.1026407573493,40.0,8.0,40.74956601774436,48.0,1.0,6.239460370994941,6.4,2.0,17.250026953167122,14.0,4.0,28.26442806430725,29.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.42052815146986,5.0,2.0,13.07103190988959,10.0,2.0,23.57785719347617,14.0,0.0,0.0,0.0,3.0,18.76583558060794,-6.0,0.0,0.0,0.0,7.0,43.85994340710906,-14.0,1.0,6.896564844832049,-2.0,3.0,17.35151698689776,-6.0,3.0,20.455675227837602,-12.0,2.0,14.6067415730337,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.229539317047237,-20.0,0.0,0.0,0.0,1.0,5.0125313283208,-5.0,0.0,0.0,0.0,2.0,12.244897959183678,-20.0,6.0,36.14267129911077,-60.0
201112,1.971666666666667,3.0,25.700038358266248,2.0,7.15462948456838,-0.8,3.0,18.732730431228283,1.2000000000000002,0.0,0.0,0.0,0.0,1.0,5.590062111801241,5.0,36.485606709530465,15.0,0.0,0.0,0.0,1.0,7.89473684210526,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.8985507246376803,4.0,3.0,19.523534138959192,3.0,8,49.32218342314456,15.2,3.0,15.43101845275758,8.399999999999999,2.0,16.58536585365854,14.0,4.0,32.73393273393274,14.0,5,28.62620569392051,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.84293193717278,5.0,0.0,0.0,0.0,2.0,21.0970464135022,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.425050280645948,-8.0,0.0,0.0,0.0,4.0,22.08004193110576,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.69230769230769,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
