MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_80,tone_count_80,goldstein_80,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190
200911,1.9253333333333331,93,540.0284104296381,23.0,153.10288384007444,-9.200000000000003,23.0,130.1485445834165,9.200000000000003,8.0,46.333015191301314,0.0,0.0,38,213.41669657970613,114.0,0.0,0.0,0.0,15.0,72.28814452234732,60.0,0.0,0.0,0.0,33.0,192.24569139258168,132.0,58.0,315.66398045644564,58.0,93.0,542.9828507742425,176.70000000000027,100.0,589.4665915910567,280.0000000000004,31.0,177.901264502564,217.0,13.0,100.5364116281156,45.5,44.0,281.5539431984486,149.6000000000001,7.0,42.04731668304558,56.0,30.0,164.21747694992519,180.0,7.0,31.882663222572784,44.8,0.0,0.0,0.0,11.0,60.23003883935864,81.4,188.0,1257.6400269928088,940.0,174.0,1169.820576635191,1218.0,27.0,127.94400592670132,-54.0,26.0,155.20253659728857,-130.0,33.0,190.5104248802655,-66.0,28.0,158.92940317438638,-56.0,62.0,335.3947900008166,-124.0,22.0,134.64473646300078,-44.0,20.0,108.51149641630616,-80.0,6.0,24.083585358222948,-26.4,0.0,0.0,0.0,2.0,14.253108882152159,-8.0,20.0,115.55351635173064,-100.0,162.0,925.6169540698547,-810.0,7.0,48.558033561065976,-63.0,14.0,60.774929008540795,-140.0
200912,1.9291666666666667,18,108.3775952620128,7.0,37.28891174784543,-2.8,4.0,28.67350485381961,1.6,0.0,0.0,31.0,259.9966410830747,5,32.004233526417586,15.0,0.0,0.0,0.0,13.0,106.88914831349793,52.0,2.0,9.61797752808989,10.4,18.0,113.22816960811686,72.0,19.0,132.88937011918156,19.0,62.0,437.4763889964486,117.80000000000014,59.0,396.78228088447935,165.20000000000005,18.0,148.1876945143232,126.0,0.0,0.0,0.0,20.0,172.25720687635254,67.99999999999999,13.0,106.2630212323463,104.0,11.0,73.75568569377147,66.0,4.0,41.0918868365676,25.6,0.0,0.0,0.0,4.0,35.468144029322964,29.6,3.0,11.60458452722064,15.0,4.0,27.55809974401397,28.0,6.0,54.94218398969364,-12.0,2.0,13.93939393939394,-10.0,8.0,48.39451248967122,-16.0,20.0,170.6487732264563,-40.0,17.0,160.76446673941928,-34.0,3.0,16.996857139893567,-6.0,8.0,47.912728766274704,-32.0,3.0,16.4036736284198,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,58.88997934689856,-50.0,3.0,32.9624482187888,-27.0,8.0,52.71010599600664,-80.0
201001,1.933,9,64.47377226166506,1.0,6.130714803499121,-0.4,0.0,0.0,0.0,0.0,0.0,4.0,12.770897832817349,10,73.77583735723178,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,72.90653956733874,72.80000000000003,6.0,35.86144849302744,24.0,4.0,23.055576389409737,4.0,16.0,111.56987688632069,30.39999999999999,10.0,69.02986577009486,28.000000000000004,2.0,10.23680220414873,14.0,2.0,9.92980053199031,7.0,1.0,4.59016393442623,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.74358974358974,7.0,23.0,160.47003182217068,170.20000000000005,1.0,4.0145985401459905,5.0,2.0,10.6508875739645,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.80855649950572,-8.0,2.0,6.3819555349486805,-4.0,0.0,0.0,0.0,2.0,13.03429479900068,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.275974025974031,-5.0,0.0,0.0,0.0,4.0,27.600732600732588,-40.0
201002,1.93925,10,57.110764157579425,4.0,16.56398842858554,-1.6,2.0,8.27586206896552,0.8,2.0,7.64071157771945,0.0,0.0,4,24.56872494262025,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.060443182394401,8.0,4.0,15.157001061239779,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.22331747110808,28.0,0.0,0.0,0.0,2.0,12.67200356314025,6.8,2.0,16.72331747110808,16.0,1.0,4.9723756906077305,6.0,0.0,0.0,0.0,2.0,12.40121580547112,14.0,11.0,73.47155519232885,81.4,1.0,6.64961636828645,5.0,0.0,0.0,0.0,3.0,12.36165873555404,-6.0,0.0,0.0,0.0,3.0,16.550000222775928,-6.0,2.0,10.421286031042117,-4.0,2.0,11.575164014188399,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.38600451467269,-4.0,0.0,0.0,0.0,1.0,4.55136540962289,-5.0,0.0,0.0,0.0,1.0,3.6,-10.0
201003,1.9455,11,59.27004002196207,3.0,9.76331360946747,-1.2000000000000002,1.0,3.3140016570008304,0.4,0.0,0.0,0.0,0.0,5,26.185560452655942,15.0,0.0,0.0,0.0,1.0,7.786885245901639,4.0,0.0,0.0,0.0,11.0,73.1367513083931,44.0,5.0,36.844587696234434,5.0,2.0,20.583717357911,3.8,2.0,20.583717357911,5.6,2.0,15.573770491803279,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.55485275113924,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.69877883310719,7.4,0.0,0.0,0.0,4.0,16.09195402298852,28.0,3.0,9.442209072978311,-6.0,4.0,23.725407235032787,-20.0,1.0,11.6564417177914,-2.0,3.0,11.868075691132901,-6.0,1.0,3.8220986796386405,-2.0,2.0,6.31578947368422,-4.0,2.0,12.462893330694628,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.890329601376072,-20.0,2.0,20.583717357911,-18.0,1.0,3.3140016570008304,-10.0
201004,1.95175,10,48.64239188029589,2.0,10.943912448700399,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,51.437636731125096,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7971014492753605,4.0,2.0,6.082289803220039,2.0,5.0,26.64125669748578,9.5,2.0,14.536862628465679,5.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.42110760207303,17.0,0.0,0.0,0.0,4.0,15.672248152309349,24.0,1.0,2.22222222222222,6.4,0.0,0.0,0.0,1.0,5.43478260869565,7.4,0.0,0.0,0.0,1.0,9.60334029227557,7.0,1.0,5.43478260869565,-2.0,1.0,5.7971014492753605,-5.0,1.0,5.471956224350199,-2.0,8.0,35.64367353737515,-16.0,3.0,10.51499611073538,-6.0,6.0,23.57294777961074,-12.0,1.0,5.43478260869565,-4.0,2.0,8.82778939795457,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.471956224350199,-5.0,4.0,13.92381562099872,-20.0,0.0,0.0,0.0,9.0,36.43964439603587,-90.0
201005,1.9580000000000002,9,66.18244607312845,0.0,0.0,0.0,2.0,12.91512915129152,0.8,0.0,0.0,0.0,0.0,15,132.25931654091164,45.0,0.0,0.0,0.0,2.0,8.1081081081081,8.0,3.0,24.311653245494103,15.6,8.0,37.951196229341896,32.0,3.0,29.275250205482717,3.0,16.0,118.03656002415606,30.39999999999999,19.0,126.3234486076548,53.19999999999998,12.0,97.24661298197637,84.0,4.0,38.85920705203093,14.0,9.0,72.15498071005341,30.599999999999994,19.0,243.17071991490516,152.0,1.0,8.10810810810811,6.0,0.0,0.0,0.0,1.0,13.059033989266501,7.0,7.0,83.96652239275002,51.8,1.0,8.10810810810811,5.0,2.0,16.60705194101871,14.0,0.0,0.0,0.0,1.0,8.955223880597009,-5.0,6.0,40.53334801188063,-12.0,2.0,19.477434679334923,-4.0,4.0,20.3139259672147,-8.0,5.0,24.93417355665352,-10.0,3.0,24.812030075187966,-12.0,0.0,0.0,0.0,1.0,8.27067669172932,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5974025974026,-10.0,3.0,18.14619820777797,-27.0,2.0,10.510547853219661,-20.0
201006,1.96425,8,92.48832955445722,3.0,30.0956713537358,-1.2000000000000002,13.0,129.19580485978642,5.2,3.0,28.445518081185387,0.0,0.0,14,108.37425558031929,42.0,0.0,0.0,0.0,2.0,13.65752855652642,8.0,0.0,0.0,0.0,6.0,29.127556502139054,24.0,15.0,148.04041106078228,15.0,7.0,53.74548961598229,13.3,3.0,30.069132280595323,8.399999999999999,0.0,0.0,0.0,3.0,26.194461351186852,10.5,3.0,16.36343216531895,10.2,6.0,38.88112431089368,48.0,4.0,39.30818990246697,24.0,0.0,0.0,0.0,1.0,8.2004555808656,7.0,6.0,54.46797296180438,44.4,3.0,20.78681552365763,15.0,1.0,8.2004555808656,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.31581720618118,-12.0,5.0,60.536261777941895,-10.0,3.0,28.822187815682202,-6.0,3.0,29.384753239591923,-6.0,3.0,28.568882804649743,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.83333333333333,-5.0,0.0,0.0,0.0,3.0,10.714285714285712,-30.0
201007,1.9705,6,45.373698773467204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20.063498496064547,9.0,0.0,0.0,0.0,2.0,13.74038431452159,8.0,0.0,0.0,0.0,22.0,126.97677318843648,88.0,8.0,72.64151686327146,8.0,34.0,279.23888509769995,64.59999999999997,29.0,234.0787365504144,81.19999999999995,5.0,40.55074744295831,35.0,0.0,0.0,0.0,5.0,38.43934006562357,17.0,7.0,39.45038902001925,56.0,6.0,29.156010230179017,36.0,2.0,14.9931926480599,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0785460223743,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.47668393782383,-4.4,8.0,83.63432556980919,-52.0,0.0,0.0,0.0,2.0,6.323179438362679,-10.0,1.0,8.61618798955614,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
201008,1.97675,17,104.83573278264444,3.0,12.00934876007516,-1.2000000000000002,3.0,29.990188687031512,1.2000000000000002,3.0,20.54084494412971,5.0,37.562456849520565,13,89.63007654879841,39.0,3.0,16.872573896903535,12.0,8.0,53.342002915543105,32.0,2.0,15.04494664100574,10.4,34.0,214.74342721408658,136.0,27.0,177.17393833486904,27.0,61.0,374.27310977519346,115.90000000000006,54.0,314.8189859518792,151.2,26.0,172.85315604309037,182.0,6.0,41.70425735076224,21.0,26.0,235.86773003339482,88.40000000000002,2.0,20.6514820421482,16.0,3.0,18.524096385542173,18.0,2.0,14.90683229813664,12.8,2.0,20.4215482791499,14.0,2.0,11.70027882685587,14.8,0.0,0.0,0.0,12.0,79.60798329224029,84.0,4.0,18.1641142157298,-8.0,3.0,26.790371104619513,-15.0,11.0,94.8048896729414,-22.0,18.0,104.40559454939587,-36.0,22.0,127.90528452386637,-44.0,0.0,0.0,0.0,4.0,31.06390093709954,-16.0,1.0,10.2143757881463,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,334.13011619519494,-305.0,8.0,43.090880492412566,-72.0,1.0,4.2833607907743,-10.0
201009,1.983,31,236.36354295113958,0.0,0.0,0.0,5.0,53.28517554743904,2.0,2.0,26.470588235294198,0.0,0.0,38,298.6335894166245,114.0,1.0,6.281833616298809,4.0,8.0,60.322893461996316,32.0,2.0,16.48988556437767,10.4,14.0,87.31516145393977,56.0,28.0,195.01557919285932,28.0,61.0,404.2196429667266,115.90000000000008,61.0,399.5784646725441,170.8000000000001,13.0,99.06568728342803,91.0,1.0,9.26640926640927,3.5,14.0,123.35566413224207,47.59999999999999,30.0,172.13737706249438,240.0,6.0,50.51059634680849,36.0,14.0,47.041421485278775,89.60000000000002,4.0,44.876699796934794,28.0,8.0,57.949968797440064,59.2,0.0,0.0,0.0,10.0,69.50018568002064,70.0,0.0,0.0,0.0,1.0,9.26640926640927,-5.0,17.0,143.65673575740357,-34.0,13.0,77.42707492763726,-26.0,11.0,67.82176902975469,-22.0,0.0,0.0,0.0,10.0,61.48461052226318,-40.0,1.0,9.26640926640927,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,62.590763047311995,-45.0,2.0,6.33204633204634,-18.0,8.0,44.83259646260449,-80.0
201010,1.98925,25,200.7453475688987,2.0,18.214232209737826,-0.8,0.0,0.0,0.0,2.0,11.715657188782261,7.0,73.78369556313173,41,426.78320624620767,123.0,0.0,0.0,0.0,2.0,9.459459459459461,8.0,0.0,0.0,0.0,4.0,45.13698275987618,16.0,27.0,332.3607823975471,27.0,179.0,1365.8769900945167,340.0999999999998,177.0,1345.6974158683315,495.6000000000008,8.0,75.71031273245531,56.0,2.0,21.8978102189782,7.0,11.0,98.97605415371821,37.39999999999999,2.0,15.80188679245284,16.0,6.0,62.140022319092644,36.0,0.0,0.0,0.0,2.0,18.83608744799345,14.0,14.0,139.98744785065577,103.60000000000002,2.0,18.83608744799345,10.0,1.0,16.7714884696017,7.0,3.0,25.58010947842281,-6.0,4.0,29.668937176982432,-20.0,0.0,0.0,0.0,6.0,49.269518097195366,-12.0,7.0,56.259795068589604,-14.0,0.0,0.0,0.0,3.0,34.2,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.506870229007633,-8.0,0.0,0.0,0.0,5.0,37.4101493921627,-25.0,5.0,46.944861142756345,-45.0,0.0,0.0,0.0
201011,1.9955,25,161.30578696940069,3.0,13.78955012954386,-1.2000000000000002,4.0,25.71940406811946,1.6,0.0,0.0,2.0,8.3106834268178,6,38.43219121786394,18.0,0.0,0.0,0.0,6.0,34.479267251451034,24.0,1.0,5.16605166051661,5.2,3.0,16.81513819651337,12.0,33.0,239.6563119616714,33.0,28.0,134.39867525741778,53.199999999999974,23.0,111.62679113811863,64.39999999999998,1.0,5.73248407643312,7.0,0.0,0.0,0.0,5.0,38.20235320235321,17.0,4.0,13.612538540596098,32.0,2.0,9.991532599491961,12.0,0.0,0.0,0.0,1.0,7.96410482272627,7.0,3.0,16.670722169114462,22.200000000000006,0.0,0.0,0.0,2.0,6.698091141988879,14.0,2.0,9.448818897637802,-4.0,0.0,0.0,0.0,1.0,6.147540983606559,-2.0,0.0,0.0,0.0,5.0,23.46031826764261,-10.0,0.0,0.0,0.0,7.0,42.67953896546604,-28.0,2.0,9.921798631476063,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.9645390070922,-10.0,4.0,21.70196260767992,-20.0,0.0,0.0,0.0,6.0,22.533817688382534,-60.0
201012,2.00175,12,72.62108983444493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,58.675255798937734,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,61.89983710799858,48.0,8.0,67.62457140121165,8.0,32.0,139.7458051921667,60.79999999999998,37.0,159.93769776272202,103.59999999999994,3.0,21.881168179594322,21.0,8.0,59.50045293489544,28.0,7.0,62.128279987064545,23.8,2.0,20.0,16.0,1.0,5.6804733727810595,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,38.89200414100887,44.4,0.0,0.0,0.0,4.0,20.204546619044873,28.0,3.0,21.717873925761513,-6.0,0.0,0.0,0.0,2.0,12.16893420354796,-4.0,9.0,63.43759195417066,-18.0,2.0,11.625526492761828,-4.0,5.0,19.791649574014077,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.57608849949452,-25.0,3.0,7.559765150044,-27.0,1.0,6.99394754539341,-10.0
201101,2.008,34,205.52215499756167,11.0,60.25671533722814,-4.4,7.0,44.350087293517504,2.8,1.0,4.719101123595509,1.0,4.719101123595509,15,82.36854950412601,45.0,2.0,10.40462427745664,8.0,1.0,4.8,4.0,8.0,27.22406904017864,41.6,7.0,44.549663299663294,28.0,30.0,173.79250640946705,30.0,104.0,657.9073328715159,197.60000000000028,106.0,660.7584651472307,296.8000000000004,0.0,0.0,0.0,7.0,47.34313428909606,24.5,13.0,76.26001409610019,44.19999999999999,10.0,66.30622506320783,80.0,4.0,33.12362518202464,24.0,2.0,11.43728555089592,12.8,1.0,7.058823529411759,7.0,6.0,28.1359428443571,44.4,0.0,0.0,0.0,4.0,30.856620952792483,28.0,0.0,0.0,0.0,2.0,13.471899278567701,-10.0,3.0,21.46731298309969,-6.0,20.0,180.97397006773429,-40.0,11.0,65.8808326680404,-22.0,0.0,0.0,0.0,7.0,26.05840321808153,-28.0,0.0,0.0,0.0,3.0,12.18032558122428,-19.5,1.0,6.51854416743613,-4.0,0.0,0.0,0.0,9.0,51.92996633030228,-45.0,0.0,0.0,0.0,1.0,2.72435897435897,-10.0
201102,2.0058333333333334,31,162.43599670178276,6.0,36.96955526824749,-2.4,6.0,30.699983661387463,2.4,1.0,5.75,0.0,0.0,26,139.35611782775678,78.0,1.0,7.30337078651685,4.0,7.0,42.3059067639441,28.0,21.0,119.36344302707269,109.20000000000003,10.0,54.250628529821135,40.0,34.0,194.5502476669817,34.0,71.0,395.56638942380965,134.90000000000003,80.0,459.29979378678803,224.00000000000026,42.0,319.14954461424117,294.0,6.0,30.893922028567893,21.0,24.0,188.47294765338486,81.60000000000002,1.0,12.5265392781316,8.0,6.0,38.99953750777114,36.0,4.0,24.4416557253751,25.6,6.0,40.374607830326255,42.0,7.0,48.1907783871926,51.8,4.0,28.823596463325263,20.0,11.0,67.026114434685,77.0,1.0,10.7371794871795,-2.0,5.0,43.20481567353843,-25.0,29.0,167.83125820631255,-58.0,25.0,145.2017619086659,-50.0,25.0,157.8748171311509,-50.0,0.0,0.0,0.0,6.0,37.02587582755049,-24.0,3.0,21.091322414696624,-13.2,6.0,32.90768071472925,-39.0,1.0,1.9354838709677402,-4.0,10.0,80.49884376729996,-50.0,15.0,73.31668682245669,-75.0,4.0,27.860034943401946,-36.0,1.0,7.55711775043937,-10.0
201103,2.0036666666666667,17,91.47799460851068,7.0,40.797414488395866,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,167.54933912290298,84.0,8.0,70.90615203415669,32.0,1.0,6.10687022900763,4.0,4.0,15.005957549932349,20.8,21.0,131.6331235667683,84.0,20.0,130.67740972300876,20.0,27.0,163.10992987667368,51.29999999999998,27.0,176.5125971610211,75.59999999999997,14.0,60.741425096649856,98.0,4.0,22.44032579488309,14.0,11.0,91.67997009961,37.39999999999999,5.0,23.6013986013986,40.0,0.0,0.0,0.0,2.0,12.63307310149042,12.8,0.0,0.0,0.0,3.0,18.18198240359481,22.200000000000006,11.0,53.589184940027295,55.0,1.0,5.91715976331361,7.0,2.0,8.7170975735191,-4.0,6.0,57.91691370778098,-30.0,10.0,63.04314408862504,-20.0,5.0,27.075919655225483,-10.0,7.0,34.19219254725549,-14.0,1.0,3.6585365853658502,-2.0,6.0,33.28483322957233,-24.0,1.0,2.65700483091787,-4.4,3.0,16.902724121485363,-19.5,2.0,16.36710920719641,-8.0,7.0,32.82591395851923,-35.0,4.0,6.542644088861269,-20.0,5.0,19.475609756097548,-45.0,7.0,26.531665674012288,-70.0
201104,2.0015,14,76.49682516133414,2.0,12.19492323223794,-0.8,1.0,4.7021943573667695,0.4,1.0,12.555555555555598,0.0,0.0,6,46.192928507521714,18.0,1.0,12.280701754386001,4.0,1.0,6.80786686838124,4.0,0.0,0.0,0.0,12.0,65.64825449967404,48.0,11.0,67.41775035221623,11.0,59.0,308.63856194359835,112.1000000000001,69.0,363.8169641338327,193.2000000000001,23.0,152.2408272092666,161.0,4.0,19.512195121951198,14.0,10.0,81.03909947164234,33.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.69655555157624,38.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.36593323557076,15.0,8.0,34.378211716341255,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.239888997379104,-10.0,10.0,72.35650329286615,-20.0,2.0,6.645323888018531,-4.0,0.0,0.0,0.0,4.0,28.50706558713904,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.58425451805741,-20.0,0.0,0.0,0.0,2.0,8.353761731370831,-20.0
201105,1.9993333333333332,19,151.41463331657712,2.0,20.9631728045326,-0.8,4.0,37.760315082068594,1.6,3.0,1.639344262295082,0.0,0.0,11,95.46863653976234,33.0,2.0,9.45721173228774,8.0,6.0,66.04998255759295,24.0,1.0,6.45161290322581,5.2,18.0,123.33635599613217,72.0,11.0,100.538882697871,11.0,36.0,206.38615342447812,68.39999999999998,43.0,253.53837229782047,120.39999999999992,23.0,157.3242439225947,161.0,12.0,154.3905638415581,42.0,21.0,159.665230684229,71.39999999999998,0.0,0.0,0.0,1.0,10.857142857142902,6.0,3.0,29.846938775510193,19.200000000000006,1.0,10.857142857142902,7.0,4.0,46.975500039930104,29.6,0.0,0.0,0.0,2.0,9.99702191667423,14.0,1.0,8.01186943620178,-2.0,4.0,23.15020505809978,-20.0,2.0,28.091565209370998,-4.0,1.0,10.4815864022663,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.14147612095882,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.1428571428571415,-15.0,0.0,0.0,0.0,1.0,9.23957481602617,-10.0
201106,1.9971666666666668,55,327.70595605673964,5.0,23.51743222417624,-2.0,13.0,77.13543080729676,5.2,6.0,44.17569769350137,9.0,72.91541288083147,15,100.99410068075022,45.0,5.0,30.50936195423046,20.0,14.0,89.02165213983312,56.0,1.0,3.76297413218535,5.2,93.0,585.762649579937,372.0,124.0,776.2101071922641,124.0,114.0,765.7104703369317,216.6000000000004,109.0,757.7301323090594,305.2000000000005,94.0,683.1099630361388,658.0,13.0,112.35953331138869,45.5,25.0,223.21208038747096,85.00000000000001,25.0,215.20241471597362,200.0,2.0,6.374501992031879,12.0,0.0,0.0,0.0,6.0,46.79529694029214,42.0,16.0,129.39315929178179,118.40000000000002,3.0,25.55780933062884,15.0,5.0,41.78917748890212,35.0,10.0,79.56388750831955,-20.0,30.0,178.6954282065818,-150.0,3.0,15.54718127675139,-6.0,11.0,60.65369743417522,-22.0,9.0,52.04200543605953,-18.0,0.0,0.0,0.0,4.0,26.105665485626268,-16.0,4.0,15.00757919910932,-17.6,5.0,15.88385123603783,-32.5,3.0,17.18799777572324,-12.0,3.0,9.70746890898982,-15.0,15.0,72.93837958131016,-75.0,3.0,10.846616020290673,-27.0,7.0,33.80403143594818,-70.0
201107,1.995,37,236.12968923352574,5.0,31.64662396066551,-2.0,10.0,81.37014835128926,4.0,10.0,50.25021920707901,1.0,10.857142857142902,54,360.0327922464276,162.0,2.0,11.3822769482051,8.0,8.0,62.324773783935264,32.0,4.0,18.55785188243317,20.8,26.0,161.8748386888518,104.0,150.0,941.1519435125753,150.0,51.0,316.0085904336468,96.90000000000006,66.0,476.5886212285309,184.80000000000007,68.0,406.7356525123504,476.0,19.0,178.60869347129383,66.5,60.0,459.4647825043263,204.00000000000014,3.0,26.782467532467546,24.0,4.0,29.04748031956511,24.0,7.0,51.76663927691046,44.8,8.0,64.39924366103475,56.0,11.0,80.08403283618594,81.4,3.0,17.8103935754618,15.0,3.0,25.238819415836982,21.0,1.0,3.5714285714285694,-2.0,4.0,22.756274923762607,-20.0,4.0,24.850640475837068,-8.0,8.0,34.82449086303296,-16.0,7.0,38.20634272765369,-14.0,0.0,0.0,0.0,5.0,30.587467538542302,-20.0,2.0,12.11428571428571,-8.8,2.0,10.56594350292329,-13.0,3.0,13.173485095862288,-12.0,1.0,2.74509803921569,-5.0,8.0,41.8980742452932,-40.0,2.0,11.50214061606467,-18.0,7.0,36.20561132371221,-70.0
201108,1.9928333333333328,17,105.68332130155748,5.0,26.43199109344527,-2.0,2.0,23.0799506824089,0.8,0.0,0.0,0.0,0.0,12,89.55394673559874,36.0,5.0,20.41064228564228,20.0,0.0,0.0,0.0,9.0,49.370263555967455,46.8,9.0,35.80499976234822,36.0,24.0,185.3250891551972,24.0,42.0,236.95316043569932,79.80000000000003,45.0,247.3330982974166,125.99999999999993,11.0,59.47636579494125,77.0,2.0,9.43363422992282,7.0,7.0,69.22947951542969,23.8,1.0,8.54092526690392,8.0,2.0,14.79423868312758,12.0,0.0,0.0,0.0,8.0,56.730858192391814,56.0,16.0,119.4788047612106,118.40000000000003,0.0,0.0,0.0,9.0,58.25501538392375,63.0,4.0,15.294780826069074,-8.0,6.0,44.92420867411953,-30.0,6.0,45.194870542014115,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.696269982238018,-8.0,0.0,0.0,0.0,4.0,26.20775246969455,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,37.61076754522777,-45.0,2.0,3.91111111111112,-18.0,0.0,0.0,0.0
201109,1.9906666666666664,21,141.99869976256016,6.0,43.71857799730479,-2.4,3.0,17.159564555277612,1.2000000000000002,1.0,5.14285714285714,3.0,18.6407307071694,7,39.498709030254496,21.0,6.0,49.83361989524248,24.0,3.0,23.382807816808533,12.0,0.0,0.0,0.0,30.0,193.5466482800264,120.0,17.0,118.34439063878608,17.0,49.0,314.95424976719755,93.10000000000004,45.0,283.01344882006697,125.99999999999993,14.0,113.61072772352169,98.0,9.0,69.97931022534725,31.5,35.0,286.33811805980474,119.00000000000004,0.0,0.0,0.0,4.0,15.578051477507989,24.0,0.0,0.0,0.0,4.0,28.273580146426934,28.0,6.0,46.481444757966884,44.4,7.0,35.587880482890384,35.0,6.0,53.1514387092876,42.0,0.0,0.0,0.0,2.0,16.49484536082474,-10.0,0.0,0.0,0.0,2.0,17.45036572622784,-4.0,7.0,28.473068169857637,-14.0,3.0,20.39660056657224,-6.0,2.0,13.82259598039205,-8.0,6.0,38.5383861064164,-26.4,4.0,29.642799756114226,-26.0,0.0,0.0,0.0,2.0,7.84313725490196,-10.0,8.0,37.56745488380327,-40.0,1.0,7.660626029654041,-9.0,3.0,17.271557271557278,-30.0
