MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_24,tone_count_24,goldstein_24,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_27,goldstein_27,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_129,tone_count_129,goldstein_129,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_143,tone_count_143,goldstein_143,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_163,tone_count_163,goldstein_163,event_count_164,tone_count_164,goldstein_164,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201308,2.07225,179,514.375053773033,0.0,0.0,0.0,10,30.891794303850684,-4.0,18.0,35.549573531615884,7.200000000000002,7.0,14.924479774560131,0.0,0.0,3.0,9.88073026483486,-6.0,10.0,41.21879224307878,0.0,0.0,0.0,48,164.61023085260703,144.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.38802560280212,10.2,2.0,7.2802375112946995,-0.6,1.0,1.4397905759162302,-0.3,6.0,27.19424116324676,24.0,0.0,0.0,20.0,64.84969256205076,80.0,14.0,38.93798938848757,72.80000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,177.18355207213278,228.0,132,359.12278644300187,132.0,70,172.38795546107102,133.00000000000009,68,149.34629411260474,190.40000000000006,0.0,0.0,0.0,0.0,0.0,0.0,35,116.92648194805858,245.0,16,42.316119969327524,56.0,68,304.9196967359025,231.2000000000002,1.0,6.66666666666667,6.0,59.0,210.6067867565628,472.0,13.0,70.79446540272792,78.0,6.0,13.030262449837238,38.4,4.0,9.61858760826116,29.6,22.0,67.34557585125914,154.0,14.0,38.229894410261664,103.60000000000002,1.0,1.99335548172757,8.3,4.0,11.760678596102679,29.6,10.0,27.78656883086659,50.0,3.0,6.09860223894758,15.0,0.0,0.0,0.0,19,65.85621413839743,133.0,6.0,5.457272224275572,60.0,25.0,68.89737433556283,-50.0,15.0,19.16111393158907,-75.0,0.0,0.0,0.0,7.0,12.91843681002957,-14.0,10.0,28.861285359781732,-20.0,11,34.9663530295922,-22.0,6.0,11.835795314857242,-12.0,15,46.41939643361342,-60.0,0.0,0.0,0.0,1.0,3.2071503680336497,-5.0,1.0,3.2071503680336497,-5.0,5.0,13.268538335320015,-22.0,2.0,5.210409745293469,-14.0,5.0,7.991230855799384,-32.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.04081632653061,-7.2,4.0,12.910964179517329,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.67397982661846,-28.0,7.0,12.547439474634348,-64.4,3.0,5.91195303393381,-15.0,57,84.2512757471211,-285.0,1.0,3.71517027863777,-5.0,2.0,6.496795161144711,-18.0,0.0,0.0,0.0,4.0,2.43572395128552,-37.5,44.0,69.18148512840486,-440.0,4.0,9.162243727291061,-38.0,8.0,29.22197899363686,-80.0
201309,2.071,107,282.63347165241856,0.0,0.0,0.0,3,6.2298566140153095,-1.2000000000000002,22.0,69.40805084885139,8.800000000000002,8.0,48.48383721126635,2.0,4.77680297255245,3.0,7.41828396322778,-6.0,23.0,105.46252477819695,0.0,0.0,0.0,64,188.26998321712315,192.0,3.0,9.22730682670668,10.2,0.0,0.0,0.0,3.0,1.293103448275863,10.2,2.0,6.31578947368422,-0.6,0.0,0.0,0.0,10.0,33.22317597407671,40.0,10.0,40.0,30.0,84.87500596328688,120.0,22.0,70.74836953303443,114.40000000000003,3.0,7.56612227200462,13.5,2.0,5.68181818181818,10.4,2.0,6.017607988822,14.0,64,150.35191205675733,256.0,114,259.67271256024986,114.0,72,176.22931125998142,136.80000000000013,70,179.44711311481913,196.0000000000001,4.0,9.14760914760916,10.0,8.0,19.161763875252714,40.0,46,154.58353285421714,322.0,5,24.78892266126307,17.5,66,303.54905716848236,224.40000000000026,0.0,0.0,0.0,66.0,224.9586676669396,528.0,7.0,19.33630228843977,42.0,17.0,21.59521921263002,108.80000000000004,2.0,6.85061845861084,14.8,20.0,60.45280444053133,140.0,2.0,8.267973856209151,14.8,0.0,0.0,0.0,1.0,2.97619047619048,7.4,22.0,42.49105424241738,110.0,8.0,24.084961625196854,40.0,1.0,4.7029702970297,5.0,4,10.577819198508848,28.0,0.0,0.0,0.0,43.0,72.75191837972507,-86.0,11.0,43.980004101046845,-55.0,0.0,0.0,0.0,10.0,18.24431999762617,-20.0,12.0,17.87358301338752,-24.0,13,29.713251837094923,-26.0,1.0,1.6177957532861498,-2.0,15,39.06769880917534,-60.0,4.0,5.09728482068238,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.99510273608006,-13.2,0.0,0.0,0.0,9.0,25.95131657451373,-58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.692767661657895,-28.0,3.0,8.41107632690875,-12.0,11.0,29.081193034966212,-88.0,0.0,0.0,0.0,18.0,37.12263698214856,-165.59999999999997,10.0,19.54870788735592,-50.0,36,63.514578674636795,-180.0,0.0,0.0,0.0,3.0,10.334593490791251,-27.0,0.0,0.0,0.0,6.0,13.5789723276158,-57.0,18.0,33.28879458012361,-180.0,2.0,5.18836181302368,-19.0,5.0,7.03345089339937,-50.0
201310,2.06975,138,414.51126887443235,1.0,0.0,-0.1,17,49.3730091861487,-6.8000000000000025,26.0,84.92029644571947,10.400000000000004,4.0,9.61930357036062,3.0,4.39154546405776,4.0,8.37989614427123,-8.0,35.0,208.51109542341092,0.0,0.0,0.0,67,171.66836988125834,201.0,6.0,10.6836483372522,20.4,0.0,0.0,0.0,2.0,5.49890350877193,6.8,0.0,0.0,0.0,3.0,6.602475928473178,-0.8999999999999999,8.0,48.265636351628025,32.0,1.0,4.0,30.0,101.82500047005458,120.0,30.0,78.26460897266944,155.99999999999997,3.0,0.0,13.5,2.0,3.1151121092926,10.4,1.0,1.6372795969773302,7.0,49,134.85314075859614,196.0,121,352.40803452712845,121.0,110,352.5383291207655,209.0000000000003,103,320.89664850251614,288.40000000000043,4.0,0.0,10.0,2.0,3.1914893617021205,10.0,88,230.8711067378244,616.0,54,178.95062616748254,189.0,124,551.5649208815446,421.5999999999996,12.0,77.08930842706442,72.0,31.0,90.09754433857401,248.0,4.0,16.725027144408248,24.0,5.0,10.32491715182807,32.0,0.0,0.0,0.0,19.0,97.50235288965742,133.0,12.0,26.5754676531335,88.80000000000003,0.0,0.0,0.0,0.0,0.0,0.0,16.0,35.366505319827354,80.0,0.0,0.0,0.0,4.0,4.58264476442696,20.0,12,28.239373828464053,84.0,12.0,13.776474836955359,110.0,7.0,24.06215487947159,-14.0,10.0,30.674726062811914,-50.0,2.0,5.139599130077,-10.0,13.0,31.604672248716888,-26.0,26.0,62.450753409724776,-52.0,19,42.61337771880219,-38.0,10.0,33.28478244793004,-20.0,11,14.28788064371636,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.23700623700624,-20.0,9.0,28.341718725287,-39.6,0.0,0.0,0.0,14.0,54.93835201912405,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.63067061143984,-12.0,0.0,0.0,0.0,1.0,1.04166666666667,-8.0,1.0,1.84049079754601,-7.0,1.0,2.40384615384615,-9.2,31.0,68.42154500810261,-155.0,53,158.29670632023925,-265.0,0.0,0.0,0.0,2.0,3.8152610441767,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.427705656869033,-180.0,1.0,1.6372795969773302,-9.5,3.0,6.14139764208995,-30.0
201311,2.0685,149,382.85600679401495,2.0,2.310651054923916,-0.2,13,31.71303402606957,-5.2,17.0,47.27057128793148,6.800000000000002,10.0,26.4168963145162,0.0,0.0,4.0,6.1506973923590005,-8.0,8.0,14.911599799324438,0.0,0.0,0.0,57,146.99841235548564,171.0,0.0,0.0,0.0,2.0,6.8222621184919205,6.4,1.0,1.25,3.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.09502596934152,20.0,0.0,0.0,51.0,171.92620292271766,204.0,10.0,42.17917172791672,52.00000000000001,2.0,9.463722397476339,9.0,0.0,0.0,0.0,0.0,0.0,0.0,115,408.9439731610648,460.0,144,436.0097955835987,144.0,88,262.2957613255145,167.20000000000022,85,265.8973637509002,238.00000000000026,13.0,17.456140350877188,32.5,0.0,0.0,0.0,51,149.24956479811485,357.0,27,81.7400605428903,94.5,80,362.5559928153505,272.00000000000006,0.0,0.0,0.0,44.0,131.74026348191578,352.0,15.0,51.21039560713671,90.0,9.0,16.25321709628201,57.6,0.0,0.0,0.0,23.0,58.803477123833495,161.0,19.0,75.26064430306947,140.60000000000005,0.0,0.0,0.0,2.0,2.1505376344086002,14.8,3.0,8.506700612842131,15.0,2.0,5.4545454545454595,10.0,1.0,2.2727272727272703,5.0,19,56.951962205459346,133.0,2.0,1.990049751243782,20.0,13.0,14.02503860536074,-26.0,9.0,30.073385945888877,-45.0,0.0,0.0,0.0,11.0,28.747167690672132,-22.0,27.0,69.85330143086406,-54.0,20,57.25766023785871,-40.0,2.0,6.666666666666661,-4.0,10,24.29277051985021,-40.0,2.0,5.6949395667002785,-10.0,2.0,4.3613707165108995,-10.0,5.0,9.876973404046133,-25.0,5.0,25.811085089773602,-22.0,3.0,6.927742397926831,-21.0,24.0,44.02609637726762,-156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.8099301784329,-14.0,1.0,1.48588410104012,-9.2,10.0,36.482762156164654,-50.0,32,53.49067333611499,-160.0,0.0,0.0,0.0,4.0,8.034593388199191,-36.0,0.0,0.0,0.0,3.0,4.98764231345984,-27.0,28.0,54.324843858125924,-280.0,6.0,9.057528862312068,-57.0,2.0,3.2626427406198997,-20.0
201312,2.06725,224,501.1374655007541,0.0,0.0,0.0,54,131.6873935405797,-21.59999999999999,16.0,41.8719604948686,6.400000000000001,27.0,77.55362403720507,3.0,4.0100250626566405,3.0,8.48004989817168,-6.0,12.0,50.261070517279045,7.0,32.69397174758681,23.8,99,230.4871763022101,297.0,1.0,2.5,3.4,1.0,2.08604954367666,3.2,0.0,0.0,0.0,3.0,9.63535227072645,-0.8999999999999999,1.0,2.23880597014925,-0.3,12.0,27.57892474385343,48.0,0.0,0.0,70.0,183.33631383469688,280.0,17.0,82.75837244275664,88.40000000000003,0.0,0.0,0.0,1.0,0.9854368932038841,5.2,1.0,2.51851851851852,7.0,131,376.0105823888618,524.0,213,520.8324246628548,213.0,120,250.54483916117215,228.00000000000043,110,223.56716184343875,308.0000000000004,0.0,0.0,0.0,2.0,6.82926829268292,10.0,135,388.4817022602562,945.0,21,71.41215760916947,73.5,151,507.2024795758954,513.3999999999993,23.0,94.07038569425823,138.0,117.0,401.1153696585001,936.0,23.0,93.30987618070658,138.0,5.0,14.02074138165606,32.0,3.0,12.291813277034938,22.200000000000006,28.0,106.59263130963913,196.0,12.0,43.12420402047562,88.80000000000003,2.0,10.685932725751519,16.6,0.0,0.0,0.0,17.0,65.01128907898642,85.0,10.0,30.162413716093898,50.0,4.0,8.49637681159421,20.0,33,89.89209067451519,231.0,1.0,4.3694690265486695,10.0,35.0,64.20586263530915,-70.0,32.0,80.54100334018122,-160.0,6.0,19.84522820162109,-30.0,22.0,61.30725195403103,-44.0,58.0,149.95534921628578,-116.0,14,37.552535068484076,-28.0,0.0,0.0,0.0,28,67.64528875851965,-112.0,1.0,2.1834061135371203,-5.0,0.0,0.0,0.0,9.0,25.75244916555356,-45.0,5.0,7.65300553522314,-22.0,0.0,0.0,0.0,42.0,82.44823109939631,-273.0,0.0,0.0,0.0,7.0,25.265392781316386,-50.40000000000001,2.0,3.21543408360128,-14.4,3.0,7.1182208992564595,-12.0,1.0,3.81818987874892,-4.0,2.0,5.59495725716908,-16.0,1.0,1.2195121951219499,-7.0,3.0,4.5238582332562896,-27.6,28.0,59.14121033984664,-140.0,44,51.50989034382066,-220.0,1.0,3.15964523281596,-5.0,7.0,9.267449708346673,-63.0,11.0,7.800436238612428,-99.0,1.0,1.31694468832309,-9.0,17.0,31.905592738752503,-170.0,0.0,0.0,0.0,5.0,4.23892100192678,-50.0
201401,2.066,190,527.6157415497338,0.0,0.0,0.0,13,38.887002235983594,-5.2,30.0,93.78868148355724,12.000000000000005,12.0,29.66752263180277,0.0,0.0,1.0,1.58730158730159,-2.0,25.0,69.13593853573794,1.0,2.3121387283237,3.4,77,194.15326004000642,231.0,3.0,0.0,10.2,0.0,0.0,0.0,3.0,7.61562609823013,10.2,1.0,2.83018867924528,-0.3,0.0,0.0,0.0,7.0,17.986515875303247,28.0,1.0,4.0,37.0,155.48442210601337,148.0,9.0,42.41795324495176,46.80000000000001,0.0,0.0,0.0,1.0,3.3970276008492597,5.2,10.0,18.461706277938212,70.0,64,160.8045354847344,256.0,76,220.16865417623347,76.0,99,307.26320548381375,188.10000000000028,87,259.6259928124184,243.60000000000028,5.0,19.04413618708565,12.5,2.0,4.83434437704154,10.0,70,189.53845294528077,490.0,11,26.209996855491596,38.5,59,237.27372732530048,200.6000000000002,0.0,0.0,0.0,49.0,170.38575679251122,392.0,10.0,29.989768800711808,60.0,4.0,3.7197128920965983,25.6,0.0,0.0,0.0,6.0,31.130796332329663,42.0,12.0,23.655439156829075,88.80000000000004,0.0,0.0,0.0,2.0,3.44748506306723,14.8,8.0,19.280759605187228,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16,52.38886861223467,112.0,1.0,1.91253337594801,10.0,15.0,26.878002787845073,-30.0,20.0,38.00337781701586,-100.0,1.0,2.41717218852077,-5.0,35.0,83.99068738272895,-70.0,11.0,23.24033632938034,-22.0,15,28.05464300122263,-30.0,4.0,8.2059523921313,-8.0,36,97.97615657392498,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,44.270976764051326,-101.20000000000003,7.0,12.966522827546866,-49.0,5.0,14.0,-32.5,1.0,2.88248337028825,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.60829493087558,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.01606425702812,-18.4,2.0,4.5125763303285895,-10.0,26,26.400859915775275,-130.0,0.0,0.0,0.0,5.0,9.262749408633768,-45.0,0.0,0.0,0.0,3.0,5.1655341343894525,-28.0,29.0,40.36018387474849,-290.0,0.0,0.0,0.0,3.0,0.0,-30.0
201402,2.0639166666666666,166,416.3730833742102,12.0,17.809667040437255,-1.2,3,10.572210913805689,-1.2000000000000002,30.0,93.6519800860482,12.000000000000005,8.0,25.347497798516752,1.0,3.1322505800464,1.0,3.75,-2.0,24.0,87.28205522432428,0.0,0.0,0.0,62,153.55390914556904,186.0,0.0,0.0,0.0,3.0,9.47880885279698,9.6,4.0,7.22387569531393,13.6,2.0,8.735123588648161,-0.6,0.0,0.0,0.0,12.0,25.978349578271875,48.0,0.0,0.0,16.0,55.146663896447116,64.0,25.0,58.47659466355959,130.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.52128242997356,21.0,98,253.31815442708583,392.0,132,380.39439278434685,132.0,127,327.60118309657645,241.3000000000003,128,335.60199245309565,358.4000000000006,1.0,3.2567049808429105,2.5,2.0,5.542725173210161,10.0,61,181.36660693560398,427.0,37,103.2374497783774,129.5,75,309.29842282859363,255.0000000000002,9.0,32.47056876220316,54.0,16.0,38.05385618173418,128.0,16.0,38.489238474751616,96.0,9.0,27.86465526304223,57.6,1.0,2.35849056603774,7.4,6.0,17.84721599380931,42.0,23.0,54.46157411856249,170.2000000000001,1.0,1.38423220615002,8.3,12.0,37.16228016437925,88.80000000000003,20.0,33.22694162801931,100.0,0.0,0.0,0.0,2.0,9.798917246713069,10.0,31,84.28989081320556,217.0,15.0,40.692816071019024,150.0,15.0,29.786093184893573,-30.0,10.0,21.031537474475968,-50.0,1.0,3.1322505800464,-5.0,33.0,92.67041999031107,-66.0,11.0,28.617753052361522,-22.0,21,28.90351580155591,-42.0,4.0,4.713292459259799,-8.0,17,29.35809454623126,-68.0,0.0,0.0,0.0,9.0,9.862246221674315,-45.0,0.0,0.0,0.0,13.0,-0.7733613151437504,-57.19999999999999,28.0,44.25512052508913,-196.0,18.0,26.48755523450143,-117.0,6.0,9.898825744512688,-39.0,9.0,14.442587830877203,-64.80000000000001,2.0,7.757858397432019,-14.4,5.0,17.40509205840302,-20.0,2.0,9.94949494949495,-8.0,2.0,1.3355592654423998,-16.0,0.0,0.0,0.0,4.0,5.101467311668231,-36.8,6.0,15.186260323623035,-30.0,69,108.25438218549296,-345.0,0.0,0.0,0.0,16.0,29.54975162738292,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,115.16865547082695,-700.0,0.0,0.0,0.0,6.0,8.227433587695268,-60.0
201403,2.0618333333333334,99,265.7280880839222,3.0,5.882352941176469,-0.30000000000000004,11,28.474504807928074,-4.4,18.0,32.2209685991098,7.200000000000002,1.0,1.2875536480686698,4.0,10.09603772845276,1.0,4.18604651162791,-2.0,2.0,11.881188118811881,3.0,2.3809523809523823,10.2,54,172.05887191364394,162.0,4.0,10.38477093823967,13.6,2.0,7.0162095355801695,6.4,3.0,14.595488230375139,10.2,5.0,9.84643417602068,-1.5,2.0,7.0669003214203014,-0.6,4.0,12.8256513026052,16.0,0.0,0.0,27.0,71.59285797813334,108.0,17.0,35.60222328649861,88.40000000000002,3.0,6.771207515888361,13.5,4.0,9.81105586428781,20.8,1.0,1.1734028683181201,7.0,49,103.21805520574114,196.0,125,338.4798304952618,125.0,63,144.59413411398666,119.70000000000013,71,164.3168290490569,198.80000000000004,2.0,6.09137055837564,5.0,0.0,0.0,0.0,50,182.37006893568457,350.0,5,16.60750312383237,17.5,96,317.0806751132426,326.3999999999998,0.0,0.0,0.0,14.0,36.79586146627178,112.0,37.0,71.61281463487927,222.0,9.0,16.224192354414107,57.6,0.0,0.0,0.0,19.0,61.10149710657053,133.0,6.0,13.889640599935904,44.4,1.0,2.86852589641434,8.3,1.0,1.68269230769231,7.4,2.0,10.667903525046393,10.0,2.0,3.41880341880342,10.0,5.0,21.61178099617261,25.0,6,13.968049424423349,42.0,2.0,7.86848840710629,20.0,5.0,10.36223679234974,-10.0,9.0,26.711016340645124,-45.0,0.0,0.0,0.0,15.0,40.55285021991106,-30.0,10.0,25.158226275693888,-20.0,20,32.33848798718482,-40.0,7.0,10.81371019114367,-14.0,25,59.13058446902459,-100.0,3.0,9.54647623021065,-15.0,0.0,0.0,0.0,4.0,7.40213941459975,-20.0,7.0,17.76763351516215,-30.8,0.0,0.0,0.0,4.0,10.620578006955254,-26.0,1.0,5.81395348837209,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.31196331208268,-32.0,2.0,7.688060731538989,-8.0,2.0,4.03498310475055,-16.0,0.0,0.0,0.0,5.0,16.451233842538198,-46.0,0.0,0.0,0.0,25,41.604789088104575,-125.0,0.0,0.0,0.0,5.0,4.76139338210618,-45.0,0.0,0.0,0.0,1.0,1.69491525423729,-9.5,38.0,56.987506754816074,-380.0,1.0,2.86852589641434,-9.5,3.0,2.2084195997239484,-30.0
201404,2.05975,171,436.1100114993043,3.0,10.56142517850102,-0.30000000000000004,39,102.19728488730551,-15.600000000000007,43.0,152.3718021633626,17.200000000000006,73.0,172.21689975855728,1.0,2.7496382054992794,8.0,25.726508827546834,-16.0,2.0,8.1159420289855,0.0,0.0,0.0,100,286.6468726756689,300.0,10.0,39.65832564181449,33.99999999999999,4.0,19.95615575687268,12.8,1.0,0.0,3.4,3.0,13.93146870183906,-0.8999999999999999,4.0,21.54398563734292,-1.2,5.0,14.435876873727718,20.0,0.0,0.0,46.0,112.30932975679012,184.0,8.0,17.324992414518867,41.6,0.0,0.0,0.0,4.0,16.320231464360162,20.8,7.0,11.913781674244527,49.0,119,209.09732393894012,476.0,68,141.65956670501464,68.0,78,216.3069823753774,148.2000000000002,64,172.6837477695339,179.2000000000001,0.0,0.0,0.0,2.0,4.99413159596637,10.0,58,144.03115223708502,406.0,6,15.283071909816725,21.0,106,431.28126845187563,360.39999999999975,4.0,13.605442176870762,24.0,16.0,38.35205166423482,128.0,26.0,90.88238092838154,156.0,9.0,18.19766100582479,57.6,0.0,0.0,0.0,10.0,33.412582871732155,70.0,14.0,60.47479709665327,103.60000000000004,1.0,3.8135593220339,8.3,8.0,25.00558329214591,59.2,16.0,51.195911416847274,80.0,1.0,3.0351437699680495,5.0,3.0,8.796090292112169,15.0,9,15.762915898066534,63.0,0.0,0.0,0.0,45.0,92.53468901339426,-90.0,7.0,14.967218627988277,-35.0,5.0,18.46005367861816,-25.0,29.0,89.15203358078054,-58.0,22.0,55.992261840827645,-44.0,48,103.24012097301858,-96.0,13.0,33.1924292656039,-26.0,74,151.85672553516952,-296.0,2.0,8.228980322003581,-10.0,1.0,4.12371134020619,-5.0,5.0,6.62567798499146,-25.0,8.0,21.815228433442982,-35.2,1.0,2.40963855421687,-7.0,31.0,17.89129511942368,-201.5,33.0,89.24626846985463,-214.5,0.0,0.0,0.0,1.0,1.44300144300144,-7.2,18.0,45.263199115172206,-72.0,0.0,0.0,0.0,7.0,-11.282863165096895,-56.0,0.0,0.0,0.0,2.0,3.541280148423,-18.4,9.0,29.691831388425808,-45.0,49,80.39410685926785,-245.0,1.0,2.1978021978022,-5.0,0.0,0.0,0.0,8.0,14.774540120600404,-72.0,0.0,0.0,0.0,39.0,72.71963356168345,-390.0,2.0,4.59770114942528,-19.0,5.0,15.4136612286392,-50.0
201405,2.0576666666666665,159,478.48149539241433,2.0,4.82368465948601,-0.2,27,69.62905430930172,-10.800000000000004,26.0,123.57574852804512,10.400000000000006,6.0,19.49256267084237,0.0,0.0,8.0,25.62984094979927,-16.0,19.0,62.453151661808775,4.0,10.19886113319135,13.6,69,238.7796136020833,207.0,0.0,0.0,0.0,2.0,6.001899810018999,6.4,2.0,6.39678333181028,6.8,1.0,2.9045643153527005,-0.3,4.0,9.087301587301589,-1.2,3.0,4.34782608695652,12.0,0.0,0.0,38.0,130.93424510813992,152.0,2.0,7.84313725490196,10.4,16.0,100.78186844792036,72.0,3.0,11.491591683922891,15.6,6.0,4.8,42.0,87,225.58701795298543,348.0,132,427.2515094660669,132.0,99,361.3039923814743,188.10000000000028,83,304.2263566472068,232.4000000000002,0.0,0.0,0.0,0.0,0.0,0.0,100,304.9367778044793,700.0,15,38.09240760415914,52.5,144,553.4830723971237,489.59999999999945,4.0,13.296227581941881,24.0,20.0,91.97019671492474,160.0,12.0,45.73254424778482,72.0,13.0,15.10013007422004,83.2,0.0,0.0,0.0,51.0,180.03655028535115,357.0,9.0,32.02900784154003,66.6,1.0,1.6778523489932902,8.3,7.0,39.89163095987947,51.8,10.0,21.511389446329588,50.0,1.0,1.86219739292365,5.0,5.0,3.9637810597519203,25.0,12,42.20956043076972,84.0,1.0,3.01204819277108,10.0,9.0,21.95733207848336,-18.0,12.0,30.637740030583,-60.0,1.0,3.78006872852234,-5.0,12.0,30.53631984302432,-24.0,23.0,40.38554034512568,-46.0,32,83.3050375581685,-64.0,4.0,8.15746183729474,-8.0,48,157.5588739736997,-192.0,6.0,12.703530133708927,-30.0,0.0,0.0,0.0,1.0,3.9615846338535396,-5.0,16.0,39.06537204099313,-70.39999999999998,0.0,0.0,0.0,32.0,38.18024179979728,-208.0,10.0,-32.7139239080753,-65.0,0.0,0.0,0.0,1.0,5.7009345794392505,-7.2,9.0,22.542802341504906,-36.0,0.0,0.0,0.0,11.0,15.59622466929482,-88.0,0.0,0.0,0.0,2.0,6.7132867132867196,-18.4,13.0,10.031476123897926,-65.0,19,28.798398909751832,-95.0,3.0,6.029035655182789,-15.0,1.0,0.444444444444444,-9.0,0.0,0.0,0.0,2.0,8.906882591093119,-19.0,59.0,98.85017214720031,-590.0,2.0,2.109421891198775,-19.0,0.0,0.0,0.0
