MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201008,1.9360833333333332,35,286.95891063569803,1.0,2.89256198347107,-0.4,6.0,37.461547408931295,2.4,0.0,0.0,0.0,0.0,6.0,35.08108924218985,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,68.48495030316428,36.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,141.44674166660718,88.0,11.0,79.18742326643945,11.0,29,214.12597093470703,55.09999999999997,34.0,250.2056887734288,95.19999999999996,18.0,120.06095389490385,126.0,0.0,0.0,0.0,6.0,62.85229083854218,20.4,10.0,77.55741985417231,80.0,1.0,7.470651013874071,6.0,0.0,0.0,0.0,3.0,26.400648824006485,21.0,4.0,32.27114119526083,29.6,7.0,46.567738880445525,51.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.77686731996177,21.0,3.0,14.19677137073605,-6.0,5.0,31.722054380664648,-25.0,10.0,45.21092787644957,-20.0,1.0,4.95867768595041,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.14659579072682,-16.0,1.0,4.23892100192678,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.1269904991302,-15.0,0.0,0.0,0.0,5.0,21.312646741537034,-50.0,0.0,0.0,0.0,0.0,0.0,0.0
201009,1.9386666666666668,20,111.8289266763196,0.0,0.0,0.0,2.0,7.7380276665099,0.8,2.0,9.64673172327319,0.0,0.0,11.0,62.06321964690749,33.0,0.0,0.0,0.0,1.0,5.66666666666667,4.0,1.0,6.63819388395659,4.0,1.0,10.2702702702703,5.2,1.0,3.86724386724387,5.2,19.0,136.54115267677173,76.0,11.0,80.04953832104411,11.0,12,65.61712554669829,22.8,9.0,36.911425114651415,25.200000000000006,16.0,81.37565117589935,112.0,0.0,0.0,0.0,5.0,48.68408807192069,17.0,36.0,173.36012399765735,288.0,3.0,21.77419354838709,18.0,3.0,8.76915827661183,19.200000000000006,0.0,0.0,0.0,1.0,6.0747663551401905,7.4,3.0,24.67105263157896,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.94444444444444,7.0,0.0,0.0,0.0,2.0,18.047027290448362,-10.0,4.0,16.485423717728633,-8.0,1.0,6.63819388395659,-2.0,3.0,16.880575152860338,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.78880762779696,-17.6,0.0,0.0,0.0,2.0,10.016685463562348,-8.0,1.0,4.5093155465495895,-5.0,13.0,53.76502270452406,-65.0,1.0,9.777015437392802,-9.0,8.0,47.77929572691275,-80.0,1.0,3.3613445378151297,-9.5,11.0,49.820646783195,-110.0
201010,1.94125,4,15.126208296718268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.41421987973725,4.0,28.159330604674548,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,219.30009537695085,116.0,18.0,113.92202162993128,18.0,23,128.18255057730843,43.69999999999998,23.0,124.04629815691355,64.39999999999998,4.0,18.87213255769162,28.0,0.0,0.0,0.0,18.0,161.34174153993524,61.19999999999998,0.0,0.0,0.0,6.0,33.233835014976734,36.0,0.0,0.0,0.0,5.0,52.088456180728066,35.0,3.0,29.142136248948727,22.200000000000006,1.0,4.44284364745744,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.59090909090908,-8.0,1.0,5.0670525288335595,-5.0,1.0,14.506172839506199,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.766243565904,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.245987075255373,-20.0,1.0,6.4356435643564405,-9.5,4.0,20.48582995951416,-40.0
201011,1.9438333333333333,14,120.8803219447017,0.0,0.0,0.0,3.0,16.91508413399027,1.2000000000000002,0.0,0.0,0.0,0.0,2.0,19.504763303291192,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5911431513903205,4.0,0.0,0.0,0.0,1.0,10.929109637735,5.2,10.0,72.12963476873449,40.0,6.0,47.74467028417593,6.0,19,127.3155770078244,36.09999999999999,21.0,142.53997953052044,58.79999999999998,0.0,0.0,0.0,1.0,6.082725060827251,3.5,4.0,24.902553706385827,13.6,0.0,0.0,0.0,2.0,17.18213058419244,12.0,5.0,11.564225248435779,32.0,2.0,15.283281195689963,14.0,4.0,25.699627709682737,29.6,0.0,0.0,0.0,35.0,193.63284879251796,175.0,3.0,16.61444262005533,15.0,0.0,0.0,0.0,4.0,41.3793103448276,-8.0,2.0,11.686684552664213,-10.0,0.0,0.0,0.0,5.0,22.227013989809308,-10.0,2.0,14.74654377880184,-4.0,1.0,2.30414746543779,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.66767371601208,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.07486552119193,-25.0,0.0,0.0,0.0,2.0,7.1653543307086585,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
201012,1.946416666666667,2,20.545028142589103,4.0,43.283582089552404,-1.6,6.0,37.853689375888976,2.4,0.0,0.0,3.0,28.9458955223881,6.0,41.05017993636458,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.4338624338624,8.0,0.0,0.0,0.0,1.0,8.965517241379311,5.2,4.0,46.4626865671643,16.0,5.0,19.28320010174401,5.0,11,89.42988628368592,20.9,7.0,59.13583549421678,19.6,4.0,39.81771610464529,28.0,1.0,9.0625,3.5,15.0,165.14210342850083,50.99999999999999,6.0,50.72914677660646,48.0,1.0,2.87253141831239,6.0,0.0,0.0,0.0,3.0,26.10081860396245,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.066785794058518,-4.0,3.0,10.89808274470233,-6.0,2.0,8.28395245899488,-4.0,2.0,12.56712155099862,-4.0,5.0,22.28990697264833,-20.0,0.0,0.0,0.0,1.0,4.9504950495049505,-6.5,2.0,5.664652567975839,-8.0,0.0,0.0,0.0,3.0,13.874612841936331,-15.0,2.0,9.41296250993802,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201101,1.949,9,41.93893800918811,0.0,0.0,0.0,3.0,6.8659002240922495,1.2000000000000002,1.0,8.12379110251451,0.0,0.0,8.0,51.268623226626346,24.0,1.0,8.12379110251451,3.4,0.0,0.0,0.0,2.0,16.24758220502902,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.10101538783628,2.0,7,25.458645800293368,13.3,7.0,24.007392332309927,19.6,7.0,62.68992873470485,49.0,3.0,26.36703434575775,10.5,0.0,0.0,0.0,1.0,9.35251798561151,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.12379110251451,7.0,4.0,31.71004226132503,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.35360627062063,14.0,3.0,5.357967313562818,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.15649449781859,-10.0,0.0,0.0,0.0,1.0,8.12379110251451,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.32363574141669,-35.0,0.0,0.0,0.0,6.0,12.26713201249368,-60.0,2.0,3.6363636363636402,-19.0,1.0,2.28863340803075,-10.0
201102,1.944416666666667,6,31.947873576671167,6.0,40.00374544565336,-2.4,0.0,0.0,0.0,2.0,31.1443844973519,0.0,0.0,3.0,31.137200934646458,9.0,2.0,7.96345794275245,6.8,0.0,0.0,0.0,1.0,6.60869565217391,4.0,0.0,0.0,0.0,2.0,15.830546265328882,10.4,8.0,62.90607754159296,32.0,2.0,13.00649515752491,2.0,9,59.62964783165316,17.1,8.0,50.450903870300515,22.4,3.0,23.401396435501553,21.0,2.0,15.18987341772152,7.0,3.0,21.09268677627641,10.2,2.0,18.35748792270532,16.0,2.0,9.52380952380952,12.0,0.0,0.0,0.0,4.0,32.85069247979957,28.0,6.0,48.5886455268606,44.4,1.0,4.545454545454549,7.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,67.15487340058243,56.0,1.0,1.72413793103448,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9792284866469,-2.0,2.0,1.035375323554788,-4.0,0.0,0.0,0.0,1.0,6.62613981762918,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.02409638554217,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.95119928159369,-60.0,0.0,0.0,0.0,1.0,2.97397769516729,-10.0
201103,1.9398333333333333,6,29.118759251646658,6.0,38.74575931432253,-2.4,1.0,5.851063829787231,0.4,0.0,0.0,0.0,0.0,10.0,64.56720981841549,30.0,1.0,7.69440887187732,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.028122234820746,16.0,16.0,168.66404952075285,16.0,6,35.554413132906205,11.4,8.0,43.53570410433134,22.4,1.0,8.69565217391304,7.0,0.0,0.0,0.0,8.0,63.85862591300275,27.2,1.0,7.74193548387097,8.0,1.0,2.9126213592232997,6.0,1.0,9.87189148455162,6.4,1.0,7.69440887187732,7.0,2.0,17.187870388942578,14.8,0.0,0.0,0.0,4.0,15.092300826565488,20.0,0.0,0.0,0.0,3.0,32.287661187917024,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.740797529079472,-6.0,3.0,10.29411764705883,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,-6.5,1.0,8.33333333333333,-4.0,1.0,1.65289256198347,-5.0,5.0,27.505660820704463,-25.0,2.0,8.66517252163035,-18.0,0.0,0.0,0.0,3.0,13.52366641622841,-28.5,0.0,0.0,0.0
201104,1.93525,8,17.925000429793663,1.0,8.454425363276089,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.01371399085755,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.45070422535211,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,47.828563827604654,28.0,2.0,10.3448275862069,2.0,9,71.23754146181959,17.1,8.0,63.44517733440215,22.4,0.0,0.0,0.0,2.0,16.519218759748462,7.0,3.0,24.369291544267607,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3816046966731905,6.4,1.0,8.15899581589958,7.0,1.0,8.15899581589958,7.4,1.0,9.29577464788732,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.52488687782805,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.817701453104355,-8.0,0.0,0.0,0.0,2.0,9.0497737556561,-4.0,3.0,21.21036013937634,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7815126050420202,-5.0,0.0,0.0,0.0,8.0,24.694962961820398,-80.0,0.0,0.0,0.0,3.0,15.109181180059462,-30.0
201105,1.9306666666666668,6,37.09048788599575,1.0,8.46153846153846,-0.4,0.0,0.0,0.0,1.0,5.15653775322284,0.0,0.0,16.0,125.62043715192141,48.0,0.0,0.0,0.0,2.0,10.31307550644568,8.0,2.0,10.987859292310882,8.0,0.0,0.0,0.0,2.0,17.40823000557502,11.2,22.0,102.1147677532753,88.0,3.0,26.48144014670443,3.0,7,50.70291787391965,13.3,4.0,15.416127463915405,11.2,3.0,17.753706923550443,21.0,3.0,32.346272228172325,10.5,15.0,134.233516365213,50.99999999999999,0.0,0.0,0.0,3.0,20.149141080216168,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.92491467576792,5.0,0.0,0.0,0.0,3.0,22.35167902149692,21.0,1.0,7.68194070080863,-2.0,5.0,32.962922236369714,-25.0,1.0,6.7240031274433205,-2.0,0.0,0.0,0.0,1.0,4.419889502762429,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.97197201012537,-12.0,0.0,0.0,0.0,2.0,6.8407301163874195,-10.0,0.0,0.0,0.0,5.0,9.954202338435083,-50.0,0.0,0.0,0.0,0.0,0.0,0.0
201106,1.9260833333333331,21,165.30216710414538,0.0,0.0,0.0,2.0,12.078190858383179,0.8,2.0,12.965993632498678,0.0,0.0,18.0,111.31844170575435,54.0,0.0,0.0,0.0,2.0,11.956521739130439,8.0,2.0,14.66881742111099,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.022256652298886,20.0,19.0,139.82936752804025,19.0,2,12.078190858383179,3.8,0.0,0.0,0.0,4.0,31.688311688311682,28.0,0.0,0.0,0.0,10.0,91.18480222910635,33.99999999999999,4.0,24.553571428571445,32.0,5.0,27.37226277372265,30.0,0.0,0.0,0.0,2.0,15.528531337698778,14.0,1.0,7.56972111553785,7.4,1.0,11.6343490304709,7.4,2.0,10.3448275862069,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.79746835443038,-5.0,1.0,6.097560975609761,-2.0,0.0,0.0,0.0,2.0,6.49693744621966,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.705596107056,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,51.13585162842106,-55.0,0.0,0.0,0.0,7.0,36.171855337947456,-70.0,2.0,9.018823905980751,-19.0,0.0,0.0,0.0
201107,1.9215,20,74.57660512154041,0.0,0.0,0.0,4.0,10.6498730000344,1.6,0.0,0.0,0.0,0.0,12.0,66.6453154033201,36.0,0.0,0.0,0.0,2.0,16.97120708748615,8.0,0.0,0.0,0.0,1.0,6.3116370808678495,5.2,0.0,0.0,0.0,7.0,47.904131840635614,28.0,2.0,11.36363636363636,2.0,16,77.83576383893103,30.39999999999999,18.0,88.65832699388453,50.399999999999984,0.0,0.0,0.0,4.0,59.51859956236321,14.0,2.0,5.677018633540371,6.8,6.0,41.430523960310005,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.759299781181603,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.832871652816251,5.0,1.0,6.481481481481481,7.0,1.0,1.49875311720698,-2.0,3.0,8.450624774961,-15.0,1.0,6.481481481481481,-2.0,1.0,11.2244897959184,-2.0,9.0,30.692833779902898,-18.0,4.0,17.225145743346086,-8.0,0.0,0.0,0.0,1.0,5.72246065808298,-4.4,0.0,0.0,0.0,5.0,11.04677995215049,-20.0,0.0,0.0,0.0,10.0,20.740995177579407,-50.0,0.0,0.0,0.0,15.0,44.226019242745544,-150.0,2.0,5.30973451327434,-19.0,1.0,2.57142857142857,-10.0
201108,1.9169166666666664,19,97.54283962178377,1.0,6.26631853785901,-0.4,4.0,23.31087024181653,1.6,0.0,0.0,0.0,0.0,9.0,39.14149734212044,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.374610655182718,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.902248547816356,32.0,7.0,38.33792459757382,7.0,8,33.62851983250216,15.2,12.0,53.066036797249424,33.6,4.0,19.19457281464111,28.0,0.0,0.0,0.0,5.0,34.627216415242074,17.0,21.0,134.3652809852988,168.0,3.0,20.89104691449414,18.0,12.0,70.00911577028256,76.8,7.0,42.69002923216174,49.0,7.0,63.927544841040046,51.8,0.0,0.0,0.0,1.0,2.01005025125628,5.0,1.0,7.17806531115219,5.0,5.0,46.67670478498382,35.0,1.0,4.8,-2.0,8.0,38.20188913052235,-40.0,2.0,9.577576816004711,-4.0,4.0,20.12657651996479,-8.0,2.0,6.24076860047908,-4.0,0.0,0.0,0.0,2.0,21.153310255568694,-8.0,1.0,4.63258785942492,-4.4,1.0,3.0991735537190097,-6.5,3.0,13.497607416825359,-12.0,0.0,0.0,0.0,8.0,29.62334362061615,-40.0,2.0,4.02010050251256,-18.0,20.0,83.30000746639416,-200.0,0.0,0.0,0.0,0.0,0.0,0.0
201109,1.9123333333333328,11,88.04199586739279,2.0,11.64392670017819,-0.8,11.0,76.87143535721492,4.4,0.0,0.0,0.0,0.0,79.0,636.5263261452671,237.0,0.0,0.0,0.0,1.0,5.491698595146871,4.0,6.0,41.95804195804193,24.0,0.0,0.0,0.0,2.0,7.8284547311096,10.4,10.0,60.01753689718793,40.0,10.0,56.5819867307066,10.0,21,77.82439779095341,39.899999999999984,23.0,81.80862139993563,64.39999999999998,13.0,86.529842454043,91.0,7.0,46.37305299556952,24.5,2.0,23.78633024592781,6.8,19.0,123.57297574832731,152.0,0.0,0.0,0.0,13.0,77.99588577177714,83.2,0.0,0.0,0.0,5.0,38.943016110035146,37.0,0.0,0.0,0.0,2.0,4.244591453602721,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.66004415011036,-20.0,2.0,8.885599272821711,-4.0,1.0,12.567324955116698,-2.0,10.0,60.34219192382557,-20.0,6.0,31.9170488830503,-12.0,2.0,9.7382049538774,-8.0,0.0,0.0,0.0,4.0,17.109177894142714,-26.0,0.0,0.0,0.0,1.0,3.1017900080149703,-5.0,9.0,23.922052368796717,-45.0,2.0,5.17241379310344,-19.0,5.0,13.28600405679512,-50.0,1.0,3.98230088495575,-9.5,0.0,0.0,0.0
201110,1.90775,12,79.73416032993849,1.0,5.52813425468904,-0.4,3.0,21.587729088074962,1.2000000000000002,3.0,16.61467889667482,1.0,7.359307359307361,7.0,54.525700407272204,21.0,1.0,9.41176470588235,3.4,0.0,0.0,0.0,2.0,8.017760810705639,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,131.35380047722268,112.0,9.0,57.6793118715029,9.0,23,164.62183329060647,43.69999999999999,18.0,140.61852878250284,50.399999999999984,6.0,63.96381196894675,42.0,3.0,26.35031990483932,10.5,7.0,55.33628932634311,23.8,41.0,253.81321596150468,328.0,4.0,25.95445985276494,24.0,1.0,5.29115341545352,6.4,0.0,0.0,0.0,2.0,19.94168760381035,14.8,1.0,5.858585858585861,7.4,2.0,9.85789814613268,10.0,0.0,0.0,0.0,3.0,25.790754257907547,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.05797101449275,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.72320499479709,-4.0,0.0,0.0,0.0,2.0,17.289134438305698,-13.0,1.0,0.8771929824561401,-4.0,0.0,0.0,0.0,12.0,30.479932095837242,-60.0,0.0,0.0,0.0,8.0,21.235544409620825,-80.0,2.0,8.97283017483352,-19.0,0.0,0.0,0.0
201111,1.903166666666667,4,22.831983587520188,2.0,13.399449411064689,-0.8,0.0,0.0,0.0,1.0,6.73076923076923,3.0,30.143540669856602,4.0,36.57745753988678,12.0,0.0,0.0,0.0,1.0,3.8043478260869596,4.0,2.0,13.63924963924963,8.0,4.0,14.6570796460177,20.8,1.0,4.2035398230088505,5.2,14.0,86.58676824785576,56.0,16.0,119.99552149562305,16.0,22,149.47460554686208,41.799999999999976,26.0,166.48574433737468,72.79999999999997,4.0,40.191387559808796,28.0,0.0,0.0,0.0,5.0,46.52832728160168,17.0,0.0,0.0,0.0,1.0,4.262877442273529,6.0,1.0,6.0085881180998895,6.4,1.0,8.965517241379311,7.0,6.0,36.34047559754764,44.4,0.0,0.0,0.0,3.0,17.93426857660573,15.0,0.0,0.0,0.0,1.0,6.79611650485437,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.60828300258844,-2.0,0.0,0.0,0.0,1.0,6.41118305009163,-2.0,2.0,11.754462404581801,-8.0,0.0,0.0,0.0,3.0,16.82484900776532,-19.5,0.0,0.0,0.0,2.0,1.8045705279747808,-10.0,3.0,3.03030303030303,-15.0,0.0,0.0,0.0,1.0,2.00803212851406,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
201112,1.8985833333333333,10,64.35152531755648,1.0,8.43585237258348,-0.4,4.0,29.19942942550253,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.655449360671142,20.8,0.0,0.0,0.0,4.0,42.0082911100876,16.0,0.0,0.0,0.0,7,37.666275400286395,13.3,3.0,22.02381729972776,8.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.87179487179488,16.0,1.0,5.617977528089889,6.0,5.0,42.1792618629174,32.0,0.0,0.0,0.0,5.0,51.71999353562466,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.69609261939219,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201201,1.8940000000000001,4,29.451005549168677,1.0,4.98442367601246,-0.4,1.0,6.79802955665025,0.4,0.0,0.0,2.0,18.21862348178139,6.0,34.71481341140059,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.96143958868896,16.0,2.0,10.55718475073314,2.0,4,34.89618751366095,7.6,4.0,34.89618751366095,11.2,1.0,3.99449035812672,7.0,0.0,0.0,0.0,4.0,26.82413097114161,13.6,0.0,0.0,0.0,3.0,20.52901697591789,18.0,8.0,54.99689934524394,51.2,0.0,0.0,0.0,11.0,70.0750302781246,81.4,0.0,0.0,0.0,1.0,9.68858131487889,5.0,0.0,0.0,0.0,2.0,17.142857142857142,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.35641105246818,-4.0,0.0,0.0,0.0,2.0,14.964685804896671,-8.0,3.0,22.86245353159851,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.08030288415164,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
201202,1.8931666666666669,16,63.50081684911385,3.0,16.429767902942512,-1.2000000000000002,6.0,41.526689732509865,2.4,1.0,6.8656716417910495,0.0,0.0,5.0,29.003584113810774,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.06179465390522,20.8,1.0,6.59340659340659,5.2,4.0,34.80825958702064,16.0,0.0,0.0,0.0,5,45.45303207121172,9.5,4.0,33.61722245146858,11.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,75.92205399922516,37.39999999999999,0.0,0.0,0.0,2.0,15.450444164904239,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.37335945335886,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.085106382978719,5.0,3.0,19.04037848034296,21.0,3.0,12.676625880630901,-6.0,0.0,0.0,0.0,4.0,21.71835168122881,-8.0,5.0,28.51987040321221,-10.0,7.0,37.37631635299145,-14.0,0.0,0.0,0.0,5.0,29.552846675774003,-20.0,0.0,0.0,0.0,2.0,10.290564493236769,-13.0,4.0,27.070937893504162,-16.0,0.0,0.0,0.0,4.0,16.701541559013233,-20.0,3.0,18.09045226130652,-28.5,13.0,42.86089583052692,-130.0,2.0,10.75069508804448,-19.0,1.0,3.73134328358209,-10.0
201203,1.8923333333333328,18,97.15863346530287,5.0,20.835940368775447,-2.0,0.0,0.0,0.0,3.0,9.40592990689434,0.0,0.0,11.0,66.17238938242929,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.38138610582099,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48.21075781574116,24.0,17.0,137.85866609329335,17.0,8,44.576761884509075,15.2,9.0,47.57284277352058,25.200000000000006,7.0,37.90991475331943,49.0,3.0,10.927152317880779,10.5,10.0,78.99314221728608,33.99999999999999,6.0,30.848606191282897,48.0,2.0,6.194125159642401,12.0,4.0,25.52255225522552,25.6,2.0,12.09844815656815,14.0,3.0,22.8094247003515,22.200000000000006,4.0,14.657435481652188,29.6,1.0,8.274231678487,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.18610093610093,-6.0,2.0,12.58741258741258,-10.0,0.0,0.0,0.0,1.0,3.64238410596026,-2.0,4.0,20.22922586685587,-8.0,0.0,0.0,0.0,2.0,12.813657655872431,-8.0,4.0,12.223662638348221,-17.6,0.0,0.0,0.0,1.0,7.81893004115226,-4.0,0.0,0.0,0.0,3.0,20.702609401969756,-15.0,0.0,0.0,0.0,4.0,15.349040521696729,-40.0,0.0,0.0,0.0,0.0,0.0,0.0
201204,1.8915,11,59.897951057482366,4.0,13.38935574229692,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5203874746565,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.70432357043236,16.0,3.0,29.96685584192109,3.0,2,2.2162195346552997,3.8,2.0,2.2162195346552997,5.6,1.0,6.629834254143651,7.0,1.0,7.692307692307691,3.5,10.0,77.08673049704919,33.99999999999999,0.0,0.0,0.0,2.0,9.7205499587152,12.0,2.0,3.94088669950738,12.8,1.0,6.08974358974359,7.0,0.0,0.0,0.0,1.0,7.82828282828283,7.4,0.0,0.0,0.0,2.0,15.294619768522,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.77777777777778,-2.0,0.0,0.0,0.0,1.0,7.0996978851963695,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.974082623900975,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
