MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201005,2.081,32,156.18737833898618,6.0,35.152507704371345,-2.4,4.0,18.177451300175207,1.6,1.0,5.188679245283019,0.0,0.0,31,187.0956635336369,93.0,0.0,0.0,0.0,8.0,61.23428760653347,32.0,5.0,36.99553602324153,20.0,6.0,34.605604642346826,31.2,0.0,0.0,0.0,28.0,156.3093356846044,112.0,30.0,156.6173158031923,30.0,31,198.58872136336004,58.89999999999997,32,211.3545093169831,89.59999999999997,1.0,5.188679245283019,5.0,2.0,7.42574257425742,14.0,7.0,41.718058695831814,24.5,26,164.2545259174934,88.40000000000003,10.0,81.15573293401015,80.0,1.0,4.80169107391911,6.0,2.0,11.921944035346101,12.8,4.0,27.81170138851809,28.0,1.0,3.37078651685393,7.4,0.0,0.0,0.0,1.0,0.5464480874316939,5.0,2.0,11.1709757548193,10.0,2.0,10.77889447236181,14.0,1.0,8.42005676442762,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.94351073762838,-8.0,8.0,34.47878861189966,-16.0,14.0,65.0638816427952,-28.0,1.0,4.97981157469717,-2.0,15.0,96.78758435235987,-60.0,4.0,20.842779839677352,-17.6,3.0,15.35790270071989,-19.5,0.0,0.0,0.0,5.0,23.37596101217091,-25.0,15.0,41.713968790184005,-75.0,0.0,0.0,0.0,25.0,87.58708945882348,-250.0,4.0,31.0556037414533,-38.0,12.0,45.720464555911335,-120.0
201006,2.09725,9,51.587497171036546,1.0,2.4316109422492405,-0.4,2.0,11.554897558541848,0.8,0.0,0.0,0.0,0.0,2,9.85918937592096,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,121.91891571897291,16.0,20,127.15084918324844,37.99999999999999,15,86.35541336662718,41.99999999999999,2.0,11.390080274829801,10.0,14.0,78.56141209464639,98.0,0.0,0.0,0.0,19,134.6487022785292,64.59999999999998,0.0,0.0,0.0,5.0,24.431512141526852,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.17241379310345,7.4,12.0,46.297387989713485,88.80000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.401697057230539,14.0,0.0,0.0,0.0,2.0,16.09873116754753,-4.0,1.0,6.5634674922600595,-5.0,0.0,0.0,0.0,3.0,21.575940078392037,-6.0,1.0,3.1496062992126,-2.0,0.0,0.0,0.0,5.0,42.24048846066725,-20.0,3.0,10.546194580152012,-13.2,3.0,22.76350591311222,-19.5,1.0,6.688963210702339,-4.0,3.0,22.76350591311222,-15.0,3.0,29.42084942084943,-15.0,0.0,0.0,0.0,6.0,12.48247378168638,-60.0,0.0,0.0,0.0,2.0,11.7097220620459,-20.0
201007,2.1135,21,117.5308504503568,8.0,50.61933040952616,-3.2,5.0,30.82642510564087,2.0,0.0,0.0,1.0,1.92307692307692,9,53.71075491931398,27.0,1.0,10.738255033557,3.4,0.0,0.0,0.0,6.0,40.421213677841145,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,55.58890321636379,36.0,11.0,50.84725879335192,11.0,21,127.98055635662985,39.899999999999984,17,102.1603319429778,47.59999999999999,0.0,0.0,0.0,7.0,41.748698345978816,49.0,2.0,7.45924798956748,7.0,7,45.79007870147417,23.8,1.0,4.9382716049382696,8.0,0.0,0.0,0.0,2.0,7.4468085106383,12.8,1.0,4.4692737430167595,7.0,4.0,25.59367981696179,29.6,0.0,0.0,0.0,1.0,5.222256760957411,5.0,0.0,0.0,0.0,1.0,3.23974082073434,7.0,5.0,28.71977124183006,50.0,10.0,74.85192793649385,-20.0,4.0,20.03512063411443,-20.0,1.0,7.96019900497512,-2.0,5.0,32.497537371328995,-10.0,5.0,21.27621789406069,-10.0,0.0,0.0,0.0,6.0,27.74339946596982,-24.0,3.0,15.713688633993698,-13.2,0.0,0.0,0.0,2.0,12.525460185320993,-8.0,1.0,4.0,-5.0,5.0,26.344740220035266,-25.0,2.0,6.866878896744519,-18.0,5.0,24.89717818580936,-50.0,2.0,17.73504273504274,-19.0,0.0,0.0,0.0
201008,2.12975,24,147.0896989398521,12.0,76.17425920700916,-4.800000000000002,16.0,75.45332743114845,6.400000000000002,5.0,29.08268928437943,2.0,18.012422360248443,21,135.80128970441092,63.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.50440021257652,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,51.71295698531604,28.0,40.0,223.14617411288015,40.0,44,268.0148279556381,83.60000000000002,34,206.27479047211585,95.19999999999996,4.0,29.30402930402932,20.0,38.0,351.75548154653865,266.0,1.0,7.002801120448179,3.5,23,164.87876123354562,78.20000000000002,21.0,157.93143096510468,168.0,5.0,43.04016230871172,30.0,0.0,0.0,0.0,5.0,44.165751358776674,35.0,3.0,25.90222131047915,22.200000000000006,0.0,0.0,0.0,2.0,14.81481481481482,10.0,3.0,20.984940984940987,15.0,1.0,5.48648767720933,7.0,0.0,0.0,0.0,4.0,22.804210869733485,-8.0,4.0,25.005631012383308,-20.0,3.0,20.62553993560041,-6.0,8.0,65.00836521574541,-16.0,2.0,16.849114317468732,-4.0,2.0,18.37080220773669,-4.0,9.0,54.9472409434299,-36.0,11.0,47.79764480295098,-48.39999999999999,0.0,0.0,0.0,5.0,39.73098563424283,-20.0,0.0,0.0,0.0,20.0,87.21937181477115,-100.0,0.0,0.0,0.0,29.0,134.15508815364254,-290.0,1.0,4.46320868516285,-9.5,8.0,28.173587326247894,-80.0
201009,2.146,11,54.20521970277018,6.0,34.01207156681525,-2.4,14.0,92.72497569580736,5.6000000000000005,3.0,23.157136728565305,0.0,0.0,17,96.63200863141407,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.251211698020209,4.0,2.0,3.1331592689295,10.4,2.0,9.605164843467971,10.4,10.0,48.97219309463314,40.0,11.0,51.31999227100568,11.0,26,161.74157802873032,49.399999999999984,34,216.61428308477932,95.19999999999996,5.0,37.698184818600396,25.0,9.0,54.597443607130785,63.0,4.0,33.23414429441216,14.0,11,76.06946445566797,37.39999999999999,0.0,0.0,0.0,6.0,39.4812883348387,36.0,0.0,0.0,0.0,5.0,30.673189415513722,35.0,4.0,29.40712215131066,29.6,0.0,0.0,0.0,3.0,17.72168362549884,15.0,4.0,12.35378600463732,20.0,3.0,16.21472177534373,21.0,2.0,7.49354005167958,20.0,1.0,4.31372549019608,-2.0,0.0,0.0,0.0,10.0,57.548088451346146,-20.0,3.0,28.49554163789845,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.7411942705288,-28.0,13.0,45.10724392570202,-57.2,4.0,17.96515146012311,-26.0,7.0,47.8321617774224,-28.0,0.0,0.0,0.0,13.0,74.06252112405592,-65.0,0.0,0.0,0.0,8.0,48.329652099461995,-80.0,7.0,23.50431925445159,-66.5,3.0,7.795896015014706,-30.0
201010,2.16225,38,245.48079509746097,5.0,26.747233268991426,-2.0,5.0,34.433955794886444,2.0,3.0,19.59214220263128,0.0,0.0,7,40.77973139493354,21.0,1.0,7.16723549488055,3.4,0.0,0.0,0.0,6.0,37.019455220955116,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.99250936329588,4.0,34.0,179.27629046906054,34.0,40,200.77314959624292,76.0,35,177.9368864230473,97.99999999999994,2.0,17.40674955595026,10.0,8.0,45.29947899664415,56.0,0.0,0.0,0.0,13,94.61904326052392,44.19999999999999,8.0,52.41449551694316,64.0,7.0,25.021867600845408,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.7840669920738,14.8,0.0,0.0,0.0,2.0,8.65724381625442,10.0,0.0,0.0,0.0,6.0,11.57757032985276,42.0,0.0,0.0,0.0,1.0,4.069767441860471,-2.0,10.0,47.961152766423204,-50.0,5.0,26.473782628063912,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,81.3929728041956,-52.0,20.0,129.08346073784944,-88.00000000000004,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.35301021655502,-25.0,8.0,19.04477013501457,-40.0,2.0,14.43696350964489,-18.0,14.0,53.08604095794027,-140.0,2.0,3.220926567916794,-19.0,0.0,0.0,0.0
201011,2.1785,152,761.2411365774716,36.0,239.6404687912049,-14.400000000000007,48.0,247.95345561703903,19.2,35.0,186.58533502437012,1.0,4.58498310236567,79,388.75061430474284,237.0,3.0,23.68421052631578,10.2,10.0,53.45527598027122,40.0,18.0,94.0730244934441,72.0,4.0,17.6991150442478,20.8,2.0,9.6,10.4,25.0,177.62342452395637,100.0,81.0,345.41131433974465,81.0,73,396.31391088530563,138.70000000000013,66,350.2714115675658,184.80000000000013,13.0,76.95070182570204,65.0,86.0,426.023022114446,602.0,59.0,287.88437468028536,206.5,72,436.2046843882485,244.80000000000018,6.0,28.355094139991078,48.0,20.0,115.42610067711756,120.0,4.0,23.15101408836308,25.6,8.0,50.40589363105313,56.0,8.0,38.17558199764222,59.2,2.0,15.43198959687906,14.8,42.0,224.61249378793502,210.0,14.0,88.20653201306536,70.0,17.0,90.02178089382933,119.0,2.0,9.56207543865689,20.0,15.0,91.72280617095328,-30.0,18.0,113.30285170967005,-90.0,16.0,88.95912294693515,-32.0,44.0,255.73035353833458,-88.0,37.0,192.6934850811676,-74.0,0.0,0.0,0.0,39.0,221.74546866153358,-156.0,24.0,107.20997024095864,-105.60000000000004,26.0,134.89259565367755,-169.0,5.0,20.76605524471126,-20.0,13.0,78.81872686662712,-65.0,47.0,167.67267280125603,-235.0,19.0,79.05228131515895,-171.0,30.0,141.96854655760185,-300.0,7.0,39.12127380252421,-66.5,6.0,34.1575475644805,-60.0
201012,2.19475,28,137.20272034574728,9.0,29.55238001381177,-3.6,10.0,60.73261260318665,4.0,5.0,19.500291412984367,0.0,0.0,15,77.7154712837245,45.0,1.0,4.5,3.4,3.0,19.880754437126992,12.0,1.0,6.3670411985018704,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,89.34648035864164,52.0,12.0,85.06457848789559,12.0,24,165.79696572265448,45.59999999999998,23,159.6170839398096,64.39999999999998,1.0,8.18181818181818,5.0,11.0,76.9716849846953,77.0,2.0,13.28409876723558,7.0,14,85.67154609072675,47.6,6.0,23.4700456662925,48.0,2.0,12.792830201737113,12.0,2.0,5.11882998171846,12.8,1.0,3.78619153674833,7.0,5.0,33.279453152487676,37.0,0.0,0.0,0.0,3.0,20.35707256111849,15.0,1.0,11.407407407407401,5.0,15.0,59.139986469663455,105.0,1.0,1.9367729286907398,10.0,2.0,9.31614545379902,-4.0,4.0,11.434099479849118,-20.0,3.0,22.895255713293558,-6.0,1.0,2.47933884297521,-2.0,3.0,12.849852232503931,-6.0,1.0,1.9280205655526998,-2.0,16.0,70.26044534230414,-64.0,0.0,0.0,0.0,2.0,18.8034188034188,-13.0,2.0,17.896102871356362,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.14315277666987,-60.0,0.0,0.0,0.0,2.0,14.19217412869139,-20.0
201101,2.211,29,149.5893255385995,0.0,0.0,0.0,7.0,25.88289285791539,2.8,0.0,0.0,0.0,0.0,16,66.06095715769904,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.49917456652082,12.0,3.0,28.158844765342952,15.6,3.0,9.65346534653466,15.6,13.0,58.24603311775247,52.0,2.0,14.42307692307692,2.0,20,89.58478735675295,37.99999999999999,22,103.57358072928598,61.59999999999998,0.0,0.0,0.0,5.0,35.889111012954395,35.0,5.0,37.2340425531915,17.5,5,44.58875099437254,17.0,0.0,0.0,0.0,3.0,12.97358144521865,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.74109029440766,14.8,3.0,18.75,22.200000000000006,2.0,9.090909090909099,10.0,0.0,0.0,0.0,2.0,9.854989923771141,14.0,2.0,9.560849133041641,20.0,10.0,36.39879165498566,-20.0,0.0,0.0,0.0,5.0,37.383831703549816,-10.0,2.0,6.481481481481481,-4.0,1.0,7.21153846153846,-2.0,4.0,19.544836956521745,-8.0,5.0,17.938319303362913,-20.0,3.0,17.16867469879518,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.07555940507796,-15.0,9.0,40.5409305164743,-45.0,1.0,3.45489443378119,-9.0,2.0,16.60377358490566,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
201102,2.212,52,278.87266918955817,9.0,41.02587846382753,-3.6,12.0,57.419186998303935,4.8,1.0,15.5056179775281,0.0,0.0,27,198.98547936697602,81.0,4.0,7.883432326698619,13.6,0.0,0.0,0.0,7.0,33.56135981169169,28.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,113.02833101790308,72.0,30.0,146.6645353568605,30.0,79,391.5227894498207,150.10000000000016,77,397.9436235342753,215.6000000000001,0.0,0.0,0.0,19.0,107.0455201876228,133.0,13.0,86.05312587137917,45.5,21,119.02074695973394,71.39999999999998,6.0,49.33384088313665,48.0,12.0,59.09100990540031,72.0,4.0,21.43888591257011,25.6,14.0,78.07377806877787,98.0,4.0,34.05086673568391,29.6,3.0,8.95374166624472,22.200000000000006,4.0,11.702194127728509,20.0,4.0,20.27339096590435,20.0,22.0,115.20261635058318,154.0,0.0,0.0,0.0,10.0,49.843308659457186,-20.0,1.0,5.08753179215297,-5.0,4.0,27.48459300546854,-8.0,3.0,16.02218028174089,-6.0,8.0,41.00559599036949,-16.0,3.0,19.261088600889853,-6.0,25.0,147.83333459088368,-100.0,12.0,69.65496557186948,-52.79999999999999,9.0,55.66476192935461,-58.5,21.0,86.70161521663596,-84.0,50.0,151.67399425949802,-250.0,16.0,114.01919466487621,-80.0,3.0,22.64150943396225,-27.0,3.0,20.55493018178712,-30.0,3.0,15.475815394388402,-28.5,5.0,23.20252260568383,-50.0
201103,2.213,70,412.27157131748845,2.0,13.65631538548309,-0.8,20.0,129.78882154886003,8.000000000000004,0.0,0.0,4.0,36.61212682114761,34,223.3088409690179,102.0,0.0,0.0,0.0,3.0,18.126597454217208,12.0,13.0,100.87525040844109,52.0,2.0,15.66875880915806,10.4,2.0,13.22944478674608,10.4,13.0,68.30222791012406,52.0,17.0,111.70663648621084,17.0,27,148.19480749960562,51.29999999999998,25,139.76404914641452,69.99999999999997,1.0,6.76328502415459,5.0,28.0,198.45093749144056,196.0,35.0,283.5362386873071,122.5,54,380.3429237615625,183.60000000000016,15.0,89.37736840656405,120.0,23.0,191.84633737845326,138.0,5.0,28.43407564510429,32.0,5.0,34.78446034447461,35.0,13.0,95.61486073908628,96.20000000000002,1.0,5.988023952095809,7.4,4.0,20.480062901194767,20.0,18.0,136.3213719640614,90.0,13.0,57.6233272242206,91.0,0.0,0.0,0.0,4.0,26.11852504666062,-8.0,1.0,8.084486525855791,-5.0,4.0,25.533110470463072,-8.0,18.0,115.27649432414282,-36.0,9.0,18.529055150176283,-18.0,3.0,19.157147267675217,-6.0,23.0,179.76947087013775,-92.0,3.0,25.230024724670834,-13.2,7.0,33.042150914852016,-45.5,5.0,33.369144962426084,-20.0,4.0,30.952024170868807,-20.0,9.0,57.25795248070883,-45.0,0.0,0.0,0.0,7.0,26.0344185962418,-70.0,0.0,0.0,0.0,7.0,41.98929560162435,-70.0
201104,2.214,18,123.7542020509148,7.0,43.200017985806674,-2.8,6.0,38.619269869999655,2.4,7.0,34.73587535098741,2.0,12.344699973565953,13,74.45860951897686,39.0,0.0,0.0,0.0,1.0,7.32538330494037,4.0,8.0,49.13588746714984,32.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,61.812556044465815,40.0,19.0,105.90034544554476,19.0,28,164.53850037842597,53.19999999999998,18,96.5973132659404,50.399999999999984,2.0,11.80811808118082,10.0,13.0,76.62496806358769,91.0,4.0,19.43986820428336,14.0,5,34.501475264113644,17.0,0.0,0.0,0.0,21.0,87.74635302322041,126.0,0.0,0.0,0.0,2.0,13.656237255664413,14.0,3.0,21.613508896525712,22.200000000000006,0.0,0.0,0.0,8.0,52.77789614624109,40.0,0.0,0.0,0.0,2.0,19.89247311827956,14.0,0.0,0.0,0.0,6.0,29.745402522913786,-12.0,2.0,12.68168160864534,-10.0,3.0,22.214172483026108,-6.0,3.0,34.042939135449856,-6.0,6.0,30.45497253466418,-12.0,0.0,0.0,0.0,2.0,8.38375951590865,-8.0,7.0,32.76651963231129,-30.8,0.0,0.0,0.0,2.0,11.87223774316864,-8.0,6.0,22.116302053984157,-30.0,2.0,4.62962962962963,-10.0,1.0,4.847396768402151,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.81165919282511,-10.0
201105,2.215,27,158.49592174145198,3.0,19.683257918552037,-1.2000000000000002,7.0,34.914295173484895,2.8,5.0,34.60355752216488,2.0,20.50256282513905,21,134.4698635906471,63.0,1.0,5.94679186228482,3.4,2.0,8.90267058890618,8.0,2.0,14.679985201627819,8.0,2.0,9.28742994395516,10.4,0.0,0.0,0.0,23.0,115.17953984828823,92.0,21.0,115.59593553558612,21.0,36,162.05790236296514,68.39999999999998,29,130.00942306041532,81.19999999999995,2.0,8.962264150943401,10.0,23.0,127.76576596368272,161.0,4.0,31.226900616811673,14.0,33,206.19013251409942,112.20000000000006,6.0,38.34024390740807,48.0,1.0,3.70958265616597,6.0,0.0,0.0,0.0,3.0,17.44145376688174,21.0,2.0,8.93825188439075,14.8,0.0,0.0,0.0,4.0,25.05305821197802,20.0,0.0,0.0,0.0,2.0,15.88330632090762,14.0,0.0,0.0,0.0,4.0,15.882845264171266,-8.0,3.0,20.96662840159297,-15.0,3.0,17.92073821131793,-6.0,1.0,5.81395348837209,-2.0,4.0,26.02640800339446,-8.0,0.0,0.0,0.0,10.0,54.45150659493261,-40.0,3.0,11.12874796849791,-13.2,1.0,1.9736842105263201,-6.5,1.0,1.9736842105263201,-4.0,0.0,0.0,0.0,4.0,19.34545859543227,-20.0,3.0,11.12874796849791,-27.0,7.0,36.81934685051971,-70.0,0.0,0.0,0.0,1.0,6.206088992974241,-10.0
201106,2.2159999999999997,40,247.4842678510346,11.0,50.333882192490556,-4.4,14.0,86.63657761818342,5.6000000000000005,5.0,24.60154021548597,0.0,0.0,43,262.7935320386245,129.0,5.0,34.26392378855468,17.0,0.0,0.0,0.0,6.0,29.91921235673222,24.0,2.0,8.44155844155844,10.4,0.0,0.0,0.0,27.0,143.61077083908683,108.0,92.0,583.7884629186989,92.0,73,417.62400764533083,138.70000000000016,55,330.5630813703688,153.99999999999997,2.0,11.95305523663732,10.0,22.0,143.28647418495717,154.0,5.0,34.826604664392804,17.5,29,232.1489340425707,98.60000000000002,7.0,41.16402113855379,56.0,3.0,19.06203207903389,18.0,5.0,28.87264413334625,32.0,3.0,22.84986923637927,21.0,9.0,62.283934329124286,66.6,0.0,0.0,0.0,5.0,35.45706100665834,25.0,5.0,25.279350577844358,25.0,7.0,35.764320009058224,49.0,0.0,0.0,0.0,9.0,45.52966784318206,-18.0,6.0,41.034143001660034,-30.0,11.0,69.29496200269882,-22.0,1.0,6.41025641025641,-2.0,1.0,8.13008130081301,-2.0,0.0,0.0,0.0,24.0,136.5758825109863,-96.0,26.0,154.96714517944653,-114.40000000000003,0.0,0.0,0.0,5.0,23.5044202093653,-20.0,2.0,12.053064534816361,-10.0,13.0,67.52716036463504,-65.0,2.0,7.4235807860262,-18.0,15.0,72.33838670477878,-150.0,1.0,4.49438202247191,-9.5,4.0,28.464054013651353,-40.0
201107,2.217,19,124.07769032021773,1.0,7.64635603345281,-0.4,4.0,22.800377287660798,1.6,3.0,25.61985972984446,2.0,12.874590625348981,9,46.83563252625772,27.0,1.0,5.79243765084473,3.4,0.0,0.0,0.0,2.0,17.08652835106323,8.0,2.0,16.65044880289347,10.4,0.0,0.0,0.0,3.0,24.59789471344093,12.0,6.0,38.98972628146424,6.0,22,138.24295859909012,41.799999999999976,21,136.33493327959354,58.79999999999998,0.0,0.0,0.0,2.0,7.64331210191082,14.0,0.0,0.0,0.0,5,41.896250287554714,17.0,4.0,23.3284263526199,32.0,5.0,26.184801124202924,30.0,3.0,17.474290270474228,19.200000000000006,1.0,6.90654843110505,7.0,4.0,27.47252747252746,29.6,1.0,9.02612826603325,7.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,57.549455863725434,56.0,2.0,10.240965659511538,20.0,11.0,65.18911146715561,-22.0,0.0,0.0,0.0,10.0,64.28128212675891,-20.0,3.0,34.59916675161137,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.25445451691249,-12.0,12.0,51.297421842388154,-52.79999999999999,1.0,9.82942430703625,-6.5,5.0,45.18555841771785,-20.0,2.0,8.191616766467071,-10.0,15.0,73.27204793612205,-75.0,0.0,0.0,0.0,1.0,6.78572511445984,-10.0,0.0,0.0,0.0,2.0,14.384714384714382,-20.0
201108,2.218,18,86.93623260862495,3.0,16.01628102323943,-1.2000000000000002,7.0,57.95238065805502,2.8,0.0,0.0,0.0,0.0,20,118.56440343236102,60.0,0.0,0.0,0.0,2.0,3.72608912285262,8.0,3.0,15.98938973813923,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,92.34508750433996,56.0,9.0,42.03712939403231,9.0,23,113.02590014301866,43.69999999999999,22,111.60671108785509,61.59999999999997,0.0,0.0,0.0,12.0,69.41093560159774,84.0,3.0,15.998460576321753,10.5,15,87.8326828035323,50.99999999999999,3.0,14.266380374939152,24.0,2.0,16.09591236404817,12.0,5.0,22.707715636461053,32.0,0.0,0.0,0.0,2.0,22.6198640813018,14.8,6.0,27.87483716186483,44.4,1.0,0.0,5.0,1.0,8.0,5.0,6.0,55.96527907079303,42.0,2.0,3.72608912285262,18.0,4.0,26.95130461732975,-8.0,3.0,16.473741932692278,-15.0,3.0,16.332155179668437,-6.0,2.0,12.354691003016091,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.52081497005764,-32.0,6.0,30.884567207747512,-26.4,1.0,5.46875,-6.5,17.0,109.37927989405857,-68.0,0.0,0.0,0.0,3.0,11.345531574271131,-15.0,0.0,0.0,0.0,10.0,35.905493718121704,-100.0,0.0,0.0,0.0,2.0,0.0,-20.0
201109,2.2190000000000003,26,135.59963435166236,5.0,32.39601865849255,-2.0,7.0,56.62295078347024,2.8,3.0,18.00675447587896,0.0,0.0,54,365.70295411179933,162.0,4.0,18.8642395245393,13.6,0.0,0.0,0.0,3.0,25.288000596614186,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,173.7620905710493,100.0,28.0,170.76003466845972,28.0,47,312.7101034763791,89.30000000000004,46,311.31421987291145,128.79999999999993,2.0,20.15327887123943,10.0,8.0,56.50835383872103,56.0,16.0,90.88172538598174,56.0,18,143.76579505803875,61.19999999999999,78.0,568.1988691387604,624.0,5.0,42.08509315192406,30.0,4.0,14.652666837228551,25.6,3.0,26.25314357348681,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.48416747750293,15.0,22.0,109.23423611855482,154.0,0.0,0.0,0.0,4.0,22.77995858887733,-8.0,1.0,8.174386920980929,-5.0,0.0,0.0,0.0,9.0,46.580077222827704,-18.0,2.0,6.784750474072349,-4.0,0.0,0.0,0.0,25.0,154.52501628735914,-100.0,5.0,42.020509823952004,-22.0,1.0,8.0773606370876,-6.5,5.0,34.81969687097698,-20.0,0.0,0.0,0.0,14.0,93.28702936598214,-70.0,1.0,3.0386740331491695,-9.0,5.0,29.457475462128148,-50.0,1.0,6.211180124223599,-9.5,3.0,22.72280000772615,-30.0
201110,2.22,10,47.46196783303108,0.0,0.0,0.0,6.0,29.866441624137767,2.4,1.0,3.4264069892317,3.0,24.34312610319295,21,123.26355157864195,63.0,2.0,18.13300408258906,6.8,0.0,0.0,0.0,6.0,33.86092648624477,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,46.623434678402106,24.0,6.0,46.075866495656605,6.0,24,151.441519591974,45.59999999999999,26,166.67650340649843,72.79999999999997,0.0,0.0,0.0,4.0,29.638633158766858,28.0,9.0,57.13657091661682,31.5,9,74.33332621055757,30.599999999999994,8.0,51.54142936496864,64.0,18.0,108.09191040278563,108.0,5.0,26.613264680113893,32.0,2.0,12.22878557735166,14.0,2.0,8.34730781873894,14.8,1.0,7.585335018963339,7.4,5.0,33.94625441986617,25.0,3.0,17.415179656630812,15.0,3.0,15.9714061887975,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,43.977715437422454,-14.0,3.0,21.422997777227852,-6.0,1.0,1.1695906432748502,-2.0,0.0,0.0,0.0,13.0,72.24923333952026,-52.0,8.0,41.760818141513255,-35.2,2.0,10.309278350515461,-13.0,1.0,7.017543859649121,-4.0,6.0,37.4614347142449,-30.0,1.0,5.504587155963299,-5.0,1.0,7.017543859649121,-9.0,9.0,54.079139225036954,-90.0,1.0,4.83660130718954,-9.5,0.0,0.0,0.0
