MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_74,tone_count_74,goldstein_74,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_145,tone_count_145,goldstein_145,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201312,3.059166666666667,187,331.2567555262676,23.0,45.54850092476277,-9.200000000000003,44,86.70488483465523,17.6,0.0,0.0,0.0,0.0,1.0,4.70914127423823,-2.0,4.0,19.21174305045437,1.0,2.07253886010363,3.4,53,120.52433509897608,159.0,0.0,0.0,0.0,1.0,6.80100755667506,3.2,6.0,15.592584944159526,20.4,2.0,2.8985507246376803,-0.6,6.0,3.5958904109589,24.0,12,33.26372924675106,48.0,2.0,4.9368480729378295,10.4,9.0,25.467786583415236,54.0,0.0,0.0,0.0,29,69.90646707598563,116.0,51,114.5159789911085,51.0,0.0,0.0,0.0,100,208.67358185329456,190.00000000000026,98,205.67290700602558,274.4000000000003,1.0,1.7221584385763502,5.0,23,47.48609667488522,161.0,4.0,9.20741556427914,14.0,43,126.54552330961542,146.2000000000001,37.0,112.19986763616569,296.0,23.0,55.73591576863128,138.0,0.0,0.0,0.0,3.0,6.968999150002951,22.200000000000006,9.0,9.648268544933712,63.0,7.0,2.9040404040404098,51.8,18.0,69.0621891973574,149.39999999999995,0.0,0.0,0.0,7.0,19.9411365301648,59.5,4.0,7.6764614966057,28.0,14.0,32.486364352948684,70.0,4.0,18.57200484066156,20.0,1.0,4.10677618069815,5.0,15,47.9327100873483,105.0,13.0,43.95877044810646,124.0,14,34.25512665069863,-28.0,10.0,23.58932792318049,-50.0,1.0,3.40909090909091,-5.0,9.0,23.789592014817252,-18.0,34,66.22673164033428,-68.0,44,84.96731611397351,-88.0,8.0,17.40116300693654,-16.0,43.0,106.88923316688732,-172.0,0.0,0.0,0.0,10.0,27.88602185681767,-43.99999999999999,2.0,3.804678718621204,-14.0,4.0,8.68631477576056,-26.0,10.0,14.345972564530802,-75.0,9.0,14.981507170279686,-64.8,3.0,10.810810810810821,-12.0,0.0,0.0,0.0,29.0,57.91885394278156,-266.7999999999999,24.0,46.984330969093364,-120.0,47,56.95166883750486,-235.0,14.0,31.443679076672893,-126.0,13.0,14.920000382326892,-117.0,12.0,26.309224560311012,-111.5,0.0,0.0,0.0,288,542.5732981831218,-2880.0,27.0,59.22244170007578,-256.5,37.0,41.87341701094582,-370.0
201401,3.071,87,160.499891715914,38.0,70.28945851689087,-15.200000000000006,35,70.30734991034633,14.000000000000007,3.0,6.92273362018373,0.0,0.0,2.0,4.16014694755215,-4.0,2.0,6.24249699879952,0.0,0.0,0.0,49,102.37785208186008,147.0,1.0,2.0,3.4,1.0,1.58013544018059,3.2,4.0,5.69592897611122,13.6,0.0,0.0,0.0,3.0,7.45434804066725,12.0,3,14.58760198908898,12.0,6.0,12.910369155687508,31.2,6.0,24.515679550841213,34.4,0.0,0.0,0.0,42,133.93110092094958,168.0,55,147.50367156544374,55.0,6.0,10.48034934497814,6.0,76,175.21781954883514,144.4000000000002,69,158.44663922192728,193.2000000000001,0.0,0.0,0.0,18,50.31058970517022,126.0,9.0,25.434777139336763,31.5,46,112.31232904973386,156.4000000000001,0.0,0.0,0.0,27.0,62.43547767517051,162.0,0.0,0.0,0.0,10.0,29.17741846083334,74.0,4.0,12.63342466016113,28.0,4.0,10.26534483354717,29.6,5.0,13.844380971702629,41.5,2.0,3.60799349300052,14.8,2.0,6.666666666666661,17.0,2.0,2.85714285714286,14.0,15.0,34.46106353818197,75.0,0.0,0.0,0.0,0.0,0.0,0.0,9,23.393458625558683,63.0,2.0,3.5714285714285694,20.0,13,24.52821231346516,-26.0,9.0,21.40689111126239,-45.0,7.0,5.82268063393834,-35.0,10.0,20.584660503485537,-20.0,16,32.68287932381086,-32.0,27,55.61717064790227,-54.0,1.0,1.8264840182648399,-2.0,23.0,46.78767188496434,-92.0,3.0,5.466970387243741,-15.0,11.0,31.467723558850718,-48.39999999999999,0.0,0.0,0.0,4.0,13.34744936563488,-26.0,1.0,0.564971751412429,-7.5,1.0,2.90188098955135,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.995032566832954,-156.39999999999995,18.0,27.9270999110052,-90.0,18,33.46537023817134,-90.0,4.0,6.141256596656762,-36.0,4.0,8.44829489018871,-36.0,13.0,20.74883654402285,-120.0,2.0,6.24249699879952,-20.0,196,357.31869323540565,-1960.0,2.0,10.987736838402627,-19.0,9.0,10.822655870459993,-90.0
201402,3.071416666666667,53,110.98342590413738,35.0,73.268598858839,-14.000000000000007,11,36.50794949690306,4.4,4.0,9.056078192906837,1.0,3.3613445378151297,1.0,1.74418604651163,-2.0,1.0,4.503105590062111,0.0,0.0,0.0,59,178.58895478363618,177.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.01922445686454,37.39999999999999,2.0,8.23529411764706,-0.6,6.0,11.706976728097489,24.0,16,34.228046483685944,64.0,0.0,0.0,0.0,14.0,44.90384061676467,76.80000000000003,2.0,3.96039603960396,14.0,30,70.81204526018097,120.0,85,212.3419779784613,85.0,0.0,0.0,0.0,84,187.5075010742543,159.60000000000016,90,205.57753310352643,252.0000000000002,0.0,0.0,0.0,30,91.33336282935856,210.0,7.0,23.96679073482301,24.5,30,95.82468247271686,102.00000000000004,9.0,14.82493240441902,72.0,8.0,17.3019904531419,48.0,2.0,3.2697547683923798,12.8,0.0,0.0,0.0,10.0,47.46165926311182,70.0,6.0,13.136319717903302,44.4,14.0,45.16490825630135,116.19999999999996,1.0,0.0,7.4,6.0,16.782924691707162,51.0,0.0,0.0,0.0,48.0,93.42030439391236,240.0,6.0,7.143849095724058,30.0,1.0,0.47619047619047605,5.0,2,2.46305418719212,14.0,4.0,11.692306677475381,38.0,6,14.048684707820227,-12.0,17.0,35.629184579425214,-85.0,7.0,15.3016673465041,-35.0,9.0,31.747890145357985,-18.0,31,76.50237841241484,-62.0,31,65.47219593597123,-62.0,0.0,0.0,0.0,9.0,15.420923566119395,-36.0,0.0,0.0,0.0,8.0,26.15486964444886,-35.2,0.0,0.0,0.0,2.0,4.913451889471821,-13.0,0.0,0.0,0.0,8.0,20.157884738661398,-57.60000000000001,0.0,0.0,0.0,1.0,0.0,-8.0,9.0,13.90246920761408,-82.80000000000003,1.0,0.892857142857143,-5.0,42,81.3974292630687,-210.0,7.0,10.377146419432364,-63.0,0.0,0.0,0.0,24.0,51.90298242759484,-219.5,3.0,5.333333333333339,-30.0,116,228.6729828165931,-1160.0,1.0,0.0,-9.5,17.0,34.61928678505065,-170.0
201403,3.0718333333333336,103,227.860133481492,27.0,82.51547362515436,-10.800000000000004,21,47.85873041112108,8.400000000000002,4.0,5.97643097643096,1.0,3.23450134770889,4.0,4.590364135359081,-8.0,4.0,5.2717391304347805,1.0,1.4056224899598402,3.4,61,154.60083545648018,183.0,3.0,4.02429126574516,10.2,0.0,0.0,0.0,1.0,5.62659846547315,3.4,2.0,6.82584946582055,-0.6,0.0,0.0,0.0,6,22.200694554868523,24.0,4.0,2.203856749311296,20.8,3.0,12.69171779141104,16.4,0.0,0.0,0.0,22,79.65472732866115,88.0,24,61.278519067756356,24.0,12.0,18.20501479944204,12.0,77,219.6746159423135,146.30000000000013,67,197.35058603302826,187.60000000000008,1.0,2.7322404371584703,5.0,14,39.38023208912061,98.0,11.0,29.10082791328108,38.5,55,163.20606436851548,187.0000000000001,34.0,128.39864469115477,272.0,31.0,90.98162667754757,186.0,2.0,1.101928374655648,12.8,4.0,14.117647058823518,29.6,9.0,24.064719563790803,63.0,8.0,24.19753544218161,59.2,5.0,15.490633883924927,41.5,0.0,0.0,0.0,4.0,18.263979604995647,34.0,0.0,0.0,0.0,27.0,61.2998537938875,135.0,29.0,49.46868984821126,145.0,3.0,11.788039667434633,15.0,20,36.37074837287753,140.0,9.0,26.78376594853204,87.0,11,28.544084555808805,-22.0,14.0,21.077388024442577,-70.0,1.0,3.00782141791129,-5.0,14.0,32.00241323344765,-28.0,9,24.407790428140935,-18.0,41,74.56863328622559,-82.0,25.0,60.288069432121716,-50.0,10.0,25.846300833454272,-40.0,0.0,0.0,0.0,10.0,29.9040867284476,-43.99999999999999,3.0,3.0226700251889103,-21.0,2.0,5.3763440860215,-13.0,1.0,2.4675324675324704,-7.5,3.0,10.45692658595884,-21.6,2.0,3.00751879699248,-8.0,0.0,0.0,0.0,1.0,0.8517887563884159,-9.2,5.0,9.190085349500821,-25.0,73,122.01724024054295,-365.0,14.0,25.27935569629182,-126.0,4.0,6.01503759398496,-36.0,17.0,36.421292893906596,-155.5,0.0,0.0,0.0,138,279.80424231545,-1380.0,9.0,18.23230047690028,-85.5,0.0,0.0,0.0
201404,3.0722500000000004,96,175.26121329260582,18.0,33.99370158862537,-7.200000000000002,26,49.01956842325388,10.400000000000004,6.0,8.70299504076744,0.0,0.0,0.0,0.0,0.0,3.0,8.34391511866377,3.0,5.7421174057933895,10.2,40,85.19403339368905,120.0,2.0,1.857585139318886,6.8,0.0,0.0,0.0,9.0,18.15586081466313,30.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,14,43.46050179474381,56.0,4.0,7.356321839080441,20.8,2.0,5.826332360813299,12.0,0.0,0.0,0.0,71,215.81900905369,284.0,61,155.81161547135906,61.0,14.0,17.004675685220466,14.0,130,261.45508196480125,247.00000000000043,128,255.56721612772515,358.40000000000055,2.0,1.484230055658628,10.0,21,73.40803690877249,147.0,1.0,4.18300653594771,3.5,49,131.70795039922155,166.60000000000014,2.0,6.9469291684808185,16.0,17.0,45.827344747428725,102.0,2.0,3.1004243281471,12.8,0.0,0.0,0.0,7.0,13.021140429257484,49.0,15.0,52.00445459181729,111.00000000000004,5.0,9.194820165967519,41.5,7.0,8.346816155796866,51.8,2.0,5.25544035221101,17.0,0.0,0.0,0.0,22.0,27.89703104111213,110.0,0.0,0.0,0.0,0.0,0.0,0.0,7,10.688704608623071,49.0,4.0,11.375262032088132,39.0,15,26.20901213475646,-30.0,12.0,25.08002434324405,-60.0,3.0,5.25373197313524,-15.0,15.0,36.054834419309785,-30.0,33,67.05894421825025,-66.0,4,5.37255925069409,-8.0,11.0,21.18150227211969,-22.0,5.0,15.232318400380779,-20.0,2.0,4.274323149899904,-10.0,10.0,24.897722327530808,-43.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3455305802404602,-4.0,0.0,0.0,0.0,7.0,15.158210393734349,-64.4,9.0,10.72498244057949,-45.0,22,41.747779022631946,-110.0,14.0,25.23656390592821,-126.0,3.0,12.576610094119893,-27.0,19.0,15.777921194105913,-174.5,0.0,0.0,0.0,152,230.62930730335896,-1520.0,5.0,9.34967732080801,-47.5,33.0,53.96597018744026,-330.0
201405,3.0726666666666667,85,172.0882316223604,26.0,51.31559856586879,-10.400000000000004,17,35.22481092689253,6.8000000000000025,6.0,16.08928352349404,0.0,0.0,5.0,7.196183583486624,-10.0,7.0,25.38580361281281,0.0,0.0,0.0,57,131.02475166197013,171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0033444816053498,3.4,25.0,39.85117061672176,-7.499999999999997,6.0,10.740139408718472,24.0,15,18.38012011235684,60.0,2.0,2.99938157081015,10.4,5.0,10.255330952007547,26.0,0.0,0.0,0.0,50,152.455855144945,200.0,70,185.91579566387557,70.0,4.0,7.112590799031486,4.0,128,271.4253466976939,243.20000000000041,116,261.34443127380024,324.80000000000064,5.0,27.22388955582231,25.0,46,119.22569187335077,322.0,4.0,13.93938226102554,14.0,47,129.96219217146088,159.8000000000001,14.0,31.370429362903124,112.0,15.0,31.529770081473583,90.0,12.0,36.445635653859064,76.8,3.0,4.255319148936181,22.200000000000006,10.0,22.87358958317634,70.0,6.0,14.729350268427767,44.4,8.0,15.786441342829454,66.39999999999999,3.0,4.65477082616004,22.200000000000006,5.0,33.53587006977838,42.5,2.0,-1.26645768025078,14.0,24.0,37.51266426021544,120.0,20.0,36.178921140930456,100.0,1.0,1.7647058823529398,5.0,8,15.873788690413043,56.0,22.0,29.44210435034751,198.0,12,32.13744163029329,-24.0,4.0,6.91180324942037,-20.0,0.0,0.0,0.0,16.0,24.968428030050305,-32.0,21,39.2129746086218,-42.0,40,54.976494431472595,-80.0,4.0,8.911767691555381,-8.0,16.0,37.144725924815205,-64.0,0.0,0.0,0.0,9.0,16.077956499803182,-39.6,1.0,1.26960418222554,-7.0,4.0,11.711125069391231,-26.0,8.0,18.31104167299613,-60.0,2.0,7.340757106503849,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.92857142857145,-46.0,0.0,0.0,0.0,95,135.52795266521426,-475.0,7.0,16.979172572189007,-63.0,3.0,3.24443898242596,-27.0,14.0,-1.5008004081754418,-128.0,0.0,0.0,0.0,107,193.4405724632981,-1070.0,4.0,3.8558786087534487,-38.0,10.0,34.784399820699896,-100.0
201406,3.0730833333333334,81,137.720007173731,8.0,18.395597780807453,-3.2,23,41.181495364456296,9.200000000000003,2.0,7.95234701150596,8.0,13.288876180182635,2.0,0.80040629300709,-4.0,8.0,38.34907145274128,0.0,0.0,0.0,63,128.34792486795521,189.0,1.0,3.67231638418079,3.4,0.0,0.0,0.0,3.0,4.635051095872,10.2,2.0,6.19258599490189,-0.6,5.0,4.643938543279624,20.0,13,44.58735725853905,52.0,3.0,6.310053326695139,15.6,1.0,1.7893452623017498,5.2,0.0,0.0,0.0,64,94.0875455807315,256.0,46,89.2031530740291,46.0,22.0,24.745173873822537,22.0,66,136.7518844536572,125.40000000000009,71,144.4894351765789,198.80000000000013,0.0,0.0,0.0,9,15.72803131258783,63.0,11.0,21.97438482960097,38.5,25,72.50511752661987,85.00000000000001,3.0,4.78534317746787,24.0,12.0,34.04457061560441,72.0,2.0,2.7793896224041603,12.8,0.0,0.0,0.0,5.0,11.747667731974822,35.0,7.0,22.685200048863287,51.8,8.0,16.949336910088114,66.39999999999999,3.0,6.848531598998016,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.1486629578713,65.0,1.0,1.1194029850746299,5.0,2.0,4.56041577080634,10.0,14,28.84995407441655,98.0,2.0,4.10223940282591,20.0,9,20.973915904518282,-18.0,4.0,6.873131412486931,-20.0,4.0,6.1263736263736215,-20.0,6.0,12.423636361895301,-12.0,15,42.89623853129734,-30.0,34,24.76529670686891,-68.0,4.0,5.940125476219532,-8.0,17.0,41.78573443456718,-68.0,0.0,0.0,0.0,28.0,35.13931409308318,-123.20000000000003,4.0,4.339013532009279,-28.0,2.0,7.4546516497322095,-13.0,4.0,6.52288269331932,-30.0,0.0,0.0,0.0,3.0,3.602824065806,-12.0,0.0,0.0,0.0,1.0,1.06479183898539,-9.2,1.0,3.68098159509202,-5.0,28,53.19738003818036,-140.0,3.0,3.7019699810208935,-27.0,5.0,9.17100737100736,-45.0,26.0,37.52245645903083,-235.5,1.0,2.47728470697519,-10.0,64,108.90341572230469,-640.0,7.0,11.26776700706284,-66.5,6.0,8.54227988211715,-60.0
201407,3.0735,64,143.69345500090049,9.0,18.579987858904207,-3.6,40,85.62213906632017,16.000000000000007,2.0,7.4712643678161,3.0,4.7048848419917695,0.0,0.0,0.0,9.0,44.91538869711042,0.0,0.0,0.0,44,110.88966273747707,132.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.4193455669029,17.0,7.0,5.5464775245925235,-2.1,1.0,2.2546419098143198,4.0,5,13.461704042894599,20.0,2.0,5.92372166840252,10.4,4.0,15.266878309689533,20.8,1.0,3.0178326474622796,7.0,42,129.1044470928819,168.0,38,142.17750676964124,38.0,12.0,26.02209560086988,12.0,122,274.2799448385399,231.8000000000004,104,253.1120579515446,291.20000000000044,2.0,7.782101167315179,10.0,25,80.61016868007299,175.0,12.0,27.34983352505088,42.0,49,144.07426921793723,166.6000000000001,23.0,53.55532479340633,184.0,10.0,30.264491337418605,60.0,3.0,2.8601983278242296,19.200000000000006,0.0,0.0,0.0,5.0,22.399915238491502,35.0,12.0,31.01439429624743,88.80000000000003,5.0,2.0355438652287097,41.5,4.0,11.28060557699651,29.6,1.0,6.14536978173342,8.5,0.0,0.0,0.0,13.0,13.429006553620527,65.0,2.0,4.89236790606654,10.0,0.0,0.0,0.0,7,18.51723934586943,49.0,2.0,2.2163156818646472,20.0,14,26.742502637874328,-28.0,6.0,22.48574783352107,-30.0,2.0,4.52127659574468,-10.0,6.0,11.996127332445807,-12.0,15,31.9200385342192,-30.0,33,66.56578324081639,-66.0,2.0,5.50256786500366,-4.0,19.0,41.331028521905154,-76.0,1.0,3.37078651685393,-5.0,9.0,18.935628680095157,-39.6,0.0,0.0,0.0,7.0,16.26659957150192,-45.5,16.0,25.570793807558278,-120.0,6.0,11.07253420618488,-43.2,1.0,2.85714285714286,-4.0,1.0,2.3356401384082996,-8.0,1.0,2.25431489961254,-9.2,7.0,12.178572880207582,-35.0,10,21.088613127153593,-50.0,14.0,25.83646010009025,-126.0,1.0,3.125,-9.0,6.0,12.665088935503348,-54.5,2.0,8.14592995538942,-20.0,84,144.03767801393636,-840.0,14.0,39.46140277627646,-133.0,9.0,6.715283100003225,-90.0
201408,3.073916666666667,83,211.4050955343229,11.0,20.63979407805752,-4.4,36,61.93243093544011,14.400000000000007,3.0,7.8227991918965385,3.0,4.8680462642482505,5.0,7.46298096373058,-10.0,2.0,3.9932299970079796,0.0,0.0,0.0,45,94.65367625467346,135.0,6.0,10.61713638795445,20.4,1.0,1.4760147601476001,3.2,3.0,5.737317305857671,10.2,3.0,8.212747436591599,-0.8999999999999999,1.0,1.9234042553191497,4.0,6,11.41365918658168,24.0,7.0,15.7395554680004,36.4,2.0,3.57456844244498,10.4,0.0,0.0,0.0,30,66.11424141588584,120.0,54,85.62502929311476,54.0,0.0,0.0,0.0,119,240.27695199420612,226.1000000000003,107,214.55399949734718,299.60000000000036,3.0,10.104512276045119,15.0,20,37.83191770529719,140.0,10.0,30.96920174296323,35.0,45,126.89681080917282,153.00000000000009,15.0,37.23794696389103,120.0,15.0,49.783749852309725,90.0,5.0,7.9908675799087,32.0,0.0,0.0,0.0,26.0,65.48407946295706,182.0,15.0,37.05614566033034,111.00000000000004,4.0,18.8154706254873,33.2,6.0,14.146760934444227,44.4,0.0,0.0,0.0,1.0,1.80921052631579,7.0,19.0,46.70414831821296,95.0,1.0,1.8796992481203,5.0,1.0,1.4760147601476001,5.0,25,52.52275107645397,175.0,1.0,1.63776493256262,10.0,15,22.6208357115233,-30.0,6.0,11.470098001246727,-30.0,0.0,0.0,0.0,16.0,28.21088863607909,-32.0,19,33.06438389488337,-38.0,22,42.916395188177496,-44.0,3.0,7.687368857010201,-6.0,7.0,20.38673714014465,-28.0,1.0,2.7322404371584703,-5.0,16.0,35.84405375813133,-70.39999999999998,2.0,3.0772999976097704,-14.0,4.0,12.4957981067159,-26.0,0.0,0.0,0.0,1.0,2.9345372460496604,-7.2,8.0,13.485092057701554,-32.0,0.0,0.0,0.0,3.0,5.5039995233342704,-27.6,6.0,11.784672852148171,-30.0,40,86.7866798579809,-200.0,1.0,2.14477211796247,-9.0,2.0,7.61245674740484,-18.0,16.0,19.06397429987396,-146.0,0.0,0.0,0.0,77,158.85611386794932,-770.0,13.0,20.3381201737352,-123.5,0.0,0.0,0.0
201409,3.0743333333333336,77,169.85235109441564,4.0,8.191568414760509,-1.6,5,8.65078522224529,2.0,12.0,29.144240862863413,1.0,1.8072289156626498,5.0,9.132102589501027,-10.0,2.0,6.5497290469787695,0.0,0.0,0.0,70,117.46131038889177,210.0,3.0,4.664440922144769,10.2,1.0,3.94736842105263,3.2,2.0,4.43323815340917,6.8,0.0,0.0,0.0,1.0,1.86335403726708,4.0,13,48.73623557759185,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,49.90494613444103,76.0,70,144.39050751980375,70.0,12.0,22.795303534311728,12.0,83,202.9209353810259,157.7000000000002,74,170.18097784496308,207.2000000000001,1.0,2.94360330048867,5.0,18,36.956423312785844,126.0,9.0,19.00372532813544,31.5,53,179.87772608537074,180.20000000000016,2.0,3.9024390243902403,16.0,15.0,46.217919908476105,90.0,11.0,21.24248266783184,70.39999999999998,0.0,0.0,0.0,8.0,37.46976219213521,56.0,7.0,25.98975178637476,51.8,2.0,3.7455642149945896,16.6,10.0,26.43969360524912,74.00000000000001,2.0,1.932367149758454,17.0,0.0,0.0,0.0,14.0,-2.3803774503673703,70.0,3.0,6.61913639340958,15.0,14.0,-47.43821270319824,70.0,12,24.984855061590014,84.0,6.0,11.81765972234731,59.0,13,33.0930289163165,-26.0,4.0,7.617191623110339,-20.0,4.0,8.843007653474519,-20.0,1.0,3.4956304619226004,-2.0,12,24.499541197894484,-24.0,22,33.93749975934194,-44.0,1.0,2.8508771929824595,-2.0,6.0,15.240481526990743,-24.0,1.0,1.54211150652432,-5.0,12.0,28.312684809320125,-52.79999999999999,1.0,1.90159258378892,-7.0,19.0,-29.327853792560717,-123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.64744645799012,-5.0,26,58.27256962523214,-130.0,1.0,0.0,-9.0,0.0,0.0,0.0,7.0,16.02178220616706,-66.5,0.0,0.0,0.0,33,81.69000809678765,-330.0,2.0,3.86965376782078,-19.0,4.0,4.655103730762754,-40.0
201410,3.07475,165,327.4138183333931,35.0,76.29352553589935,-14.000000000000007,59,134.2235327211987,23.59999999999999,26.0,51.241894855039405,3.0,11.814670181720786,7.0,9.185018103804094,-14.0,2.0,5.32351332065536,1.0,4.89510489510489,3.4,102,207.34878347313312,306.0,7.0,13.509665307437539,23.8,9.0,30.71960566153891,28.8,4.0,10.659129147318119,13.6,0.0,0.0,0.0,6.0,15.836590801634829,24.0,4,9.486240037080504,16.0,7.0,23.804433877599678,36.4,1.0,2.4369016536118395,5.2,1.0,3.15500685871056,7.0,60,177.7831601543481,240.0,104,273.1547469414388,104.0,2.0,3.3243322142752896,2.0,178,413.1506867050537,338.2,139,337.9264230713049,389.2000000000006,6.0,19.22509512298784,30.0,44,95.94147357965721,308.0,1.0,4.460093896713619,3.5,78,270.53369166847483,265.2000000000002,2.0,-5.39083557951482,16.0,8.0,22.118250334608533,48.0,9.0,28.513947896806933,57.6,0.0,0.0,0.0,27.0,80.4290158593033,189.0,10.0,30.604221728695677,74.0,6.0,13.690599341786447,49.8,6.0,11.517953791209422,44.4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,47.541963095316284,125.0,2.0,6.41666666666667,10.0,1.0,2.62948207171315,5.0,36,147.2710820971307,252.0,9.0,23.40784334174408,87.0,48,88.87346147747324,-96.0,15.0,23.53975563929257,-75.0,8.0,13.264739066260898,-40.0,19.0,53.92225546534471,-38.0,58,114.37643316677965,-116.0,60,86.33631216824324,-120.0,6.0,16.7516166693426,-12.0,16.0,36.79109228397354,-64.0,2.0,6.32911392405064,-10.0,12.0,27.982220616163158,-52.79999999999999,10.0,17.196727959303644,-70.0,14.0,37.06654448957744,-91.0,1.0,1.8763796909492299,-7.5,4.0,5.3719257394019815,-28.8,12.0,21.95622833440371,-48.0,1.0,1.70731707317073,-8.0,0.0,0.0,0.0,19.0,-1.5259702290124164,-95.0,23,7.123089831296303,-115.0,3.0,0.628930817610063,-27.0,0.0,0.0,0.0,52.0,158.23380788535297,-484.5,2.0,2.16099468799253,-20.0,180,341.22751584420024,-1800.0,4.0,15.059467784718061,-38.0,9.0,10.801725668938158,-90.0
