MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,goldstein_180,event_count_190,tone_count_190,goldstein_190,event_count_193,tone_count_193,goldstein_193
201007,2.1325,32,165.06887000410268,8.0,52.71867644205471,-3.2,8.0,59.876068441805494,3.2,0.0,0.0,0.0,0.0,0.0,1.0,10.112359550561802,8,51.770168823607435,24.0,1.0,0.0,4.0,17.0,108.25162648191069,68.0,0.0,0.0,0.0,0.0,0.0,0.0,21,86.76551462489309,84.0,56.0,329.21333081121554,56.0,33,175.16092849306762,62.699999999999974,23,124.79090621092637,64.39999999999998,17,78.91402959213973,119.0,6.0,39.15490619690923,21.0,13.0,121.03456344961883,44.19999999999999,0.0,0.0,0.0,11.0,59.521668517097474,88.0,5.0,28.377219823476192,30.0,0.0,0.0,0.0,2.0,23.4177215189874,14.0,0.0,0.0,0.0,3.0,9.518525929230039,15.0,1.0,9.482758620689651,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.32548590018091,-15.0,3.0,22.085365996467768,-6.0,1.0,9.84654731457801,-2.0,7.0,21.546465786386854,-14.0,0.0,0.0,0.0,6.0,42.1172442094874,-24.0,7.0,30.804759288084327,-30.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.19354838709677,-5.0,6.0,17.06292712536681,-30.0,1.0,-9.0,10.0,42.49639604793606,-100.0,4.0,28.800983377317408,-40.0
201008,2.13425,38,198.0657177713563,15.0,94.80548483964876,-6.000000000000001,8.0,47.14874741180614,3.2,3.0,25.849027513682326,4.0,27.4456138254023,-8.0,0.0,0.0,27,162.4917671738793,81.0,0.0,0.0,0.0,6.0,38.40409494233939,24.0,1.0,5.71428571428571,5.2,2.0,19.84996461429581,10.4,14,90.58332057967216,56.0,16.0,75.47698164386635,16.0,30,154.88454721693614,56.99999999999997,23,123.35976165744324,64.39999999999998,7,37.956804917552994,49.0,4.0,23.23885462199877,14.0,19.0,140.97591131257568,64.59999999999998,0.0,0.0,0.0,5.0,21.345278322022512,40.0,5.0,12.917582400002935,30.0,1.0,8.798283261802581,6.4,3.0,20.16162896210771,21.0,5.0,30.906593406593398,37.0,1.0,4.65465465465465,5.0,1.0,4.75367329299914,5.0,10.0,31.876136767452454,70.0,9.0,25.390104358357917,-18.0,4.0,25.8519072397693,-20.0,8.0,58.71727929453706,-16.0,4.0,22.64810368902902,-8.0,1.0,5.5041280960720504,-2.0,0.0,0.0,0.0,4.0,17.583361028027042,-16.0,4.0,24.523700652363814,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.32530387205862,-65.0,0.0,0.0,4.0,21.32769335026798,-40.0,3.0,17.41937739746915,-30.0
201009,2.136,28,189.40409735176732,1.0,4.63320463320463,-0.4,4.0,25.098328792469808,1.6,1.0,4.63320463320463,11.0,44.16918568060074,-22.0,1.0,3.21637426900585,8,53.48189428089454,24.0,3.0,19.41244239631336,12.0,13.0,104.9591761756966,52.0,1.0,4.72727272727273,5.2,2.0,17.25364906345925,10.4,33,236.79844920993287,132.0,32.0,224.4398995588469,32.0,45,381.82007972474486,85.5,33,273.35089207991336,92.39999999999996,13,102.88234407871364,91.0,1.0,7.490636704119849,3.5,30.0,212.41437101541212,102.00000000000004,0.0,0.0,0.0,13.0,88.3394271174592,104.0,1.0,6.598984771573599,6.0,1.0,2.07612456747405,6.4,1.0,5.625,7.0,6.0,42.39097614359046,44.4,0.0,0.0,0.0,2.0,5.378547676127139,10.0,7.0,56.40485669763997,49.0,11.0,39.06839921276792,-22.0,4.0,33.822560038487595,-20.0,4.0,20.980885146431447,-8.0,3.0,12.352403680770562,-6.0,0.0,0.0,0.0,1.0,6.119162640901769,-2.0,11.0,56.358108580918035,-44.0,1.0,6.692693809258231,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,52.64263747256346,-50.0,2.0,-18.0,13.0,53.2832396602907,-130.0,0.0,0.0,0.0
201010,2.13775,27,176.95042047830862,2.0,13.973269265101473,-0.8,7.0,43.96042225473439,2.8,1.0,6.630824372759861,0.0,0.0,0.0,0.0,0.0,12,70.96558778204567,36.0,0.0,0.0,0.0,11.0,82.01252882705444,44.0,4.0,37.090696370076756,20.8,0.0,0.0,0.0,13,87.50122301895323,52.0,35.0,277.208569368734,35.0,19,130.60810617710226,36.1,20,119.87331054909173,55.99999999999998,22,183.09009019170426,154.0,4.0,38.50267379679144,14.0,14.0,116.2103848727418,47.59999999999999,0.0,0.0,0.0,23.0,115.21836464665071,184.0,4.0,32.69925760689664,24.0,0.0,0.0,0.0,3.0,26.723243061456557,21.0,6.0,57.34130611889528,44.4,3.0,15.079204167481912,15.0,1.0,7.38037307380373,5.0,1.0,6.1576354679803,7.0,4.0,29.439679096298924,-8.0,4.0,18.367275280898877,-20.0,8.0,66.03896561683807,-16.0,3.0,24.10054043553258,-6.0,1.0,6.1797752808988795,-2.0,0.0,0.0,0.0,3.0,22.261531571876407,-12.0,5.0,35.90075520545438,-22.0,1.0,9.50570342205323,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.492969661865462,-25.0,0.0,0.0,11.0,45.23458852425593,-110.0,0.0,0.0,0.0
201011,2.1395,48,313.0794973493,4.0,25.79683443478777,-1.6,10.0,66.31463309885763,4.0,5.0,46.49475338233734,4.0,16.67316787232059,-8.0,0.0,0.0,15,96.7471995523884,45.0,1.0,8.48708487084871,4.0,9.0,49.603234341024645,36.0,5.0,15.518560137950521,26.0,3.0,19.660306939057374,15.6,24,127.75363460701521,96.0,24.0,166.21080797477194,24.0,23,194.70875312686482,43.69999999999998,16,126.21280723435528,44.79999999999999,29,146.13798385215918,203.0,4.0,19.923541630652775,14.0,25.0,186.25679379039124,85.00000000000001,1.0,11.5107913669065,6.0,31.0,227.95408982447518,248.0,6.0,34.92490236560491,36.0,0.0,0.0,0.0,2.0,19.925258624956697,14.0,1.0,7.121951219512191,7.4,2.0,15.94003440648808,10.0,2.0,9.53547609325477,10.0,3.0,15.79963986785702,21.0,3.0,14.01071309005691,-6.0,9.0,33.256995793001764,-45.0,7.0,56.46018065437668,-14.0,2.0,12.53783258797488,-4.0,10.0,35.677887741339724,-20.0,0.0,0.0,0.0,13.0,94.62897944655228,-52.0,1.0,6.02094240837696,-4.4,0.0,0.0,0.0,2.0,17.01752531362988,-8.0,2.0,13.362775450737571,-10.0,23.0,53.26653871272197,-115.0,0.0,0.0,4.0,8.23260811173785,-40.0,0.0,0.0,0.0
201012,2.14125,50,270.2286086337574,1.0,7.435897435897441,-0.4,19.0,96.33203225469484,7.600000000000001,3.0,15.327684492557152,2.0,7.32352035920555,-4.0,3.0,29.543590348475927,42,238.44446043434425,126.0,0.0,0.0,0.0,18.0,85.61114645603783,72.0,0.0,0.0,0.0,0.0,0.0,0.0,18,140.64358942982284,72.0,39.0,255.99818816933316,39.0,20,114.27066925394381,37.99999999999999,20,107.43016947126756,55.99999999999998,22,137.85181982350412,154.0,9.0,62.820935082318236,31.5,41.0,322.9461580889672,139.40000000000012,4.0,33.579126488939316,24.0,30.0,223.50053622048503,240.0,7.0,30.85708528408021,42.0,2.0,16.789563244469658,12.8,10.0,56.054581279839496,70.0,4.0,35.53911033551839,29.6,1.0,5.882352941176469,5.0,40.0,171.3903043084215,200.0,2.0,15.83138305773505,14.0,5.0,24.59014052116803,-10.0,8.0,73.64555690731964,-40.0,2.0,6.53328688988549,-4.0,7.0,58.973523015846574,-14.0,9.0,34.27108980492716,-18.0,0.0,0.0,0.0,6.0,23.222529338325614,-24.0,10.0,49.739197987151506,-43.99999999999999,2.0,9.215017064846421,-13.0,3.0,5.3604744620469695,-12.0,1.0,1.83482898007696,-5.0,14.0,54.131031214282636,-70.0,0.0,0.0,7.0,34.78107706262836,-70.0,0.0,0.0,0.0
201101,2.1430000000000002,26,150.27574916979324,10.0,48.20922639478054,-4.0,1.0,2.65486725663717,0.4,6.0,36.2347645341953,0.0,0.0,0.0,0.0,0.0,11,59.97174962238503,33.0,5.0,21.236515422561933,20.0,10.0,69.13310483370189,40.0,2.0,16.89630526712859,10.4,1.0,6.872037914691941,5.2,12,79.65608452105995,48.0,21.0,135.35295523311115,21.0,22,100.90223053414435,41.799999999999976,13,66.22877805342425,36.4,10,85.46302745301986,70.0,4.0,26.652084757347907,14.0,17.0,93.96335999343628,57.79999999999998,1.0,14.540059347181002,6.0,1.0,2.46913580246914,8.0,7.0,43.79192058246857,42.0,2.0,11.64716198441874,12.8,5.0,39.90162413851716,35.0,1.0,6.617647058823531,7.4,1.0,5.759162303664921,5.0,0.0,0.0,0.0,3.0,13.906400253518669,21.0,6.0,29.149093410869394,-12.0,6.0,33.824955435517175,-30.0,5.0,24.690498256449317,-10.0,9.0,48.470564508280255,-18.0,4.0,17.09418514717182,-8.0,2.0,11.965578778791661,-4.0,9.0,48.1297718291109,-36.0,5.0,28.49880875015912,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,58.75528450055018,-60.0,0.0,0.0,6.0,27.11808170173934,-60.0,0.0,0.0,0.0
201102,2.1379166666666665,16,90.81360617774149,3.0,17.910246301416908,-1.2000000000000002,2.0,10.84929429070234,0.8,2.0,17.73962804005722,2.0,4.23919092265435,-4.0,0.0,0.0,9,63.153135915735334,27.0,1.0,8.86981402002861,4.0,1.0,10.614525139664801,4.0,1.0,15.8730158730159,5.2,0.0,0.0,0.0,12,66.6645227963873,48.0,31.0,235.67239942637718,31.0,15,78.66109664150923,28.499999999999996,13,65.5155272063787,36.4,3,20.489193857069512,21.0,1.0,8.017817371937639,3.5,8.0,60.548571468619784,27.2,0.0,0.0,0.0,8.0,74.3648463564973,64.0,5.0,30.987515260597373,30.0,2.0,8.765574084723019,12.8,2.0,11.29052367870378,14.0,1.0,6.59340659340659,7.4,0.0,0.0,0.0,6.0,25.625651486736214,30.0,4.0,23.61273916016869,28.0,6.0,25.392370362591098,-12.0,2.0,0.0,-10.0,6.0,32.22392606878749,-12.0,10.0,42.23075328603542,-20.0,8.0,36.11729101011058,-16.0,1.0,3.17848410757946,-2.0,6.0,17.64094072603302,-24.0,4.0,19.562673687289735,-17.6,0.0,0.0,0.0,3.0,23.72740802401403,-12.0,0.0,0.0,0.0,8.0,28.080180355598827,-40.0,3.0,-27.0,9.0,46.62941567542747,-90.0,0.0,0.0,0.0
201103,2.132833333333333,45,275.86271630439165,3.0,17.964238670617174,-1.2000000000000002,6.0,44.601977764720466,2.4,2.0,9.54799593668263,3.0,14.06922230508085,-6.0,0.0,0.0,21,126.93642643452137,63.0,3.0,24.80100544616673,12.0,6.0,58.9357108531341,24.0,3.0,27.984595635430022,15.6,3.0,8.830562846310881,15.6,20,102.77487403426092,80.0,60.0,444.29939054912313,60.0,31,140.0739878527219,58.89999999999997,29,126.75435079214468,81.19999999999995,24,128.1508172584101,168.0,5.0,32.12375958486335,17.5,37.0,245.3258767825169,125.80000000000004,5.0,48.03214600983644,30.0,17.0,188.1997958759296,136.0,7.0,60.75996097493248,42.0,4.0,13.63288691493626,25.6,8.0,83.6735994035284,56.0,4.0,25.852782764811483,29.6,9.0,39.76345751522342,45.0,1.0,4.41347270615563,5.0,9.0,68.01704028547196,63.0,2.0,13.570250412355671,-4.0,8.0,42.11758567184065,-40.0,2.0,10.40293040293041,-4.0,2.0,7.021791767554481,-4.0,9.0,41.864173119210655,-18.0,1.0,3.96396396396396,-2.0,12.0,61.58268914693654,-48.0,6.0,28.45949423557413,-26.4,7.0,40.261901420008385,-45.5,0.0,0.0,0.0,7.0,35.9249054885707,-35.0,16.0,78.46479465948015,-80.0,2.0,-18.0,8.0,33.62595463898102,-80.0,0.0,0.0,0.0
201104,2.12775,42,280.1677586756708,6.0,28.879294638470842,-2.4,4.0,22.495690857365993,1.6,0.0,0.0,1.0,5.141388174807201,-2.0,2.0,13.97058823529412,23,135.1181489780088,69.0,3.0,23.20916905444125,12.0,8.0,59.09095454632729,32.0,1.0,9.83870967741936,5.2,1.0,8.904919808452421,5.2,31,165.11863341512208,124.0,53.0,352.0800608131776,53.0,32,226.1139712400993,60.79999999999997,26,173.6364897492563,72.79999999999997,25,177.16735566516363,175.0,10.0,65.25616906615174,35.0,42.0,303.51231385002444,142.80000000000013,3.0,19.672131147540988,18.0,12.0,135.7890850149488,96.0,8.0,52.31500850004029,48.0,1.0,5.48862115127175,6.4,2.0,18.2724446171784,14.0,4.0,23.784557176965407,29.6,2.0,9.94984853096781,10.0,3.0,15.314064362336108,15.0,3.0,15.79078455790784,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.16357189769361,-10.0,3.0,16.06701404423974,-6.0,10.0,55.027840599210656,-20.0,4.0,22.601574580388856,-8.0,7.0,48.09664446846068,-28.0,3.0,11.79790561675507,-13.2,2.0,18.91183190802806,-13.0,0.0,0.0,0.0,2.0,11.10469092710078,-10.0,8.0,35.447122855326704,-40.0,1.0,-9.0,6.0,33.92212111396025,-60.0,2.0,11.633663366336641,-20.0
201105,2.1226666666666665,30,152.3869190260123,0.0,0.0,0.0,6.0,37.70029080780603,2.4,1.0,5.3941908713692905,2.0,9.928558501882991,-4.0,2.0,11.307535235401359,12,68.5556800732559,36.0,0.0,0.0,0.0,4.0,23.897133568296038,16.0,2.0,20.80413515576219,10.4,0.0,0.0,0.0,37,296.82860771505045,148.0,31.0,212.0021511240898,31.0,49,258.4443056192379,93.10000000000004,35,218.19031900604838,97.99999999999996,25,162.00443617197598,175.0,6.0,43.337306308976096,21.0,17.0,107.25777437213524,57.79999999999998,3.0,20.73254667111323,18.0,5.0,49.29476500580552,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.66666666666667,7.0,6.0,33.65121948610514,44.4,2.0,14.56460780598712,10.0,0.0,0.0,0.0,4.0,26.33673718756707,28.0,4.0,12.10028600229429,-8.0,1.0,4.878048780487799,-5.0,8.0,44.199347844166525,-16.0,3.0,15.726997588151713,-6.0,3.0,16.990248808430632,-6.0,0.0,0.0,0.0,2.0,9.802047781569971,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.74968458909069,-70.0,1.0,-9.0,22.0,60.78059534502361,-220.0,0.0,0.0,0.0
201106,2.117583333333333,31,169.96313768020798,3.0,9.782608695652169,-1.2000000000000002,3.0,20.37187498311534,1.2000000000000002,1.0,5.77334283677833,1.0,4.729729729729731,-2.0,1.0,5.27383367139959,8,42.96044030021723,24.0,2.0,16.601922439509448,8.0,6.0,36.71073351981468,24.0,1.0,3.84615384615385,5.2,0.0,0.0,0.0,29,159.6320114648221,116.0,33.0,213.90101552091576,33.0,24,111.81789585388016,45.59999999999999,13,66.92256370604473,36.4,32,179.01374567350757,224.0,2.0,14.019520851818982,7.0,26.0,204.9277570758866,88.40000000000003,1.0,6.19469026548673,6.0,9.0,50.036862450391006,72.0,2.0,9.712684653583,12.0,1.0,3.7691401648998797,6.4,7.0,65.28991147284025,49.0,2.0,9.33333333333334,14.8,0.0,0.0,0.0,1.0,3.5112359550561805,5.0,7.0,59.48888061078868,49.0,2.0,13.202067390826668,-4.0,5.0,34.20879359186852,-25.0,5.0,26.507233834820052,-10.0,3.0,14.670303370181859,-6.0,10.0,42.35014596233546,-20.0,0.0,0.0,0.0,5.0,23.90158439417567,-20.0,5.0,27.046170064636,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,103.16007082979652,-140.0,1.0,-9.0,11.0,46.93529307415168,-110.0,2.0,7.886231415643182,-20.0
201107,2.1125,41,263.4284803331927,2.0,11.05013852891232,-0.8,7.0,50.54267504800122,2.8,1.0,4.2635658914728705,3.0,14.58669966524172,-6.0,9.0,51.813456562493755,22,118.26767653911985,66.0,0.0,0.0,0.0,6.0,37.350358241807605,24.0,1.0,9.215686274509801,5.2,1.0,11.462450592885402,5.2,22,124.24205980423551,88.0,72.0,483.9507828306925,72.0,26,177.88438014251778,49.399999999999984,23,158.97392586746744,64.39999999999998,32,201.8082052999213,224.0,10.0,78.10558890912971,35.0,28.0,275.67401606495025,95.20000000000003,9.0,71.48221249650705,54.0,17.0,118.8265476927659,136.0,3.0,23.758746889181694,18.0,3.0,5.5918367346938895,19.200000000000006,10.0,83.81046522386058,70.0,0.0,0.0,0.0,1.0,1.94174757281553,5.0,0.0,0.0,0.0,5.0,27.820579988066488,35.0,2.0,9.324475886463642,-4.0,0.0,0.0,0.0,1.0,9.41176470588235,-2.0,5.0,35.26713721663633,-10.0,3.0,14.533604542757859,-6.0,3.0,13.95348837209301,-6.0,5.0,38.34092622661303,-20.0,1.0,4.28571428571429,-4.4,0.0,0.0,0.0,2.0,10.56874816769276,-8.0,0.0,0.0,0.0,4.0,15.775919050844461,-20.0,4.0,-36.0,1.0,7.195421095666389,-10.0,2.0,4.77943754821516,-20.0
201108,2.1074166666666665,18,75.67500492025863,0.0,0.0,0.0,1.0,6.0402684563758395,0.4,0.0,0.0,0.0,0.0,0.0,2.0,7.248727727255338,10,54.66995520710007,30.0,0.0,0.0,0.0,7.0,40.865113761567706,28.0,0.0,0.0,0.0,0.0,0.0,0.0,25,76.62995885274712,100.0,20.0,139.65289226176822,20.0,13,49.024298205884286,24.7,14,51.890243631233346,39.2,5,18.528791458140237,35.0,1.0,4.44444444444444,3.5,11.0,102.99572260638041,37.39999999999999,1.0,6.08211159070967,6.0,20.0,80.80727790892944,160.0,0.0,0.0,0.0,1.0,2.42718446601942,6.4,4.0,22.20685010363145,28.0,0.0,0.0,0.0,1.0,4.21995574982462,5.0,0.0,0.0,0.0,3.0,21.12676056338028,21.0,2.0,1.2924104812610901,-4.0,1.0,3.7656903765690397,-5.0,6.0,31.9719932589977,-12.0,0.0,0.0,0.0,2.0,12.05831828392723,-4.0,0.0,0.0,0.0,3.0,21.08493607124352,-12.0,4.0,20.293953938991308,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.73076923076923,-5.0,3.0,14.63046064332237,-15.0,9.0,-81.0,9.0,31.459816715662736,-90.0,0.0,0.0,0.0
201109,2.102333333333333,29,187.15915431336998,4.0,15.662623401134267,-1.6,2.0,13.342710457838098,0.8,0.0,0.0,1.0,5.663716814159289,-2.0,3.0,21.993569131832796,21,110.91760662345914,63.0,7.0,61.55827877013938,28.0,3.0,29.13495345984336,12.0,4.0,39.887173501688906,20.8,1.0,9.034267912772581,5.2,30,190.71203381623107,120.0,38.0,304.78153057961947,38.0,26,162.58556997643706,49.399999999999984,23,140.82218225923225,64.39999999999998,20,119.3238109436096,140.0,1.0,8.54430379746835,3.5,27.0,243.32179175731187,91.80000000000004,1.0,9.384164222873899,6.0,34.0,218.0701478725136,272.0,2.0,13.783029947152107,12.0,0.0,0.0,0.0,4.0,30.685863086428363,28.0,2.0,18.50242899850527,14.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.856731033487808,28.0,1.0,4.53879941434846,-2.0,1.0,6.711409395973151,-5.0,10.0,64.71318555893761,-20.0,3.0,23.20785084533322,-6.0,1.0,4.53879941434846,-2.0,0.0,0.0,0.0,4.0,25.812574309793572,-16.0,4.0,19.19756489705928,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,60.06532216816235,-40.0,0.0,0.0,0.0,0.0,0.0,4.0,11.99396871890893,-40.0
201110,2.09725,20,103.6638080753955,4.0,25.369277591496374,-1.6,8.0,54.54250121473414,3.2,1.0,6.04490500863558,0.0,0.0,0.0,0.0,0.0,28,194.77521271916999,84.0,2.0,13.70035193564606,8.0,5.0,34.17641519182185,20.0,2.0,20.338961851156935,10.4,1.0,12.280701754386001,5.2,10,60.549132177478405,40.0,46.0,343.6338125753488,46.0,29,173.960890868727,55.09999999999997,27,113.12121725523069,75.59999999999997,46,268.73748904141013,322.0,10.0,69.49411271945428,35.0,21.0,158.85361366524265,71.39999999999998,2.0,8.27590917369923,12.0,11.0,111.56808173151349,88.0,1.0,5.0269299820466795,6.0,1.0,14.035087719298199,6.4,3.0,27.41800535475232,21.0,2.0,11.752249867654841,14.8,3.0,16.19965712091696,15.0,0.0,0.0,0.0,3.0,24.37282930778852,21.0,1.0,0.0,-2.0,0.0,0.0,0.0,5.0,28.27920885638239,-10.0,3.0,8.894066833371221,-6.0,1.0,5.0,-2.0,1.0,4.90405117270789,-2.0,0.0,0.0,0.0,1.0,7.56457564575646,-4.4,13.0,43.84840429205428,-84.5,1.0,2.22222222222222,-4.0,8.0,28.10285172143073,-40.0,12.0,38.78070027512706,-60.0,1.0,-9.0,1.0,5.043478260869571,-10.0,1.0,6.21039290240811,-10.0
201111,2.0921666666666665,30,164.02545625694955,3.0,14.03928173643748,-1.2000000000000002,11.0,66.9963265870025,4.4,2.0,11.396089585256519,1.0,5.9322033898305095,-2.0,0.0,0.0,23,124.1419733379618,69.0,0.0,0.0,0.0,6.0,38.85786012076118,24.0,2.0,9.556159420289848,10.4,1.0,4.4609665427509295,5.2,12,70.27505522328046,48.0,20.0,82.21950526949037,20.0,10,89.26728829178774,19.0,11,82.11832304149772,30.800000000000004,19,88.75607015538998,133.0,52.0,256.740412042265,182.0,23.0,165.31251108095327,78.2,0.0,0.0,0.0,9.0,61.264712141655366,72.0,7.0,40.44247252359989,42.0,16.0,119.8487365113806,102.40000000000002,1.0,6.709677419354839,7.0,4.0,19.86851716581448,29.6,3.0,24.86505931703965,15.0,0.0,0.0,0.0,3.0,12.476060191518467,21.0,0.0,0.0,0.0,4.0,25.113797122147087,-20.0,1.0,10.0456621004566,-2.0,3.0,10.72637397423723,-6.0,1.0,4.03877221324717,-2.0,0.0,0.0,0.0,4.0,24.36923547236534,-16.0,2.0,8.55278666197155,-8.8,2.0,13.87024608501118,-13.0,0.0,0.0,0.0,1.0,4.76190476190476,-5.0,5.0,26.82497011038916,-25.0,2.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0
201112,2.087083333333333,24,163.51641594603234,3.0,15.028088355604039,-1.2000000000000002,10.0,67.2080172483879,4.0,2.0,11.42074363992172,0.0,0.0,0.0,2.0,12.877263581488938,11,64.92271742598506,33.0,3.0,20.99141016463852,12.0,10.0,63.13644894633625,40.0,0.0,0.0,0.0,2.0,11.4500537056928,10.4,8,36.95824250325646,32.0,20.0,155.6005178468516,20.0,18,98.0867239879607,34.19999999999999,13,76.59881532700894,36.4,27,176.5300788910164,189.0,9.0,42.40644641538726,31.5,28.0,195.83412247491958,95.20000000000003,1.0,3.09877340219496,6.0,20.0,135.07328165174619,160.0,5.0,29.79611182951511,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,168.8524553248154,110.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.10167820298294,-6.0,0.0,0.0,0.0,1.0,4.6875,-2.0,2.0,15.963063015343304,-4.0,9.0,43.081142711646585,-18.0,2.0,9.52380952380952,-4.0,6.0,28.748329700234645,-24.0,0.0,0.0,0.0,2.0,8.40909090909091,-13.0,6.0,31.387114690363802,-24.0,1.0,4.861111111111111,-5.0,5.0,30.455234363103752,-25.0,0.0,0.0,1.0,4.60829493087558,-10.0,0.0,0.0,0.0
201201,2.082,14,75.5956490623778,3.0,14.406779661016948,-1.2000000000000002,3.0,23.808605994337782,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,2.0,27.0498031360088,12,86.73151937696218,36.0,0.0,0.0,0.0,10.0,77.04540648216734,40.0,2.0,17.61950326293474,10.4,0.0,0.0,0.0,70,203.23746415787116,280.0,13.0,104.36590787963594,13.0,4,32.6145576748947,7.6,9,45.53999220716853,25.200000000000006,9,45.81160535224253,63.0,1.0,6.007067137809191,3.5,16.0,117.25893342625965,54.399999999999984,2.0,14.404804775689433,12.0,28.0,241.73493168483813,224.0,5.0,16.74816997758922,30.0,4.0,14.30287681018248,25.6,1.0,9.669811320754722,7.0,0.0,0.0,0.0,3.0,14.34113173746151,15.0,0.0,0.0,0.0,4.0,26.666973716531572,28.0,3.0,13.330350762008234,-6.0,3.0,10.860484544695067,-15.0,6.0,38.42085990521574,-12.0,3.0,13.184456762159641,-6.0,2.0,8.12182741116752,-4.0,0.0,0.0,0.0,11.0,61.206044995234436,-44.0,2.0,15.320334261838438,-8.8,4.0,17.407663637241615,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.13783678250684,-30.0,1.0,-9.0,6.0,35.35832232144278,-60.0,1.0,3.0973451327433597,-10.0
201202,2.0675,25,94.27884240449228,3.0,9.17805545863666,-1.2000000000000002,2.0,2.85,0.8,1.0,1.87638270062264,2.0,7.21020876280254,-4.0,0.0,0.0,13,53.07300970637221,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,49.91134035493877,44.0,24.0,116.63881529001749,24.0,11,36.097482167499116,20.899999999999995,3,7.858272629567581,8.399999999999999,11,57.723993185602566,77.0,1.0,3.09278350515464,3.5,13.0,84.5553132913353,44.19999999999999,0.0,0.0,0.0,25.0,172.73272818648468,200.0,4.0,32.7032148186659,24.0,0.0,0.0,0.0,6.0,26.659776403986374,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.46233230134159,7.0,1.0,6.213364595545139,-2.0,4.0,11.30098412187893,-20.0,2.0,9.18036045587066,-4.0,3.0,17.199407958463702,-6.0,6.0,23.354694174216426,-12.0,0.0,0.0,0.0,6.0,22.79705444935246,-24.0,1.0,2.7522935779816495,-4.4,3.0,7.045550301952161,-19.5,4.0,10.19653813971228,-16.0,15.0,34.68964108149677,-75.0,1.0,2.93159609120521,-5.0,0.0,0.0,5.0,14.41647900452255,-50.0,0.0,0.0,0.0
