MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_27,goldstein_27,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_54,tone_count_54,goldstein_54,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201309,2.1140000000000003,263,767.9853698623529,2.0,5.2910052910053,-0.2,39,107.46194718473177,-15.600000000000007,38,124.41097407511934,15.200000000000005,15.0,38.278921691761305,9.0,25.60732554307714,15.0,25.301180015308862,-30.0,15.0,39.99671983796176,4.0,6.82552598735559,13.6,111,361.8261257897893,333.0,4.0,3.3386327503974598,13.6,1.0,9.46291560102302,3.2,11.0,46.02610034034184,37.39999999999999,1.0,2.63157894736842,-0.3,4.0,11.422587723190851,16.0,3.0,12.0,39,129.22500496482158,156.0,2.0,4.320987654320979,10.4,3.0,6.854901960784312,13.5,0.0,0.0,0.0,4.0,9.97377108488219,28.0,87,314.050387548517,348.0,97,253.14697798840737,97.0,5.0,7.35415180286482,5.0,115,348.8275059247423,218.50000000000037,111,351.3485433630176,310.8000000000005,0.0,0.0,0.0,6.0,24.542323016383143,30.0,90,287.27257455419084,630.0,13.0,55.151701806121686,45.5,175,848.1464003401093,594.9999999999992,1.0,5.06329113924051,3.5,3.0,8.634686346863461,18.0,0.0,0.0,0.0,21.0,68.47139053950632,168.0,46,125.033207842871,276.0,18.0,68.88026883678504,115.20000000000003,2.0,5.0,14.8,25,134.98762935220418,175.0,28.0,107.73624872800694,207.20000000000007,1.0,3.3132530120481904,8.3,4.0,30.35714285714284,29.6,17.0,64.29448057307692,85.0,8.0,17.304762477104738,40.0,3.0,9.677152367172189,15.0,29,145.15104036947392,203.0,7.0,12.07636827569088,70.0,37,69.40836224772889,-74.0,23.0,70.41403423906868,-115.0,35.0,90.67599844048564,-70.0,32.0,93.33853759684723,-64.0,44,108.22540813959131,-88.0,9.0,21.921085395775318,-18.0,34,85.91618775029079,-136.0,4.0,12.04284629547285,-16.0,4.0,10.689820130118653,-20.0,0.0,0.0,0.0,42.0,97.17451912904457,-184.80000000000013,2.0,6.4536861256130384,-14.0,6.0,28.94569909973527,-39.0,2.0,3.74414976599064,-14.4,3.0,10.993087527769193,-12.0,6.0,11.364873407412212,-24.0,1.0,5.5684454756380495,-9.2,15.0,42.01451359313846,-75.0,130,250.79421216881664,-650.0,2.0,3.76241809342634,-10.0,5.0,10.10560308017572,-45.0,1.0,0.99009900990099,-9.0,3.0,11.13900664018422,-27.0,2.0,6.542056074766361,-20.0,52.0,92.24951724789648,-520.0,6.0,14.378018878281232,-57.0,3.0,10.71454291756336,-30.0
201310,2.11625,339,1035.2516162340773,2.0,7.017543859649121,-0.2,52,132.2023523114532,-20.799999999999994,46,134.0597731446077,18.4,28.0,80.21154775543476,25.0,72.80970769209894,24.0,56.64626973922444,-48.0,10.0,59.42497675287157,3.0,9.999999999999991,10.2,189,578.0469203690367,567.0,2.0,4.1834171748148234,6.8,2.0,9.47572744753174,6.4,4.0,12.918036853178432,13.6,7.0,17.4455433770855,-2.1,14.0,26.82150710338225,56.0,0.0,0.0,47,132.57386292268222,188.0,8.0,32.20210462750762,41.6,0.0,0.0,0.0,8.0,32.99643219335802,41.6,5.0,13.92564600453477,35.0,91,250.99248028350468,364.0,204,707.9969175852895,204.0,6.0,11.856495525977616,6.0,229,761.319518779531,435.0999999999999,226,739.0228787232063,632.8000000000002,2.0,10.280373831775698,5.0,7.0,27.312135765587286,35.0,73,262.8637295560036,511.0,23.0,51.60317497932452,80.5,264,1195.2850671289475,897.5999999999975,8.0,22.18595878057107,28.0,0.0,0.0,0.0,2.0,4.02992191154774,14.0,8.0,27.52772198442732,64.0,42,147.27600806616638,252.0,2.0,2.95566502463054,12.8,6.0,20.505984909851136,44.4,35,155.4298571337369,245.0,31.0,127.7722891855124,229.40000000000006,0.0,0.0,0.0,13.0,50.501802604187965,96.20000000000002,36.0,115.95812104262802,180.0,6.0,9.3491057823402,30.0,4.0,17.571984370545522,20.0,53,136.40012715423245,371.0,111.0,225.15095341680302,1108.0,41,82.29538168160043,-82.0,29.0,84.25713581486258,-145.0,74.0,179.26249369727591,-148.0,77.0,161.74142738255972,-154.0,130,266.0696259586058,-260.0,7.0,15.006550542080618,-14.0,42,111.77154437005258,-168.0,4.0,9.30148546326801,-16.0,7.0,13.782641022084626,-35.0,5.0,16.42670958313783,-25.0,41.0,91.12436228437099,-180.40000000000006,0.0,0.0,0.0,20.0,51.11927327542193,-130.0,0.0,0.0,0.0,12.0,35.73763140183982,-48.0,10.0,7.0676378846875245,-40.0,4.0,14.56587048650378,-36.8,14.0,41.12165464238646,-70.0,119,265.24983254973966,-595.0,2.0,8.070318728973419,-10.0,12.0,24.01642531339765,-108.0,1.0,1.11111111111111,-9.0,16.0,36.38647909673724,-151.5,1.0,3.0131826741996197,-10.0,57.0,155.65595929181518,-570.0,6.0,9.197323262700158,-57.0,12.0,34.74703938076261,-120.0
201311,2.1185,370,1236.0642283124535,5.0,18.301154141440694,-0.5,75,262.6684232404371,-29.999999999999968,71,262.949789585498,28.399999999999977,9.0,35.504150991850686,13.0,23.06074933381558,14.0,45.140672001149255,-28.0,11.0,41.08844728489887,2.0,3.22762350461787,6.8,197,604.5132464128735,591.0,6.0,45.042175905374215,20.4,3.0,19.176706827309236,9.6,10.0,27.77184360614761,33.99999999999999,3.0,6.326114675260791,-0.8999999999999999,17.0,74.06102116553035,68.0,3.0,12.0,57,288.9978272866006,228.0,0.0,0.0,0.0,1.0,6.53061224489796,4.5,7.0,34.85193485871836,37.2,5.0,16.021387043255732,35.0,127,388.991000546079,508.0,226,806.586446769701,226.0,2.0,10.39755351681958,2.0,224,737.1285082181116,425.59999999999945,234,797.7183350216006,655.1999999999998,5.0,16.717925468323116,12.5,7.0,15.231189550448107,35.0,83,256.11423256459955,581.0,35.0,125.73565831597321,122.5,203,1035.4739666220892,690.1999999999988,3.0,18.239872950544648,10.5,24.0,110.57418501668647,144.0,0.0,0.0,0.0,40.0,215.37013137142932,320.0,40,156.10800896219905,240.0,16.0,63.504070863691005,102.40000000000002,3.0,16.50485436893205,22.200000000000006,50,237.7514724520716,350.0,33.0,117.76613345946645,244.2000000000001,0.0,0.0,0.0,11.0,50.67304318587926,81.4,22.0,76.76896830942721,110.0,6.0,9.99943261130749,30.0,4.0,13.92696031656666,20.0,13,40.21935962170173,91.0,19.0,60.040215863692296,190.0,26,84.0627582426082,-52.0,16.0,69.31650821570138,-80.0,52.0,220.78522064664918,-104.0,18.0,70.19769608833334,-36.0,44,100.67082791072869,-88.0,6.0,20.59794718110554,-12.0,53,180.58801295757604,-212.0,7.0,17.17506283839397,-28.0,8.0,16.324483692195585,-40.0,2.0,4.70588235294118,-10.0,38.0,159.08222157138368,-167.2000000000001,1.0,3.23383084577114,-7.0,17.0,55.921924653486116,-110.5,0.0,0.0,0.0,10.0,35.19735826977157,-40.0,172.0,772.2019279886273,-688.0,1.0,1.70068027210884,-9.2,8.0,28.630798138210373,-40.0,82,146.1679364656306,-410.0,2.0,2.4539877300613395,-10.0,6.0,16.365966483286403,-54.0,2.0,3.93700787401574,-18.0,2.0,6.85295902687207,-19.5,3.0,6.9230769230769305,-30.0,27.0,86.87062463785395,-270.0,2.0,5.208333333333339,-19.0,3.0,6.4907167091493605,-30.0
201312,2.12075,261,929.9800952907514,5.0,26.123550716384575,-0.5,36,109.31310392075041,-14.400000000000007,55,183.96962074773108,21.999999999999996,21.0,64.64754404882379,11.0,21.47313992699566,7.0,16.28386356933503,-14.0,18.0,66.49030809320266,0.0,0.0,0.0,134,434.6240143696074,402.0,3.0,15.3530745804445,10.2,5.0,23.65798993907032,16.0,8.0,20.151749657702908,27.2,5.0,15.67852032327373,-1.5,15.0,40.426656366944044,60.0,0.0,0.0,30,124.498760805947,120.0,0.0,0.0,0.0,1.0,3.6281179138322,4.5,10.0,31.758020925180567,52.00000000000001,4.0,8.10805575324809,28.0,41,163.14858282219146,164.0,124,496.7217248160953,124.0,0.0,0.0,0.0,120,405.23570497372964,228.00000000000043,126,384.9203680586354,352.80000000000064,1.0,5.08083140877598,2.5,12.0,43.40499934991125,60.0,39,119.02216963600269,273.0,16.0,77.28935511924739,56.0,251,1171.8465861913287,853.3999999999985,0.0,0.0,0.0,7.0,17.10506014635828,42.0,0.0,0.0,0.0,30.0,101.88963091041624,240.0,35,142.74806386543997,210.0,17.0,99.31638631947514,108.80000000000004,0.0,0.0,0.0,51,259.8340588787367,357.0,29.0,98.94060606447336,214.60000000000008,1.0,3.6281179138322,8.3,5.0,9.794904868452614,37.0,16.0,67.20508509944581,80.0,7.0,18.742687451175662,35.0,7.0,27.55625283141201,35.0,34,101.4806669939921,238.0,7.0,20.143952255638855,70.0,25,68.91951577309631,-50.0,31.0,97.96779064369862,-155.0,46.0,164.52881957478834,-92.0,16.0,57.186840993623655,-32.0,50,127.35224350242564,-100.0,2.0,4.055502835990643,-4.0,37,98.09413068660129,-148.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.8754806811939195,-10.0,21.0,68.44581470009234,-92.4,9.0,26.16586915106425,-63.0,15.0,47.19031811796554,-97.5,0.0,0.0,0.0,6.0,28.40149026675765,-24.0,7.0,27.366755902398534,-28.0,5.0,6.253682404560943,-46.0,7.0,27.424406113415227,-35.0,86,244.31361512223012,-430.0,0.0,0.0,0.0,6.0,8.191667673517525,-54.0,1.0,2.21518987341772,-9.0,4.0,13.4094248741753,-38.0,0.0,0.0,0.0,47.0,132.09725411374745,-470.0,0.0,0.0,0.0,17.0,65.32624844935779,-170.0
201401,2.123,225,668.7538942184748,0.0,0.0,0.0,36,83.8448657484722,-14.400000000000007,30,103.16085973339074,12.000000000000005,8.0,19.325077091971536,8.0,24.242598967178548,7.0,17.52463973702884,-14.0,6.0,27.01567078349791,0.0,0.0,0.0,103,303.61892169817935,309.0,5.0,8.631753304674902,17.0,2.0,13.684210526315802,6.4,9.0,38.81237940024374,30.599999999999994,13.0,36.80845063879508,-3.899999999999999,6.0,18.928816454261728,24.0,0.0,0.0,13,65.00428799254998,52.0,11.0,32.40399946960762,57.20000000000001,0.0,0.0,0.0,3.0,13.662233177910249,15.6,4.0,15.210686897006678,28.0,49,146.40643231639132,196.0,64,196.04116201835225,64.0,0.0,0.0,0.0,115,397.5742681987295,218.50000000000037,109,387.1338454064016,305.2000000000004,0.0,0.0,0.0,2.0,5.96546310832026,10.0,32,104.39734420368141,224.0,8.0,25.24964224031582,28.0,148,702.7997818389433,503.19999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,45.537735241948006,88.0,32,152.4515328079427,192.0,4.0,10.547487945407,25.6,0.0,0.0,0.0,44,229.82316712865745,308.0,25.0,86.62892166260491,185.00000000000009,3.0,13.86876170316698,24.9,7.0,30.216199034439235,51.8,11.0,33.922818887184484,55.0,14.0,31.933344765421253,70.0,4.0,17.38966743250029,20.0,28,82.9250406177065,196.0,2.0,2.6845637583892596,20.0,21,55.85916404950807,-42.0,22.0,67.83935968162025,-110.0,10.0,29.159791649657286,-20.0,17.0,42.65549092660653,-34.0,31,74.37501494918365,-62.0,5.0,17.14339232844185,-10.0,22,50.9018852462761,-88.0,4.0,6.34920634920636,-16.0,3.0,15.480972081426891,-15.0,3.0,9.381623668571267,-15.0,20.0,64.60878747652096,-88.00000000000001,1.0,1.53256704980843,-7.0,5.0,25.419540170919124,-32.5,0.0,0.0,0.0,2.0,4.4776119402985,-8.0,3.0,9.79153910492679,-12.0,1.0,0.37878787878787895,-9.2,19.0,45.679748231040236,-95.0,118,294.8728740766801,-590.0,0.0,0.0,0.0,3.0,6.84112150179772,-27.0,2.0,3.1860970311368595,-18.0,1.0,4.90566037735849,-9.0,3.0,4.77914554670529,-30.0,33.0,74.31625525889932,-330.0,3.0,10.153552862160248,-28.5,19.0,41.28767296839975,-190.0
201402,2.1253333333333337,277,859.244624101914,1.0,3.1128404669260696,-0.1,57,156.3491065863827,-22.799999999999986,36,94.47768436994455,14.400000000000007,22.0,52.44066025653042,12.0,40.65976061634849,5.0,12.784234333887111,-10.0,46.0,252.10485003375916,6.0,11.554869553503387,20.4,138,430.1830660958297,414.0,10.0,23.4144851750192,33.99999999999999,4.0,18.11747138236168,12.8,9.0,22.088735379204106,30.599999999999994,6.0,14.497894254057936,-1.8,10.0,25.52823694480468,40.0,1.0,4.0,17,65.05086842189705,68.0,3.0,7.5452348541907,15.6,1.0,3.7162162162162202,4.5,12.0,42.81163890502303,62.40000000000001,3.0,8.47773226138578,21.0,85,314.93053776564875,340.0,155,516.529522716659,155.0,4.0,10.191178684329381,4.0,148,436.5432406741958,281.2000000000002,148,447.48331693044815,414.40000000000083,0.0,0.0,0.0,4.0,19.09342769220525,20.0,81,291.8061993802079,567.0,19.0,55.49068156819519,66.5,236,1193.9382910987174,802.3999999999983,1.0,5.03728751359782,3.5,9.0,22.71710276580116,54.0,0.0,0.0,0.0,23.0,71.45308883569818,184.0,38,131.36592950989007,228.0,9.0,25.603243783712283,57.6,2.0,11.07954545454546,14.8,68,301.4594047245925,476.0,34.0,115.20028292028879,251.60000000000008,6.0,24.701657605511603,49.8,5.0,20.91843897476927,37.0,24.0,87.90939279712582,120.0,5.0,14.12954436799272,25.0,0.0,0.0,0.0,27,90.2162674186503,189.0,9.0,22.04584953715803,90.0,29,69.09115562544825,-58.0,16.0,53.43359193470008,-80.0,43.0,134.9578928060648,-86.0,27.0,82.28259863113074,-54.0,26,63.240498069608996,-52.0,4.0,8.43262327103791,-8.0,35,110.59782924699593,-140.0,4.0,6.225680933852139,-16.0,0.0,0.0,0.0,5.0,18.591042971004264,-25.0,30.0,89.22634387139506,-132.00000000000006,23.0,55.71543161751584,-161.0,19.0,70.8312472652656,-123.5,1.0,1.4184397163120601,-7.2,5.0,20.84727525356749,-20.0,2.0,5.416666666666661,-8.0,2.0,6.7363768908328785,-18.4,3.0,4.619969863080907,-15.0,108,291.67469857812165,-540.0,0.0,0.0,0.0,8.0,6.250085520207202,-72.0,0.0,0.0,0.0,14.0,33.96771773945843,-129.0,2.0,4.36817472698908,-20.0,30.0,101.13033112475456,-300.0,10.0,26.474766368947183,-95.0,13.0,30.509542486339253,-130.0
201403,2.127666666666667,268,868.6528367974852,1.0,1.2406947890818898,-0.1,35,96.15277247994038,-14.000000000000007,66,270.21675045201783,26.399999999999984,15.0,49.50369555308424,5.0,-2.615418049140829,2.0,2.31884057971014,-4.0,9.0,55.872060955123175,5.0,19.64655022882836,17.0,129,407.5947861106105,387.0,1.0,3.7037037037037,3.4,10.0,52.66026072699689,32.0,11.0,35.61245900122897,37.39999999999999,1.0,2.5073746312684397,-0.3,5.0,9.194392780149636,20.0,0.0,0.0,45,184.31715612935685,180.0,2.0,1.2795495879346404,10.4,0.0,0.0,0.0,9.0,33.957456452107486,46.8,0.0,0.0,0.0,86,281.88877882456933,344.0,221,830.2213426086727,221.0,6.0,22.23949894732915,6.0,214,723.2983513697037,406.5999999999997,218,759.7745680574243,610.4000000000002,3.0,21.196165339198643,7.5,7.0,25.178348530335025,35.0,39,103.49957058900671,273.0,20.0,103.78538019259905,70.0,276,1502.291525179496,938.399999999998,6.0,17.984375506499386,21.0,1.0,5.720473467700661,6.0,0.0,0.0,0.0,40.0,227.9022727455117,320.0,31,120.50285066242591,186.0,3.0,8.64886367477257,19.200000000000006,4.0,15.202916930881441,29.6,49,256.7631960876685,343.0,23.0,101.48362841344648,170.2000000000001,2.0,10.632436260623232,16.6,3.0,5.9764163973666085,22.200000000000006,18.0,63.883636914636156,90.0,4.0,5.9634875045393,20.0,3.0,17.726175711084768,15.0,24,74.83116374583713,168.0,15.0,30.157974808528408,150.0,42,107.89425004166306,-84.0,16.0,48.245175237681416,-80.0,30.0,88.14151327105344,-60.0,28.0,66.14886971058054,-56.0,50,121.93925751551106,-100.0,9.0,9.984076816847331,-18.0,40,100.64217361863457,-160.0,0.0,0.0,0.0,3.0,6.07122649279604,-15.0,1.0,3.56744704570792,-5.0,14.0,47.06365627164503,-61.59999999999999,6.0,19.58009015923165,-42.0,10.0,25.863498522029484,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,44.67111820258045,-76.0,3.0,11.604943292518088,-27.6,21.0,12.214069205007204,-105.0,98,112.97627988888928,-490.0,0.0,0.0,0.0,15.0,15.716168377974265,-135.0,0.0,0.0,0.0,6.0,7.882721965076648,-54.0,2.0,3.7593363107735,-20.0,20.0,35.367212031506035,-200.0,2.0,7.704228109095651,-19.0,7.0,23.41592948087389,-70.0
201404,2.13,256,766.1788296731328,5.0,15.274310460840027,-0.5,37,60.108350978578386,-14.800000000000008,24,77.92786963052502,9.600000000000003,19.0,66.59383288483288,6.0,27.95746175273432,1.0,1.56862745098039,-2.0,27.0,147.09039171668144,4.0,10.878382056726005,13.6,159,521.2522554122892,477.0,2.0,8.926833696441541,6.8,5.0,22.777886709115485,16.0,4.0,8.857986255246539,13.6,3.0,8.799262331871029,-0.8999999999999999,11.0,28.03129429928165,44.0,0.0,0.0,25,95.16989190914305,100.0,3.0,13.594454117333221,15.6,1.0,5.58252427184466,4.5,10.0,35.993212206619184,52.00000000000001,10.0,21.76962980844895,70.0,125,489.48251176178286,500.0,114,346.70685506002997,114.0,1.0,3.38983050847458,1.0,246,805.9408907177442,467.39999999999975,240,786.4347662550425,671.9999999999994,5.0,21.326777758481512,12.5,29.0,123.26540492301595,145.0,88,317.40423945859607,616.0,17.0,86.0550204605299,59.5,247,1163.7262576863886,839.7999999999984,2.0,7.010309278350519,7.0,2.0,10.102865205320398,12.0,1.0,1.8229166666666698,7.0,37.0,153.0069302974513,296.0,41,120.98272999545559,246.0,4.0,10.895302621177619,25.6,5.0,35.77664926882015,37.0,57,248.93847950400985,399.0,50.0,189.67229288389657,369.99999999999983,1.0,3.5377358490566,8.3,1.0,1.35593220338983,7.4,21.0,49.00933564735009,105.0,9.0,15.68508503154061,45.0,9.0,27.708447963106163,45.0,22,78.13030082191413,154.0,6.0,15.642648629499359,60.0,49,119.67112185600635,-98.0,27.0,38.99394412732619,-135.0,33.0,123.88058986162399,-66.0,11.0,27.620905909184817,-22.0,34,60.38637284423741,-68.0,4.0,8.46332438511209,-8.0,37,109.53504393731369,-148.0,0.0,0.0,0.0,2.0,5.969868173257999,-10.0,1.0,5.06912442396313,-5.0,13.0,29.090265077789038,-57.19999999999999,2.0,5.82666090957067,-14.0,15.0,38.78732137130271,-97.5,0.0,0.0,0.0,10.0,15.22642915589567,-40.0,1.0,2.63157894736842,-4.0,5.0,4.41176470588236,-46.0,86.0,140.96256488787236,-430.0,59,80.48382883034672,-295.0,0.0,0.0,0.0,9.0,-16.011278899949254,-81.0,4.0,16.210295728368003,-36.0,8.0,22.318634308116025,-72.5,2.0,0.6230529595015579,-20.0,24.0,59.74833570288748,-240.0,6.0,13.68452779275172,-57.0,6.0,17.93023235987775,-60.0
201405,2.1323333333333334,203,634.1384040325165,4.0,7.55268336068301,-0.4,27,61.048671720975314,-10.800000000000004,61,190.80721924022262,24.39999999999998,24.0,77.10232574468243,8.0,24.354648089748824,4.0,8.589710220371332,-8.0,20.0,90.28679762885906,2.0,9.75032811403108,6.8,135,399.1822892192336,405.0,7.0,16.848856943196573,23.8,3.0,20.518657150070734,9.6,8.0,28.85412565941975,27.2,3.0,9.165728146928869,-0.8999999999999999,13.0,59.77594147198509,52.0,0.0,0.0,23,69.0922812478875,92.0,6.0,15.909172823932217,31.2,9.0,28.40162801503005,40.5,13.0,60.64711972808215,67.60000000000001,5.0,16.01550597982877,35.0,77,272.6848074204213,308.0,109,382.5167381327285,109.0,0.0,0.0,0.0,210,806.3834530302264,398.9999999999996,214,829.3379341789414,599.200000000001,3.0,9.20099766631673,7.5,9.0,43.330953209665175,45.0,67,279.09619229514453,469.0,10.0,34.55062279156076,35.0,248,1271.2095470209053,843.1999999999981,4.0,16.113445981384082,14.0,1.0,2.7353177795655697,6.0,0.0,0.0,0.0,16.0,52.93022582205878,128.0,37,129.33836137808578,222.0,3.0,18.16020848519253,19.200000000000006,2.0,5.57805180879282,14.8,49,234.33407984640786,343.0,43.0,101.55860197422687,318.2,1.0,3.2640949554896097,8.3,1.0,4.37158469945355,7.4,21.0,77.92675722949069,105.0,6.0,1.3933146881957192,30.0,0.0,0.0,0.0,24,129.4511292435145,168.0,5.0,10.87326772886658,50.0,18,23.38473204161684,-36.0,26.0,98.87038635655331,-130.0,33.0,134.66055378360448,-66.0,7.0,20.343599506519293,-14.0,12,21.235411623202268,-24.0,4.0,8.143836226511763,-8.0,22,57.74529804325431,-88.0,0.0,0.0,0.0,2.0,1.606425702811244,-10.0,3.0,8.14933813134558,-15.0,8.0,25.058010041952446,-35.2,11.0,-9.772819244889607,-77.0,5.0,13.44778653741281,-32.5,0.0,0.0,0.0,7.0,11.687458397825687,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.567494265283045,-65.0,55,131.8899365870405,-275.0,0.0,0.0,0.0,5.0,7.095781984586622,-45.0,5.0,8.535094218276749,-45.0,0.0,0.0,0.0,3.0,7.619733071182011,-30.0,35.0,104.75976649147957,-350.0,2.0,8.60095860574671,-19.0,5.0,20.28590928553957,-50.0
201406,2.134666666666667,247,791.4532197590128,0.0,0.0,0.0,33,91.21606373575541,-13.200000000000005,39,148.86973399323355,15.600000000000007,17.0,45.3661459223383,10.0,16.81422264495603,1.0,1.3605442176870701,-2.0,14.0,75.76640561038722,0.0,0.0,0.0,131,454.12021305680196,393.0,4.0,13.076320939334641,13.6,4.0,14.93347773480926,12.8,7.0,28.242403694620066,23.8,3.0,8.0071349989154,-0.8999999999999999,11.0,30.218314179337447,44.0,1.0,4.0,42,117.48952390951106,168.0,4.0,11.11111111111112,20.8,2.0,6.3758389261745,9.0,8.0,41.798269061781475,41.6,1.0,3.07692307692308,7.0,82,311.13173085162447,328.0,104,391.95636504904337,104.0,2.0,9.94084232462774,2.0,143,508.91008731633667,271.7000000000004,138,483.4158354047588,386.4000000000008,0.0,0.0,0.0,9.0,35.618599669038794,45.0,51,209.87999472571101,357.0,11.0,54.686026724310636,38.5,265,1455.097258569697,900.9999999999983,4.0,14.580980264499749,14.0,1.0,4.12371134020619,6.0,0.0,0.0,0.0,27.0,47.00621157016607,216.0,44,159.35726084246724,264.0,4.0,15.681615681615694,25.6,4.0,14.14790996784564,29.6,45,197.450270778311,315.0,46.0,185.6582982130249,340.39999999999986,1.0,5.03432494279176,8.3,8.0,16.9276855463357,59.2,16.0,44.86815497577831,80.0,6.0,8.48496835443039,30.0,3.0,22.30544693506637,15.0,27,96.80756896564068,189.0,1.0,3.5647279549718602,10.0,43,86.68672687518618,-86.0,27.0,130.19909458563686,-135.0,22.0,76.4487257749372,-44.0,15.0,39.017558128138326,-30.0,32,77.88750668750467,-64.0,8.0,24.07699213419388,-16.0,13,39.288317135045006,-52.0,4.0,-3.7556262115015713,-16.0,2.0,9.2362362772407,-10.0,1.0,2.35640648011782,-5.0,7.0,10.364631504980276,-30.8,5.0,14.04322453956641,-35.0,7.0,17.710756591868783,-45.5,0.0,0.0,0.0,1.0,6.54205607476635,-4.0,4.0,15.70224450105078,-16.0,10.0,19.83330682617117,-92.0,11.0,30.209803780358573,-55.0,61,122.71724797340624,-305.0,1.0,8.26612903225806,-5.0,1.0,1.9565217391304401,-9.0,18.0,32.94671041598301,-162.0,5.0,9.673855593411162,-46.5,2.0,1.6581603220700758,-20.0,32.0,94.10718021104329,-320.0,3.0,10.474903507615801,-28.5,3.0,11.328286749482404,-30.0
