MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,goldstein_44,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201003,2.1035000000000004,28,139.87739702695416,9,61.50448599717447,-3.6,3,20.253192157259818,1.2000000000000002,3.0,19.004129653287386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,43.54176702844008,24.0,0.0,0.0,0.0,2.0,12.34551665864238,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.722222222222221,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.17487622971819,31.2,0.0,0.0,0.0,11,69.79935544552052,44.0,8,38.07853991327543,8.0,2.0,12.13289743915161,2.0,10,59.3255265724288,19.0,9,56.06212330902554,25.200000000000006,2.0,5.0,4,16.9718236459021,28.0,2.0,5.18012598566791,7.0,13,115.47354721941238,44.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,8.24742268041237,8.0,3,14.756152936402408,18.0,0.0,0.0,0.0,3,30.9419046908792,21.0,1.0,2.68185567789277,7.4,0.0,0.0,0.0,7.0,39.76622338538316,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.51612903225806,5.0,3,22.313153791422558,21.0,0.0,0.0,0.0,1,5.97222222222222,-2.0,2.0,15.26104417670682,-10.0,2.0,13.309982486865142,-10.0,3,16.591908248964742,-6.0,10.0,72.52503876402528,-20.0,8,53.51149434456707,-16.0,1.0,7.628865979381441,-2.0,10,77.17579609168304,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.764705882352901,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.575163398692809,-4.0,0.0,0.0,0.0,1.0,1.0807109020408001,-5.0,9,35.06763504673048,-45.0,0.0,0.0,0.0,2.0,9.81132075471698,-18.0,1.0,4.861111111111111,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15.257731958762882,-20.0,0.0,0.0,0.0,1.0,4.86725663716814,-10.0
201004,2.09775,138,867.8840107764447,8,48.43447793620785,-3.2,28,205.35301581255592,11.200000000000005,6.0,34.37171251938874,4.0,41.32834429573028,1.0,5.839416058394161,-2.0,13.0,97.50115706916529,2.0,17.28395061728394,6.8,85,591.1118060269188,255.0,0.0,0.0,0.0,5.0,30.523141720421552,16.0,1.0,7.853403141361259,3.4,0.0,0.0,0.0,4.0,30.179801093057105,16.0,22.0,192.81573607237289,88.0,3.0,9.999999999999991,15.6,7.0,50.10746605671628,36.4,0.0,0.0,0.0,118,774.9451208532333,472.0,142,842.5465255329948,142.0,0.0,0.0,0.0,143,874.3981752578661,271.7000000000002,138,880.4859251439676,386.40000000000066,18.0,45.0,98,697.3052000672302,686.0,20.0,151.00443106759926,70.0,74,533.5840509613199,251.60000000000028,0.0,0.0,0.0,0.0,0.0,0.0,48,368.5690257399111,384.0,21,144.06522763989437,126.0,5.0,32.154787108915556,32.0,15,89.77296157986902,105.0,5.0,38.192102894205476,37.0,1.0,4.19144718210139,8.3,2.0,10.82613968752229,14.8,0.0,0.0,0.0,6.0,31.867206686981483,30.0,1.0,9.44444444444444,5.0,11.0,114.14193870214149,55.0,14,106.15313717002384,98.0,2.0,9.40315315315316,18.0,5,20.116232518902265,-10.0,14.0,95.8408589211151,-70.0,4.0,43.02369949548479,-20.0,7,41.10444806928313,-14.0,25.0,149.9196149638859,-50.0,15,75.65908198155077,-30.0,3.0,19.242057627681987,-6.0,4,26.343452681080752,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.63735434929913,-22.0,0.0,0.0,0.0,12.0,53.93141139026074,-78.0,2.0,7.36,-8.0,3.0,13.986386692775,-12.0,0.0,0.0,0.0,5.0,30.97474548412031,-25.0,17,79.7843941395966,-85.0,2.0,11.678832116788321,-10.0,5.0,15.358330966270824,-45.0,6.0,27.438023254201134,-54.0,5.0,16.8927646507991,-46.0,3.0,12.612612612612601,-30.0,14,64.87408633745497,-140.0,4.0,18.05520275157459,-38.0,0.0,0.0,0.0
201005,2.092,61,283.7871831842719,5,25.860582227280922,-2.0,6,33.66504146081091,2.4,4.0,1.18343195266272,1.0,3.42706502636204,0.0,0.0,0.0,9.0,50.13737790929063,0.0,0.0,0.0,34,212.4574478532349,102.0,1.0,9.54545454545455,3.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.08336599672916,-1.2,5.0,37.77113887324017,20.0,27.0,181.95409351753318,108.0,4.0,19.37237907396409,20.8,1.0,5.3072625698324005,5.2,2.0,6.06060606060606,14.0,11,45.51170763301487,44.0,48,350.6180798053846,48.0,4.0,18.334162933466054,4.0,60,430.9923600901169,114.00000000000007,66,477.6285384212813,184.80000000000007,2.0,5.0,37,296.76994913045445,259.0,20.0,168.09782385562687,70.0,30,182.73827854619904,102.00000000000004,1.0,9.203980099502491,3.5,0.0,0.0,0.0,27,239.14905317656158,216.0,17,100.58016203689579,102.0,3.0,22.00772200772202,19.200000000000006,7,38.954369025550385,49.0,14.0,102.88817924846529,103.6,0.0,0.0,0.0,1.0,6.8493150684931505,7.4,0.0,0.0,0.0,1.0,3.03030303030303,5.0,0.0,0.0,0.0,1.0,9.203980099502491,5.0,3,26.35919589602612,21.0,4.0,23.884069918848443,40.0,9,61.811939202381105,-18.0,21.0,96.36443189660456,-105.0,2.0,12.195121951219521,-10.0,7,37.20625969248661,-14.0,8.0,57.50054805090536,-16.0,6,35.49380331723563,-12.0,3.0,9.38654841093865,-6.0,13,41.38282427300307,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.329957159603817,-13.2,0.0,0.0,0.0,9.0,46.614338840673106,-58.5,3.0,10.81341756389415,-12.0,0.0,0.0,0.0,3.0,28.05574098798402,-27.6,8.0,34.60359287163194,-40.0,23,87.34758284622573,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.28975770546852,-45.0,2.0,11.82375906302287,-18.0,1.0,6.87830687830688,-10.0,61,343.91787270875534,-610.0,21.0,114.14899200579764,-199.5,18.0,66.33171782293886,-180.0
201006,2.08625,36,159.30658224680192,8,44.15138544296054,-3.2,16,66.25873094061072,6.400000000000001,0.0,0.0,0.0,0.0,1.0,5.56660039761431,-2.0,0.0,0.0,0.0,0.0,0.0,9,51.54006709344517,27.0,0.0,0.0,0.0,1.0,5.47493403693931,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.56881463802705,4.0,5.0,34.6757973374198,20.0,4.0,20.79510703363916,20.8,1.0,9.393346379647749,5.2,3.0,42.545454545454604,21.0,22,145.05581246847478,88.0,38,266.9605837592184,38.0,0.0,0.0,0.0,27,135.6828118982686,51.29999999999998,20,115.3093069862332,55.99999999999998,0.0,0.0,21,115.05571879925388,147.0,9.0,74.80763821988567,31.5,17,60.60999687882992,57.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23,154.8083090390129,184.0,10,45.96096967410725,60.0,4.0,21.554961595956,25.6,5,27.702662219648104,35.0,2.0,19.128814648249303,14.8,0.0,0.0,0.0,3.0,18.932062208098603,22.200000000000006,0.0,0.0,0.0,3.0,14.005305039787789,15.0,0.0,0.0,0.0,1.0,7.06521739130435,5.0,1,3.4846884899683195,7.0,0.0,0.0,0.0,10,34.413584429713424,-20.0,9.0,36.86940715883669,-45.0,2.0,14.73396685488684,-10.0,8,54.40846627386888,-16.0,1.0,4.82142857142857,-2.0,9,51.81088272964146,-18.0,0.0,0.0,0.0,9,45.925819847607315,-36.0,1.0,8.21917808219178,-5.0,0.0,0.0,0.0,9.0,48.909096584435204,-39.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.97752808988764,-16.0,14.0,88.73246426161137,-56.0,0.0,0.0,0.0,4.0,22.600273442878198,-20.0,13,49.65994166220644,-65.0,3.0,26.642412482819942,-15.0,1.0,8.233532934131741,-9.0,0.0,0.0,0.0,1.0,8.233532934131741,-9.0,1.0,5.47493403693931,-10.0,16,76.22238985573962,-160.0,1.0,3.6734693877551003,-9.5,2.0,5.0,-20.0
201007,2.0805,26,155.39505869164043,6,42.16795222487822,-2.4,6,54.9620603876679,2.4,1.0,4.70588235294118,0.0,0.0,1.0,1.4388489208633102,-2.0,3.0,31.742232859105506,0.0,0.0,0.0,20,138.14428794385242,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.049143371195694,-0.6,6.0,35.9826589595376,24.0,2.0,14.81481481481482,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,101.81334217604278,68.0,13,67.06618248668886,13.0,0.0,0.0,0.0,41,299.25097446502133,77.89999999999998,42,307.2177171566175,117.59999999999992,2.0,5.0,24,148.21183252027237,168.0,2.0,14.81481481481482,7.0,54,395.8518643045424,183.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,4,23.520335060068323,32.0,3,20.81503322805636,18.0,3.0,8.00992379939748,19.200000000000006,4,14.41768622588583,28.0,2.0,20.584342868777398,14.8,3.0,17.977528089887635,24.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.82352941176472,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15.01706484641638,14.0,0.0,0.0,0.0,10,58.34679714040329,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,4,23.136126212557286,-8.0,0.0,0.0,0.0,6,36.77773096617985,-12.0,0.0,0.0,0.0,11,74.06024576651386,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.909701140120001,-4.4,4.0,27.94123166596164,-28.0,5.0,35.08390496431272,-32.5,2.0,5.479452054794519,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,109.9512517300778,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,68.91331894203276,-150.0,1.0,5.82706766917293,-9.5,6.0,23.996593086319514,-60.0
201008,2.07475,159,704.280529802773,23,93.77748975353556,-9.200000000000003,21,125.50526064053328,8.400000000000002,10.0,55.53658459962185,1.0,2.04081632653061,1.0,4.7306176084099905,-2.0,12.0,110.69209945123228,7.0,34.82468305539682,23.8,88,437.1735509092318,264.0,0.0,0.0,0.0,1.0,9.60187353629976,3.2,4.0,21.11899359508288,13.6,0.0,0.0,0.0,6.0,18.699773994923838,24.0,46.0,269.559098598347,184.0,4.0,24.192504058619598,20.8,3.0,18.833155331299697,15.6,1.0,9.19540229885057,7.0,110,734.5506000601305,440.0,99,704.4009510142383,99.0,0.0,0.0,0.0,112,599.8477451395514,212.80000000000027,106,562.1299987163138,296.8000000000004,1.0,2.5,78,410.01120503330026,546.0,52.0,350.4598523950444,182.0,99,684.7012640542395,336.6,0.0,0.0,0.0,0.0,0.0,0.0,53,409.676008326342,424.0,24,110.81128533043785,144.0,20.0,97.55845211034813,128.00000000000003,13,74.6306389650384,91.0,18.0,107.16607199492088,133.20000000000005,4.0,17.79661016949152,33.2,12.0,82.48752545168027,88.80000000000003,1.0,6.07613469985359,7.0,12.0,66.15505442637179,60.0,0.0,0.0,0.0,0.0,0.0,0.0,15,73.39864904313005,105.0,2.0,12.942564909520062,18.0,22,140.49170984724324,-44.0,10.0,65.46006972923483,-50.0,0.0,0.0,0.0,32,144.8654801990667,-64.0,47.0,201.22498866448697,-94.0,20,101.10354575763279,-40.0,34.0,93.07256256892332,-68.0,22,130.00822273175677,-88.0,2.0,10.308182784272061,-10.0,1.0,7.182835820895519,-5.0,9.0,38.3767821447209,-39.6,3.0,14.193548387096758,-21.0,10.0,36.32774757821871,-65.0,3.0,11.592616805728118,-12.0,6.0,29.73311092577148,-24.0,9.0,35.030461822260946,-82.80000000000003,11.0,49.226675962047146,-55.0,63,210.6047645017376,-315.0,3.0,15.012713074706312,-15.0,0.0,0.0,0.0,9.0,45.919707380535485,-81.0,0.0,0.0,0.0,5.0,23.45789838159482,-50.0,29,89.72661651392639,-290.0,7.0,22.036192135225992,-66.5,0.0,0.0,0.0
201009,2.069,102,490.67977736113664,12,53.20551074655737,-4.8,5,19.418556509169218,2.0,9.0,41.631462902894725,5.0,11.935170843450049,0.0,0.0,0.0,5.0,34.66013185071177,2.0,22.4648985959438,6.8,85,507.7726913808422,255.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.477035848383704,20.4,4.0,29.870426987791443,-1.2,2.0,13.559322033898301,8.0,12.0,67.53082088090807,48.0,4.0,31.2568185195091,20.8,2.0,10.67188055456808,10.4,0.0,0.0,0.0,37,215.58496743282876,148.0,52,348.5653720528006,52.0,0.0,0.0,0.0,96,450.3328315734958,182.40000000000026,92,432.60457132246063,257.6000000000004,2.0,5.0,30,187.45592699043888,210.0,2.0,16.46191646191646,7.0,54,326.566207785904,183.60000000000016,0.0,0.0,0.0,0.0,0.0,0.0,13,75.7452296109293,104.0,26,143.99201432928552,156.0,7.0,42.62120834692956,44.8,13,77.02021474595008,91.0,9.0,66.9039320609913,66.6,0.0,0.0,0.0,6.0,38.62969044281042,44.4,2.0,12.154696132596678,14.0,3.0,20.463297073297078,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17,69.91706456967154,119.0,1.0,7.78443113772455,9.0,21,88.5134478556081,-42.0,3.0,9.620616793137119,-15.0,2.0,15.55249102541384,-10.0,13,89.40203947256121,-26.0,8.0,55.1643462975113,-16.0,11,66.66412008384286,-22.0,3.0,6.8051948051948115,-6.0,13,83.81876779822812,-52.0,1.0,1.2244897959183703,-5.0,0.0,0.0,0.0,3.0,15.473497868994269,-13.2,0.0,0.0,0.0,1.0,6.60660660660661,-6.5,2.0,8.67778221512247,-8.0,2.0,21.077283372365397,-8.0,5.0,9.432132494634267,-46.0,2.0,8.78320703771448,-10.0,39,157.92043878054488,-195.0,4.0,13.19371650554676,-20.0,6.0,20.31538808074802,-54.0,0.0,0.0,0.0,2.0,8.69565217391304,-18.0,8.0,66.09675204809555,-80.0,24,90.64489084653678,-240.0,3.0,28.8702928870293,-28.5,5.0,13.865625648211047,-50.0
201010,2.06325,135,793.4127667287377,17,86.69887557614678,-6.8000000000000025,21,137.54587627676912,8.400000000000002,1.0,4.04624277456647,0.0,0.0,3.0,21.95788898003828,-6.0,20.0,106.27309581163792,12.0,79.93111950874578,40.79999999999999,67,408.08182990985495,201.0,2.0,16.93417985566188,6.8,0.0,0.0,0.0,3.0,23.639796727120142,10.2,0.0,0.0,0.0,0.0,0.0,0.0,57.0,429.013461005056,228.0,5.0,23.957670300333017,26.0,3.0,27.790232643173823,15.6,3.0,24.599954682175998,21.0,95,596.1931214613912,380.0,125,719.5264434462747,125.0,0.0,0.0,0.0,213,1371.7864611496993,404.6999999999996,180,1160.5565552607186,504.0000000000009,3.0,7.5,49,311.48199381850833,343.0,28.0,217.94529650891528,98.0,133,914.6985267646209,452.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,69,515.3776012825988,552.0,17,135.64936659726862,102.0,10.0,43.883447419154905,63.99999999999999,10,57.88229963352922,70.0,6.0,45.11339750244387,44.4,1.0,5.24640921991915,8.3,121.0,825.5910689418566,895.3999999999985,0.0,0.0,0.0,8.0,50.643341257160365,40.0,1.0,2.67857142857143,5.0,0.0,0.0,0.0,25,157.46641386699142,175.0,12.0,89.43206317047445,120.0,9,66.56751424999801,-18.0,10.0,56.76388121402145,-50.0,0.0,0.0,0.0,7,41.724543125330314,-14.0,20.0,96.14689240117585,-40.0,31,176.1048456759445,-62.0,3.0,16.271057032714552,-6.0,12,75.31947105782906,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.975601342898294,-39.6,3.0,13.7898247128659,-21.0,27.0,124.0348975798775,-175.5,8.0,53.88432743950688,-32.0,1.0,8.383233532934131,-4.0,0.0,0.0,0.0,8.0,41.121273183681694,-40.0,14,47.77929901831589,-70.0,0.0,0.0,0.0,2.0,8.44982512706352,-18.0,5.0,39.17871501205988,-45.0,8.0,27.184736203321485,-75.5,0.0,0.0,0.0,44,216.92359251146362,-440.0,0.0,0.0,0.0,2.0,6.92640692640692,-20.0
201011,2.0575,95,565.126022948656,8,62.19554876798599,-3.2,34,213.48185584438258,13.600000000000007,10.0,51.86222283316707,4.0,16.29629629629628,4.0,15.460325826579721,-8.0,8.0,69.76823750137953,1.0,2.4774774774774797,3.4,51,301.49422151425773,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.179931720026325,-1.5,10.0,46.93309295807562,40.0,23.0,143.7672266410415,92.0,16.0,92.11994746317215,83.20000000000002,3.0,19.51659451659452,15.6,0.0,0.0,0.0,228,1495.6043652399605,912.0,138,971.5924290262923,138.0,4.0,29.704730052556148,4.0,112,789.16332783441,212.80000000000038,128,890.5804290531253,358.40000000000055,16.0,40.0,65,447.85416256997866,455.0,15.0,118.37566841595068,52.5,43,333.87358652170786,146.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,48,348.1110902618231,384.0,17,125.96506190281649,102.0,5.0,23.11432918668889,32.0,11,75.85396434549394,77.0,22.0,184.28551913212047,162.8000000000001,0.0,0.0,0.0,5.0,33.39622839839661,37.0,2.0,19.12271021849481,14.0,6.0,46.157621274784354,30.0,5.0,26.19602844102701,25.0,0.0,0.0,0.0,13,74.9052677643636,91.0,0.0,0.0,0.0,11,41.210974149682094,-22.0,15.0,91.30872159164984,-75.0,0.0,0.0,0.0,10,65.79626910024986,-20.0,18.0,121.47448836378108,-36.0,5,27.430826964891878,-10.0,10.0,30.71132776884913,-20.0,10,69.97130039021485,-40.0,8.0,49.71627714004835,-40.0,6.0,38.35369576960656,-30.0,27.0,173.97179830314315,-118.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.803738317757,-18.4,3.0,12.786490588420019,-15.0,10,37.895200610592646,-50.0,1.0,9.545531537109179,-5.0,1.0,4.0752351097178705,-9.0,0.0,0.0,0.0,3.0,27.26650785508801,-27.5,1.0,9.13348946135831,-10.0,30,148.28965316556938,-300.0,8.0,48.22456254103287,-76.0,2.0,9.252451319557402,-20.0
201012,2.05175,177,1103.8457729010415,32,205.00839692052017,-12.800000000000004,40,261.18177612525994,16.000000000000007,21.0,127.1837709667627,0.0,0.0,25.0,113.74424152150944,-50.0,5.0,37.413713192259905,0.0,0.0,0.0,124,858.7815111621524,372.0,1.0,6.06694560669456,3.4,5.0,37.34632231609924,16.0,2.0,18.40464796321498,6.8,2.0,14.694289543448,-0.6,5.0,29.97748747278326,20.0,51.0,389.0077659476805,204.0,11.0,49.79892129836587,57.20000000000001,13.0,68.02654492030301,67.60000000000001,2.0,16.60904365932258,14.0,81,527.7925361743836,324.0,179,1141.1283184027839,179.0,0.0,0.0,0.0,125,763.3605514874921,237.50000000000043,124,760.2333022914099,347.20000000000056,5.0,12.5,185,1351.7338859991814,1295.0,18.0,142.68305588039283,63.0,164,1262.0945485829448,557.5999999999989,1.0,5.882352941176469,3.5,0.0,0.0,0.0,38,249.74439444002346,304.0,16,112.8591900575519,96.0,10.0,41.143585371290186,63.99999999999999,27,171.8357703637361,189.0,29.0,217.7511725526045,214.60000000000008,6.0,17.94768504243579,49.8,4.0,12.10713525709949,29.6,0.0,0.0,0.0,10.0,51.990503127235755,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20,115.21596596053342,140.0,8.0,44.09828983041655,77.0,19,111.50091266035555,-38.0,25.0,120.08997641210172,-125.0,2.0,10.46239995666482,-10.0,21,137.24171740462748,-42.0,47.0,323.2280080085405,-94.0,54,286.6878814866108,-108.0,22.0,157.87760629139999,-44.0,91,640.948753409519,-364.0,6.0,40.4667212155395,-30.0,1.0,8.52359208523592,-5.0,31.0,212.7813502399752,-136.4000000000001,10.0,59.36359813215805,-70.0,76.0,401.2859055499285,-494.0,19.0,95.82847340801516,-76.0,22.0,160.82842144635651,-88.0,4.0,28.73711811341714,-36.8,12.0,67.57714901965593,-60.0,40,214.3459501298132,-200.0,2.0,18.64363985254758,-10.0,17.0,96.78927140953346,-153.0,1.0,6.9712398516601395,-9.0,6.0,24.480659641051997,-56.5,5.0,20.59799310858634,-50.0,62,389.1109890548047,-620.0,14.0,54.59961361677652,-133.0,6.0,19.05866197656954,-60.0
201101,2.046,81,425.67459359280366,14,81.53895956293127,-5.6000000000000005,24,123.07974639075596,9.600000000000003,8.0,45.292842891566394,0.0,0.0,1.0,5.46946216955333,-2.0,4.0,24.526276514651517,0.0,0.0,0.0,57,309.4235045302106,171.0,1.0,4.597701149425291,3.4,9.0,58.00978999233062,28.8,1.0,2.6666666666666696,3.4,0.0,0.0,0.0,4.0,28.71413952007676,16.0,28.0,179.5139126919976,112.0,36.0,172.05694444118078,187.19999999999996,2.0,11.352348836368028,10.4,3.0,15.714060617633908,21.0,42,227.60929582443057,168.0,58,273.41302933615225,58.0,0.0,0.0,0.0,74,405.0405257445842,140.60000000000014,68,353.99270307724447,190.40000000000003,5.0,12.5,50,440.43589563948217,350.0,11.0,62.26041997946744,38.5,98,636.0124266963493,333.1999999999998,1.0,6.78571428571429,3.5,22.0,216.1697683319094,154.0,3,16.229133286772672,24.0,5,26.180678734697302,30.0,18.0,78.52338338813247,115.20000000000002,16,87.29141599644997,112.0,12.0,77.12950561010676,88.80000000000003,0.0,0.0,0.0,10.0,88.70241621513462,74.0,6.0,45.99272718515574,42.0,24.0,93.89460781371383,120.0,3.0,16.81200774505379,15.0,15.0,95.22637276219179,75.0,3,18.51363224144723,21.0,0.0,0.0,0.0,9,35.05071183071623,-18.0,30.0,162.167456708296,-150.0,1.0,7.49521988527725,-5.0,34,203.203105812346,-68.0,14.0,82.0397484867768,-28.0,19,97.67195851645285,-38.0,9.0,59.82941089031992,-18.0,16,94.96972604278156,-64.0,4.0,20.524602718744,-20.0,0.0,0.0,0.0,8.0,50.666568106432855,-35.2,2.0,9.946524064171118,-14.0,24.0,112.54669706205513,-156.0,29.0,152.91049305907796,-116.0,1.0,8.21917808219178,-4.0,1.0,4.9792531120332,-9.2,21.0,89.04810310595991,-105.0,19,82.39092175557151,-95.0,4.0,17.840441368023008,-20.0,3.0,12.709533747689875,-27.0,1.0,2.48756218905473,-9.0,2.0,5.66037735849056,-18.0,3.0,20.950602582702967,-30.0,22,84.75660384897884,-220.0,2.0,9.961241072658227,-19.0,5.0,13.073035456634347,-50.0
201102,2.054333333333333,93,577.2700308082932,13,69.75973410100418,-5.2,21,101.38502477509316,8.400000000000002,1.0,7.78635778635779,0.0,0.0,1.0,4.59906698354018,-2.0,5.0,34.31951714732155,0.0,0.0,0.0,39,241.5579066963257,117.0,1.0,4.82315112540193,3.4,0.0,0.0,0.0,1.0,13.8613861386139,3.4,0.0,0.0,0.0,2.0,14.62365814085022,8.0,29.0,177.29068320994045,116.0,2.0,7.97521444073169,10.4,2.0,13.90831918505942,10.4,0.0,0.0,0.0,37,242.18377626752982,148.0,62,428.9624588554085,62.0,0.0,0.0,0.0,106,699.6964728136494,201.40000000000026,115,737.8483362098738,322.0000000000003,1.0,2.5,41,240.67653689536468,287.0,44.0,323.72402320544336,154.0,56,392.9616789845747,190.4000000000002,6.0,31.12231353088727,21.0,0.0,0.0,0.0,22,145.26836721308456,176.0,8,60.18139745997993,48.0,4.0,26.094489479633808,25.6,9,50.90197446499775,63.0,26.0,191.20542099642086,192.40000000000006,3.0,22.893481717011124,24.9,49.0,332.1045020117025,362.59999999999985,2.0,9.21242565566099,14.0,1.0,2.55754475703325,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26.071164912763372,21.0,5.0,32.567492062942065,47.0,6,33.78651502879139,-12.0,4.0,18.77794118963517,-20.0,1.0,6.45161290322581,-5.0,19,120.71194316641466,-38.0,7.0,39.65050653448146,-14.0,30,93.39666825338092,-60.0,0.0,0.0,0.0,16,92.49632960448892,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.89655172413793,-4.4,0.0,0.0,0.0,21.0,114.31816512883158,-136.5,3.0,24.175501534832147,-12.0,0.0,0.0,0.0,10.0,23.386089464108416,-92.0,14.0,113.361954551933,-70.0,38,160.5682437513159,-190.0,4.0,9.954538539375424,-20.0,3.0,12.790875175348383,-27.0,1.0,1.6722408026755902,-9.0,2.0,11.40413072307349,-18.5,0.0,0.0,0.0,14,42.398173376058935,-140.0,3.0,10.86756693947027,-28.5,10.0,53.05733972739239,-100.0
